number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
12,0.7674999833106995,2025-09-03 02:39:01.134202,2025-09-03 02:44:34.788418,0 days 00:05:33.654216,100,uniform,8,zero,,0.002472295306383974,2075,224,384,176,old,0.2686955279215667,tanh,0.012162513203091092,0.012969295183817545,0.012692530949910482,0.010825713475545248,COMPLETE,0.012162513203091092,0.012969295183817545,0.012692530949910482,0.010825713475545248
13,0.8085806568463644,2025-09-03 02:44:34.788791,2025-09-03 03:13:53.095223,0 days 00:29:18.306432,20,uniform,8,nz,1.784055631279747e-08,0.0028909398708427706,5014,896,784,752,old,0.2558892770414504,logistic,0.012229151195949977,0.012796680132548014,0.012490312258402506,0.011400461196899414,COMPLETE,0.012229151195949977,0.012796680132548014,0.012490312258402506,0.011400461196899414
14,0.7442580461502075,2025-09-03 03:13:53.102701,2025-09-03 03:19:26.221028,0 days 00:05:33.118327,100,normal,8,zero,,0.00700610875534594,456,592,912,784,Glorot,,tanh,0.012861821386549207,0.012745817502339682,0.01294259230295817,0.012897054354349772,COMPLETE,0.012861821386549207,0.012745817502339682,0.01294259230295817,0.012897054354349772
15,0.11269354820251465,2025-09-03 03:19:26.221410,2025-09-03 03:24:58.244485,0 days 00:05:32.023075,100,normal,6,zero,,9.318544447640828e-06,368,608,304,272,old,0.4837215553624952,logistic,0.013091007868448893,0.013071815172831217,0.013156612714131674,0.013044595718383789,COMPLETE,0.013091007868448893,0.013071815172831217,0.013156612714131674,0.013044595718383789
16,0.3928062816460927,2025-09-03 03:24:58.245141,2025-09-03 03:52:55.681277,0 days 00:27:57.436136,20,uniform,5,zero,,4.481465560938961e-06,450,928,160,832,old,1.9993692687863487,tanh,0.013094716601901585,0.013103802998860678,0.013032158215840658,0.013148188591003418,COMPLETE,0.013094716601901585,0.013103802998860678,0.013032158215840658,0.013148188591003418
17,0.39417706926663715,2025-09-03 03:52:55.688486,2025-09-03 03:58:32.901564,0 days 00:05:37.213078,100,normal,5,zero,,1.357272557085702e-06,1626,992,592,304,old,1.000636396400883,tanh,0.013089285956488715,0.013098796208699545,0.013136823972066244,0.013032237688700357,COMPLETE,0.013089285956488715,0.013098796208699545,0.013136823972066244,0.013032237688700357
18,0.4387575387954712,2025-09-03 03:58:32.902268,2025-09-03 04:26:16.743155,0 days 00:27:43.840887,20,normal,5,zero,,0.00047629753700197336,299,912,736,192,old,0.9803391648118072,tanh,0.013131419817606607,0.013061801592508951,0.013121724128723145,0.013210733731587728,COMPLETE,0.013131419817606607,0.013061801592508951,0.013121724128723145,0.013210733731587728
19,0.8255967696507772,2025-09-03 04:26:16.744017,2025-09-03 04:55:41.057411,0 days 00:29:24.313394,20,uniform,8,nz,1.3911845869625818e-08,0.005226421886733568,6103,896,976,560,old,0.21738266587211047,logistic,0.011284073193868002,0.012389341990152994,0.011840144793192545,0.009622732798258463,COMPLETE,0.011284073193868002,0.012389341990152994,0.011840144793192545,0.009622732798258463
20,0.6829676628112793,2025-09-03 04:55:41.057794,2025-09-03 05:01:16.247947,0 days 00:05:35.190153,100,normal,6,zero,,0.0010659387498002082,1944,144,464,656,old,0.6027981408370584,logistic,0.01283313168419732,0.013002673784891764,0.01277923583984375,0.012717485427856445,COMPLETE,0.01283313168419732,0.013002673784891764,0.01277923583984375,0.012717485427856445
21,0.8317903478940328,2025-09-03 05:01:16.248649,2025-09-03 05:30:42.460294,0 days 00:29:26.211645,20,uniform,8,nz,1.1387784728834778e-08,0.009253215886896813,4476,1008,944,304,old,0.21020807708245232,logistic,0.01030653052859836,0.01226202646891276,0.0116347074508667,0.007022857666015625,COMPLETE,0.01030653052859836,0.01226202646891276,0.0116347074508667,0.007022857666015625
