number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
27,0.0978064551949501,2025-08-24 17:52:15.806399,2025-08-24 18:19:13.786749,0 days 00:26:57.980350,20,,uniform,5,zero,,0.4338809307100195,5395,464,912,240,,raw,old,1.0083854212284646,tanh,,,,,COMPLETE,,,,
28,0.8834194064140319,2025-08-24 18:19:13.787824,2025-08-24 18:47:57.110092,0 days 00:28:43.322268,20,,uniform,7,nz,1.1366496303997147e-06,0.07299138376871932,6743,144,784,688,0.6268369251670362,pca,old,1.4148527529655714,tanh,0.005998015403747559,0.00018579959869384765,0.008594751358032227,0.009213495254516601,COMPLETE,0.005998015403747559,0.00018579959869384765,0.008594751358032227,0.009213495254516601
29,0.8556613087654114,2025-08-24 18:47:57.110501,2025-08-24 18:53:46.506832,0 days 00:05:49.396331,100,,uniform,7,nz,3.978298306962046e-06,0.08989068850978015,2414,96,1024,736,0.644062345318275,pca,old,1.3622335827679033,tanh,0.008356753985087078,0.003268575668334961,0.01065828800201416,0.01114339828491211,COMPLETE,0.008356753985087078,0.003268575668334961,0.01065828800201416,0.01114339828491211
30,0.8418064832687377,2025-08-24 18:53:46.507135,2025-08-24 19:22:26.781203,0 days 00:28:40.274068,20,,uniform,8,nz,1.3393680407361197e-07,0.2985735113318076,1490,144,688,752,0.9982758393699291,pca,old,1.571099763942374,tanh,0.0036757787068684897,-6.091594696044922e-05,0.004625892639160157,0.006462359428405761,COMPLETE,0.0036757787068684897,-6.091594696044922e-05,0.004625892639160157,0.006462359428405761
31,0.8034677505493164,2025-08-24 19:22:26.783290,2025-08-24 19:51:02.864542,0 days 00:28:36.081252,20,,uniform,5,nz,1.379853163462188e-06,0.005211129490143339,8842,448,736,448,0.5954998586510621,pca,Glorot,,tanh,0.009992472330729167,0.009102511405944824,0.0107680082321167,0.010106897354125977,COMPLETE,0.009992472330729167,0.009102511405944824,0.0107680082321167,0.010106897354125977
32,0.8333710074424744,2025-08-24 19:51:02.866612,2025-08-24 20:19:32.052458,0 days 00:28:29.185846,20,,normal,7,nz,1.0332990210603336e-06,0.014734075896038814,7859,128,512,784,0.5070614836860419,pca,Glorot,,tanh,0.007442816098531087,0.0025305747985839844,0.008875656127929687,0.01092221736907959,COMPLETE,0.007442816098531087,0.0025305747985839844,0.008875656127929687,0.01092221736907959
33,0.844887125492096,2025-08-24 20:19:32.054194,2025-08-24 20:48:06.983042,0 days 00:28:34.928848,20,4.1895776156330726e-07,uniform,7,nz,2.7022655341373126e-06,0.01867750223970576,5953,304,832,848,,colnorm,old,1.2193297715266036,tanh,0.009921129544576008,0.007564854621887207,0.010808444023132325,0.011390089988708496,COMPLETE,0.009921129544576008,0.007564854621887207,0.010808444023132325,0.011390089988708496
34,0.847225832939148,2025-08-24 20:48:06.983954,2025-08-24 21:16:26.146018,0 days 00:28:19.162064,20,,uniform,6,nz,4.653648904465368e-07,0.011642206374073386,5045,288,864,384,0.634814738686095,pca,old,1.0909045904266592,tanh,0.009447312355041504,0.00765695571899414,0.01100301742553711,0.009681963920593261,COMPLETE,0.009447312355041504,0.00765695571899414,0.01100301742553711,0.009681963920593261
35,0.3297742009162903,2025-08-24 21:16:26.146417,2025-08-24 21:45:08.902473,0 days 00:28:42.756056,20,,normal,5,nz,6.556895565511991e-06,0.000749352901523706,2312,368,784,160,0.5009960213493951,pca,old,1.4534226371908237,tanh,0.012678964932759601,0.012779045104980468,0.012919950485229491,0.012337899208068848,COMPLETE,0.012678964932759601,0.012779045104980468,0.012919950485229491,0.012337899208068848
36,0.36253227591514586,2025-08-24 21:45:08.902873,2025-08-24 22:13:29.805736,0 days 00:28:20.902863,20,,uniform,7,nz,4.5069257880757805e-07,0.011339186706625783,8942,448,672,656,0.6238291904874085,pca,old,1.0802253766226195,logistic,0.01203019618988037,0.011790037155151367,0.012204337120056152,0.012096214294433593,COMPLETE,0.01203019618988037,0.011790037155151367,0.012204337120056152,0.012096214294433593
37,0.8479355096817016,2025-08-24 22:13:29.806153,2025-08-24 22:19:17.496345,0 days 00:05:47.690192,100,2.1937531353078094e-05,uniform,8,nz,9.42056958897115e-06,0.1352418524784113,4962,240,880,160,,colnorm,Glorot,,tanh,0.005324816703796386,0.002776646614074707,0.009848356246948242,0.003349447250366211,COMPLETE,0.005324816703796386,0.002776646614074707,0.009848356246948242,0.003349447250366211
38,0.8714839220046997,2025-08-24 22:19:17.496651,2025-08-24 22:46:42.130707,0 days 00:27:24.634056,20,,uniform,8,zero,,0.04596003303880658,4876,144,848,160,0.5924671925696479,pca,old,1.4411478427607607,tanh,0.005077687899271648,0.002592301368713379,0.009592509269714356,0.003048253059387207,COMPLETE,0.005077687899271648,0.002592301368713379,0.009592509269714356,0.003048253059387207
39,0.8548064708709717,2025-08-24 22:46:42.131100,2025-08-24 23:14:10.732115,0 days 00:27:28.601015,20,,uniform,7,zero,,0.057957950859996506,6459,80,928,144,0.7366448330471629,pca,Glorot,,tanh,0.0038774728775024417,0.0011804819107055664,0.008852458000183106,0.0015994787216186523,COMPLETE,0.0038774728775024417,0.0011804819107055664,0.008852458000183106,0.0015994787216186523
40,0.7990967869758606,2025-08-24 23:14:10.732504,2025-08-24 23:41:13.749830,0 days 00:27:03.017326,20,,uniform,8,zero,,0.0015214970636091218,5728,288,704,464,0.6402281675634507,pca,old,1.584066981428678,tanh,0.01228475570678711,0.011916875839233398,0.01269204616546631,0.01224534511566162,COMPLETE,0.01228475570678711,0.011916875839233398,0.01269204616546631,0.01224534511566162
