number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
16,0.8644838531812032,2025-09-03 06:28:28.912253,2025-09-03 06:56:49.657230,0 days 00:28:20.744977,20,uniform,5,zero,,0.057265109303175826,126,832,304,560,old,0.2702596726554056,logistic,0.011984215842352973,0.012725234031677246,0.012123465538024902,0.011103947957356771,COMPLETE,0.011984215842352973,0.012725234031677246,0.012123465538024902,0.011103947957356771
17,0.9114193320274353,2025-09-03 06:56:49.657787,2025-09-03 07:02:51.375980,0 days 00:06:01.718193,100,uniform,6,nz,9.611097681268518e-06,0.05713327666925594,2944,800,224,880,old,1.1225846061944966,tanh,0.007896317376030816,0.008476336797078451,0.004817048708597819,0.010395566622416178,COMPLETE,0.007896317376030816,0.008476336797078451,0.004817048708597819,0.010395566622416178
18,0.27737077077229816,2025-09-03 07:02:51.376416,2025-09-03 07:08:52.930873,0 days 00:06:01.554457,100,uniform,7,nz,7.353420094970839e-05,0.0006768682345316936,355,992,352,336,old,0.20766867979710768,logistic,0.013112955623202853,0.013146162033081055,0.013095259666442871,0.013097445170084635,COMPLETE,0.013112955623202853,0.013146162033081055,0.013095259666442871,0.013097445170084635
19,0.42343536019325256,2025-09-03 07:08:52.931881,2025-09-03 07:39:00.689320,0 days 00:30:07.757439,20,normal,7,nz,0.000695555700756957,4.454657309615775e-05,7150,768,880,448,Glorot,,tanh,0.013112174140082465,0.013108332951863607,0.013148665428161621,0.013079524040222168,COMPLETE,0.013112174140082465,0.013108332951863607,0.013148665428161621,0.013079524040222168
20,0.11383871485789616,2025-09-03 07:39:00.690076,2025-09-03 07:44:39.940870,0 days 00:05:39.250794,100,normal,8,zero,,4.8684447001665524e-05,242,224,928,896,Glorot,,logistic,0.013082226117451986,0.013122916221618652,0.013078649838765463,0.013045112291971842,COMPLETE,0.013082226117451986,0.013122916221618652,0.013078649838765463,0.013045112291971842
21,0.5165806214014689,2025-09-03 07:44:39.941301,2025-09-03 08:14:39.552968,0 days 00:29:59.611667,20,normal,8,nz,1.997339734132248e-07,0.00017577045838828472,6452,960,992,160,old,0.8348477899736664,tanh,0.01290477646721734,0.013056198755900065,0.013072927792867025,0.012585202852884928,COMPLETE,0.01290477646721734,0.013056198755900065,0.013072927792867025,0.012585202852884928
22,0.7799511949221293,2025-09-03 08:14:39.553646,2025-09-03 08:42:51.006723,0 days 00:28:11.453077,20,uniform,8,zero,,0.015258444911270038,662,896,208,304,old,1.7513600951408292,logistic,0.010816984706454806,0.012228647867838541,0.010929544766743978,0.0092927614847819,COMPLETE,0.010816984706454806,0.012228647867838541,0.010929544766743978,0.0092927614847819
23,0.11366128921508789,2025-09-03 08:42:51.007390,2025-09-03 08:48:49.537946,0 days 00:05:58.530556,100,normal,6,nz,0.002310508554631245,2.993279432713497e-06,212,240,576,448,old,1.457383949023868,logistic,0.012910842895507812,0.012623111406962076,0.013087232907613119,0.013022184371948242,COMPLETE,0.012910842895507812,0.012623111406962076,0.013087232907613119,0.013022184371948242
24,0.14677406350771585,2025-09-03 08:48:49.538403,2025-09-03 08:54:46.395541,0 days 00:05:56.857138,100,normal,7,nz,8.174523490234683e-06,0.8661912331013609,198,464,544,368,Glorot,,logistic,0.04538924164242215,0.06285607814788818,0.06438612937927246,0.008925517400105795,COMPLETE,0.04538924164242215,0.06285607814788818,0.06438612937927246,0.008925517400105795
25,0.09972580522298813,2025-09-03 08:54:46.396253,2025-09-03 09:22:49.218647,0 days 00:28:02.822394,20,normal,6,zero,,0.3982962611175414,5335,240,464,560,old,1.2518275415538762,tanh,,,,,COMPLETE,,,,
26,0.4183225631713867,2025-09-03 09:22:49.219437,2025-09-03 09:28:30.519489,0 days 00:05:41.300052,100,normal,6,zero,,0.00016234830431242263,3158,688,736,960,old,0.2544550137741095,logistic,0.013097842534383139,0.013106942176818848,0.013116240501403809,0.013070344924926758,COMPLETE,0.013097842534383139,0.013106942176818848,0.013116240501403809,0.013070344924926758
27,0.19170960783958435,2025-09-03 09:28:30.520242,2025-09-03 09:58:26.437629,0 days 00:29:55.917387,20,normal,8,nz,1.1833946707195962e-05,0.0004153238551851028,176,944,192,832,Glorot,,logistic,0.013102862570020886,0.013137737909952799,0.013124863306681315,0.013045986493428549,COMPLETE,0.013102862570020886,0.013137737909952799,0.013124863306681315,0.013045986493428549
28,0.12699982275565466,2025-09-03 09:58:26.438067,2025-09-03 10:04:10.182463,0 days 00:05:43.744396,100,normal,8,zero,,0.00027076433920494625,203,480,272,576,Glorot,,logistic,0.013018488883972168,0.013127525647481283,0.012862284978230795,0.013065656026204428,COMPLETE,0.013018488883972168,0.013127525647481283,0.012862284978230795,0.013065656026204428
29,0.9009031653404236,2025-09-03 10:04:10.182891,2025-09-03 10:34:18.425260,0 days 00:30:08.242369,20,normal,6,nz,0.0005702005920390691,0.023827197087659714,8278,688,336,912,Glorot,,logistic,0.0025565889146592882,0.0023825963338216147,0.0010727643966674805,0.0042144060134887695,COMPLETE,0.0025565889146592882,0.0023825963338216147,0.0010727643966674805,0.0042144060134887695
30,0.9016290704409281,2025-09-03 10:34:18.425702,2025-09-03 10:40:17.920411,0 days 00:05:59.494709,100,uniform,8,nz,3.8729565246854525e-05,0.061244587609138076,6595,272,128,576,Glorot,,tanh,0.003401411904229058,0.002290805180867513,0.0012259483337402344,0.006687482198079427,COMPLETE,0.003401411904229058,0.002290805180867513,0.0012259483337402344,0.006687482198079427
31,0.9017096360524496,2025-09-03 10:40:17.921109,2025-09-03 10:45:55.715731,0 days 00:05:37.794622,100,normal,5,zero,,0.17865334533642033,668,352,880,144,Glorot,,logistic,0.005279541015625,0.0045490264892578125,0.008821606636047363,0.0024679899215698242,COMPLETE,0.005279541015625,0.0045490264892578125,0.008821606636047363,0.0024679899215698242
32,0.5089192589124044,2025-09-03 10:45:55.716477,2025-09-03 11:15:47.404821,0 days 00:29:51.688344,20,normal,8,nz,3.042048190917116e-07,0.0024865729443567025,230,848,352,432,old,1.9863089596180703,tanh,0.013059986962212456,0.01303239663441976,0.013096253077189127,0.013051311175028482,COMPLETE,0.013059986962212456,0.01303239663441976,0.013096253077189127,0.013051311175028482
33,0.1560484121243159,2025-09-03 11:15:47.405255,2025-09-03 11:21:48.247317,0 days 00:06:00.842062,100,uniform,5,nz,2.195171270562009e-06,0.00019975831193664464,686,176,640,288,Glorot,,logistic,0.01315760612487793,0.013467510541280111,0.013086795806884766,0.012918512026468912,COMPLETE,0.01315760612487793,0.013467510541280111,0.013086795806884766,0.012918512026468912
34,0.907532254854838,2025-09-03 11:21:48.247758,2025-09-03 11:27:48.815710,0 days 00:06:00.567952,100,normal,8,nz,2.2657139148687036e-08,0.03027486441882579,6990,864,336,336,Glorot,,tanh,0.008008466826544868,0.008405844370524088,0.006658871968587239,0.008960684140523275,COMPLETE,0.008008466826544868,0.008405844370524088,0.006658871968587239,0.008960684140523275
35,0.5007579425970713,2025-09-03 11:27:48.842927,2025-09-03 11:57:38.823915,0 days 00:29:49.980988,20,normal,5,nz,2.7516835917045693e-07,0.001648673030222091,397,864,480,256,Glorot,,tanh,0.013014607959323458,0.012998461723327637,0.013125101725260416,0.012920260429382324,COMPLETE,0.013014607959323458,0.012998461723327637,0.013125101725260416,0.012920260429382324
36,0.3084196348985036,2025-09-03 11:57:38.824646,2025-09-03 12:03:36.277614,0 days 00:05:57.452968,100,normal,5,nz,0.00015885258702399706,1.6206287536814295e-05,834,304,416,624,Glorot,,tanh,0.013126903110080294,0.013195077578226725,0.01310106118520101,0.01308457056681315,COMPLETE,0.013126903110080294,0.013195077578226725,0.01310106118520101,0.01308457056681315
37,0.8376612663269043,2025-09-03 12:03:36.278053,2025-09-03 12:33:26.191650,0 days 00:29:49.913597,20,normal,6,nz,0.0006021016068328207,0.002672805938968097,1994,592,352,272,Glorot,,tanh,0.01173959838019477,0.011818250020345053,0.011946956316630045,0.011453588803609213,COMPLETE,0.01173959838019477,0.011818250020345053,0.011946956316630045,0.011453588803609213
38,0.11366128921508789,2025-09-03 12:33:26.192625,2025-09-03 13:03:13.059948,0 days 00:29:46.867323,20,normal,8,nz,0.00010775411320059774,6.805852402341672e-06,1032,576,912,416,Glorot,,logistic,0.01311502191755507,0.013056516647338867,0.013152321179707846,0.01313622792561849,COMPLETE,0.01311502191755507,0.013056516647338867,0.013152321179707846,0.01313622792561849
39,0.09972580522298813,2025-09-03 13:03:13.060387,2025-09-03 13:31:18.408433,0 days 00:28:05.348046,20,normal,8,zero,,0.39771077034005853,3448,640,928,496,old,1.3132163224601643,tanh,,,,,COMPLETE,,,,
40,0.2988705535729726,2025-09-03 13:31:18.408860,2025-09-03 13:36:56.165445,0 days 00:05:37.756585,100,normal,8,zero,,1.5698573371230564e-06,9702,128,864,816,old,0.8219145201736515,tanh,0.013301730155944824,0.013710935910542807,0.013089974721272787,0.01310427983601888,COMPLETE,0.013301730155944824,0.013710935910542807,0.013089974721272787,0.01310427983601888
41,0.9019999305407206,2025-09-03 13:36:56.165872,2025-09-03 13:42:55.407423,0 days 00:05:59.241551,100,uniform,5,nz,0.0009110543562389147,0.10750221368169545,280,480,912,512,Glorot,,tanh,0.010303510559929742,0.009489893913269043,0.010900616645812988,0.010520021120707193,COMPLETE,0.010303510559929742,0.009489893913269043,0.010900616645812988,0.010520021120707193
42,0.11374193181594212,2025-09-03 13:42:55.408179,2025-09-03 13:48:56.378761,0 days 00:06:00.970582,100,normal,6,nz,7.320179215276121e-05,7.5614720036398e-05,395,816,336,160,Glorot,,logistic,0.013139711485968696,0.013087948163350424,0.012926459312438965,0.0134047269821167,COMPLETE,0.013139711485968696,0.013087948163350424,0.012926459312438965,0.0134047269821167
43,0.22316130499045053,2025-09-03 13:48:56.379483,2025-09-03 14:18:45.170240,0 days 00:29:48.790757,20,normal,5,nz,4.2831403318406515e-08,7.320545430414094e-05,1787,256,672,1008,old,0.5843026141208169,logistic,0.01308502091301812,0.012965559959411621,0.013144532839457193,0.013144969940185547,COMPLETE,0.01308502091301812,0.012965559959411621,0.013144532839457193,0.013144969940185547
44,0.904096782207489,2025-09-03 14:18:45.170672,2025-09-03 14:24:21.416372,0 days 00:05:36.245700,100,uniform,5,zero,,0.3495227066565261,434,352,256,352,old,1.5931392804841342,tanh,0.004920085271199544,0.003932078679402669,0.0050803422927856445,0.005747834841410319,COMPLETE,0.004920085271199544,0.003932078679402669,0.0050803422927856445,0.005747834841410319
45,0.885516087214152,2025-09-03 14:24:21.417163,2025-09-03 14:29:59.396604,0 days 00:05:37.979441,100,normal,6,zero,,0.04660634921932745,822,864,624,288,old,0.9152953952572318,logistic,0.009037613868713379,0.010314265886942545,0.010368545850118002,0.00643002986907959,COMPLETE,0.009037613868713379,0.010314265886942545,0.010368545850118002,0.00643002986907959
46,0.9270967841148376,2025-09-03 14:29:59.397326,2025-09-03 14:59:52.215563,0 days 00:29:52.818237,20,uniform,8,nz,3.34117930895899e-07,0.015873832288492918,3051,848,496,272,old,0.2695637448948679,tanh,0.009976002905103896,0.010986765225728353,0.009711702664693197,0.009229540824890137,COMPLETE,0.009976002905103896,0.010986765225728353,0.009711702664693197,0.009229540824890137
47,0.11366128921508789,2025-09-03 14:59:52.216390,2025-09-03 15:27:51.741198,0 days 00:27:59.524808,20,uniform,7,zero,,7.1487242727983216e-06,669,464,720,608,Glorot,,logistic,0.013054980172051324,0.013070265452067057,0.01292713483174642,0.013167540232340494,COMPLETE,0.013054980172051324,0.013070265452067057,0.01292713483174642,0.013167540232340494
48,0.11366128921508789,2025-09-03 15:27:51.741627,2025-09-03 15:56:06.086991,0 days 00:28:14.345364,20,uniform,5,zero,,2.4308960196274913e-06,126,800,512,848,Glorot,,logistic,0.013107405768500434,0.013020992279052734,0.013196706771850586,0.013104518254597982,COMPLETE,0.013107405768500434,0.013020992279052734,0.013196706771850586,0.013104518254597982
49,0.28438736001650494,2025-09-03 15:56:06.087733,2025-09-03 16:02:04.024871,0 days 00:05:57.937138,100,normal,7,nz,1.4352166121342692e-05,1.1966687479748012e-06,5918,832,624,128,old,1.4257564348107672,tanh,0.013086822297838,0.01303708553314209,0.013139804204305014,0.013083577156066895,COMPLETE,0.013086822297838,0.01303708553314209,0.013139804204305014,0.013083577156066895
50,0.8665324250857035,2025-09-03 16:02:04.025309,2025-09-03 16:08:04.816448,0 days 00:06:00.791139,100,normal,6,nz,0.001457454736002227,0.21160224376284129,194,224,576,992,old,1.6088539450127053,logistic,0.006739523675706652,0.004320422808329265,0.007287383079528809,0.008610765139261881,COMPLETE,0.006739523675706652,0.004320422808329265,0.007287383079528809,0.008610765139261881
51,0.6066932678222656,2025-09-03 16:08:04.817158,2025-09-03 16:13:45.214049,0 days 00:05:40.396891,100,uniform,7,zero,,0.04151311311433025,179,336,672,1008,Glorot,,logistic,0.012560937139723038,0.012406071027119955,0.012636899948120117,0.012639840443929037,COMPLETE,0.012560937139723038,0.012406071027119955,0.012636899948120117,0.012639840443929037
52,0.2455965926249822,2025-09-03 16:13:45.214488,2025-09-03 16:19:27.479909,0 days 00:05:42.265421,100,normal,6,zero,,0.0023929342013616533,136,464,624,304,old,0.8598728365286314,logistic,0.013042198287116155,0.013090769449869791,0.01305250326792399,0.012983322143554688,COMPLETE,0.013042198287116155,0.013090769449869791,0.01305250326792399,0.012983322143554688
53,0.8964677453041077,2025-09-03 16:19:27.480351,2025-09-03 16:49:41.476264,0 days 00:30:13.995913,20,uniform,7,nz,4.2668947270063475e-06,0.009261598751419355,1303,320,880,304,old,1.2313563468120658,tanh,0.01126783423953586,0.010716716448465982,0.012074987093607584,0.011011799176534018,COMPLETE,0.01126783423953586,0.010716716448465982,0.012074987093607584,0.011011799176534018
54,0.09972580522298813,2025-09-03 16:49:41.477114,2025-09-03 16:55:45.509295,0 days 00:06:04.032181,100,uniform,5,nz,8.31077302228011e-06,0.4813700483996191,1231,512,624,704,old,1.9672054349234172,tanh,,,,,COMPLETE,,,,
55,0.8475160996119181,2025-09-03 16:55:45.510043,2025-09-03 17:01:46.690616,0 days 00:06:01.180573,100,normal,5,nz,0.00019006782132274585,0.05359253345877439,522,352,288,240,old,1.3724297036915887,logistic,0.0074465274810791016,0.008368492126464844,0.008521199226379395,0.005449891090393066,COMPLETE,0.0074465274810791016,0.008368492126464844,0.008521199226379395,0.005449891090393066
56,0.21698400874932608,2025-09-03 17:01:46.691357,2025-09-03 17:29:48.693822,0 days 00:28:02.002465,20,uniform,5,zero,,0.00010348067306111351,2474,864,624,384,Glorot,,logistic,0.013093339072333442,0.013105273246765137,0.013101577758789062,0.013073166211446127,COMPLETE,0.013093339072333442,0.013105273246765137,0.013101577758789062,0.013073166211446127
57,0.09972580522298813,2025-09-03 17:29:48.694248,2025-09-03 17:35:46.306903,0 days 00:05:57.612655,100,normal,7,nz,1.1558246302447937e-07,0.6730722602095177,6716,816,816,384,Glorot,,tanh,,,,,COMPLETE,,,,
58,0.09972580522298813,2025-09-03 17:35:46.307566,2025-09-03 18:05:22.005574,0 days 00:29:35.698008,20,normal,6,nz,0.0011173324204572746,0.4074483605699022,4192,720,640,512,Glorot,,tanh,,,,,COMPLETE,,,,
59,0.9141934911410013,2025-09-03 18:05:22.006007,2025-09-03 18:33:34.680560,0 days 00:28:12.674553,20,uniform,6,zero,,0.016396335761273445,2504,176,944,384,Glorot,,tanh,0.008267998695373535,0.005685210227966309,0.010247747103373209,0.008871038754781088,COMPLETE,0.008267998695373535,0.005685210227966309,0.010247747103373209,0.008871038754781088
60,0.3244515061378479,2025-09-03 18:33:34.680989,2025-09-03 18:39:11.891178,0 days 00:05:37.210189,100,normal,8,zero,,3.680498388384138e-05,4376,368,528,752,Glorot,,tanh,0.013118214077419706,0.013125300407409668,0.013094902038574219,0.013134439786275228,COMPLETE,0.013118214077419706,0.013125300407409668,0.013094902038574219,0.013134439786275228
61,0.9097097118695577,2025-09-03 18:39:11.891611,2025-09-03 18:45:14.165657,0 days 00:06:02.274046,100,uniform,6,nz,2.3267466313431495e-08,0.14359492393449638,1094,848,832,240,Glorot,,logistic,0.006097118059794108,0.006805737813313802,0.007930755615234375,0.003554860750834147,COMPLETE,0.006097118059794108,0.006805737813313802,0.007930755615234375,0.003554860750834147
62,0.2899033824602763,2025-09-03 18:45:14.166105,2025-09-03 19:13:30.299793,0 days 00:28:16.133688,20,uniform,8,zero,,2.685651997660309e-06,399,256,304,672,old,1.2911727997776605,tanh,0.013093153635660807,0.013089338938395182,0.013042330741882324,0.013147791226704916,COMPLETE,0.013093153635660807,0.013089338938395182,0.013042330741882324,0.013147791226704916
63,0.2899513840675354,2025-09-03 19:13:30.300524,2025-09-03 19:41:24.988631,0 days 00:27:54.688107,20,normal,6,zero,,2.8592403580523205e-06,126,176,192,320,old,1.7489495662967076,tanh,0.012995375527275933,0.013035456339518229,0.012863993644714355,0.013086676597595215,COMPLETE,0.012995375527275933,0.013035456339518229,0.012863993644714355,0.013086676597595215
64,0.8079838156700134,2025-09-03 19:41:24.989079,2025-09-03 19:47:26.078044,0 days 00:06:01.088965,100,uniform,7,nz,0.0002185955172781963,0.0017928992467410561,5500,992,160,272,Glorot,,tanh,0.011246323585510254,0.012271682421366373,0.01058495044708252,0.010882337888081869,COMPLETE,0.011246323585510254,0.012271682421366373,0.01058495044708252,0.010882337888081869
65,0.8552900950113932,2025-09-03 19:47:26.078476,2025-09-03 20:15:49.199672,0 days 00:28:23.121196,20,normal,8,zero,,0.012559696107890185,1432,496,1024,272,Glorot,,logistic,0.010130206743876139,0.01044901212056478,0.012044429779052734,0.007897178332010904,COMPLETE,0.010130206743876139,0.01044901212056478,0.012044429779052734,0.007897178332010904
66,0.11366128921508789,2025-09-03 20:15:49.200098,2025-09-03 20:45:36.630488,0 days 00:29:47.430390,20,uniform,7,nz,2.924755547734096e-07,6.151522662507383e-05,212,816,144,240,old,0.8833134708699024,logistic,0.013088623682657877,0.0130157470703125,0.013237754503885904,0.013012369473775228,COMPLETE,0.013088623682657877,0.0130157470703125,0.013237754503885904,0.013012369473775228
67,0.11404839903116226,2025-09-03 20:45:36.631213,2025-09-03 21:15:26.413222,0 days 00:29:49.782009,20,normal,7,nz,0.0013578312866838003,0.0002523675400882419,209,992,176,128,old,1.1724735948164642,logistic,0.012993097305297852,0.013035337130228678,0.012621402740478516,0.013322552045186361,COMPLETE,0.012993097305297852,0.013035337130228678,0.012621402740478516,0.013322552045186361
68,0.47691933314005536,2025-09-03 21:15:26.413658,2025-09-03 21:21:04.949717,0 days 00:05:38.536059,100,uniform,7,zero,,0.0015370987528326029,609,608,544,880,Glorot,,logistic,0.01297601064046224,0.012905279795328775,0.013021032015482584,0.013001720110575357,COMPLETE,0.01297601064046224,0.012905279795328775,0.013021032015482584,0.013001720110575357
69,0.6616774002710978,2025-09-03 21:21:04.950142,2025-09-03 21:50:52.436709,0 days 00:29:47.486567,20,normal,6,nz,4.8965413730662214e-05,0.005208858718695692,1552,544,160,320,old,1.4821333178089098,logistic,0.011400037341647677,0.012300769488016764,0.011718352635701498,0.010180989901224772,COMPLETE,0.011400037341647677,0.012300769488016764,0.011718352635701498,0.010180989901224772
70,0.11366128921508789,2025-09-03 21:50:52.437157,2025-09-03 21:56:50.696433,0 days 00:05:58.259276,100,normal,7,nz,0.0015176404987107214,1.6212064962454584e-06,2248,608,192,896,Glorot,,logistic,0.013072768847147623,0.013049006462097168,0.01317457358042399,0.012994726498921713,COMPLETE,0.013072768847147623,0.013049006462097168,0.01317457358042399,0.012994726498921713
