number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
0,0.9223345319430033,2025-09-02 03:15:49.222998,2025-09-02 03:18:53.867870,0 days 00:03:04.644872,512,normal,8,nz,2.8332666515127185e-08,0.00016653461936159484,1323,848,832,368,368,Glorot,,tanh,0.013112346331278482,0.013006925582885742,0.013096888860066732,0.013097008069356283,0.013249476750691732,0.01303863525390625,0.013062198956807455,0.013094782829284668,0.9223345319430033,0.008556768576880829,COMPLETE
1,0.8884003361066183,2025-09-02 03:18:53.868341,2025-09-02 03:22:41.142555,0 days 00:03:47.274214,512,normal,6,zero,,0.00044961887272172035,6583,912,832,416,640,old,1.8647617315080172,logistic,0.013125141461690268,0.013225833574930826,0.013165831565856934,0.013065179189046225,0.01313626766204834,0.013009985287984213,0.013135711352030436,0.013123421441941036,0.8884003361066183,0.010918849799567839,COMPLETE
2,0.8784648776054382,2025-09-02 03:22:41.143402,2025-09-02 03:25:00.817641,0 days 00:02:19.674239,512,normal,6,zero,,0.005616945781998589,902,128,224,672,640,old,0.7134517280441177,logistic,0.012824217478434244,0.013047536214192709,0.012995004653930664,0.012891888618469238,0.01314858595530192,0.013132532437642416,0.013096213340759277,0.013019425528390067,0.8784648776054382,0.011097603123479828,COMPLETE
3,0.7219208677609762,2025-09-02 03:25:00.818142,2025-09-02 03:29:39.080228,0 days 00:04:38.262086,256,normal,6,zero,,0.005680937610553498,2579,496,224,336,944,Glorot,,tanh,0.012767513593037924,0.013226787249247232,0.01307074228922526,0.01304777463277181,0.013023654619852701,0.013018131256103516,0.011582374572753906,0.012819568316141765,0.7219208677609762,0.010806982462581742,COMPLETE
4,0.9468594789505005,2025-09-02 03:29:39.080737,2025-09-02 03:34:26.616658,0 days 00:04:47.535921,256,normal,7,nz,0.00332977912693167,7.637327239040629e-06,114,176,576,608,864,Glorot,,logistic,0.013084769248962402,0.013036847114562988,0.01310269037882487,0.013456622759501139,0.01310420036315918,0.013143459955851236,0.013048887252807617,0.013139639581952776,0.9468594789505005,0.011430657410263178,COMPLETE
5,0.9581960638364156,2025-09-02 03:34:26.617661,2025-09-02 03:40:52.962823,0 days 00:06:26.345162,256,uniform,5,zero,,2.754579187431952e-06,128,944,944,768,784,Glorot,,tanh,0.01302929719289144,0.013105034828186035,0.013012886047363281,0.013087709744771322,0.0130234162012736,0.013078689575195312,0.013097842534383139,0.01306212516058059,0.9581960638364156,0.02989740900212238,COMPLETE
6,0.8908962806065878,2025-09-02 03:40:52.963688,2025-09-02 03:45:56.205769,0 days 00:05:03.242081,256,uniform,5,zero,,0.010155970644048225,323,624,128,944,1008,old,1.9540912485570676,logistic,0.013297160466512045,0.01302643616994222,0.013141194979349772,0.013143579165140787,0.013102213541666666,0.01297930876413981,0.012869477272033691,0.013079910051255,0.8908962806065878,0.03126815068683757,COMPLETE
7,0.9404325286547343,2025-09-02 03:45:56.206136,2025-09-02 03:57:33.037790,0 days 00:11:36.831654,100,uniform,8,zero,,1.9670000815753223e-05,2947,624,928,1024,864,old,1.7685618590876564,logistic,0.013102094332377115,0.013106584548950195,0.013149221738179525,0.013017773628234863,0.013192454973856607,0.013104478518168131,0.013093034426371256,0.013109377452305388,0.9404325286547343,0.007266095274951013,COMPLETE
8,0.861482560634613,2025-09-02 03:57:33.038620,2025-09-02 04:02:08.817719,0 days 00:04:35.779099,256,normal,5,nz,0.00022322339992933733,0.004226725354450022,160,432,448,784,560,Glorot,,tanh,0.013079086939493815,0.012978116671244303,0.013099074363708496,0.013059457143147787,0.013077497482299805,0.013093392054239908,0.013059059778849283,0.013063669204711914,0.861482560634613,0.030203092280101502,COMPLETE
9,0.3686328927675883,2025-09-02 04:02:08.818787,2025-09-02 04:13:36.259608,0 days 00:11:27.440821,100,normal,5,zero,,0.7942211358209026,557,592,432,192,816,Glorot,,tanh,0.009483853975931803,0.010713895161946615,0.011974016825358072,0.012090961138407389,0.011644919713338217,0.007113973299662272,0.003039836883544922,0.009437350999741327,0.3686328927675883,0.028330858809542857,COMPLETE
10,0.9463432232538859,2025-09-02 04:13:36.260443,2025-09-02 04:18:39.685702,0 days 00:05:03.425259,512,normal,7,nz,6.886891123861803e-07,7.091274531602468e-06,1569,464,720,816,976,old,0.2755374402164064,logistic,0.013040661811828613,0.013131101926167807,0.013013601303100586,0.01308898131052653,0.013037323951721191,0.01304487387339274,0.013103127479553223,0.013065667379470099,0.9463432232538859,0.010980481550179633,COMPLETE
11,0.5831652482350668,2025-09-02 04:18:39.686756,2025-09-02 04:30:13.747693,0 days 00:11:34.060937,100,uniform,5,zero,,0.02326891288009884,2421,672,720,288,848,Glorot,,logistic,0.012921333312988281,0.012842814127604166,0.012968142827351889,0.012987176577250162,0.013079206148783365,0.013061722119649252,0.009267449378967285,0.012446834927513485,0.5831652482350668,0.030959818426358716,COMPLETE
