number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
59,0.11251613348722458,2025-08-25 03:24:33.223718,2025-08-25 03:30:09.082157,0 days 00:05:35.858439,100,,normal,5,nz,1.6212064962454547e-08,3.022746447459181e-06,263,112,640,624,,raw,Glorot,,logistic,0.013033596674601237,0.01289958953857422,0.013182973861694336,0.013018226623535157,COMPLETE,0.013033596674601237,0.01289958953857422,0.013182973861694336,0.013018226623535157
60,0.47624194622039795,2025-08-25 03:30:09.082444,2025-08-25 03:56:15.686643,0 days 00:26:06.604199,20,6.216309065033519e-09,normal,7,zero,,1.9674692060151844e-06,512,560,800,800,,colnorm,Glorot,,tanh,0.013210892677307129,0.013100719451904297,0.013186907768249512,0.013345050811767577,COMPLETE,0.013210892677307129,0.013100719451904297,0.013186907768249512,0.013345050811767577
61,0.602870985865593,2025-08-25 03:56:15.687019,2025-08-25 04:23:47.169442,0 days 00:27:31.482423,20,,normal,5,nz,3.83410000719568e-08,0.8998828949752957,280,96,640,208,,raw,old,1.4121636882810773,logistic,0.0062574307123819985,0.005734109878540039,0.007956361770629883,0.005081820487976074,COMPLETE,0.0062574307123819985,0.005734109878540039,0.007956361770629883,0.005081820487976074
62,0.09835484176874161,2025-08-25 04:23:47.169819,2025-08-25 04:29:06.113911,0 days 00:05:18.944092,100,1.6514020850636604e-05,uniform,6,zero,,0.5952583710834207,4435,864,160,992,,colnorm,Glorot,,tanh,,,,,COMPLETE,,,,
63,0.11251613348722458,2025-08-25 04:29:06.114248,2025-08-25 04:34:38.485823,0 days 00:05:32.371575,100,,normal,5,nz,3.4195612894237447e-06,0.0006660670168108011,1054,368,896,848,0.5447326219797635,pca,Glorot,,logistic,0.013032571474711102,0.013049006462097168,0.012838006019592285,0.013210701942443847,COMPLETE,0.013032571474711102,0.013049006462097168,0.012838006019592285,0.013210701942443847
64,0.11251613348722458,2025-08-25 04:34:38.486682,2025-08-25 05:00:51.257185,0 days 00:26:12.770503,20,,uniform,8,zero,,1.669107370550262e-05,1379,432,256,560,0.7737163158335163,pca,old,0.2605156191144535,logistic,0.012974548339843751,0.01292877197265625,0.012944698333740234,0.013050174713134766,COMPLETE,0.012974548339843751,0.01292877197265625,0.012944698333740234,0.013050174713134766
65,0.5041290402412415,2025-08-25 05:00:51.257607,2025-08-25 05:27:24.536778,0 days 00:26:33.279171,20,2.4127818576783964e-05,uniform,7,zero,,0.0012526762594618482,429,976,48,592,,colnorm,old,1.7062735826536,tanh,0.013015898068745932,0.012966108322143555,0.013015365600585938,0.0130662202835083,COMPLETE,0.013015898068745932,0.012966108322143555,0.013015365600585938,0.0130662202835083
66,0.11251613348722458,2025-08-25 05:27:24.537145,2025-08-25 05:55:09.990085,0 days 00:27:45.452940,20,,normal,6,nz,0.0013027462719847785,0.00402905642351582,1771,976,800,816,0.8339105809471609,pca,old,0.5066073383181098,logistic,0.013112918535868328,0.012864828109741211,0.013309669494628907,0.013164258003234864,COMPLETE,0.013112918535868328,0.012864828109741211,0.013309669494628907,0.013164258003234864
67,0.1555161342024803,2025-08-25 05:55:09.990434,2025-08-25 06:21:26.703278,0 days 00:26:16.712844,20,,normal,7,zero,,0.004162481064856318,645,240,384,32,,raw,old,0.7593633396325661,tanh,0.01362020174662272,0.013236570358276366,0.013202500343322755,0.014421534538269044,COMPLETE,0.01362020174662272,0.013236570358276366,0.013202500343322755,0.014421534538269044
68,0.4463871106505394,2025-08-25 06:21:26.705118,2025-08-25 06:49:12.141095,0 days 00:27:45.435977,20,1.724522038305039e-05,uniform,7,nz,0.003538812803411572,0.32670485779580694,8959,176,304,640,,colnorm,Glorot,,tanh,,,,,COMPLETE,,,,
69,0.22088710367679595,2025-08-25 06:49:12.141461,2025-08-25 07:16:43.884970,0 days 00:27:31.743509,20,,normal,7,nz,2.0511479881760424e-06,7.306119523077502e-06,475,704,704,896,,raw,Glorot,,tanh,0.013035408655802409,0.013108134269714355,0.01293489933013916,0.013063192367553711,COMPLETE,0.013035408655802409,0.013108134269714355,0.01293489933013916,0.013063192367553711
70,0.11251613348722458,2025-08-25 07:16:43.886745,2025-08-25 07:22:17.634671,0 days 00:05:33.747926,100,,uniform,5,nz,0.002047183595142134,0.0005149378641878814,9909,1024,192,400,,raw,Glorot,,logistic,0.013050516446431478,0.013055181503295899,0.01302800178527832,0.013068366050720214,COMPLETE,0.013050516446431478,0.013055181503295899,0.01302800178527832,0.013068366050720214
71,0.2717580795288086,2025-08-25 07:22:17.634956,2025-08-25 07:48:22.341588,0 days 00:26:04.706632,20,1.828699663710854e-06,normal,6,zero,,0.00029853012204985674,3582,208,32,112,,colnorm,Glorot,,tanh,0.012679998079935709,0.012828516960144042,0.012491679191589356,0.01271979808807373,COMPLETE,0.012679998079935709,0.012828516960144042,0.012491679191589356,0.01271979808807373
72,0.11251613348722458,2025-08-25 07:48:22.343471,2025-08-25 07:53:39.420295,0 days 00:05:17.076824,100,,normal,8,zero,,0.005394936353663792,106,128,896,1008,,raw,old,1.4247474048067157,logistic,0.012947591145833333,0.012800860404968261,0.013103389739990234,0.012938523292541504,COMPLETE,0.012947591145833333,0.012800860404968261,0.013103389739990234,0.012938523292541504
73,0.11251613348722458,2025-08-25 07:53:39.420965,2025-08-25 08:21:22.050087,0 days 00:27:42.629122,20,,normal,8,nz,3.0054880136460905e-05,0.010472513085858672,482,192,432,992,,raw,old,0.4039701388121527,logistic,0.012998445828755695,0.013062882423400878,0.012795543670654297,0.013136911392211913,COMPLETE,0.012998445828755695,0.013062882423400878,0.012795543670654297,0.013136911392211913
74,0.9189193725585938,2025-08-25 08:21:22.052172,2025-08-25 08:26:37.944769,0 days 00:05:15.892597,100,,uniform,6,zero,,0.4442507161971683,497,80,128,464,,raw,Glorot,,logistic,0.0034151395161946614,0.0008678674697875976,0.0025588035583496093,0.006818747520446778,COMPLETE,0.0034151395161946614,0.0008678674697875976,0.0025588035583496093,0.006818747520446778
75,0.11251613348722458,2025-08-25 08:26:37.945057,2025-08-25 08:54:20.375014,0 days 00:27:42.429957,20,1.1552294836508981e-05,uniform,5,nz,5.719200901848992e-07,0.00302353028482557,545,16,400,368,,colnorm,Glorot,,logistic,0.013583970069885253,0.014648747444152833,0.013034868240356445,0.013068294525146485,COMPLETE,0.013583970069885253,0.014648747444152833,0.013034868240356445,0.013068294525146485
76,0.9568387508392334,2025-08-25 08:54:20.376618,2025-08-25 09:22:09.823712,0 days 00:27:49.447094,20,,uniform,5,nz,1.0929030225579458e-05,0.05526123546971311,519,560,16,832,,raw,old,1.1062781748784758,tanh,0.009091862042744954,0.0112274169921875,0.004265904426574707,0.011782264709472657,COMPLETE,0.009091862042744954,0.0112274169921875,0.004265904426574707,0.011782264709472657
77,0.11251613348722458,2025-08-25 09:22:09.824066,2025-08-25 09:49:49.203031,0 days 00:27:39.378965,20,,normal,5,nz,0.0024818971609574785,0.001470689458533909,223,624,864,384,,raw,old,1.4497512673107567,logistic,0.013029003143310547,0.013071584701538085,0.013025999069213867,0.012989425659179687,COMPLETE,0.013029003143310547,0.013071584701538085,0.013025999069213867,0.012989425659179687
78,0.48140324354171754,2025-08-25 09:49:49.204983,2025-08-25 09:55:09.035303,0 days 00:05:19.830320,100,1.8288682033366743e-09,normal,7,zero,,5.209507737454782e-05,7173,608,672,736,,colnorm,Glorot,,tanh,0.013211862246195477,0.013220810890197754,0.013068413734436036,0.013346362113952636,COMPLETE,0.013211862246195477,0.013220810890197754,0.013068413734436036,0.013346362113952636
79,0.5322097063064575,2025-08-25 09:55:09.035573,2025-08-25 10:22:45.353277,0 days 00:27:36.317704,20,,normal,7,nz,7.5982339338928935e-06,0.00024333902003450853,940,432,896,880,0.9577976636767824,pca,Glorot,,tanh,0.013143189748128255,0.013182878494262695,0.013242435455322266,0.013004255294799805,COMPLETE,0.013143189748128255,0.013182878494262695,0.013242435455322266,0.013004255294799805
80,0.11251613348722458,2025-08-25 10:22:45.354074,2025-08-25 10:28:06.666118,0 days 00:05:21.312044,100,,normal,8,zero,,0.0007831629199118197,2157,256,912,656,,raw,Glorot,,logistic,0.012974007924397785,0.012966227531433106,0.012938642501831054,0.0130171537399292,COMPLETE,0.012974007924397785,0.012966227531433106,0.012938642501831054,0.0130171537399292
81,0.11251613348722458,2025-08-25 10:28:06.667574,2025-08-25 10:55:45.017255,0 days 00:27:38.349681,20,2.987321166512225e-09,uniform,6,nz,9.270339336589598e-07,0.0003153300531912467,191,192,736,64,,colnorm,old,0.7811577646729497,tanh,0.0130353848139445,0.013161969184875489,0.013025474548339844,0.012918710708618164,COMPLETE,0.0130353848139445,0.013161969184875489,0.013025474548339844,0.012918710708618164
82,0.12880645841360092,2025-08-25 10:55:45.018429,2025-08-25 11:21:55.123848,0 days 00:26:10.105419,20,1.2196030411846235e-07,uniform,6,zero,,4.15282547283714e-05,313,32,592,112,,colnorm,old,1.759969312105208,tanh,0.013282926877339682,0.01385352611541748,0.012816834449768066,0.013178420066833497,COMPLETE,0.013282926877339682,0.01385352611541748,0.012816834449768066,0.013178420066833497
83,0.5416613101959229,2025-08-25 11:21:55.125647,2025-08-25 11:49:38.308394,0 days 00:27:43.182747,20,,uniform,5,nz,2.1661136763861623e-06,3.274927683717459e-06,808,176,816,672,0.6084474427244972,pca,old,1.3051258801137797,tanh,0.013016430536905925,0.012839889526367188,0.013205552101135254,0.013003849983215332,COMPLETE,0.013016430536905925,0.012839889526367188,0.013205552101135254,0.013003849983215332
84,0.9390323162078857,2025-08-25 11:49:38.308736,2025-08-25 12:15:44.339620,0 days 00:26:06.030884,20,,normal,7,zero,,0.003923861691503219,2896,32,80,992,,raw,Glorot,,tanh,0.008656986554463704,0.005327081680297852,0.008336925506591797,0.012306952476501464,COMPLETE,0.008656986554463704,0.005327081680297852,0.008336925506591797,0.012306952476501464
85,0.3508064687252045,2025-08-25 12:15:44.341567,2025-08-25 12:41:54.188199,0 days 00:26:09.846632,20,,uniform,5,zero,,0.001014431635458147,1068,864,992,480,,raw,Glorot,,tanh,0.013152329126993816,0.013148856163024903,0.013056588172912598,0.013251543045043945,COMPLETE,0.013152329126993816,0.013148856163024903,0.013056588172912598,0.013251543045043945
86,0.09835484176874161,2025-08-25 12:41:54.188996,2025-08-25 13:07:59.331015,0 days 00:26:05.142019,20,,uniform,8,zero,,0.4735605193943971,2316,960,512,464,0.6460435341440935,pca,old,1.73604117596699,tanh,,,,,COMPLETE,,,,
87,0.11251613348722458,2025-08-25 13:07:59.331708,2025-08-25 13:13:14.249139,0 days 00:05:14.917431,100,,normal,8,zero,,0.08206875640939185,306,896,912,416,,raw,Glorot,,logistic,0.013132246335347493,0.013177704811096192,0.0132218599319458,0.012997174263000488,COMPLETE,0.013132246335347493,0.013177704811096192,0.0132218599319458,0.012997174263000488
88,0.11874193996191025,2025-08-25 13:13:14.250552,2025-08-25 13:18:47.308660,0 days 00:05:33.058108,100,0.00038774499633955554,normal,5,nz,1.2517716974859026e-05,6.226592314145597e-05,269,960,304,160,,colnorm,Glorot,,tanh,0.013087972005208332,0.013117837905883788,0.013000702857971192,0.013145375251770019,COMPLETE,0.013087972005208332,0.013117837905883788,0.013000702857971192,0.013145375251770019
89,0.7473871231079101,2025-08-25 13:18:47.310606,2025-08-25 13:24:06.379149,0 days 00:05:19.068543,100,4.8333519605236444e-08,uniform,5,zero,,0.0005977936161489266,2699,784,208,752,,colnorm,Glorot,,tanh,0.012860496838887533,0.012913012504577636,0.01274120807647705,0.01292726993560791,COMPLETE,0.012860496838887533,0.012913012504577636,0.01274120807647705,0.01292726993560791
90,0.1309032306075096,2025-08-25 13:24:06.379456,2025-08-25 13:29:42.216893,0 days 00:05:35.837437,100,,normal,5,nz,8.427696100736457e-08,0.013439991399065815,2026,960,992,416,0.9366358132557369,pca,old,1.3367498937056617,logistic,0.013105360666910808,0.013152980804443359,0.012987756729125976,0.013175344467163086,COMPLETE,0.013105360666910808,0.013152980804443359,0.012987756729125976,0.013175344467163086
91,0.9496290802955627,2025-08-25 13:29:42.217179,2025-08-25 13:57:18.609124,0 days 00:27:36.391945,20,2.1803793799962045e-09,uniform,8,nz,0.00023150726244764282,0.17068334152726905,684,48,64,352,,colnorm,old,0.5632656467885713,tanh,0.0037118991216023764,0.0007777214050292969,0.0025989532470703123,0.00775902271270752,COMPLETE,0.0037118991216023764,0.0007777214050292969,0.0025989532470703123,0.00775902271270752
92,0.11251613348722458,2025-08-25 13:57:18.609884,2025-08-25 14:02:55.420167,0 days 00:05:36.810283,100,1.1288532709550233e-08,normal,8,nz,3.548133335883333e-07,0.00027018883250579996,801,576,128,688,,colnorm,Glorot,,logistic,0.013149070739746091,0.012957024574279784,0.013420009613037109,0.013070178031921387,COMPLETE,0.013149070739746091,0.012957024574279784,0.013420009613037109,0.013070178031921387
93,0.11251613348722458,2025-08-25 14:02:55.422084,2025-08-25 14:08:29.805491,0 days 00:05:34.383407,100,,normal,7,nz,2.74142013378964e-08,0.002413934507819914,1000,80,848,880,,raw,Glorot,,logistic,0.013039525349934897,0.012741565704345703,0.013195943832397462,0.013181066513061524,COMPLETE,0.013039525349934897,0.012741565704345703,0.013195943832397462,0.013181066513061524
94,0.1435161352157593,2025-08-25 14:08:29.805773,2025-08-25 14:14:05.776335,0 days 00:05:35.970562,100,,uniform,8,nz,2.462277625288763e-05,3.384982742830812e-06,205,368,464,80,0.510432518893728,pca,old,1.0392151656092825,tanh,0.013086708386739095,0.012989640235900879,0.013096165657043458,0.013174319267272949,COMPLETE,0.013086708386739095,0.012989640235900879,0.013096165657043458,0.013174319267272949
95,0.11251613348722458,2025-08-25 14:14:05.776653,2025-08-25 14:41:28.312744,0 days 00:27:22.536091,20,,normal,6,nz,0.00021848775529609749,0.00019789122138293453,245,80,48,144,,raw,Glorot,,logistic,0.012954703966776532,0.01295456886291504,0.01279752254486084,0.013112020492553712,COMPLETE,0.012954703966776532,0.01295456886291504,0.01279752254486084,0.013112020492553712
96,0.27880645990371705,2025-08-25 14:41:28.313084,2025-08-25 15:07:20.848130,0 days 00:25:52.535046,20,,uniform,6,zero,,2.5256320533584918e-05,4201,384,512,1024,,raw,Glorot,,tanh,0.013035098711649576,0.013133525848388672,0.012947678565979004,0.013024091720581055,COMPLETE,0.013035098711649576,0.013133525848388672,0.012947678565979004,0.013024091720581055
97,0.6059032559394837,2025-08-25 15:07:20.849274,2025-08-25 15:12:37.221149,0 days 00:05:16.371875,100,,uniform,8,zero,,1.2136328659454427e-05,6951,1024,688,704,0.5587479583842954,pca,old,1.3223344701287822,tanh,0.013017749786376953,0.013038039207458496,0.013036704063415528,0.012978506088256837,COMPLETE,0.013017749786376953,0.013038039207458496,0.013036704063415528,0.012978506088256837
98,0.11251613348722458,2025-08-25 15:12:37.223206,2025-08-25 15:40:15.686788,0 days 00:27:38.463582,20,,uniform,6,nz,0.0002847038255471888,4.462153827958364e-06,776,288,528,96,,raw,old,1.3907850918825149,logistic,0.012922112147013345,0.01297013759613037,0.01306602954864502,0.012730169296264648,COMPLETE,0.012922112147013345,0.01297013759613037,0.01306602954864502,0.012730169296264648
99,0.11251613348722458,2025-08-25 15:40:15.687140,2025-08-25 15:46:06.686216,0 days 00:05:50.999076,100,,uniform,7,nz,0.004111955581196812,0.33813168080500267,4468,848,96,336,0.9811809374020812,pca,Glorot,,logistic,0.17210392951965328,0.26461057662963866,0.07091619968414306,0.18078501224517823,COMPLETE,0.17210392951965328,0.26461057662963866,0.07091619968414306,0.18078501224517823
100,0.9690968036651612,2025-08-25 15:46:06.686566,2025-08-25 15:51:44.559204,0 days 00:05:37.872638,100,,uniform,6,nz,0.0007353846591513756,0.05267814800371579,4915,768,144,112,,raw,old,0.7560973747072997,tanh,0.002069489161173503,0.005877089500427246,0.00034296512603759766,-1.1587142944335938e-05,COMPLETE,0.002069489161173503,0.005877089500427246,0.00034296512603759766,-1.1587142944335938e-05
101,0.8774516463279725,2025-08-25 15:51:44.560016,2025-08-25 16:19:19.864658,0 days 00:27:35.304642,20,,uniform,5,nz,0.0033103700860944827,0.0022136863467384004,1112,272,992,592,0.528676698848741,pca,Glorot,,tanh,0.012391916910807292,0.011986899375915527,0.012699747085571289,0.012489104270935058,COMPLETE,0.012391916910807292,0.011986899375915527,0.012699747085571289,0.012489104270935058
102,0.11570968180894851,2025-08-25 16:19:19.864993,2025-08-25 16:24:51.582634,0 days 00:05:31.717641,100,,uniform,5,nz,3.444613906553896e-07,0.00014941549846130814,1996,752,96,64,0.8516187294693436,pca,Glorot,,tanh,0.013313603401184081,0.013181138038635253,0.013532638549804688,0.013227033615112304,COMPLETE,0.013313603401184081,0.013181138038635253,0.013532638549804688,0.013227033615112304
103,0.9397581219673157,2025-08-25 16:24:51.584567,2025-08-25 16:51:36.186313,0 days 00:26:44.601746,20,,normal,6,zero,,0.03592694475331578,2728,528,288,448,0.6456468954678892,pca,old,0.8565079483617597,logistic,0.006115293502807618,0.0053497314453125,0.006215023994445801,0.0067811250686645504,COMPLETE,0.006115293502807618,0.0053497314453125,0.006215023994445801,0.0067811250686645504
104,0.7917742237448693,2025-08-25 16:51:36.186697,2025-08-25 16:56:55.058675,0 days 00:05:18.871978,100,,normal,8,zero,,0.6139132114018869,210,880,96,400,0.6234220817815539,pca,old,0.8105313732764228,logistic,0.00778798262278239,0.005279731750488281,0.003818249702453613,0.014265966415405274,COMPLETE,0.00778798262278239,0.005279731750488281,0.003818249702453613,0.014265966415405274
105,0.11251613348722458,2025-08-25 16:56:55.058933,2025-08-25 17:02:29.956216,0 days 00:05:34.897283,100,,normal,7,nz,2.1888121718968676e-05,3.899185824842578e-06,255,928,112,240,,raw,old,1.7915128359356882,logistic,0.013018449147542318,0.01305544376373291,0.01293025016784668,0.013069653511047363,COMPLETE,0.013018449147542318,0.01305544376373291,0.01293025016784668,0.013069653511047363
106,0.11251613348722458,2025-08-25 17:02:29.956491,2025-08-25 17:07:45.340256,0 days 00:05:15.383765,100,,normal,6,zero,,1.3515422817432785e-06,322,656,768,736,,raw,Glorot,,logistic,0.012859543164571127,0.012850236892700196,0.012863063812255859,0.012865328788757324,COMPLETE,0.012859543164571127,0.012850236892700196,0.012863063812255859,0.012865328788757324
107,0.11251613348722458,2025-08-25 17:07:45.340562,2025-08-25 17:13:16.817134,0 days 00:05:31.476572,100,,normal,7,nz,5.5265334597860166e-08,0.0005625741355536669,1156,704,912,448,,raw,old,1.642494603215066,logistic,0.013191874821980795,0.013241171836853027,0.01319882869720459,0.013135623931884766,COMPLETE,0.013191874821980795,0.013241171836853027,0.01319882869720459,0.013135623931884766
108,0.13104839473962784,2025-08-25 17:13:16.817442,2025-08-25 17:18:47.339045,0 days 00:05:30.521603,100,,normal,5,nz,0.0001145850051688029,0.0005395025599042587,358,32,896,400,,raw,Glorot,,tanh,0.012892889976501466,0.01260702610015869,0.013178706169128418,0.012892937660217286,COMPLETE,0.012892889976501466,0.01260702610015869,0.013178706169128418,0.012892937660217286
109,0.9507581114768981,2025-08-25 17:18:47.339323,2025-08-25 17:44:48.192459,0 days 00:26:00.853136,20,2.7117255268811053e-08,uniform,6,zero,,0.005331866230613313,8989,352,592,432,,colnorm,Glorot,,tanh,0.010644666353861491,0.009966373443603516,0.011228203773498535,0.010739421844482422,COMPLETE,0.010644666353861491,0.009966373443603516,0.011228203773498535,0.010739421844482422
110,0.11251613348722458,2025-08-25 17:44:48.193231,2025-08-25 17:50:21.283001,0 days 00:05:33.089770,100,5.288336900227144e-06,normal,8,nz,0.004320903968442046,0.0009252907055416628,2001,384,240,800,,colnorm,old,1.328324707500852,logistic,0.013143563270568847,0.013126754760742187,0.013148093223571777,0.013155841827392578,COMPLETE,0.013143563270568847,0.013126754760742187,0.013148093223571777,0.013155841827392578
111,0.1529032289981842,2025-08-25 17:50:21.283740,2025-08-25 17:55:37.891452,0 days 00:05:16.607712,100,,normal,8,zero,,1.0018361779415834e-05,1155,48,656,480,,raw,Glorot,,tanh,0.012837767601013184,0.012079668045043946,0.013071751594543457,0.013361883163452149,COMPLETE,0.012837767601013184,0.012079668045043946,0.013071751594543457,0.013361883163452149
112,0.20753226578235626,2025-08-25 17:55:37.892864,2025-08-25 18:00:58.827765,0 days 00:05:20.934901,100,1.7441656182229607e-05,normal,5,zero,,0.0006707518306306594,499,624,576,192,,colnorm,Glorot,,tanh,0.013221589724222818,0.01316537857055664,0.013024735450744628,0.013474655151367188,COMPLETE,0.013221589724222818,0.01316537857055664,0.013024735450744628,0.013474655151367188
113,0.09835484176874161,2025-08-25 18:00:58.828045,2025-08-25 18:27:14.608047,0 days 00:26:15.780002,20,,uniform,5,zero,,0.28515435148771523,2149,720,304,1008,0.7902953685970416,pca,old,1.9391985264658271,tanh,,,,,COMPLETE,,,,
114,0.11251613348722458,2025-08-25 18:27:14.608408,2025-08-25 18:32:29.890931,0 days 00:05:15.282523,100,,normal,5,zero,,0.001234042288951053,5868,112,48,384,0.7471181705245546,pca,old,1.4661189703538995,logistic,0.012786221504211425,0.012860703468322753,0.012138628959655761,0.013359332084655761,COMPLETE,0.012786221504211425,0.012860703468322753,0.012138628959655761,0.013359332084655761
115,0.11251613348722458,2025-08-25 18:32:29.891201,2025-08-25 18:37:46.391894,0 days 00:05:16.500693,100,0.00021678771507405815,uniform,5,zero,,0.011841837603657143,3072,160,848,560,,colnorm,old,1.2288533631939245,logistic,0.013283069928487143,0.013409852981567383,0.013149690628051759,0.013289666175842286,COMPLETE,0.013283069928487143,0.013409852981567383,0.013149690628051759,0.013289666175842286
116,0.2143709748983383,2025-08-25 18:37:46.392171,2025-08-25 18:43:17.149553,0 days 00:05:30.757382,100,,normal,5,nz,2.122958772556124e-05,0.00011245497648023927,4640,496,592,784,,raw,Glorot,,tanh,0.013111201922098796,0.012917637825012207,0.013211655616760253,0.013204312324523926,COMPLETE,0.013111201922098796,0.012917637825012207,0.013211655616760253,0.013204312324523926
117,0.11251613348722458,2025-08-25 18:43:17.149828,2025-08-25 19:09:24.805125,0 days 00:26:07.655297,20,,normal,6,zero,,1.3212306887204596e-05,291,928,320,96,,raw,Glorot,,tanh,0.012756840387980145,0.013002538681030273,0.013003921508789063,0.012264060974121093,COMPLETE,0.012756840387980145,0.013002538681030273,0.013003921508789063,0.012264060974121093
118,0.09835484176874161,2025-08-25 19:09:24.805463,2025-08-25 19:35:27.399291,0 days 00:26:02.593828,20,,normal,6,zero,,0.6676236259928471,4506,304,192,560,,raw,old,1.072007186941979,tanh,,,,,COMPLETE,,,,
119,0.9317742466926575,2025-08-25 19:35:27.399637,2025-08-25 20:01:17.728932,0 days 00:25:50.329295,20,,normal,7,zero,,0.003597926709130101,2116,992,512,880,0.9606516766746219,pca,old,1.0710534244543415,tanh,0.012399617830912271,0.012481355667114257,0.012278580665588379,0.01243891716003418,COMPLETE,0.012399617830912271,0.012481355667114257,0.012278580665588379,0.01243891716003418
120,0.9288387298583984,2025-08-25 20:01:17.729710,2025-08-25 20:06:36.008420,0 days 00:05:18.278710,100,3.788581142616804e-09,uniform,8,zero,,0.006463893771225853,1594,144,896,528,,colnorm,old,1.9268954932258746,tanh,0.011824512481689453,0.010632944107055665,0.012540745735168456,0.012299847602844239,COMPLETE,0.011824512481689453,0.010632944107055665,0.012540745735168456,0.012299847602844239
121,0.9550323009490966,2025-08-25 20:06:36.008728,2025-08-25 20:34:08.969422,0 days 00:27:32.960694,20,,normal,6,nz,1.0680722288043689e-08,0.12364702955414512,195,752,112,272,0.9140263804633988,pca,old,1.4949664316646865,tanh,0.009485793113708495,0.010175633430480956,0.008485817909240722,0.009795928001403808,COMPLETE,0.009485793113708495,0.010175633430480956,0.008485817909240722,0.009795928001403808
122,0.20620968341827392,2025-08-25 20:34:08.969788,2025-08-25 21:02:12.879598,0 days 00:28:03.909810,20,3.182651168708131e-08,uniform,7,nz,0.0009172583772937015,8.532298090996893e-05,374,592,688,256,,colnorm,Glorot,,tanh,0.012988670667012531,0.01316523551940918,0.012905144691467285,0.012895631790161132,COMPLETE,0.012988670667012531,0.01316523551940918,0.012905144691467285,0.012895631790161132
123,0.34764516949653623,2025-08-25 21:02:12.879947,2025-08-25 21:07:28.643519,0 days 00:05:15.763572,100,9.551899663881542e-06,normal,8,zero,,0.0020179188305637146,491,144,240,368,,colnorm,Glorot,,tanh,0.012951970100402832,0.012746453285217285,0.012947797775268555,0.013161659240722656,COMPLETE,0.012951970100402832,0.012746453285217285,0.012947797775268555,0.013161659240722656
124,0.8382742285728455,2025-08-25 21:07:28.645549,2025-08-25 21:34:55.375943,0 days 00:27:26.730394,20,0.0009335783146413682,normal,5,zero,,0.0002524963632971082,9970,32,608,720,,colnorm,old,0.8206984998141482,tanh,0.011449209849039714,0.00863034725189209,0.012777972221374511,0.01293931007385254,COMPLETE,0.011449209849039714,0.00863034725189209,0.012777972221374511,0.01293931007385254
125,0.894161331653595,2025-08-25 21:34:55.377819,2025-08-25 21:40:23.351238,0 days 00:05:27.973419,100,,normal,7,zero,,0.05966882465794208,130,336,480,832,,raw,old,0.9057823807953762,tanh,0.012256860733032227,0.01172184944152832,0.012188863754272462,0.012859869003295898,COMPLETE,0.012256860733032227,0.01172184944152832,0.012188863754272462,0.012859869003295898
126,0.8686935782432557,2025-08-25 21:40:23.351526,2025-08-25 21:45:43.516658,0 days 00:05:20.165132,100,5.388129518308598e-07,uniform,8,zero,,0.0007985675440229626,6175,784,320,928,,colnorm,old,0.5598299165511067,tanh,0.012754424413045246,0.01304643154144287,0.012558174133300782,0.01265866756439209,COMPLETE,0.012754424413045246,0.01304643154144287,0.012558174133300782,0.01265866756439209
127,0.2206451714038849,2025-08-25 21:45:43.516933,2025-08-25 21:51:16.229984,0 days 00:05:32.713051,100,1.9189470902339894e-06,uniform,6,nz,1.0848962800032886e-05,1.7275482847827764e-05,1004,224,352,848,,colnorm,old,0.8360967564015054,tanh,0.013153425852457682,0.013043856620788575,0.013218426704406738,0.013197994232177735,COMPLETE,0.013153425852457682,0.013043856620788575,0.013218426704406738,0.013197994232177735
