number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
25,0.8435161312421163,2025-08-19 17:49:55.033197,2025-08-19 17:53:22.121192,0 days 00:03:27.087995,20,1.4544380475080852e-05,uniform,8,zero,,0.24582862940520112,5970,416,,colnorm,old,1.0201750477869553,tanh,COMPLETE
26,0.47751614451408386,2025-08-19 17:53:22.122478,2025-08-19 17:57:56.636732,0 days 00:04:34.514254,20,,uniform,8,zero,,0.0007159466787715551,946,256,0.7656311469556403,pca,old,1.2419226782336743,tanh,COMPLETE
27,0.5539193550745646,2025-08-19 17:57:56.638695,2025-08-19 17:59:42.659950,0 days 00:01:46.021255,100,,normal,8,zero,,0.028645713878564842,1683,512,0.6938598846157935,pca,old,0.2885178696075176,logistic,COMPLETE
28,0.855500062306722,2025-08-19 17:59:42.661450,2025-08-19 18:03:12.851633,0 days 00:03:30.190183,20,2.9029020745467405e-08,uniform,6,zero,,0.11835484696511998,1179,672,,colnorm,old,0.5223760296897597,tanh,COMPLETE
29,0.26062901814778644,2025-08-19 18:03:12.852677,2025-08-19 18:06:40.856240,0 days 00:03:28.003563,20,,normal,5,zero,,0.006500860944097629,526,32,,raw,Glorot,,logistic,COMPLETE
30,0.8637256224950155,2025-08-19 18:06:40.856666,2025-08-19 18:10:09.059899,0 days 00:03:28.203233,20,,uniform,5,zero,,0.5440353512273892,2829,560,,raw,old,0.8303307935592971,tanh,COMPLETE
31,0.8624677260716757,2025-08-19 18:10:09.060291,2025-08-19 18:14:58.232208,0 days 00:04:49.171917,20,,uniform,7,nz,0.0001492612626130028,0.22262755432052153,167,1008,0.6008013774789174,pca,old,1.7187903868686343,tanh,COMPLETE
32,0.815209706624349,2025-08-19 18:14:58.232674,2025-08-19 18:19:47.113790,0 days 00:04:48.881116,20,,uniform,7,nz,1.2038232875030415e-06,0.4136963263621081,613,912,0.5666459160886952,pca,old,1.51267994162405,tanh,COMPLETE
33,0.8733064730962118,2025-08-19 18:19:47.117537,2025-08-19 18:24:36.573776,0 days 00:04:49.456239,20,,uniform,7,nz,0.00022642246873915572,0.11896142132178622,432,912,0.6553693096445065,pca,old,1.6515196528225182,tanh,COMPLETE
34,0.8236612478892008,2025-08-19 18:24:36.574207,2025-08-19 18:29:22.212238,0 days 00:04:45.638031,20,,uniform,8,nz,0.00043589842905731403,0.04497076110810647,276,848,0.7611930387659505,pca,Glorot,,tanh,COMPLETE
35,0.8629515767097473,2025-08-19 18:29:22.213312,2025-08-19 18:33:53.602981,0 days 00:04:31.389669,20,,uniform,5,zero,,0.10327285918289629,380,384,0.6512910667017837,pca,old,1.0785618346971042,tanh,COMPLETE
36,0.21625807881355286,2025-08-19 18:33:53.603729,2025-08-19 18:38:37.926195,0 days 00:04:44.322466,20,,normal,7,nz,0.00022936343779998442,2.0211420401539244e-05,1115,288,0.5436936940538756,pca,old,1.315646922192263,logistic,COMPLETE
37,0.7664515972137451,2025-08-19 18:38:37.926648,2025-08-19 18:40:24.821796,0 days 00:01:46.895148,100,,uniform,6,zero,,0.01005193729352689,1615,864,0.725412674815661,pca,Glorot,,tanh,COMPLETE
38,0.5691774288813273,2025-08-19 18:40:24.822214,2025-08-19 18:44:02.215278,0 days 00:03:37.393064,20,,uniform,7,nz,0.0006143544005517494,0.0035516716477169623,5030,944,,raw,old,1.9422255361122638,tanh,COMPLETE
39,0.8662742177645365,2025-08-19 18:44:02.215722,2025-08-19 18:48:36.417041,0 days 00:04:34.201319,20,,uniform,8,zero,,0.9914693566012842,669,576,0.6478657226461061,pca,Glorot,,logistic,COMPLETE
40,0.8759838938713074,2025-08-19 18:48:36.417523,2025-08-19 18:52:05.759190,0 days 00:03:29.341667,20,6.116774612786283e-06,uniform,7,zero,,0.045705492047976845,3587,336,,colnorm,old,0.9245588483310581,tanh,COMPLETE
41,0.8756613334019979,2025-08-19 18:52:05.759705,2025-08-19 18:55:33.986501,0 days 00:03:28.226796,20,1.0809473203195181e-05,uniform,7,zero,,0.03368299840410659,3617,320,,colnorm,old,0.9570973850332267,tanh,COMPLETE
42,0.4780162175496419,2025-08-19 18:55:33.991003,2025-08-19 18:59:02.825858,0 days 00:03:28.834855,20,1.2379432684152165e-05,uniform,7,zero,,0.00032971935445910136,3900,336,,colnorm,old,0.96607458481222,tanh,COMPLETE
43,0.841596802075704,2025-08-19 18:59:02.826354,2025-08-19 19:02:26.870078,0 days 00:03:24.043724,20,1.1394378454597238e-05,uniform,7,zero,,0.015227662591720016,2928,192,,colnorm,old,0.7957775420656207,tanh,COMPLETE
44,0.8815322319666544,2025-08-19 19:02:26.871492,2025-08-19 19:05:50.481668,0 days 00:03:23.610176,20,5.18239035553229e-06,uniform,7,zero,,0.039782397552369286,6625,368,,colnorm,old,0.9569424128711321,tanh,COMPLETE
45,0.8480806748072306,2025-08-19 19:05:50.482108,2025-08-19 19:06:32.727964,0 days 00:00:42.245856,100,3.1440018403417306e-06,uniform,7,zero,,0.06215821715540183,7272,144,,colnorm,old,1.0549928659665975,tanh,COMPLETE
46,0.8600968321164449,2025-08-19 19:06:32.728271,2025-08-19 19:09:54.240289,0 days 00:03:21.512018,20,8.668340859779775e-05,normal,7,zero,,0.013119595805406795,4712,304,,colnorm,old,0.9442316207481453,tanh,COMPLETE
47,0.3840482532978058,2025-08-19 19:09:54.240715,2025-08-19 19:13:18.154953,0 days 00:03:23.914238,20,6.812448269984449e-05,uniform,7,zero,,4.283443342944102e-05,6717,384,,colnorm,Glorot,,tanh,COMPLETE
48,0.7965161403020223,2025-08-19 19:13:18.155374,2025-08-19 19:16:39.713357,0 days 00:03:21.557983,20,1.4260653409454337e-06,uniform,7,zero,,0.35908826959238804,8891,256,,colnorm,old,0.7390537098677277,tanh,COMPLETE
49,0.5448870857556661,2025-08-19 19:16:39.713818,2025-08-19 19:17:21.402540,0 days 00:00:41.688722,100,7.69593962918909e-05,uniform,7,zero,,0.001897921350709367,4478,416,,colnorm,old,0.8896629665550094,tanh,COMPLETE
50,0.11366128921508789,2025-08-19 19:17:21.402753,2025-08-19 19:20:41.305065,0 days 00:03:19.902312,20,,uniform,7,zero,,4.365067483705326e-06,3357,336,,raw,old,1.0436296098085747,logistic,COMPLETE
51,0.8759032487869263,2025-08-19 19:20:41.305489,2025-08-19 19:24:04.686271,0 days 00:03:23.380782,20,4.211650254396081e-06,uniform,8,zero,,0.033256045097939835,2460,464,,colnorm,old,0.6002019792495905,tanh,COMPLETE
52,0.8467258016268412,2025-08-19 19:24:04.686590,2025-08-19 19:27:27.150494,0 days 00:03:22.463904,20,4.150638166579697e-06,uniform,8,zero,,0.16559323225742326,3736,416,,colnorm,old,0.7262269297299022,tanh,COMPLETE
53,0.8833871086438497,2025-08-19 19:27:27.150941,2025-08-19 19:30:50.267706,0 days 00:03:23.116765,20,4.166412181861037e-07,uniform,6,zero,,0.030781364309007336,3183,480,,colnorm,old,0.9521500537150489,tanh,COMPLETE
54,0.8677580952644348,2025-08-19 19:30:50.271638,2025-08-19 19:34:13.917692,0 days 00:03:23.646054,20,3.1366379252760047e-07,uniform,6,zero,,0.06601661083086134,2504,528,,colnorm,old,0.5560736469058954,tanh,COMPLETE
55,0.8632258176803589,2025-08-19 19:34:13.918129,2025-08-19 19:37:33.842765,0 days 00:03:19.924636,20,1.8854962559435035e-06,uniform,6,zero,,0.01876646995415778,2354,480,,colnorm,old,1.1422410359956134,tanh,COMPLETE
56,0.6525806585947672,2025-08-19 19:37:33.843189,2025-08-19 19:40:54.569386,0 days 00:03:20.726197,20,7.014198963936178e-08,uniform,6,zero,,0.003248063013842067,5833,432,,colnorm,old,0.8692712075469023,tanh,COMPLETE
57,0.865919311841329,2025-08-19 19:40:54.572989,2025-08-19 19:44:15.800879,0 days 00:03:21.227890,20,6.23105641373457e-07,normal,6,zero,,0.09027032880381808,1777,368,,colnorm,old,0.42782959547213584,tanh,COMPLETE
58,0.8496935168902079,2025-08-19 19:44:15.801102,2025-08-19 19:47:38.992468,0 days 00:03:23.191366,20,3.173970081315791e-05,uniform,8,zero,,0.17294998688677568,1355,528,,colnorm,old,0.6755395751512834,tanh,COMPLETE
59,0.8833064635594686,2025-08-19 19:47:38.992882,2025-08-19 19:51:04.368088,0 days 00:03:25.375206,20,5.7379301191064486e-06,uniform,8,zero,,0.03605577052592373,2934,624,,colnorm,old,0.8173150007138825,tanh,COMPLETE
60,0.6384193499883016,2025-08-19 19:51:04.368557,2025-08-19 19:51:48.254105,0 days 00:00:43.885548,100,1.0275587554479785e-07,uniform,8,zero,,0.004685989892795385,8094,736,,colnorm,old,0.79974799012641,tanh,COMPLETE
61,0.8828871250152588,2025-08-19 19:51:48.254456,2025-08-19 19:55:11.905677,0 days 00:03:23.651221,20,4.326790796282443e-06,uniform,8,zero,,0.027777238347208497,3141,608,,colnorm,old,0.9077763639520925,tanh,COMPLETE
62,0.8847741683324178,2025-08-19 19:55:11.906134,2025-08-19 19:58:34.664871,0 days 00:03:22.758737,20,8.265453570869047e-07,uniform,8,zero,,0.05179961911536081,4336,656,,colnorm,old,0.9144806767226218,tanh,COMPLETE
63,0.8804516394933065,2025-08-19 19:58:34.667095,2025-08-19 20:01:59.798602,0 days 00:03:25.131507,20,1.0009001680529847e-06,uniform,8,zero,,0.022085731697648197,3137,640,,colnorm,old,1.1302653996782197,tanh,COMPLETE
64,0.879467765490214,2025-08-19 20:01:59.799689,2025-08-19 20:05:27.654285,0 days 00:03:27.854596,20,7.597152136404833e-07,uniform,8,zero,,0.021087854091581034,3152,640,,colnorm,old,1.107607617084625,tanh,COMPLETE
65,0.8639354507128397,2025-08-19 20:05:27.654802,2025-08-19 20:08:58.398572,0 days 00:03:30.743770,20,1.4257894683071952e-06,uniform,8,zero,,0.010744034016707722,4472,608,,colnorm,old,1.2507987681745973,tanh,COMPLETE
66,0.8839515844980875,2025-08-19 20:08:58.402933,2025-08-19 20:12:21.202911,0 days 00:03:22.799978,20,3.7026767802031205e-07,uniform,8,zero,,0.06682098784517077,5541,640,,colnorm,old,1.0275682663370074,tanh,COMPLETE
67,0.8903709451357523,2025-08-19 20:12:21.203413,2025-08-19 20:15:47.117966,0 days 00:03:25.914553,20,3.183081589044942e-07,uniform,8,zero,,0.07225755891499593,6722,704,,colnorm,Glorot,,tanh,COMPLETE
68,0.8827580610911051,2025-08-19 20:15:47.119338,2025-08-19 20:19:12.568910,0 days 00:03:25.449572,20,2.68196118311732e-07,normal,8,zero,,0.06517822430581623,5334,688,,colnorm,Glorot,,logistic,COMPLETE
69,0.8203870058059692,2025-08-19 20:19:12.569882,2025-08-19 20:22:33.897456,0 days 00:03:21.327574,20,1.4146042505797317e-08,uniform,8,zero,,0.3125287131158658,4274,592,,colnorm,Glorot,,tanh,COMPLETE
70,0.8711450894673666,2025-08-19 20:22:33.899735,2025-08-19 20:25:59.856604,0 days 00:03:25.956869,20,,uniform,8,zero,,0.17025854186404352,9484,672,,raw,Glorot,,tanh,COMPLETE
71,0.8854032357533773,2025-08-19 20:25:59.857156,2025-08-19 20:29:28.051095,0 days 00:03:28.193939,20,3.096677457681131e-07,normal,8,zero,,0.06680329057798629,5407,704,,colnorm,Glorot,,logistic,COMPLETE
72,0.8881773749987284,2025-08-19 20:29:28.051616,2025-08-19 20:32:52.668880,0 days 00:03:24.617264,20,3.918976058664412e-07,normal,8,zero,,0.08321605257905544,5896,784,,colnorm,Glorot,,logistic,COMPLETE
73,0.8753709395726522,2025-08-19 20:32:52.671494,2025-08-19 20:36:16.340511,0 days 00:03:23.669017,20,4.087245016870506e-07,normal,8,zero,,0.5659227205943712,7723,784,,colnorm,Glorot,,logistic,COMPLETE
74,0.8877096772193909,2025-08-19 20:36:16.342216,2025-08-19 20:39:42.251500,0 days 00:03:25.909284,20,1.3739338816495543e-07,normal,8,zero,,0.07792135596567354,5893,784,,colnorm,Glorot,,logistic,COMPLETE
75,0.8882580200831095,2025-08-19 20:39:42.251920,2025-08-19 20:43:07.146995,0 days 00:03:24.895075,20,1.4040013630980773e-07,normal,8,zero,,0.08431409573211612,5832,784,,colnorm,Glorot,,logistic,COMPLETE
76,0.8902903199195862,2025-08-19 20:43:07.147921,2025-08-19 20:46:35.071493,0 days 00:03:27.923572,20,1.3321489321300166e-07,normal,8,zero,,0.07894428128035173,6406,800,,colnorm,Glorot,,logistic,COMPLETE
77,0.8915322621663412,2025-08-19 20:46:35.071942,2025-08-19 20:49:58.033416,0 days 00:03:22.961474,20,1.0126330266010736e-07,normal,8,zero,,0.09050947085655917,6528,800,,colnorm,Glorot,,logistic,COMPLETE
78,0.8875645200411478,2025-08-19 20:49:58.034094,2025-08-19 20:50:40.204811,0 days 00:00:42.170717,100,1.0529772335819162e-07,normal,8,zero,,0.097860551692795,6483,800,,colnorm,Glorot,,logistic,COMPLETE
79,0.844306468963623,2025-08-19 20:50:40.205225,2025-08-19 20:51:21.725155,0 days 00:00:41.519930,100,,normal,8,zero,,0.13263317464680574,6503,800,,raw,Glorot,,logistic,COMPLETE
