number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
26,0.9721290071805319,2025-09-03 08:26:53.085190,2025-09-03 08:32:45.390301,0 days 00:05:52.305111,100,uniform,6,nz,1.0809382140996923e-08,0.0670758723724561,2143,848,912,448,Glorot,,tanh,0.011422846052381726,0.01102292537689209,0.01187745730082194,0.011368155479431152,COMPLETE,0.011422846052381726,0.01102292537689209,0.01187745730082194,0.011368155479431152
27,0.9727096358935038,2025-09-03 08:32:45.390671,2025-09-03 08:38:18.817376,0 days 00:05:33.426705,100,normal,6,zero,,0.05360597997431262,2066,976,944,624,old,0.6712031644067326,tanh,0.012033820152282715,0.011825124422709147,0.0122298002243042,0.012046535809834799,COMPLETE,0.012033820152282715,0.011825124422709147,0.0122298002243042,0.012046535809834799
28,0.0983548363049825,2025-09-03 08:38:18.818249,2025-09-03 09:07:30.345464,0 days 00:29:11.527215,20,uniform,6,nz,2.628287110384574e-07,0.47818197882273716,6952,896,1024,752,old,0.6358716304236434,tanh,,,,,COMPLETE,,,,
29,0.0983548363049825,2025-09-03 09:07:30.346166,2025-09-03 09:13:18.272150,0 days 00:05:47.925984,100,uniform,7,nz,1.0410866173663327e-08,0.45530615007920633,1239,1008,1024,768,old,0.6408877058329099,tanh,,,,,COMPLETE,,,,
30,0.9304838180541992,2025-09-03 09:13:18.272880,2025-09-03 09:41:00.481847,0 days 00:27:42.208967,20,uniform,8,zero,,0.0018545118595187854,470,992,912,464,old,0.5052318244161386,tanh,0.012991031010945639,0.013024489084879557,0.013062318166097006,0.012886285781860352,COMPLETE,0.012991031010945639,0.013024489084879557,0.013062318166097006,0.012886285781860352
31,0.9620644847551981,2025-09-03 09:41:00.482792,2025-09-03 10:10:14.767983,0 days 00:29:14.285191,20,uniform,5,nz,1.1886993422027152e-08,0.0007952162528827754,6021,528,848,448,old,0.2155654616891939,logistic,0.01248810026380751,0.013056596120198568,0.012933810551961264,0.011473894119262695,COMPLETE,0.01248810026380751,0.013056596120198568,0.012933810551961264,0.011473894119262695
32,0.974919339021047,2025-09-03 10:10:14.768416,2025-09-03 10:39:24.730330,0 days 00:29:09.961914,20,uniform,8,nz,1.0624835593697424e-08,0.020195418612996972,4434,1008,800,272,old,0.22004389835040766,logistic,0.00993531280093723,0.012091279029846191,0.011652112007141113,0.006062547365824382,COMPLETE,0.00993531280093723,0.012091279029846191,0.011652112007141113,0.006062547365824382
33,0.9688870906829834,2025-09-03 10:39:24.734481,2025-09-03 11:08:36.093989,0 days 00:29:11.359508,20,uniform,5,nz,1.1037019596113844e-08,0.10601147804334372,1428,960,928,240,Glorot,,logistic,0.007768167389763727,0.008991440137227377,0.010759790738423666,0.0035532712936401367,COMPLETE,0.007768167389763727,0.008991440137227377,0.010759790738423666,0.0035532712936401367
34,0.974483847618103,2025-09-03 11:08:36.094374,2025-09-03 11:14:24.633939,0 days 00:05:48.539565,100,uniform,6,nz,1.590411563528284e-07,0.05412188820561779,3714,1024,864,208,old,0.23239493497600297,logistic,0.009381108813815646,0.01211241881052653,0.011472582817077637,0.0045583248138427734,COMPLETE,0.009381108813815646,0.01211241881052653,0.011472582817077637,0.0045583248138427734
35,0.9741612871487936,2025-09-03 11:14:24.634331,2025-09-03 11:20:20.026637,0 days 00:05:55.392306,100,uniform,6,nz,2.803915822846318e-07,0.0648825754609114,3421,816,960,192,old,0.21968078852570655,logistic,0.009107311566670736,0.011689384778340658,0.011438886324564615,0.004193663597106934,COMPLETE,0.009107311566670736,0.011689384778340658,0.011438886324564615,0.004193663597106934
36,0.9738709529240926,2025-09-03 11:20:20.027018,2025-09-03 11:26:15.088794,0 days 00:05:55.061776,100,uniform,7,nz,2.981727676493295e-07,0.01716293074206971,1442,1008,544,400,old,0.20175126940689433,logistic,0.011700060632493762,0.012887239456176758,0.012744744618733725,0.0094681978225708,COMPLETE,0.011700060632493762,0.012887239456176758,0.012744744618733725,0.0094681978225708
37,0.9745161135991415,2025-09-03 11:26:15.089170,2025-09-03 11:55:17.507657,0 days 00:29:02.418487,20,uniform,8,nz,1.7585559295284172e-07,0.07499934669416984,3785,912,832,128,old,0.20032832691435865,logistic,0.00711124473147922,0.00901357332865397,0.010465025901794434,0.0018551349639892578,COMPLETE,0.00711124473147922,0.00901357332865397,0.010465025901794434,0.0018551349639892578
38,0.9745483795801798,2025-09-03 11:55:17.508054,2025-09-03 12:24:10.310291,0 days 00:28:52.802237,20,uniform,8,nz,1.7544096379307932e-07,0.03769833361941534,1970,800,896,128,old,0.20977184115179123,logistic,0.009022858407762315,0.011849045753479004,0.011936187744140625,0.003283341725667318,COMPLETE,0.009022858407762315,0.011849045753479004,0.011936187744140625,0.003283341725667318
39,0.978499968846639,2025-09-03 12:24:10.311263,2025-09-03 12:53:19.966941,0 days 00:29:09.655678,20,normal,7,nz,3.138773677755063e-06,0.024995109306696437,6412,880,864,496,old,0.4697428562989502,tanh,0.010843687587314181,0.010613242785135904,0.01117845376332601,0.010739366213480631,COMPLETE,0.010843687587314181,0.010613242785135904,0.01117845376332601,0.010739366213480631
40,0.9731935063997904,2025-09-03 12:53:19.967659,2025-09-03 13:22:29.876498,0 days 00:29:09.908839,20,normal,7,nz,8.596092432803028e-06,0.004672102523429287,8890,992,752,480,old,0.5970273524592414,tanh,0.012203229798210992,0.01226202646891276,0.012524644533793131,0.011823018391927084,COMPLETE,0.012203229798210992,0.01226202646891276,0.012524644533793131,0.011823018391927084
41,0.9639838536580404,2025-09-03 13:22:29.877329,2025-09-03 13:49:55.735290,0 days 00:27:25.857961,20,uniform,8,zero,,0.001899338455899463,6042,992,576,384,old,0.40542431323143713,logistic,0.011842423015170628,0.012973388036092123,0.012744744618733725,0.009809136390686035,COMPLETE,0.011842423015170628,0.012973388036092123,0.012744744618733725,0.009809136390686035
42,0.9772419134775797,2025-09-03 13:49:55.735683,2025-09-03 14:17:23.576787,0 days 00:27:27.841104,20,uniform,8,zero,,0.043652531118663254,8516,1008,896,288,Glorot,,tanh,0.007977472411261665,0.007836580276489258,0.009126106897989908,0.006969730059305827,COMPLETE,0.007977472411261665,0.007836580276489258,0.009126106897989908,0.006969730059305827
