number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
0,1.0037014881769817,2025-09-02 03:15:49.076394,2025-09-02 03:20:09.650231,0 days 00:04:20.573837,512,normal,8,nz,2.8332666515127185e-08,0.00016653461936159484,1323,848,832,368,368,Glorot,,tanh,0.013065059979756674,0.013135949770609537,0.013212641080220541,0.013058940569559732,0.012964129447937012,0.012969732284545898,0.013118426005045572,0.013074982733953567,1.0037014881769817,0.0037900363368310315,COMPLETE
1,0.969563881556193,2025-09-02 03:20:09.650743,2025-09-02 03:25:09.182922,0 days 00:04:59.532179,512,normal,6,zero,,0.00044961887272172035,6583,912,832,416,640,old,1.8647617315080172,logistic,0.013067245483398438,0.013074954350789389,0.013114611307779947,0.013096332550048828,0.013133565584818522,0.013046503067016602,0.013037602106730143,0.013081544921511697,0.969563881556193,0.005330977462874573,COMPLETE
2,0.9535719752311707,2025-09-02 03:25:09.183486,2025-09-02 03:27:50.521824,0 days 00:02:41.338338,512,normal,6,zero,,0.005616945781998589,902,128,224,672,640,old,0.7134517280441177,logistic,0.013044277826944986,0.0131376584370931,0.013055841128031412,0.01241751511891683,0.012952566146850586,0.013197978337605795,0.012603481610616049,0.012915616943722678,0.9535719752311707,0.0034922112771087095,COMPLETE
3,0.6467759807904562,2025-09-02 03:27:50.522377,2025-09-02 03:32:02.700587,0 days 00:04:12.178210,256,normal,6,zero,,0.005680937610553498,2579,496,224,336,944,Glorot,,tanh,0.012935916582743326,0.012946685155232748,0.012992103894551596,0.013051390647888184,0.013099153836568197,0.01329946517944336,0.010947426160176596,0.012753163065229143,0.6467759807904562,0.0007337818475864412,COMPLETE
4,1.0331370830535889,2025-09-02 03:32:02.701137,2025-09-02 03:37:23.207156,0 days 00:05:20.506019,256,normal,7,nz,0.00332977912693167,7.637327239040629e-06,114,176,576,608,864,Glorot,,logistic,0.01303557554880778,0.013118426005045572,0.013041536013285318,0.013028343518575033,0.013036370277404785,0.013152201970418295,0.012938777605692545,0.013050175848461335,1.0331370830535889,0.002569781783838339,COMPLETE
5,1.0461857716242473,2025-09-02 03:37:23.207673,2025-09-02 03:45:14.769391,0 days 00:07:51.561718,256,uniform,5,zero,,2.754579187431952e-06,128,944,944,768,784,Glorot,,tanh,0.013140598932902018,0.013051867485046387,0.013156374295552572,0.013126969337463379,0.013151923815409342,0.013088663419087728,0.013103882471720377,0.013117182822454544,1.0461857716242473,0.0013630641891522804,COMPLETE
6,0.9791075587272644,2025-09-02 03:45:14.770421,2025-09-02 03:50:34.872309,0 days 00:05:20.101888,256,uniform,5,zero,,0.010155970644048225,323,624,128,944,1008,old,1.9540912485570676,logistic,0.013326605161031088,0.013123393058776855,0.013073047002156576,0.013177792231241861,0.013073086738586426,0.013102491696675619,0.012809157371520996,0.013097939037141347,0.9791075587272644,0.003521167809634111,COMPLETE
7,1.0296845038731892,2025-09-02 03:50:34.874257,2025-09-02 04:03:43.873429,0 days 00:13:08.999172,100,uniform,8,zero,,1.9670000815753223e-05,2947,624,928,1024,864,old,1.7685618590876564,logistic,0.01312255859375,0.01311631997426351,0.01308743158976237,0.013188004493713379,0.01307368278503418,0.01309808095296224,0.013137221336364746,0.01311761424655006,1.0296845038731892,0.00287630056120135,COMPLETE
8,0.9359112580617269,2025-09-02 04:03:43.874057,2025-09-02 04:08:33.572139,0 days 00:04:49.698082,256,normal,5,nz,0.00022322339992933733,0.004226725354450022,160,432,448,784,560,Glorot,,tanh,0.013213912645975748,0.013105352719624838,0.01319881280263265,0.012882669766743978,0.013166705767313639,0.013077418009440104,0.013212482134501139,0.013122479120890302,0.9359112580617269,0.010912818610244582,COMPLETE
9,0.40150363246599835,2025-09-02 04:08:33.572776,2025-09-02 04:18:53.313630,0 days 00:10:19.740854,100,normal,5,zero,,0.7942211358209026,557,592,432,192,816,Glorot,,tanh,0.011360406875610352,0.010618845621744791,0.012449264526367188,0.01257010300954183,0.012542366981506348,0.010456562042236328,0.006816585858662923,0.01097344784509568,0.40150363246599835,0.021997454971968238,COMPLETE
