number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
52,0.09798387438058853,2025-08-23 08:02:18.589666,2025-08-23 08:06:18.535897,0 days 00:03:59.946231,20,2.6991331639134138e-09,normal,8,nz,0.0005435135620564526,0.34640553472558566,6456,512,,colnorm,old,1.4005831073860449,logistic,,COMPLETE,
53,0.7547903776168823,2025-08-23 08:06:18.536207,2025-08-23 08:10:14.871304,0 days 00:03:56.335097,20,,uniform,6,zero,,0.03653182528561606,1157,304,0.917342276775159,pca,Glorot,,logistic,0.006365847587585449,COMPLETE,0.006365847587585449
54,0.8360000371932983,2025-08-23 08:10:14.873054,2025-08-23 08:14:12.052772,0 days 00:03:57.179718,20,,normal,6,zero,,0.26785617290871927,5218,480,,raw,old,1.0127227071866125,logistic,0.0011094570159912109,COMPLETE,0.0011094570159912109
55,0.8058709859848022,2025-08-23 08:14:12.054546,2025-08-23 08:18:09.696259,0 days 00:03:57.641713,20,,normal,6,zero,,0.29851578203722456,5555,688,,raw,old,0.998269615786094,logistic,0.0032791376113891603,COMPLETE,0.0032791376113891603
56,0.7895322799682617,2025-08-23 08:18:09.696557,2025-08-23 08:22:07.886117,0 days 00:03:58.189560,20,,normal,6,zero,,0.055924482797961535,8535,832,,raw,old,1.0271176129697155,logistic,0.0031868934631347655,COMPLETE,0.0031868934631347655
57,0.8366613268852234,2025-08-23 08:22:07.886394,2025-08-23 08:26:04.825939,0 days 00:03:56.939545,20,,normal,6,zero,,0.18145374465394268,7905,352,,raw,old,1.0081053482564746,logistic,0.0008682012557983398,COMPLETE,0.0008682012557983398
58,0.838532292842865,2025-08-23 08:26:04.827607,2025-08-23 08:30:01.580788,0 days 00:03:56.753181,20,,uniform,6,zero,,0.41161099166847903,8835,304,,raw,old,1.0656869282101922,logistic,0.004299831390380859,COMPLETE,0.004299831390380859
59,0.8025000095367432,2025-08-23 08:30:01.581107,2025-08-23 08:33:48.350470,0 days 00:03:46.769363,20,,uniform,6,zero,,0.1284459539328761,2347,128,,raw,old,1.0541046750860874,logistic,4.0149688720703126e-05,COMPLETE,4.0149688720703126e-05
60,0.7815322875976562,2025-08-23 08:33:48.350732,2025-08-23 08:34:35.887472,0 days 00:00:47.536740,100,,normal,6,zero,,0.06859547818367785,7755,160,,raw,old,1.1319182835885768,logistic,0.00035293102264404296,COMPLETE,0.00035293102264404296
61,0.7514839053153992,2025-08-23 08:34:35.887701,2025-08-23 08:38:33.812771,0 days 00:03:57.925070,20,,uniform,5,zero,,0.02965083900971732,6660,304,,raw,old,0.9792538806410571,logistic,0.0035434961318969727,COMPLETE,0.0035434961318969727
62,0.5912580832839012,2025-08-23 08:38:33.813028,2025-08-23 08:42:34.158062,0 days 00:04:00.345034,20,,uniform,6,zero,,0.7889121687805805,7877,432,,raw,old,1.2596272682742815,logistic,0.004459786415100098,COMPLETE,0.004459786415100098
63,0.7621613383293152,2025-08-23 08:42:34.158348,2025-08-23 08:46:22.253741,0 days 00:03:48.095393,20,,normal,7,zero,,0.026820965160589717,7009,96,,raw,old,0.9834714288991205,logistic,0.0004906415939331055,COMPLETE,0.0004906415939331055
64,0.7203871250152588,2025-08-23 08:46:22.254027,2025-08-23 08:50:36.857535,0 days 00:04:14.603508,20,,normal,7,nz,1.1146790860960646e-05,0.688730902201332,2871,448,,raw,old,1.3302609918424873,logistic,0.002516031265258789,COMPLETE,0.002516031265258789
65,0.8185645580291748,2025-08-23 08:50:36.857860,2025-08-23 08:54:36.054467,0 days 00:03:59.196607,20,,normal,6,zero,,0.059497087958614775,4668,272,,raw,old,0.9961491007637726,tanh,0.0024681806564331053,COMPLETE,0.0024681806564331053
66,0.6226290345191956,2025-08-23 08:54:36.054757,2025-08-23 08:58:36.498999,0 days 00:04:00.444242,20,,uniform,7,zero,,0.1502876538137094,8015,368,0.5860240585055793,pca,old,0.9541010368648566,logistic,-2.5272369384765625e-05,COMPLETE,-2.5272369384765625e-05
67,0.8143871426582336,2025-08-23 08:58:36.499230,2025-08-23 09:02:38.522774,0 days 00:04:02.023544,20,,normal,6,zero,,0.09320857392241012,1875,160,,raw,old,0.8929815405633115,tanh,0.0005239963531494141,COMPLETE,0.0005239963531494141
68,0.7476129055023193,2025-08-23 09:02:38.523105,2025-08-23 09:03:27.555985,0 days 00:00:49.032880,100,,normal,6,zero,,0.008922376003361262,9768,224,,raw,Glorot,,tanh,0.007074785232543945,COMPLETE,0.007074785232543945
69,0.802483880519867,2025-08-23 09:03:27.556231,2025-08-23 09:07:30.442266,0 days 00:04:02.886035,20,,normal,8,zero,,0.056267160695688934,8126,368,,raw,old,0.8132701164848903,logistic,0.001147913932800293,COMPLETE,0.001147913932800293
70,0.09798387438058853,2025-08-23 09:07:30.442546,2025-08-23 09:11:31.436485,0 days 00:04:00.993939,20,,normal,5,zero,,0.5953745623520547,6464,672,,raw,old,1.1472778279415161,tanh,,COMPLETE,
71,0.7900967955589294,2025-08-23 09:11:31.436764,2025-08-23 09:15:32.106275,0 days 00:04:00.669511,20,,normal,6,zero,,0.06235942374779847,4589,160,,raw,old,0.7728770567218858,logistic,0.00020987987518310546,COMPLETE,0.00020987987518310546
72,0.8225968241691589,2025-08-23 09:15:32.106574,2025-08-23 09:19:30.760966,0 days 00:03:58.654392,20,,normal,8,zero,,0.15821882502677506,4215,240,,raw,old,1.1738392629180685,tanh,0.0007008552551269531,COMPLETE,0.0007008552551269531
73,0.09798387438058853,2025-08-23 09:19:30.761260,2025-08-23 09:23:30.240801,0 days 00:03:59.479541,20,,normal,8,zero,,0.4763446801320551,3124,144,,raw,old,1.2151068843332258,tanh,,COMPLETE,
74,0.09798387438058853,2025-08-23 09:23:30.241068,2025-08-23 09:27:31.470801,0 days 00:04:01.229733,20,,normal,6,zero,,0.32905501547028326,9002,336,,raw,Glorot,,tanh,,COMPLETE,
75,0.7916613101959229,2025-08-23 09:27:31.471108,2025-08-23 09:31:30.095831,0 days 00:03:58.624723,20,1.0809595055192178e-07,uniform,6,zero,,0.10252662817506268,5295,208,,colnorm,old,1.1199449218419606,tanh,-0.00018444061279296876,COMPLETE,-0.00018444061279296876
76,0.6479839086532593,2025-08-23 09:31:30.096119,2025-08-23 09:32:21.699131,0 days 00:00:51.603012,100,,uniform,8,nz,3.734637573391394e-05,0.005204833652614653,4080,336,0.6349751993527406,pca,old,0.9164129471436442,tanh,0.011284995079040527,COMPLETE,0.011284995079040527
77,0.7170484185218811,2025-08-23 09:32:21.699368,2025-08-23 09:36:32.725524,0 days 00:04:11.026156,20,,normal,8,nz,0.00022512326748292189,0.002014624492631497,4031,256,,raw,old,1.3292213001416662,tanh,0.009222626686096191,COMPLETE,0.009222626686096191
78,0.6775161385536194,2025-08-23 09:36:32.725801,2025-08-23 09:40:42.284129,0 days 00:04:09.558328,20,,normal,6,nz,4.123842983783068e-06,0.012394627862618674,5884,192,0.6495315284054555,pca,old,1.2768351686818964,tanh,0.0055492639541625975,COMPLETE,0.0055492639541625975
79,0.4578709781169891,2025-08-23 09:40:42.284463,2025-08-23 09:44:45.381939,0 days 00:04:03.097476,20,,normal,8,zero,,0.0880271285056372,1177,656,0.5294910048973094,pca,old,0.5846384919603593,tanh,0.006443309783935547,COMPLETE,0.006443309783935547
80,0.8184516668319702,2025-08-23 09:44:45.382215,2025-08-23 09:45:33.632029,0 days 00:00:48.249814,100,,uniform,6,zero,,0.32124856057993584,2233,192,,raw,Glorot,,logistic,0.0003854036331176758,COMPLETE,0.0003854036331176758
81,0.7283548593521119,2025-08-23 09:45:33.633744,2025-08-23 09:49:22.341484,0 days 00:03:48.707740,20,,normal,5,zero,,0.0026496425659922464,6472,64,,raw,Glorot,,tanh,0.004611754417419433,COMPLETE,0.004611754417419433
82,0.09798387438058853,2025-08-23 09:49:22.343307,2025-08-23 09:53:22.622129,0 days 00:04:00.278822,20,,normal,7,zero,,0.5369107615312858,9042,320,,raw,old,0.9760185398573918,tanh,,COMPLETE,
83,0.78151615858078,2025-08-23 09:53:22.622409,2025-08-23 09:54:10.730029,0 days 00:00:48.107620,100,,uniform,6,zero,,0.45196493992638087,567,336,,raw,Glorot,,logistic,0.001447439193725586,COMPLETE,0.001447439193725586
84,0.7687097191810608,2025-08-23 09:54:10.730263,2025-08-23 09:54:57.177899,0 days 00:00:46.447636,100,,uniform,7,zero,,0.09307866517462315,2748,112,,raw,Glorot,,logistic,0.0005387067794799805,COMPLETE,0.0005387067794799805
85,0.7817258358001709,2025-08-23 09:54:57.178137,2025-08-23 09:58:57.016958,0 days 00:03:59.838821,20,2.08270446158178e-05,normal,8,zero,,0.10277796380359837,3838,336,,colnorm,old,1.3692427402640068,tanh,0.0001321077346801758,COMPLETE,0.0001321077346801758
86,0.7141613245010376,2025-08-23 09:58:57.017236,2025-08-23 09:59:42.568030,0 days 00:00:45.550794,100,,uniform,6,zero,,0.03124085419476741,3846,16,,raw,Glorot,,logistic,0.001455545425415039,COMPLETE,0.001455545425415039
87,0.7505322813987731,2025-08-23 09:59:42.568324,2025-08-23 10:03:42.336377,0 days 00:03:59.768053,20,,normal,5,zero,,0.04076589972210536,4401,592,,raw,Glorot,,logistic,0.004433107376098633,COMPLETE,0.004433107376098633
88,0.7581936001777649,2025-08-23 10:03:42.336663,2025-08-23 10:04:30.733943,0 days 00:00:48.397280,100,,normal,5,zero,,0.05502952213884558,6189,224,,raw,Glorot,,logistic,0.0017498493194580077,COMPLETE,0.0017498493194580077
89,0.7439032316207885,2025-08-23 10:04:30.734181,2025-08-23 10:08:43.171124,0 days 00:04:12.436943,20,,normal,6,nz,0.00012943680129976184,0.011918032491706134,8513,416,,raw,old,1.0250757473145713,logistic,0.004199981689453125,COMPLETE,0.004199981689453125
90,0.09798387438058853,2025-08-23 10:08:43.171387,2025-08-23 10:09:31.742558,0 days 00:00:48.571171,100,1.041251673365039e-09,uniform,6,zero,,0.6797825245681363,1505,160,,colnorm,Glorot,,logistic,,COMPLETE,
91,0.7436129212379455,2025-08-23 10:09:31.742799,2025-08-23 10:10:31.044258,0 days 00:00:59.301459,100,,uniform,6,zero,,0.023774923800828716,5050,256,0.7291809280332827,pca,old,1.3280156120900017,logistic,0.004794788360595703,COMPLETE,0.004794788360595703
92,0.09798387438058853,2025-08-23 10:10:31.044492,2025-08-23 10:14:28.475205,0 days 00:03:57.430713,20,,normal,6,zero,,0.47049392435696463,4684,416,0.7078420956248723,pca,old,0.7355559324992846,tanh,,COMPLETE,
93,0.6047096967697143,2025-08-23 10:14:28.475531,2025-08-23 10:18:27.995443,0 days 00:03:59.519912,20,,normal,6,zero,,0.00025397845203086947,9359,528,,raw,old,1.1592359241309458,tanh,0.012552571296691895,COMPLETE,0.012552571296691895
94,0.09798387438058853,2025-08-23 10:18:27.997115,2025-08-23 10:22:23.572711,0 days 00:03:55.575596,20,,normal,6,zero,,0.49901213371727426,7505,256,0.7517107698517851,pca,Glorot,,logistic,,COMPLETE,
95,0.8419032573699952,2025-08-23 10:22:23.574477,2025-08-23 10:26:23.090630,0 days 00:03:59.516153,20,,normal,6,zero,,0.297255564601057,9523,448,,raw,Glorot,,logistic,0.0016608715057373046,COMPLETE,0.0016608715057373046
96,0.7471935510635376,2025-08-23 10:26:23.092549,2025-08-23 10:30:12.534856,0 days 00:03:49.442307,20,,normal,6,zero,,0.022948299507098053,6817,512,,raw,Glorot,,logistic,0.0048786640167236325,COMPLETE,0.0048786640167236325
97,0.6539838865399361,2025-08-23 10:30:12.535094,2025-08-23 10:34:11.659767,0 days 00:03:59.124673,20,8.632799607874708e-08,normal,6,zero,,0.3315865754586304,4636,224,,colnorm,old,1.4783977981875107,logistic,,COMPLETE,
98,0.8091290473937989,2025-08-23 10:34:11.660050,2025-08-23 10:34:59.511562,0 days 00:00:47.851512,100,,normal,6,zero,,0.15076905345224098,6975,496,,raw,Glorot,,logistic,0.0012872695922851562,COMPLETE,0.0012872695922851562
99,0.683338749408722,2025-08-23 10:34:59.513476,2025-08-23 10:38:58.985059,0 days 00:03:59.471583,20,,normal,6,zero,,0.9541668547586643,9802,288,,raw,Glorot,,logistic,0.004320788383483887,COMPLETE,0.004320788383483887
100,0.7785645484924316,2025-08-23 10:38:58.986722,2025-08-23 10:42:56.738216,0 days 00:03:57.751494,20,,uniform,6,zero,,0.013730276254207498,7724,240,,raw,old,1.067215114482546,tanh,0.006652212142944336,COMPLETE,0.006652212142944336
101,0.5308226138353348,2025-08-23 10:42:56.739996,2025-08-23 10:43:44.951603,0 days 00:00:48.211607,100,,normal,8,zero,,0.1516754257565252,6734,592,,raw,old,1.2577925935124734,tanh,,COMPLETE,
102,0.8293710112571716,2025-08-23 10:43:44.953330,2025-08-23 10:47:56.913758,0 days 00:04:11.960428,20,,uniform,8,nz,3.623148715126011e-07,0.45369104014087086,6446,144,,raw,old,0.8505518496965769,logistic,0.00844888687133789,COMPLETE,0.00844888687133789
103,0.7587581157684327,2025-08-23 10:47:56.915709,2025-08-23 10:51:57.292238,0 days 00:04:00.376529,20,,uniform,8,nz,1.3028897605534296e-07,0.20053183924192014,4401,16,,raw,Glorot,,logistic,-0.0005723476409912109,COMPLETE,-0.0005723476409912109
