number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
37,0.789042866230011,2025-08-24 21:09:45.881400,2025-08-24 21:15:46.164405,0 days 00:06:00.283005,100,,uniform,8,zero,,0.04691042508931178,325,320,656,880,,raw,old,0.7969697448675397,logistic,0.011058330535888672,0.010861063003540039,0.011550521850585938,0.010763406753540039,COMPLETE,0.011058330535888672,0.010861063003540039,0.011550521850585938,0.010763406753540039
38,0.10000000149011612,2025-08-24 21:15:46.164706,2025-08-24 21:21:45.660063,0 days 00:05:59.495357,100,1.3392800430171726e-07,uniform,7,zero,,5.181088778462791e-05,1530,624,768,64,,colnorm,old,0.5361051597480313,logistic,0.01298228104909261,0.013241910934448242,0.012793326377868652,0.012911605834960937,COMPLETE,0.01298228104909261,0.013241910934448242,0.012793326377868652,0.012911605834960937
39,0.13275714367628097,2025-08-24 21:21:45.660327,2025-08-24 21:53:01.001484,0 days 00:31:15.341157,20,,uniform,6,nz,2.7074231357934203e-07,2.7495142582401574e-05,3457,528,320,288,,raw,old,0.9842803384827483,logistic,0.013101728757222493,0.01322016716003418,0.013056421279907226,0.013028597831726075,COMPLETE,0.013101728757222493,0.01322016716003418,0.013056421279907226,0.013028597831726075
40,0.10000000149011612,2025-08-24 21:53:01.001862,2025-08-24 22:22:47.368013,0 days 00:29:46.366151,20,,uniform,7,zero,,7.1487242727983216e-06,669,400,672,560,0.733548195301683,pca,Glorot,,logistic,0.013165680567423503,0.013065409660339356,0.013190007209777832,0.01324162483215332,COMPLETE,0.013165680567423503,0.013065409660339356,0.013190007209777832,0.01324162483215332
41,0.10000000149011612,2025-08-24 22:22:47.368387,2025-08-24 22:29:03.205293,0 days 00:06:15.836906,100,,uniform,5,nz,2.172158274853957e-05,4.971380801717752e-05,489,848,896,752,0.6078982381999125,pca,old,1.570720193391757,logistic,0.013149531682332356,0.01308753490447998,0.013165450096130371,0.013195610046386719,COMPLETE,0.013149531682332356,0.01308753490447998,0.013165450096130371,0.013195610046386719
42,0.10004285871982574,2025-08-24 22:29:03.205561,2025-08-24 22:35:04.298712,0 days 00:06:01.093151,100,,normal,6,zero,,5.05629522128911e-05,628,704,16,912,,raw,old,1.6729318569045701,logistic,0.013407206535339356,0.013390517234802246,0.013930892944335938,0.012900209426879883,COMPLETE,0.013407206535339356,0.013390517234802246,0.013930892944335938,0.012900209426879883
43,0.8018571257591247,2025-08-24 22:35:04.298998,2025-08-24 22:41:05.141349,0 days 00:06:00.842351,100,,uniform,7,zero,,0.004181806786036181,9187,128,272,528,0.5725305842963468,pca,old,0.6347679358457043,tanh,0.010556300481160482,0.008409810066223145,0.011311817169189452,0.011947274208068848,COMPLETE,0.010556300481160482,0.008409810066223145,0.011311817169189452,0.011947274208068848
44,0.5847857117652893,2025-08-24 22:41:05.141663,2025-08-24 23:12:36.260425,0 days 00:31:31.118762,20,,uniform,7,nz,2.560791683250174e-08,6.497661227159869e-05,996,448,944,160,0.878173217327606,pca,Glorot,,tanh,0.01304780642191569,0.013096094131469727,0.013091540336608887,0.012955784797668457,COMPLETE,0.01304780642191569,0.013096094131469727,0.013091540336608887,0.012955784797668457
45,0.8566999912261963,2025-08-24 23:12:36.260808,2025-08-24 23:43:52.820249,0 days 00:31:16.559441,20,,uniform,6,nz,4.2668947270063475e-06,0.009261598751419355,1303,240,864,224,0.7526980705455009,pca,old,1.2313563468120658,tanh,0.01148533821105957,0.01070401668548584,0.012398958206176758,0.011353039741516113,COMPLETE,0.01148533821105957,0.01070401668548584,0.012398958206176758,0.011353039741516113
46,0.5992714285850524,2025-08-24 23:43:52.821458,2025-08-24 23:50:12.848192,0 days 00:06:20.026734,100,,uniform,5,nz,3.29024119804691e-08,1.2532733251536745e-06,125,224,896,592,0.9280040816529784,pca,old,1.95298129373683,tanh,0.01313188870747884,0.013355183601379394,0.012927532196044922,0.013112950325012206,COMPLETE,0.01313188870747884,0.013355183601379394,0.012927532196044922,0.013112950325012206
47,0.6167285680770874,2025-08-24 23:50:12.848520,2025-08-24 23:56:15.471933,0 days 00:06:02.623413,100,,normal,5,zero,,0.00011442100841843391,306,128,672,816,0.7013913968225263,pca,old,1.2743207063277995,tanh,0.01290123462677002,0.012388944625854492,0.013229894638061523,0.013084864616394043,COMPLETE,0.01290123462677002,0.012388944625854492,0.013229894638061523,0.013084864616394043
48,0.8793285608291626,2025-08-24 23:56:15.472671,2025-08-25 00:27:25.537832,0 days 00:31:10.065161,20,1.5213799637263695e-05,normal,7,nz,0.00010849668078145311,0.04064835377827358,383,576,496,1008,,colnorm,Glorot,,tanh,0.012128957112630208,0.011715173721313477,0.012070107460021972,0.012601590156555176,COMPLETE,0.012128957112630208,0.011715173721313477,0.012070107460021972,0.012601590156555176
49,0.10000000149011612,2025-08-25 00:27:25.538689,2025-08-25 00:58:46.825428,0 days 00:31:21.286739,20,,uniform,6,nz,0.0007388299612462084,2.6838463465390414e-05,258,192,128,848,,raw,Glorot,,logistic,0.0129591703414917,0.012823724746704101,0.012879228591918946,0.01317455768585205,COMPLETE,0.0129591703414917,0.012823724746704101,0.012879228591918946,0.01317455768585205
50,0.7959142804145813,2025-08-25 00:58:46.825823,2025-08-25 01:30:00.193154,0 days 00:31:13.367331,20,,uniform,8,nz,1.908237513615749e-06,0.009531024033067244,2537,288,272,80,,raw,old,0.27563829445908666,tanh,0.008922203381856283,0.007932043075561524,0.011132407188415527,0.007702159881591797,COMPLETE,0.008922203381856283,0.007932043075561524,0.011132407188415527,0.007702159881591797
51,0.8643857121467591,2025-08-25 01:30:00.193516,2025-08-25 01:36:23.081981,0 days 00:06:22.888465,100,,normal,8,nz,0.0005657840674477493,0.034360924836067806,2216,336,48,592,0.899069644786243,pca,Glorot,,logistic,0.0040583054224650065,0.006245636940002441,-0.0001263856887817383,0.006055665016174316,COMPLETE,0.0040583054224650065,0.006245636940002441,-0.0001263856887817383,0.006055665016174316
52,0.7119571328163147,2025-08-25 01:36:23.082281,2025-08-25 02:07:35.107374,0 days 00:31:12.025093,20,,normal,8,nz,1.4738360525117118e-05,0.01606188977318872,768,832,896,544,,raw,Glorot,,logistic,0.011818782488505047,0.0122955322265625,0.012404680252075195,0.010756134986877441,COMPLETE,0.011818782488505047,0.0122955322265625,0.012404680252075195,0.010756134986877441
53,0.10000000149011612,2025-08-25 02:07:35.109044,2025-08-25 02:14:00.723254,0 days 00:06:25.614210,100,6.415696825107625e-08,uniform,6,nz,1.463798032767135e-05,1.8880093046200602e-05,4520,656,624,544,,colnorm,old,0.33226944075447534,logistic,0.013137984275817869,0.013067173957824706,0.013088750839233398,0.013258028030395507,COMPLETE,0.013137984275817869,0.013067173957824706,0.013088750839233398,0.013258028030395507
54,0.487928581237793,2025-08-25 02:14:00.723527,2025-08-25 02:20:00.408059,0 days 00:05:59.684532,100,1.751843747942396e-08,normal,5,zero,,0.00039626846541448643,137,272,768,32,,colnorm,Glorot,,tanh,0.012857898076375324,0.012778306007385254,0.013188672065734864,0.01260671615600586,COMPLETE,0.012857898076375324,0.012778306007385254,0.013188672065734864,0.01260671615600586
55,0.3078999936580658,2025-08-25 02:20:00.408860,2025-08-25 02:49:43.698033,0 days 00:29:43.289173,20,,normal,8,zero,,0.012559696107890185,1432,432,1024,192,0.953042012991536,pca,Glorot,,logistic,0.012520122528076173,0.012999439239501953,0.012802481651306152,0.01175844669342041,COMPLETE,0.012520122528076173,0.012999439239501953,0.012802481651306152,0.01175844669342041
56,0.10000000149011612,2025-08-25 02:49:43.698400,2025-08-25 03:19:41.321651,0 days 00:29:57.623251,20,,normal,7,zero,,0.00011244131578424073,333,224,416,896,,raw,old,1.0628015400286273,logistic,0.012988464037577313,0.01292724609375,0.013218307495117187,0.012819838523864747,COMPLETE,0.012988464037577313,0.01292724609375,0.013218307495117187,0.012819838523864747
57,0.8206999897956848,2025-08-25 03:19:41.322007,2025-08-25 03:26:04.401305,0 days 00:06:23.079298,100,,normal,5,nz,5.516200974192991e-06,0.13578312866837985,285,288,704,32,0.6163250579168666,pca,old,1.4501074686859041,tanh,0.008476122220357258,0.008852982521057129,0.011970114707946778,0.0046052694320678714,COMPLETE,0.008476122220357258,0.008852982521057129,0.011970114707946778,0.0046052694320678714
58,0.5500428557395936,2025-08-25 03:26:04.401634,2025-08-25 03:32:27.405591,0 days 00:06:23.003957,100,,normal,5,nz,0.002299092964953526,1.9043935539466418e-06,282,416,32,720,0.7655584808490381,pca,old,1.0288984288444483,tanh,0.012838292121887208,0.012959456443786621,0.012602281570434571,0.01295313835144043,COMPLETE,0.012838292121887208,0.012959456443786621,0.012602281570434571,0.01295313835144043
59,0.10000000149011612,2025-08-25 03:32:27.405849,2025-08-25 03:38:52.027801,0 days 00:06:24.621952,100,,normal,5,nz,1.6212064962454547e-08,3.022746447459181e-06,263,112,640,624,,raw,Glorot,,logistic,0.013033596674601237,0.01289958953857422,0.013182973861694336,0.013018226623535157,COMPLETE,0.013033596674601237,0.01289958953857422,0.013182973861694336,0.013018226623535157
60,0.6024714231491088,2025-08-25 03:38:52.028120,2025-08-25 04:08:40.248947,0 days 00:29:48.220827,20,6.216309065033519e-09,normal,7,zero,,1.9674692060151844e-06,512,560,800,800,,colnorm,Glorot,,tanh,0.013017018636067709,0.013029980659484863,0.013157248497009277,0.012863826751708985,COMPLETE,0.013017018636067709,0.013029980659484863,0.013157248497009277,0.012863826751708985
61,0.2649000033736229,2025-08-25 04:08:40.249314,2025-08-25 04:40:11.240598,0 days 00:31:30.991284,20,,normal,5,nz,3.83410000719568e-08,0.8998828949752957,280,96,640,208,,raw,old,1.4121636882810773,logistic,0.0053955078124999995,0.007630205154418946,0.003789854049682617,0.0047664642333984375,COMPLETE,0.0053955078124999995,0.007630205154418946,0.003789854049682617,0.0047664642333984375
62,0.10000000149011612,2025-08-25 04:40:11.240977,2025-08-25 04:46:14.120642,0 days 00:06:02.879665,100,1.6514020850636604e-05,uniform,6,zero,,0.5952583710834207,4435,864,160,992,,colnorm,Glorot,,tanh,,,,,COMPLETE,,,,
63,0.43265714049339293,2025-08-25 04:46:14.120905,2025-08-25 04:52:30.039791,0 days 00:06:15.918886,100,,normal,5,nz,3.4195612894237447e-06,0.0006660670168108011,1054,368,896,848,0.5447326219797635,pca,Glorot,,logistic,0.013087956110636392,0.013103985786437988,0.012986135482788087,0.013173747062683105,COMPLETE,0.013087956110636392,0.013103985786437988,0.012986135482788087,0.013173747062683105
64,0.10000000149011612,2025-08-25 04:52:30.040608,2025-08-25 05:22:09.345149,0 days 00:29:39.304541,20,,uniform,8,zero,,1.669107370550262e-05,1379,432,256,560,0.7737163158335163,pca,old,0.2605156191144535,logistic,0.013068906466166179,0.013132572174072266,0.012740302085876464,0.013333845138549804,COMPLETE,0.013068906466166179,0.013132572174072266,0.012740302085876464,0.013333845138549804
65,0.5915571212768554,2025-08-25 05:22:09.345515,2025-08-25 05:52:05.127069,0 days 00:29:55.781554,20,2.4127818576783964e-05,uniform,7,zero,,0.0012526762594618482,429,976,48,592,,colnorm,old,1.7062735826536,tanh,0.012912495930989582,0.012878227233886718,0.012757253646850587,0.013102006912231446,COMPLETE,0.012912495930989582,0.012878227233886718,0.012757253646850587,0.013102006912231446
