number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
24,0.1134677454829216,2025-09-02 11:40:30.720544,2025-09-02 11:47:15.370031,0 days 00:06:44.649487,100,uniform,7,zero,,1.9973397341322524e-05,1337,448,Glorot,,logistic,0.013173580169677734,COMPLETE,0.013173580169677734
25,0.5195645451545715,2025-09-02 11:47:15.370778,2025-09-02 11:54:10.738866,0 days 00:06:55.368088,100,normal,8,zero,,0.001313336169200039,1126,480,old,1.4607765707779474,logistic,0.01304299831390381,COMPLETE,0.01304299831390381
26,0.46409679651260377,2025-09-02 11:54:10.739274,2025-09-02 12:01:19.590796,0 days 00:07:08.851522,100,normal,5,nz,0.002310508554631245,2.993279432713497e-06,212,208,Glorot,,tanh,0.012949466705322266,COMPLETE,0.012949466705322266
27,0.5584677577018737,2025-09-02 12:01:19.591621,2025-09-02 12:37:22.226906,0 days 00:36:02.635285,20,normal,7,nz,1.059684351920824e-06,4.77818774805122e-06,1609,464,Glorot,,tanh,0.013211417198181152,COMPLETE,0.013211417198181152
28,0.5940484166145324,2025-09-02 12:37:22.227645,2025-09-02 13:11:10.727895,0 days 00:33:48.500250,20,normal,5,zero,,0.00013828279283371964,8171,128,old,0.770792829309715,tanh,0.012448954582214355,COMPLETE,0.012448954582214355
29,0.4765000224113464,2025-09-02 13:11:10.728315,2025-09-02 13:17:54.161026,0 days 00:06:43.432711,100,normal,7,zero,,0.0006383400130841039,1462,128,Glorot,,tanh,0.01276381015777588,COMPLETE,0.01276381015777588
30,0.8163387656211853,2025-09-02 13:17:54.161998,2025-09-02 13:51:54.059735,0 days 00:33:59.897737,20,uniform,7,zero,,0.27683708072824537,143,912,Glorot,,tanh,0.008217740058898925,COMPLETE,0.008217740058898925
31,0.46853227615356446,2025-09-02 13:51:54.060164,2025-09-02 14:25:39.630451,0 days 00:33:45.570287,20,normal,7,zero,,4.170746904604951e-06,2075,240,old,0.8838063500464266,tanh,0.013046789169311523,COMPLETE,0.013046789169311523
32,0.7978387236595154,2025-09-02 14:25:39.631255,2025-09-02 14:33:10.348854,0 days 00:07:30.717599,100,normal,7,nz,0.00015673483443304014,0.14406368678586515,405,992,old,1.6217947263397825,tanh,0.008106398582458495,COMPLETE,0.008106398582458495
33,0.8227903723716736,2025-09-02 14:33:10.349592,2025-09-02 14:39:57.249310,0 days 00:06:46.899718,100,uniform,5,zero,,0.057020059203906834,281,400,Glorot,,logistic,0.0076290607452392575,COMPLETE,0.0076290607452392575
34,0.6096290469169616,2025-09-02 14:39:57.249999,2025-09-02 14:46:41.427076,0 days 00:06:44.177077,100,normal,6,zero,,1.8175550179742918e-06,2310,832,old,1.6535901776344464,tanh,0.013073086738586426,COMPLETE,0.013073086738586426
