number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
56,1.0120843648910522,2025-09-02 21:11:42.793098,2025-09-02 21:14:14.699593,0 days 00:02:31.906495,512,normal,8,nz,0.0028414607096267515,8.882290874829733e-05,549,608,512,176,272,Glorot,,tanh,0.013150215148925781,0.013104677200317383,0.013159434000651041,0.012977957725524902,0.013244390487670898,0.013171752293904623,0.013146400451660156,0.013136403901236396,1.0120843648910522,0.007290775377477757,COMPLETE
57,1.044484257698059,2025-09-02 21:14:14.700011,2025-09-02 21:19:21.417011,0 days 00:05:06.717000,256,uniform,8,zero,,1.464582346141168e-06,177,272,736,640,656,old,1.5722709633047176,tanh,0.013115127881368002,0.013137420018513998,0.01304165522257487,0.013193925221761068,0.013083537419637045,0.013056159019470215,0.013094623883565268,0.013103206952412922,1.044484257698059,0.004655922038777223,COMPLETE
58,1.0198321342468262,2025-09-02 21:19:21.417794,2025-09-02 21:24:38.887135,0 days 00:05:17.469341,256,uniform,8,zero,,3.84508167799049e-06,2593,336,432,352,672,old,0.21336477004331755,tanh,0.013145367304484049,0.013113975524902344,0.013122359911600748,0.01305218537648519,0.013031919797261557,0.013058185577392578,0.01299583911895752,0.013074261801583427,1.0198321342468262,0.0070112458105124,COMPLETE
59,0.8342966834704081,2025-09-02 21:24:38.887578,2025-09-02 21:38:27.678373,0 days 00:13:48.790795,100,uniform,6,nz,2.2677807572766224e-06,0.0013694301399500603,144,240,752,896,320,old,1.5627117808602855,tanh,0.01305560270945231,0.013117035230000814,0.013301610946655273,0.013043959935506185,0.013160069783528646,0.013082027435302734,0.013021111488342285,0.01311163107554118,0.8342966834704081,0.01702181203111647,COMPLETE
60,0.5981953144073486,2025-09-02 21:38:27.679725,2025-09-02 22:43:18.010190,0 days 01:04:50.330465,20,normal,7,zero,,0.005208858718695692,1552,320,384,544,160,old,1.4821333178089098,logistic,0.013049761454264322,0.013018210728963217,0.012642304102579752,0.013030926386515299,0.012543797492980957,0.013060212135314941,0.010721842447916666,0.012581007821219308,0.5981953144073486,0.006446168148360802,COMPLETE
61,0.9550926884015402,2025-09-02 22:43:18.010629,2025-09-02 22:48:50.579846,0 days 00:05:32.569217,256,normal,6,nz,0.0004362916424850648,0.00037904946632504586,4208,320,192,896,192,Glorot,,logistic,0.013025244077046713,0.013051350911458334,0.012759645779927572,0.013146519660949707,0.013046065966288248,0.01308127244313558,0.012945612271626791,0.013007958730061848,0.9550926884015402,0.0025936247912105607,COMPLETE
62,0.3041038115819295,2025-09-02 22:48:50.580294,2025-09-02 23:02:22.067894,0 days 00:13:31.487600,100,normal,6,nz,1.4858133199918567e-07,0.04424634070424375,1889,160,784,368,720,Glorot,,logistic,0.012798508008321127,0.012660582860310873,0.012952725092569986,0.013097564379374186,0.012913823127746582,0.012711405754089355,0.007878263791402182,0.012144696144830613,0.3041038115819295,0.0020363025315438942,COMPLETE
63,0.3456072211265564,2025-09-02 23:02:22.068329,2025-09-03 00:10:10.877050,0 days 01:07:48.808721,20,uniform,8,nz,7.047489192769656e-08,0.10099687801540756,356,1024,736,736,736,old,1.0555259817326847,logistic,0.013040105501810709,0.013014475504557291,0.012993772824605307,0.013046781222025553,0.012904524803161621,0.012863755226135254,0.00878127415974935,0.012377812748863582,0.3456072211265564,0.001996610824089384,COMPLETE
64,1.0425711075464885,2025-09-03 00:10:10.878974,2025-09-03 00:15:09.226611,0 days 00:04:58.347637,512,normal,5,nz,0.001662007539349114,3.7884838350447095e-06,103,992,976,224,800,Glorot,,tanh,0.01309363047281901,0.013005336125691732,0.01308131217956543,0.013115763664245605,0.013100981712341309,0.013195991516113281,0.013102332750956217,0.013099335488818942,1.0425711075464885,0.008024103546375453,COMPLETE
65,0.44062774380048114,2025-09-03 00:15:09.227068,2025-09-03 01:20:42.773439,0 days 01:05:33.546371,20,uniform,5,zero,,0.0016594713615139243,2144,544,976,352,672,old,1.264904962643763,tanh,0.012984951337178549,0.012966156005859375,0.013164361317952475,0.013206799825032553,0.01315931479136149,0.012813250223795572,0.012739340464274088,0.013004881995064874,0.44062774380048114,0.010409052309800467,COMPLETE
