number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
22,0.16519999802112578,2025-08-24 14:32:46.133430,2025-08-24 14:51:31.994525,0 days 00:18:45.861095,20,,normal,8,nz,0.0022385222825265475,0.01215317922019255,2096,160,0.8024374233032245,pca,old,1.481877818363898,tanh,0.0032718420028686524,COMPLETE,0.0032718420028686524
23,0.18961666524410248,2025-08-24 14:51:31.996109,2025-08-24 15:10:23.973103,0 days 00:18:51.976994,20,,normal,7,nz,0.009639207774279644,0.062093614651436646,259,912,0.8514236859053572,pca,old,1.0973613862451599,tanh,0.003473043441772461,COMPLETE,0.003473043441772461
24,0.07234999984502792,2025-08-24 15:10:23.973491,2025-08-24 15:29:14.309338,0 days 00:18:50.335847,20,,normal,7,nz,7.47310629428377e-05,0.18800640223052412,6703,592,0.5048577395154206,pca,old,1.119499644047357,tanh,-0.00029075145721435547,COMPLETE,-0.00029075145721435547
25,0.19459999799728395,2025-08-24 15:29:14.309714,2025-08-24 15:47:48.462363,0 days 00:18:34.152649,20,,normal,5,nz,7.475087271468498e-05,0.11393292463653847,7258,256,0.8741072801161015,pca,old,1.6290123038280349,logistic,-0.0003965854644775391,COMPLETE,-0.0003965854644775391
26,0.1360999971628189,2025-08-24 15:47:48.463165,2025-08-24 15:51:34.721267,0 days 00:03:46.258102,100,,uniform,7,zero,,0.005077927368809295,923,1008,0.6984022480628465,pca,old,0.9837479957121109,tanh,0.013034248352050781,COMPLETE,0.013034248352050781
27,0.1855166643857956,2025-08-24 15:51:34.721543,2025-08-24 15:55:17.151414,0 days 00:03:42.429871,100,2.181767277311185e-08,uniform,8,zero,,0.3198040421693568,5113,448,,colnorm,old,1.4485685279031035,logistic,0.0001207113265991211,COMPLETE,0.0001207113265991211
28,0.13191666603088378,2025-08-24 15:55:17.151743,2025-08-24 15:59:04.927319,0 days 00:03:47.775576,100,,uniform,5,nz,0.0003410282490765386,0.03178740567746861,669,832,,raw,old,1.0655344796537836,tanh,0.010707545280456542,COMPLETE,0.010707545280456542
29,0.165666663646698,2025-08-24 15:59:04.927636,2025-08-24 16:17:09.671772,0 days 00:18:04.744136,20,,uniform,6,nz,0.009367534867803708,0.0011945414265020814,6169,576,0.9892544999885212,pca,old,1.600018390619878,tanh,0.010493803024291991,COMPLETE,0.010493803024291991
30,0.05513333305716515,2025-08-24 16:17:09.672146,2025-08-24 16:20:55.269567,0 days 00:03:45.597421,100,,normal,8,nz,2.9194937535851777e-05,0.054893258853012286,8028,240,,raw,old,0.8247049368084041,logistic,0.003679919242858887,COMPLETE,0.003679919242858887
31,0.07396666556596757,2025-08-24 16:20:55.269830,2025-08-24 16:39:50.356672,0 days 00:18:55.086842,20,,normal,5,nz,2.2843647723584595e-05,1.48062590314145e-05,6209,368,0.8579470908381457,pca,Glorot,,tanh,0.013113951683044434,COMPLETE,0.013113951683044434
32,0.1640999972820282,2025-08-24 16:39:50.358619,2025-08-24 16:58:51.082936,0 days 00:19:00.724317,20,6.734891016824343e-06,normal,5,nz,0.00031500318902583086,0.004171924025158516,1092,512,,colnorm,Glorot,,tanh,0.012194275856018066,COMPLETE,0.012194275856018066
33,0.09043333232402802,2025-08-24 16:58:51.083327,2025-08-24 17:17:44.555510,0 days 00:18:53.472183,20,7.4012006050646014e-06,normal,5,nz,9.15564917998517e-06,0.0002648450454171302,7300,272,,colnorm,Glorot,,tanh,0.012832307815551757,COMPLETE,0.012832307815551757
34,0.2179833322763443,2025-08-24 17:17:44.555902,2025-08-24 17:21:32.976256,0 days 00:03:48.420354,100,,normal,8,zero,,0.10765343039203203,2380,368,0.7618783161169348,pca,Glorot,,logistic,0.00044562816619873045,COMPLETE,0.00044562816619873045
35,0.17219999730587005,2025-08-24 17:21:32.976583,2025-08-24 17:25:19.057194,0 days 00:03:46.080611,100,,normal,8,zero,,0.031614300029206475,1784,464,0.7449264480417711,pca,Glorot,,logistic,0.007933092117309571,COMPLETE,0.007933092117309571
36,0.22793333232402802,2025-08-24 17:25:19.057779,2025-08-24 17:29:01.234827,0 days 00:03:42.177048,100,0.0009333267328992243,normal,7,zero,,0.03777697081559364,1302,400,,colnorm,old,1.2319813309957088,tanh,0.004168558120727539,COMPLETE,0.004168558120727539
37,0.1688166618347168,2025-08-24 17:29:01.235094,2025-08-24 17:46:51.501470,0 days 00:17:50.266376,20,0.000976732324121247,normal,7,zero,,0.10186171454332935,1949,352,,colnorm,old,1.3135424772287583,tanh,0.000320124626159668,COMPLETE,0.000320124626159668
38,0.07396666705608368,2025-08-24 17:46:51.501833,2025-08-24 17:50:34.388146,0 days 00:03:42.886313,100,5.655577650741995e-05,normal,7,zero,,0.0005024934787315115,2240,432,,colnorm,Glorot,,tanh,0.013146018981933594,COMPLETE,0.013146018981933594
39,0.07383333295583724,2025-08-24 17:50:34.388417,2025-08-24 17:54:17.968859,0 days 00:03:43.580442,100,0.0008857215983769424,uniform,7,zero,,0.0019181452822137671,670,304,,colnorm,old,1.702946010216217,tanh,0.012798905372619629,COMPLETE,0.012798905372619629
40,0.22858332991600036,2025-08-24 17:54:17.969181,2025-08-24 17:58:10.682246,0 days 00:03:52.713065,100,2.123717135252003e-05,normal,7,nz,0.005951002728821136,0.02286961786163366,5174,448,,colnorm,old,1.327251087836496,tanh,6.473064422607422e-05,COMPLETE,6.473064422607422e-05
41,0.21543332934379578,2025-08-24 17:58:10.682521,2025-08-24 18:02:03.892351,0 days 00:03:53.209830,100,4.4451985851010634e-05,normal,7,nz,0.008526278847505281,0.03452568097376257,6645,288,,colnorm,old,1.3254378202592052,tanh,-9.930133819580078e-05,COMPLETE,-9.930133819580078e-05
42,0.2348499983549118,2025-08-24 18:02:03.892670,2025-08-24 18:05:43.679637,0 days 00:03:39.786967,100,6.621843354139093e-05,normal,7,zero,,0.06540806933968653,2189,464,,colnorm,old,1.3144568277909716,logistic,0.0014781713485717773,COMPLETE,0.0014781713485717773
43,0.09171666651964187,2025-08-24 18:05:43.680901,2025-08-24 18:09:28.312089,0 days 00:03:44.631188,100,,normal,7,zero,,0.3054066926318827,1936,432,0.597231436510964,pca,old,1.3173507081182112,tanh,0.00025949478149414065,COMPLETE,0.00025949478149414065
44,0.061933332681655885,2025-08-24 18:09:28.312403,2025-08-24 18:13:09.960990,0 days 00:03:41.648587,100,5.375070872481169e-05,normal,7,zero,,0.001418028961650969,607,496,,colnorm,old,1.3113918799398478,logistic,0.012794899940490722,COMPLETE,0.012794899940490722
45,0.19153333008289336,2025-08-24 18:13:09.961637,2025-08-24 18:16:50.970871,0 days 00:03:41.009234,100,5.436582275785528e-05,normal,6,zero,,0.042898092166376106,2463,336,,colnorm,old,1.3101725644401452,tanh,0.0009797096252441406,COMPLETE,0.0009797096252441406
46,0.009999999776482582,2025-08-24 18:16:50.971208,2025-08-24 18:20:32.940218,0 days 00:03:41.969010,100,0.0007825100982694936,normal,7,zero,,0.6192783697091839,2801,432,,colnorm,Glorot,,logistic,,COMPLETE,
47,0.21525000035762787,2025-08-24 18:20:32.940485,2025-08-24 18:39:19.947887,0 days 00:18:47.007402,20,,normal,8,nz,0.009386612722547922,0.02848589333283223,9299,336,0.9952433744533979,pca,Glorot,,tanh,0.00019872188568115234,COMPLETE,0.00019872188568115234
48,0.009999999776482582,2025-08-24 18:39:19.948240,2025-08-24 18:43:10.804618,0 days 00:03:50.856378,100,4.2140654191192245e-05,normal,6,nz,0.0009180298297331016,0.9418035202366948,2785,320,,colnorm,old,1.313028015488672,logistic,,COMPLETE,
49,0.2325666666030884,2025-08-24 18:43:10.804930,2025-08-24 18:46:51.423107,0 days 00:03:40.618177,100,5.0991075653154396e-05,normal,5,zero,,0.05363044244467369,3409,608,,colnorm,old,1.3151957706338422,logistic,0.0010819196701049804,COMPLETE,0.0010819196701049804
50,0.07419999837875366,2025-08-24 18:46:51.423451,2025-08-24 18:50:23.245246,0 days 00:03:31.821795,100,,normal,7,zero,,0.10366594599160889,1383,352,,raw,old,1.438444079620808,logistic,0.004858970642089844,COMPLETE,0.004858970642089844
51,0.2225666642189026,2025-08-24 18:50:23.245509,2025-08-24 18:54:02.017093,0 days 00:03:38.771584,100,4.987612914346182e-05,normal,7,zero,,0.030619054655958294,2129,560,,colnorm,old,1.2480503787254018,tanh,0.0029210329055786135,COMPLETE,0.0029210329055786135
52,0.18746666312217714,2025-08-24 18:54:02.017419,2025-08-24 18:57:41.384989,0 days 00:03:39.367570,100,1.783961556524677e-05,normal,5,zero,,0.09083989606404656,7154,576,,colnorm,old,1.2145802353558675,logistic,0.00015475749969482422,COMPLETE,0.00015475749969482422
53,0.2132999986410141,2025-08-24 18:57:41.385274,2025-08-24 19:01:33.974011,0 days 00:03:52.588737,100,3.879318253611682e-05,normal,7,nz,0.0008842531380435772,0.057510826564669715,2293,832,,colnorm,old,1.205734028546611,tanh,0.00021548271179199218,COMPLETE,0.00021548271179199218
54,0.19318332970142366,2025-08-24 19:01:33.975609,2025-08-24 19:05:14.054244,0 days 00:03:40.078635,100,2.9370618381943445e-05,normal,7,zero,,0.010154328232670316,1214,656,,colnorm,old,1.427096971093853,tanh,0.011902499198913574,COMPLETE,0.011902499198913574
55,0.18524999618530275,2025-08-24 19:05:14.054913,2025-08-24 19:08:53.329347,0 days 00:03:39.274434,100,3.8082003812432506e-05,uniform,5,zero,,0.003212233450547002,3748,624,,colnorm,old,1.9675747513487836,tanh,0.012045502662658691,COMPLETE,0.012045502662658691
56,0.16748333275318145,2025-08-24 19:08:53.329661,2025-08-24 19:12:35.326353,0 days 00:03:41.996692,100,5.010314694745941e-05,normal,6,zero,,0.01645594274168616,1301,720,,colnorm,old,1.084493988070481,logistic,0.010775375366210937,COMPLETE,0.010775375366210937
57,0.2175666630268097,2025-08-24 19:12:35.326621,2025-08-24 19:30:12.287852,0 days 00:17:36.961231,20,8.668489268602493e-06,normal,7,zero,,0.08055076948511752,2613,736,,colnorm,old,1.2547742903568488,logistic,7.750988006591797e-05,COMPLETE,7.750988006591797e-05
58,0.0987833321094513,2025-08-24 19:30:12.288213,2025-08-24 19:48:14.490502,0 days 00:18:02.202289,20,,normal,8,nz,0.008976071111416562,0.0009971865519968679,6044,576,0.586745433285437,pca,old,1.460829982457085,tanh,0.012348270416259766,COMPLETE,0.012348270416259766
59,0.16811666190624236,2025-08-24 19:48:14.492477,2025-08-24 19:52:00.519123,0 days 00:03:46.026646,100,,normal,5,zero,,0.16694295372352014,1085,672,0.7037689770930136,pca,old,1.1620328368443613,logistic,0.0004379749298095703,COMPLETE,0.0004379749298095703
60,0.009999999776482582,2025-08-24 19:52:00.519455,2025-08-24 19:55:42.935211,0 days 00:03:42.415756,100,0.0008576027383990788,normal,7,zero,,0.6456016783428306,2163,624,,colnorm,old,1.454201836163097,logistic,,COMPLETE,
61,0.20534999966621398,2025-08-24 19:55:42.937164,2025-08-24 19:59:36.417749,0 days 00:03:53.480585,100,0.0001953193961775673,normal,5,nz,0.000645967910965684,0.02225257737124515,1105,288,,colnorm,old,1.215452314393084,tanh,0.0077561140060424805,COMPLETE,0.0077561140060424805
62,0.009999999776482582,2025-08-24 19:59:36.418087,2025-08-24 20:18:14.878336,0 days 00:18:38.460249,20,0.00016983386096874385,normal,8,nz,0.0007564025061343786,0.9280101696980524,5076,192,,colnorm,old,1.3304952101254193,tanh,,COMPLETE,
63,0.06331666558980942,2025-08-24 20:18:14.878700,2025-08-24 20:22:07.505996,0 days 00:03:52.627296,100,0.00018269183796285637,normal,8,nz,0.009805758387542503,0.0018433020358219268,1878,400,,colnorm,old,1.1539173817868824,logistic,0.012692737579345702,COMPLETE,0.012692737579345702
64,0.06864999979734421,2025-08-24 20:22:07.506693,2025-08-24 20:25:54.117865,0 days 00:03:46.611172,100,,normal,7,zero,,0.00027001081126918285,5674,256,0.8586423766812004,pca,old,1.4644562528333702,logistic,0.012973451614379882,COMPLETE,0.012973451614379882
65,0.18653333485126494,2025-08-24 20:25:54.118123,2025-08-24 20:29:49.683209,0 days 00:03:55.565086,100,,normal,8,nz,3.1440165311285756e-06,0.024008192870823078,8330,304,0.8877683727628807,pca,old,1.0708114939332811,tanh,0.0005659103393554687,COMPLETE,0.0005659103393554687
66,0.2248666614294052,2025-08-24 20:29:49.683532,2025-08-24 20:33:28.207576,0 days 00:03:38.524044,100,0.00020199906493943647,normal,8,zero,,0.058943368065047186,844,448,,colnorm,old,1.370746911155009,tanh,0.003693079948425293,COMPLETE,0.003693079948425293
67,0.2182166635990143,2025-08-24 20:33:28.207841,2025-08-24 20:37:08.543560,0 days 00:03:40.335719,100,0.00015939593629441984,normal,8,zero,,0.0926289131182159,377,304,,colnorm,old,1.5735420720793525,tanh,0.005274224281311035,COMPLETE,0.005274224281311035
68,0.17463333308696746,2025-08-24 20:37:08.543885,2025-08-24 20:40:46.694964,0 days 00:03:38.151079,100,0.000126816489722398,normal,7,zero,,0.15157069209377325,2906,368,,colnorm,old,1.4245083589675418,tanh,0.0001561880111694336,COMPLETE,0.0001561880111694336
69,0.223266664147377,2025-08-24 20:40:46.695248,2025-08-24 20:44:25.386781,0 days 00:03:38.691533,100,8.627784234383456e-06,normal,8,zero,,0.008288433658455607,4120,624,,colnorm,old,1.2635606191206288,tanh,0.009298014640808105,COMPLETE,0.009298014640808105
70,0.09568333178758621,2025-08-24 20:44:25.387108,2025-08-24 20:48:05.366884,0 days 00:03:39.979776,100,2.1364225339501184e-06,normal,8,zero,,0.0004755272136987668,2178,944,,colnorm,old,1.5601026927820676,tanh,0.013058018684387208,COMPLETE,0.013058018684387208
71,0.20871666371822356,2025-08-24 20:48:05.367168,2025-08-24 20:51:43.741364,0 days 00:03:38.374196,100,6.551456127916168e-06,normal,8,zero,,0.012855868397353953,1554,560,,colnorm,old,1.158739400527517,tanh,0.01089930534362793,COMPLETE,0.01089930534362793
72,0.13633333146572113,2025-08-24 20:51:43.741700,2025-08-24 20:55:21.667727,0 days 00:03:37.926027,100,1.09127646987418e-05,normal,7,zero,,0.009843826385772352,636,128,,colnorm,old,1.2227936638772188,tanh,0.010218405723571777,COMPLETE,0.010218405723571777
73,0.1426499992609024,2025-08-24 20:55:21.668010,2025-08-24 20:59:11.162717,0 days 00:03:49.494707,100,5.6864952600514864e-05,normal,8,nz,0.00031375137069725634,0.0005750789267759394,9567,544,,colnorm,old,1.323410866489319,tanh,0.012704777717590331,COMPLETE,0.012704777717590331
74,0.1373999983072281,2025-08-24 20:59:11.163516,2025-08-24 21:02:49.785942,0 days 00:03:38.622426,100,5.3596679262806555e-06,normal,8,zero,,0.0015287688510268397,9220,816,,colnorm,Glorot,,logistic,0.01214151382446289,COMPLETE,0.01214151382446289
75,0.1544666677713394,2025-08-24 21:02:49.786222,2025-08-24 21:20:18.026239,0 days 00:17:28.240017,20,,normal,8,zero,,0.3354911406395407,6150,208,0.752102616398455,pca,old,0.9287032189825282,tanh,0.00010547637939453124,COMPLETE,0.00010547637939453124
76,0.1300499975681305,2025-08-24 21:20:18.026592,2025-08-24 21:38:48.798744,0 days 00:18:30.772152,20,,uniform,8,nz,0.001193377445289223,0.2509273584242826,6984,368,0.6279540534204896,pca,old,1.3753649673264206,tanh,0.00035474300384521487,COMPLETE,0.00035474300384521487
77,0.1996999979019165,2025-08-24 21:38:48.799094,2025-08-24 21:42:27.867837,0 days 00:03:39.068743,100,0.0009069705603059252,uniform,7,zero,,0.22226626397314295,2192,624,,colnorm,old,0.5369935324870864,tanh,0.0002739429473876953,COMPLETE,0.0002739429473876953
78,0.19903333485126495,2025-08-24 21:42:27.868102,2025-08-24 22:00:43.228793,0 days 00:18:15.360691,20,,normal,6,nz,1.667028095807808e-07,0.012394627862618674,5884,192,0.9711444326893157,pca,old,1.077552092108644,tanh,0.0021914243698120117,COMPLETE,0.0021914243698120117
79,0.030883333086967467,2025-08-24 22:00:43.229150,2025-08-24 22:04:13.667438,0 days 00:03:30.438288,100,,normal,8,zero,,0.248243619443159,1597,400,,raw,old,1.4428942487980583,tanh,0.008302402496337891,COMPLETE,0.008302402496337891
80,0.22086666226387025,2025-08-24 22:04:13.667688,2025-08-24 22:07:51.524320,0 days 00:03:37.856632,100,6.176233053789611e-05,uniform,8,zero,,0.03650358930677824,787,448,,colnorm,Glorot,,tanh,0.007985877990722656,COMPLETE,0.007985877990722656
81,0.17350000143051147,2025-08-24 22:07:51.524670,2025-08-24 22:11:29.565807,0 days 00:03:38.041137,100,0.0003264451882196193,uniform,7,zero,,0.012873340068330193,2833,512,,colnorm,old,1.27835285964286,logistic,0.009395313262939454,COMPLETE,0.009395313262939454
82,0.06274999901652337,2025-08-24 22:11:29.566059,2025-08-24 22:29:16.767158,0 days 00:17:47.201099,20,1.407489343215386e-07,normal,5,zero,,0.0004502588961033595,1402,592,,colnorm,old,1.2295097391665781,logistic,0.013190269470214844,COMPLETE,0.013190269470214844
83,0.06665000095963478,2025-08-24 22:29:16.768072,2025-08-24 22:33:00.307179,0 days 00:03:43.539107,100,,normal,5,nz,6.38006834516601e-05,0.021558974205202933,5144,592,,raw,old,1.3766953873015677,tanh,0.008452606201171876,COMPLETE,0.008452606201171876
84,0.21156666576862335,2025-08-24 22:33:00.307435,2025-08-24 22:36:40.873662,0 days 00:03:40.566227,100,0.0002015376706552524,normal,8,zero,,0.2602498712918844,844,432,,colnorm,old,1.243915921951591,logistic,0.00018637180328369142,COMPLETE,0.00018637180328369142
85,0.16793333292007445,2025-08-24 22:36:40.873930,2025-08-24 22:40:32.225210,0 days 00:03:51.351280,100,0.0009766946491671998,normal,7,nz,0.001224721048485974,0.021551887971115007,1147,480,,colnorm,old,1.6373444456493542,logistic,0.008089637756347657,COMPLETE,0.008089637756347657
86,0.009999999776482582,2025-08-24 22:40:32.225520,2025-08-24 22:59:10.213728,0 days 00:18:37.988208,20,,normal,8,nz,3.5320527399555898e-06,0.5907422840204365,5174,432,0.5100480827160658,pca,old,1.0307115591314926,tanh,,COMPLETE,
87,0.2017666608095169,2025-08-24 22:59:10.214092,2025-08-24 23:17:01.632912,0 days 00:17:51.418820,20,1.0430549700976393e-05,normal,8,zero,,0.0025584746378815915,5977,608,,colnorm,old,1.3965312612486376,tanh,0.011048483848571777,COMPLETE,0.011048483848571777
88,0.21138333082199096,2025-08-24 23:17:01.633271,2025-08-24 23:20:41.567653,0 days 00:03:39.934382,100,6.53078970205709e-05,normal,8,zero,,0.012281103869391482,8515,496,,colnorm,old,1.2741018252911716,tanh,0.002123856544494629,COMPLETE,0.002123856544494629
89,0.15693333446979524,2025-08-24 23:20:41.567924,2025-08-24 23:24:26.012402,0 days 00:03:44.444478,100,,normal,7,nz,0.009366530165401258,0.0015041505613231862,8498,384,,raw,old,1.496472181145916,tanh,0.008950161933898925,COMPLETE,0.008950161933898925
90,0.16664999723434448,2025-08-24 23:24:26.012719,2025-08-24 23:28:00.085924,0 days 00:03:34.073205,100,,normal,8,zero,,0.004839010530149739,2743,720,,raw,old,1.1166092748566894,logistic,0.011204409599304199,COMPLETE,0.011204409599304199
91,0.19998333156108855,2025-08-24 23:28:00.086193,2025-08-24 23:31:40.492698,0 days 00:03:40.406505,100,5.801133913512741e-05,uniform,8,zero,,0.2653976667118941,320,448,,colnorm,Glorot,,tanh,0.0007957220077514648,COMPLETE,0.0007957220077514648
92,0.18691666126251222,2025-08-24 23:31:40.493030,2025-08-24 23:35:33.108949,0 days 00:03:52.615919,100,7.165757437034169e-05,uniform,7,nz,5.922607811018275e-08,0.005043435432276997,2396,544,,colnorm,Glorot,,tanh,0.011531662940979005,COMPLETE,0.011531662940979005
93,0.16438333094120025,2025-08-24 23:35:33.109843,2025-08-24 23:39:14.184480,0 days 00:03:41.074637,100,7.794184374146288e-05,uniform,7,zero,,0.010925926958521284,470,592,,colnorm,Glorot,,tanh,0.01228644847869873,COMPLETE,0.01228644847869873
94,0.21211666762828826,2025-08-24 23:39:14.184804,2025-08-24 23:42:55.795642,0 days 00:03:41.610838,100,1.0557854965168775e-05,uniform,8,zero,,0.013384833738136079,1594,608,,colnorm,Glorot,,tanh,0.010472249984741212,COMPLETE,0.010472249984741212
95,0.21461666524410247,2025-08-24 23:42:55.795912,2025-08-24 23:46:34.842599,0 days 00:03:39.046687,100,0.0001681030500892531,normal,5,zero,,0.2198046946338307,1166,784,,colnorm,old,1.322490064748091,logistic,8.559226989746093e-06,COMPLETE,8.559226989746093e-06
96,0.22686666548252105,2025-08-24 23:46:34.842922,2025-08-25 00:04:26.788449,0 days 00:17:51.945527,20,2.9103291538177885e-05,normal,8,zero,,0.07065538070398347,2192,480,,colnorm,old,1.2366176743843,logistic,0.0002170085906982422,COMPLETE,0.0002170085906982422
97,0.2058333307504654,2025-08-25 00:04:26.789262,2025-08-25 00:22:19.429723,0 days 00:17:52.640461,20,4.224318426558286e-06,normal,8,zero,,0.022574021464430515,2337,400,,colnorm,old,1.1877221391884465,logistic,0.005439972877502442,COMPLETE,0.005439972877502442
98,0.16221666634082793,2025-08-25 00:22:19.430092,2025-08-25 00:26:52.889799,0 days 00:04:33.459707,100,,normal,5,zero,,0.008655366474187326,3628,464,,raw,old,1.2947403825644654,logistic,0.0074705839157104496,COMPLETE,0.0074705839157104496
