number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
10,1.0311301549275715,2025-09-02 04:20:32.145635,2025-09-02 04:26:39.283376,0 days 00:06:07.137741,512,normal,7,nz,6.886891123861803e-07,7.091274531602468e-06,1569,464,720,816,976,old,0.2755374402164064,logistic,0.01313173770904541,0.013028899828592936,0.013063510258992514,0.013046622276306152,0.013087948163350424,0.013025482495625814,0.013141314188639322,0.013075073560078938,1.0311301549275715,0.004086738130575845,COMPLETE
11,0.3997880121072133,2025-09-02 04:26:39.283810,2025-09-02 04:38:06.978753,0 days 00:11:27.694943,100,uniform,5,zero,,0.02326891288009884,2421,672,720,288,848,Glorot,,logistic,0.012996077537536621,0.012984792391459147,0.01305703322092692,0.012999653816223145,0.013048648834228516,0.012769977251688639,0.008130073547363281,0.012283750942775182,0.3997880121072133,0.0032837775744291,COMPLETE
12,0.40808194875717163,2025-09-02 04:38:06.979183,2025-09-02 04:41:22.277401,0 days 00:03:15.298218,512,normal,8,zero,,0.02099343416883146,6412,160,736,192,496,Glorot,,logistic,0.01293790340423584,0.012707352638244629,0.013020594914754232,0.01343536376953125,0.0130540132522583,0.012716730435689291,0.00819865862528483,0.012295802434285482,0.40808194875717163,0.0032890706028777805,COMPLETE
13,0.9760001103083292,2025-09-02 04:41:22.278435,2025-09-02 05:39:34.183193,0 days 00:58:11.904758,20,uniform,7,nz,0.00043594559063739585,0.00023118032388802064,2676,512,224,384,1024,Glorot,,tanh,0.012824535369873047,0.012901902198791504,0.013076504071553549,0.013087590535481771,0.013120293617248535,0.012990156809488932,0.012792388598124186,0.012970481600080219,0.9760001103083292,0.003990990373434778,COMPLETE
14,0.7830170392990112,2025-09-02 05:39:34.183625,2025-09-02 05:45:35.996609,0 days 00:06:01.812984,256,normal,5,zero,,0.00026913942522638486,9984,160,752,608,928,Glorot,,tanh,0.013086318969726562,0.01293806234995524,0.01309812068939209,0.013598243395487467,0.013200322786966959,0.012999494870503744,0.012978076934814453,0.013128377142406644,0.7830170392990112,0.003982884149281695,COMPLETE
15,0.3012455701828003,2025-09-02 05:45:35.997664,2025-09-02 06:43:06.839613,0 days 00:57:30.841949,20,normal,5,zero,,0.004324441653743999,8502,912,992,592,304,old,0.23980012043331808,tanh,0.013078689575195312,0.013002832730611166,0.013083457946777344,0.01302949587504069,0.013057947158813477,0.012825767199198404,0.011150081952412924,0.012746896062578474,0.3012455701828003,0.002577461744470228,COMPLETE
16,0.32100383440653485,2025-09-02 06:43:06.840057,2025-09-02 06:48:51.461434,0 days 00:05:44.621377,512,normal,6,zero,,0.02941609772629461,1486,864,928,832,416,Glorot,,tanh,0.012913664182027182,0.012969136238098145,0.013001203536987305,0.013099312782287598,0.013012290000915527,0.012881954511006674,0.011458714803059896,0.012762325150626046,0.32100383440653485,0.0028924920970825867,COMPLETE
17,0.4596629738807678,2025-09-02 06:48:51.462300,2025-09-02 06:53:09.479975,0 days 00:04:18.017675,512,uniform,8,zero,,0.019496797863316546,2803,128,640,1024,288,old,0.7474767295818554,logistic,0.013037403424580893,0.01301435629526774,0.013375202814737955,0.013122280438741049,0.013039986292521158,0.012974063555399576,0.009247064590454102,0.012544336773100354,0.4596629738807678,0.0022815112872732438,COMPLETE
18,0.26265767216682434,2025-09-02 06:53:09.480407,2025-09-02 07:51:01.500781,0 days 00:57:52.020374,20,uniform,8,nz,7.912564278229206e-06,0.5338198303764419,1880,976,944,816,352,Glorot,,tanh,0.010633428891499838,0.011380314826965332,0.011420647303263346,0.01238858699798584,0.010738174120585123,0.011203726132710775,0.006602644920349121,0.010623931884765625,0.26265767216682434,0.0033340935093169556,COMPLETE
19,0.22924186289310455,2025-09-02 07:51:01.501519,2025-09-02 08:47:33.997211,0 days 00:56:32.495692,20,uniform,8,nz,4.913054928253148e-06,0.10473797977329813,1494,656,784,736,560,Glorot,,tanh,0.01230760415395101,0.01257169246673584,0.012647032737731934,0.01274267832438151,0.012644449869791666,0.012352426846822103,0.008090535799662272,0.011908060028439476,0.22924186289310455,0.0006576399759086087,COMPLETE
