number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
15,0.19744999706745148,2025-08-24 14:19:37.860428,2025-08-24 14:47:31.406276,0 days 00:27:53.545848,20,,uniform,6,nz,4.5217557451024084e-07,0.00024928315599298995,515,512,176,752,,raw,old,1.1709311779111824,tanh,0.013083489735921225,0.012994146347045899,0.013187599182128907,0.013068723678588866,COMPLETE,0.013083489735921225,0.012994146347045899,0.013187599182128907,0.013068723678588866
16,0.20526666343212127,2025-08-24 14:47:31.406677,2025-08-24 14:52:47.211940,0 days 00:05:15.805263,100,,uniform,6,zero,,0.00034912391835984966,2655,1008,352,736,,raw,Glorot,,tanh,0.013103318214416506,0.013225150108337403,0.012916278839111329,0.013168525695800782,COMPLETE,0.013103318214416506,0.013225150108337403,0.012916278839111329,0.013168525695800782
17,0.1632166638970375,2025-08-24 14:52:47.213895,2025-08-24 15:20:38.308406,0 days 00:27:51.094511,20,,normal,6,nz,0.003098891758417325,0.0008440164593981861,1301,912,880,240,0.5561063925658498,pca,old,0.5462544338135313,logistic,0.013293019930521647,0.013141202926635741,0.013225841522216796,0.013512015342712402,COMPLETE,0.013293019930521647,0.013141202926635741,0.013225841522216796,0.013512015342712402
18,0.10000000149011612,2025-08-24 15:20:38.308810,2025-08-24 15:49:26.292826,0 days 00:28:47.984016,20,,uniform,7,nz,0.0012361063948476514,0.00017047912451343645,270,480,992,624,,raw,Glorot,,logistic,0.013092120488484701,0.013156676292419433,0.013073134422302245,0.013046550750732421,COMPLETE,0.013092120488484701,0.013156676292419433,0.013073134422302245,0.013046550750732421
19,0.10000000149011612,2025-08-24 15:49:26.293232,2025-08-24 16:15:39.673973,0 days 00:26:13.380741,20,,normal,8,zero,,0.8186484618563397,3702,224,896,720,,raw,Glorot,,logistic,0.0048694690068562824,0.011200022697448731,0.0008059024810791015,0.0026024818420410157,COMPLETE,0.0048694690068562824,0.011200022697448731,0.0008059024810791015,0.0026024818420410157
20,0.17351666390895842,2025-08-24 16:15:39.674365,2025-08-24 16:21:11.378024,0 days 00:05:31.703659,100,,uniform,6,nz,0.0002247144159652352,0.5824613263289332,1377,96,176,32,,raw,Glorot,,logistic,0.002347437540690104,0.004357028007507324,0.00253753662109375,0.0001477479934692383,COMPLETE,0.002347437540690104,0.004357028007507324,0.00253753662109375,0.0001477479934692383
21,0.20498333275318145,2025-08-24 16:21:11.378343,2025-08-24 16:26:44.341741,0 days 00:05:32.963398,100,,uniform,6,nz,0.0031762322412963125,0.0008525836944886396,895,656,352,992,,raw,old,0.8825031528075136,tanh,0.01301695505777995,0.012961816787719727,0.012932896614074707,0.01315615177154541,COMPLETE,0.01301695505777995,0.012961816787719727,0.012932896614074707,0.01315615177154541
22,0.11463333070278167,2025-08-24 16:26:44.343458,2025-08-24 16:32:10.769720,0 days 00:05:26.426262,100,1.1440763747069189e-09,uniform,6,zero,,0.0013572916218580562,286,1008,1008,560,,colnorm,old,0.6363168365090601,logistic,0.013238906860351562,0.013403773307800293,0.01311807632446289,0.013194870948791505,COMPLETE,0.013238906860351562,0.013403773307800293,0.01311807632446289,0.013194870948791505
23,0.20218332707881928,2025-08-24 16:32:10.770833,2025-08-24 16:37:39.035265,0 days 00:05:28.264432,100,,normal,8,zero,,4.3061830079117834e-05,102,96,800,16,0.9535186884098954,pca,old,0.4229283393084612,tanh,0.011405690511067707,0.013115978240966797,0.013167834281921387,0.007933259010314941,COMPLETE,0.011405690511067707,0.013115978240966797,0.013167834281921387,0.007933259010314941
24,0.23961666822433472,2025-08-24 16:37:39.035646,2025-08-24 17:05:35.845479,0 days 00:27:56.809833,20,5.659468770678343e-08,normal,7,nz,2.972205680742184e-07,6.15282914558757e-06,3796,128,800,288,,colnorm,Glorot,,tanh,0.013120063145955404,0.012875914573669434,0.013164520263671875,0.013319754600524902,COMPLETE,0.013120063145955404,0.012875914573669434,0.013164520263671875,0.013319754600524902
25,0.15239999890327455,2025-08-24 17:05:35.845885,2025-08-24 17:31:53.599395,0 days 00:26:17.753510,20,,normal,5,zero,,0.001237123628998651,4732,752,992,160,,raw,Glorot,,logistic,0.012985952695210775,0.013023829460144043,0.013053798675537109,0.012880229949951172,COMPLETE,0.012985952695210775,0.013023829460144043,0.013053798675537109,0.012880229949951172
26,0.10000000149011612,2025-08-24 17:31:53.599788,2025-08-24 17:59:41.475605,0 days 00:27:47.875817,20,,uniform,6,nz,0.00025273534942158024,1.5444453286934103e-06,443,832,48,704,0.5000924595149698,pca,old,1.6974991883625365,logistic,0.013330411911010741,0.013154315948486327,0.013686370849609376,0.013150548934936524,COMPLETE,0.013330411911010741,0.013154315948486327,0.013686370849609376,0.013150548934936524
27,0.19281666576862336,2025-08-24 17:59:41.476295,2025-08-24 18:27:24.839323,0 days 00:27:43.363028,20,,uniform,5,nz,2.8653067848446513e-08,0.13594321102820803,100,64,960,832,0.5315053238870611,pca,Glorot,,logistic,0.012159085273742676,0.010690784454345703,0.012967348098754883,0.012819123268127442,COMPLETE,0.012159085273742676,0.010690784454345703,0.012967348098754883,0.012819123268127442
28,0.10315000116825104,2025-08-24 18:27:24.839956,2025-08-24 18:32:57.745672,0 days 00:05:32.905716,100,,uniform,8,nz,2.195171270562009e-06,0.00019975831193664464,686,64,592,192,,raw,Glorot,,logistic,0.013108181953430177,0.013024568557739258,0.013239169120788574,0.013060808181762695,COMPLETE,0.013108181953430177,0.013024568557739258,0.013239169120788574,0.013060808181762695
29,0.14335000216960908,2025-08-24 18:32:57.746005,2025-08-24 18:38:30.499967,0 days 00:05:32.753962,100,,uniform,8,nz,1.1354612839945856e-05,5.104214441669944e-05,474,816,576,16,,raw,old,1.84336145631759,tanh,0.012216901779174805,0.013054895401000976,0.013143706321716308,0.01045210361480713,COMPLETE,0.012216901779174805,0.013054895401000976,0.013143706321716308,0.01045210361480713
30,0.2301666647195816,2025-08-24 18:38:30.500347,2025-08-24 19:06:14.306501,0 days 00:27:43.806154,20,,normal,5,nz,3.4666480400355086e-05,3.0590198493981793e-06,1159,1024,560,320,0.5285715720343376,pca,Glorot,,tanh,0.013214461008707684,0.013161993026733399,0.013171863555908204,0.013309526443481445,COMPLETE,0.013214461008707684,0.013161993026733399,0.013171863555908204,0.013309526443481445
31,0.22218332886695863,2025-08-24 19:06:14.308290,2025-08-24 19:11:32.678158,0 days 00:05:18.369868,100,,normal,7,zero,,0.0013178595061205047,329,544,624,736,,raw,Glorot,,tanh,0.013223584493001303,0.013147377967834472,0.013131952285766602,0.013391423225402831,COMPLETE,0.013223584493001303,0.013147377967834472,0.013131952285766602,0.013391423225402831
