number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
62,0.7767903804779053,2025-08-19 19:03:44.203761,2025-08-19 19:06:56.514457,0 days 00:03:12.310696,20,1.209331375341072e-08,normal,8,zero,,0.07701468517968088,5977,944,,colnorm,Glorot,,logistic,COMPLETE
63,0.7681128780047098,2025-08-19 19:06:56.517270,2025-08-19 19:10:08.871193,0 days 00:03:12.353923,20,2.7191402407851826e-09,normal,8,zero,,0.23823742356431907,8726,976,,colnorm,Glorot,,logistic,COMPLETE
64,0.7743064959843954,2025-08-19 19:10:08.871643,2025-08-19 19:13:25.428581,0 days 00:03:16.556938,20,1.0481535409804492e-08,normal,8,zero,,0.07224907209919892,5983,992,,colnorm,Glorot,,logistic,COMPLETE
65,0.771048386891683,2025-08-19 19:13:25.431494,2025-08-19 19:16:35.680383,0 days 00:03:10.248889,20,1.9126711135831418e-08,normal,8,zero,,0.03863131834188128,6908,864,,colnorm,Glorot,,logistic,COMPLETE
66,0.5546122590700785,2025-08-19 19:16:35.683493,2025-08-19 19:19:43.030430,0 days 00:03:07.346937,20,,normal,8,zero,,0.017073174988544933,3428,16,,raw,Glorot,,logistic,COMPLETE
67,0.786709705988566,2025-08-19 19:19:43.030863,2025-08-19 19:23:07.746513,0 days 00:03:24.715650,20,0.0007604704007703321,normal,5,nz,2.6000833728336705e-07,0.33508595522731005,4325,944,,colnorm,old,1.9886488550407349,logistic,COMPLETE
68,0.7115161816279093,2025-08-19 19:23:07.746965,2025-08-19 19:23:50.739035,0 days 00:00:42.992070,100,,normal,5,nz,1.483465170329874e-07,0.3377961770302602,3916,928,0.8677192935044522,pca,old,1.9802560020560576,tanh,COMPLETE
69,0.7746774355570475,2025-08-19 19:23:50.739337,2025-08-19 19:27:15.115377,0 days 00:03:24.376040,20,0.0007076233805114908,uniform,5,nz,1.5204619620016175e-07,0.6682336193816363,2668,896,,colnorm,old,1.6491953219228708,logistic,COMPLETE
70,0.7791290481885275,2025-08-19 19:27:15.115824,2025-08-19 19:30:40.221863,0 days 00:03:25.106039,20,0.0004469975266507946,normal,5,nz,2.7452472393648674e-05,0.2581253060200042,4308,784,,colnorm,old,1.5346424370471234,logistic,COMPLETE
71,0.7799193660418192,2025-08-19 19:30:40.222329,2025-08-19 19:34:04.806151,0 days 00:03:24.583822,20,0.0007460213238235962,normal,5,nz,2.4170289458284846e-05,0.2419823283686558,4287,832,,colnorm,old,1.7266266592537367,logistic,COMPLETE
72,0.779903252919515,2025-08-19 19:34:04.806616,2025-08-19 19:37:27.648849,0 days 00:03:22.842233,20,0.00040245508741901546,normal,5,nz,2.7080942328497563e-05,0.25718951660189204,4276,832,,colnorm,old,1.7469336496387644,logistic,COMPLETE
73,0.7809678117434183,2025-08-19 19:37:27.652426,2025-08-19 19:40:54.495142,0 days 00:03:26.842716,20,0.0008577685652089066,normal,5,nz,2.9404303473903798e-05,0.41349997158732527,4455,784,,colnorm,old,1.770585633690561,logistic,COMPLETE
74,0.7812419136365255,2025-08-19 19:40:54.499545,2025-08-19 19:44:20.036001,0 days 00:03:25.536456,20,0.0003703644255838696,normal,5,nz,3.024931484064688e-05,0.2562954320077089,4279,784,,colnorm,old,1.7633320284813958,logistic,COMPLETE
75,0.7788549264272054,2025-08-19 19:44:20.039706,2025-08-19 19:47:46.378421,0 days 00:03:26.338715,20,0.00048106406872528405,normal,5,nz,3.103847932269677e-05,0.28878537149626393,4271,704,,colnorm,old,1.7601861671646764,logistic,COMPLETE
76,0.7804677883783976,2025-08-19 19:47:46.382196,2025-08-19 19:51:09.185869,0 days 00:03:22.803673,20,0.00025373379751320247,normal,5,nz,1.982862858685433e-05,0.6503297753788582,3121,784,,colnorm,old,1.8269482693601917,logistic,COMPLETE
77,0.6765644749005636,2025-08-19 19:51:09.186337,2025-08-19 19:54:32.842198,0 days 00:03:23.655861,20,0.00026930556755279806,normal,5,nz,2.376362890300453e-05,0.9796697604902979,3232,784,,colnorm,old,1.7969622336154147,logistic,COMPLETE
78,0.7782581051190695,2025-08-19 19:54:32.845555,2025-08-19 19:57:57.177546,0 days 00:03:24.331991,20,,normal,5,nz,1.2253889773045427e-05,0.5884440625649067,4406,736,,raw,old,1.55741257082615,logistic,COMPLETE
79,0.781645139058431,2025-08-19 19:57:57.181825,2025-08-19 20:01:18.985062,0 days 00:03:21.803237,20,0.0009918101405035902,normal,5,nz,4.488179174993658e-05,0.41564140700656393,5433,848,,colnorm,old,1.8562696321850196,logistic,COMPLETE
