number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
53,0.3179032325744629,2025-08-23 07:48:38.839345,2025-08-23 07:49:31.080645,0 days 00:00:52.241300,100,,normal,8,nz,0.003032927057275183,0.002064925722505891,279,144,0.9220608878872901,pca,old,1.8296397535659579,logistic,0.012970471382141113,COMPLETE,0.012970471382141113
54,0.25895162522792814,2025-08-23 07:49:31.080879,2025-08-23 07:53:26.617133,0 days 00:03:55.536254,20,,normal,6,zero,,4.364350063664588e-06,2385,144,0.5109065798514173,pca,old,1.1246290766943483,tanh,0.0134490966796875,COMPLETE,0.0134490966796875
55,0.7372742056846618,2025-08-23 07:53:26.617441,2025-08-23 07:57:25.840146,0 days 00:03:59.222705,20,,uniform,6,nz,1.908237513615749e-06,0.009531024033067244,2537,80,,raw,old,0.27563829445908666,tanh,0.006534099578857422,COMPLETE,0.006534099578857422
56,0.8068871021270752,2025-08-23 07:57:25.840440,2025-08-23 08:01:36.333840,0 days 00:04:10.493400,20,,normal,8,nz,2.2686734297293006e-07,0.044015123416251516,5285,336,0.899069644786243,pca,Glorot,,logistic,0.0010411262512207032,COMPLETE,0.0010411262512207032
57,0.112693552672863,2025-08-23 08:01:36.334115,2025-08-23 08:05:34.093924,0 days 00:03:57.759809,20,8.474425126846829e-09,uniform,6,zero,,2.3267466313431546e-06,2508,496,,colnorm,old,0.49831885853583435,logistic,0.013333892822265625,COMPLETE,0.013333892822265625
58,0.13222581148147583,2025-08-23 08:05:34.094229,2025-08-23 08:09:45.222824,0 days 00:04:11.128595,20,,normal,6,nz,1.8880093046200592e-07,8.506886477584808e-05,9312,384,,raw,old,0.2955716745211142,tanh,0.012908124923706054,COMPLETE,0.012908124923706054
59,0.4364516258239746,2025-08-23 08:09:45.223113,2025-08-23 08:13:46.257478,0 days 00:04:01.034365,20,,uniform,5,nz,4.856008981034457e-08,0.027446004592120654,110,64,0.5380208887710339,pca,Glorot,,tanh,0.009294247627258301,COMPLETE,0.009294247627258301
60,0.5063064813613891,2025-08-23 08:13:46.258989,2025-08-23 08:14:34.963499,0 days 00:00:48.704510,100,2.4904386492746227e-07,normal,5,zero,,0.0003194464171832185,9843,592,,colnorm,Glorot,,logistic,0.01299581527709961,COMPLETE,0.01299581527709961
61,0.42459678649902344,2025-08-23 08:14:34.963735,2025-08-23 08:18:35.614862,0 days 00:04:00.651127,20,0.00012128489198477746,uniform,7,zero,,1.8484584489544195e-05,632,544,,colnorm,old,0.423959085886948,tanh,0.013089847564697266,COMPLETE,0.013089847564697266
62,0.6168871045112609,2025-08-23 08:18:35.615170,2025-08-23 08:19:27.210966,0 days 00:00:51.595796,100,,normal,8,nz,2.5236754008824133e-06,0.017500812566383212,291,1008,0.6221741311187055,pca,old,0.37547167088158373,logistic,0.012272262573242187,COMPLETE,0.012272262573242187
63,0.24350001215934752,2025-08-23 08:19:27.211207,2025-08-23 08:20:16.199781,0 days 00:00:48.988574,100,5.794228607829461e-09,normal,6,zero,,0.0013694301399500603,144,992,,colnorm,Glorot,,logistic,0.012931084632873536,COMPLETE,0.012931084632873536
64,0.24103227257728577,2025-08-23 08:20:16.200069,2025-08-23 08:24:13.871483,0 days 00:03:57.671414,20,5.624930936473373e-08,normal,6,zero,,0.2299092964953523,4085,480,,colnorm,Glorot,,logistic,,COMPLETE,
65,0.6943226218223572,2025-08-23 08:24:13.871715,2025-08-23 08:25:05.542215,0 days 00:00:51.670500,100,,normal,8,nz,0.00010117448303144918,0.0015824828278696483,7447,560,0.7207643000146433,pca,Glorot,,logistic,0.011188673973083495,COMPLETE,0.011188673973083495
66,0.5444355010986328,2025-08-23 08:25:05.542479,2025-08-23 08:29:04.581253,0 days 00:03:59.038774,20,,normal,6,zero,,0.0062942794473880076,178,432,0.9635306762764995,pca,Glorot,,logistic,0.012565827369689942,COMPLETE,0.012565827369689942
67,0.7318226099014282,2025-08-23 08:29:04.583020,2025-08-23 08:33:13.588341,0 days 00:04:09.005321,20,,normal,7,nz,3.83410000719568e-08,0.8998828949752957,280,208,,raw,old,1.4121636882810773,logistic,0.0020849943161010743,COMPLETE,0.0020849943161010743
68,0.7724677801132203,2025-08-23 08:33:13.588627,2025-08-23 08:37:25.386141,0 days 00:04:11.797514,20,1.6514020850636604e-05,uniform,6,nz,1.6919226390788936e-06,0.029120432139338345,8411,864,,colnorm,old,0.4097929964164301,logistic,0.008121919631958009,COMPLETE,0.008121919631958009
69,0.34427420496940614,2025-08-23 08:37:25.386411,2025-08-23 08:38:16.635252,0 days 00:00:51.248841,100,,normal,5,nz,4.946237180283475e-07,3.629260674519555e-05,1627,368,0.5447326219797635,pca,Glorot,,tanh,0.013124823570251465,COMPLETE,0.013124823570251465
70,0.7854677677154541,2025-08-23 08:38:16.635488,2025-08-23 08:42:28.652891,0 days 00:04:12.017403,20,1.8998574299556565e-06,normal,5,nz,2.6377843786993484e-05,0.2079803493818124,3980,640,,colnorm,Glorot,,tanh,0.00018227100372314453,COMPLETE,0.00018227100372314453
71,0.7787258386611938,2025-08-23 08:42:28.653203,2025-08-23 08:46:25.565469,0 days 00:03:56.912266,20,,normal,7,zero,,0.09664203736424475,1907,144,0.7301287849936867,pca,Glorot,,tanh,0.0005468368530273437,COMPLETE,0.0005468368530273437
72,0.7716290712356567,2025-08-23 08:46:25.565732,2025-08-23 08:47:16.823323,0 days 00:00:51.257591,100,4.207878122546038e-09,uniform,5,nz,0.00018155148692324314,0.03984443155062022,3827,832,,colnorm,old,1.8998109343399925,tanh,0.004946136474609375,COMPLETE,0.004946136474609375
73,0.1493871033191681,2025-08-23 08:47:16.823563,2025-08-23 08:48:07.357125,0 days 00:00:50.533562,100,,normal,8,nz,5.272265441403007e-06,0.00024266163128750429,188,576,,raw,Glorot,,tanh,0.013357996940612793,COMPLETE,0.013357996940612793
74,0.09798387438058853,2025-08-23 08:48:07.357393,2025-08-23 08:52:20.574600,0 days 00:04:13.217207,20,0.00022365943243466224,uniform,7,nz,0.001036660908766282,0.46613504001648925,1720,304,,colnorm,old,1.2458446602157183,tanh,,COMPLETE,
75,0.1452903315424919,2025-08-23 08:52:20.574905,2025-08-23 08:53:10.559103,0 days 00:00:49.984198,100,,uniform,6,nz,0.0017739514609055758,3.4572239646567794e-06,6448,32,0.7828921161599743,pca,Glorot,,logistic,0.0144287109375,COMPLETE,0.0144287109375
76,0.7460967779159546,2025-08-23 08:53:10.559336,2025-08-23 08:57:12.846695,0 days 00:04:02.287359,20,1.0830850649386334e-07,uniform,8,zero,,0.022318938788123494,1279,608,,colnorm,old,0.7851688960347685,logistic,0.0101593017578125,COMPLETE,0.0101593017578125
77,0.6766451716423034,2025-08-23 08:57:12.846974,2025-08-23 08:58:05.065751,0 days 00:00:52.218777,100,,normal,7,nz,1.5551139170468825e-07,0.0039509825139392215,435,1024,0.7259795689462522,pca,old,1.7259387861118338,logistic,0.012722063064575195,COMPLETE,0.012722063064575195
78,0.7166290640830993,2025-08-23 08:58:05.065999,2025-08-23 08:58:53.867244,0 days 00:00:48.801245,100,6.862365405731616e-07,normal,7,zero,,0.005523938552884372,499,432,,colnorm,Glorot,,tanh,0.01220405101776123,COMPLETE,0.01220405101776123
79,0.5850000381469727,2025-08-23 08:58:53.867479,2025-08-23 08:59:43.353087,0 days 00:00:49.485608,100,,normal,7,zero,,0.0002997657084618961,1223,800,0.9226718983705813,pca,old,0.6444303612007551,tanh,0.012805938720703125,COMPLETE,0.012805938720703125
80,0.8118387460708618,2025-08-23 08:59:43.353351,2025-08-23 09:00:32.455079,0 days 00:00:49.101728,100,2.7305701283776972e-08,uniform,8,zero,,0.22752807734610944,1440,528,,colnorm,old,0.739658355926474,tanh,0.0023953914642333984,COMPLETE,0.0023953914642333984
