number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
24,0.9661935806274414,2025-09-02 10:33:45.712989,2025-09-02 11:09:09.685031,0 days 00:35:23.972042,20,normal,5,zero,,0.06793630192755795,1150,864,Glorot,,tanh,0.007731056213378907,COMPLETE,0.007731056213378907
25,0.9471290826797485,2025-09-02 11:09:09.685806,2025-09-02 11:16:27.621979,0 days 00:07:17.936173,100,uniform,7,zero,,0.03026019456560183,6484,160,Glorot,,logistic,0.0007940530776977539,COMPLETE,0.0007940530776977539
26,0.7966451838612556,2025-09-02 11:16:27.622431,2025-09-02 11:52:11.261187,0 days 00:35:43.638756,20,normal,8,zero,,0.3300002732365341,957,880,Glorot,,tanh,,COMPLETE,
27,0.9505968213081359,2025-09-02 11:52:11.261648,2025-09-02 12:27:03.388310,0 days 00:34:52.126662,20,normal,5,zero,,0.013381490638651673,2217,752,Glorot,,tanh,0.010516881942749023,COMPLETE,0.010516881942749023
28,0.9599355220794678,2025-09-02 12:27:03.388978,2025-09-02 13:02:10.891330,0 days 00:35:07.502352,20,normal,5,zero,,0.016845477461941892,2911,736,Glorot,,tanh,0.009065198898315429,COMPLETE,0.009065198898315429
29,0.9724355101585388,2025-09-02 13:02:10.891773,2025-09-02 13:36:50.795839,0 days 00:34:39.904066,20,normal,5,zero,,0.05254707793804169,4815,656,Glorot,,tanh,0.00435950756072998,COMPLETE,0.00435950756072998
30,0.9614355206489563,2025-09-02 13:36:50.796572,2025-09-02 13:44:13.753154,0 days 00:07:22.956582,100,normal,5,nz,0.0001817411659345669,0.035368625067328456,3055,736,Glorot,,tanh,0.007286381721496582,COMPLETE,0.007286381721496582
31,0.9306129097938538,2025-09-02 13:44:13.753604,2025-09-02 13:51:37.535560,0 days 00:07:23.781956,100,normal,5,nz,0.0002448311312842924,0.009476298795180856,1893,480,Glorot,,tanh,0.010966610908508301,COMPLETE,0.010966610908508301
32,0.9373548984527588,2025-09-02 13:51:37.536005,2025-09-02 13:58:36.261711,0 days 00:06:58.725706,100,normal,5,zero,,0.024548725127243463,6022,688,Glorot,,logistic,0.006855082511901855,COMPLETE,0.006855082511901855
33,0.9677580952644348,2025-09-02 13:58:36.262154,2025-09-02 14:06:07.541198,0 days 00:07:31.279044,100,normal,8,nz,0.00010197673462680623,0.07456993190622056,9231,768,Glorot,,tanh,0.0039195060729980465,COMPLETE,0.0039195060729980465
34,0.9723709940910339,2025-09-02 14:06:07.542052,2025-09-02 14:13:38.580305,0 days 00:07:31.038253,100,normal,8,nz,0.00010920492083472753,0.5848684369539937,2913,816,Glorot,,tanh,0.0003888130187988281,COMPLETE,0.0003888130187988281
35,0.9716129302978516,2025-09-02 14:13:38.580750,2025-09-02 14:21:01.469028,0 days 00:07:22.888278,100,normal,8,nz,3.3451533687657634e-05,0.3824382754291461,7755,720,old,1.9681291967150307,tanh,0.0003307104110717773,COMPLETE,0.0003307104110717773
36,0.9709838986396789,2025-09-02 14:21:01.469488,2025-09-02 14:28:26.576844,0 days 00:07:25.107356,100,normal,8,nz,3.272371773251267e-05,0.35411807092358355,9819,960,old,1.9888062736049918,tanh,0.0005945920944213867,COMPLETE,0.0005945920944213867
37,0.9748064756393433,2025-09-02 14:28:26.577611,2025-09-02 14:35:24.747208,0 days 00:06:58.169597,100,normal,8,zero,,0.548504853822087,6972,864,old,1.9951665048724543,tanh,0.0004683494567871094,COMPLETE,0.0004683494567871094
38,0.09835484176874161,2025-09-02 14:35:24.747661,2025-09-02 14:42:22.375480,0 days 00:06:57.627819,100,normal,5,zero,,0.8971190546582611,7630,896,old,1.7089028019989958,tanh,,COMPLETE,
39,0.9605161666870117,2025-09-02 14:42:22.375925,2025-09-02 14:49:50.664958,0 days 00:07:28.289033,100,normal,8,nz,1.0578558445106892e-05,0.09092640316557954,3281,576,old,1.990729576237477,tanh,0.003519010543823242,COMPLETE,0.003519010543823242
40,0.9617581009864807,2025-09-02 14:49:50.665433,2025-09-02 14:56:49.920343,0 days 00:06:59.254910,100,normal,8,zero,,0.07851867784593128,3714,896,old,1.6408710653001604,tanh,0.005661177635192871,COMPLETE,0.005661177635192871
41,0.9754032492637634,2025-09-02 14:56:49.920793,2025-09-02 15:04:23.414377,0 days 00:07:33.493584,100,uniform,8,nz,2.6301383214254814e-05,0.5711843651080354,7359,944,old,1.998713009874802,tanh,0.0003885507583618164,COMPLETE,0.0003885507583618164
42,0.9690968036651612,2025-09-02 15:04:23.415079,2025-09-02 15:11:51.092347,0 days 00:07:27.677268,100,uniform,5,nz,1.0628578528958044e-05,0.15608124315991678,5270,992,old,1.9667645390946347,tanh,0.005151581764221191,COMPLETE,0.005151581764221191
43,0.9695645451545716,2025-09-02 15:11:51.093174,2025-09-02 15:19:19.113884,0 days 00:07:28.020710,100,uniform,8,nz,0.000268990501451834,0.4977490978226023,5713,768,old,1.9937619234511288,tanh,0.056965994834899905,COMPLETE,0.056965994834899905
44,0.09835484176874161,2025-09-02 15:19:19.114333,2025-09-02 15:54:18.701771,0 days 00:34:59.587438,20,normal,6,zero,,0.9854688902346563,5513,656,old,1.6801759693378528,tanh,,COMPLETE,
45,0.9670000314712525,2025-09-02 15:54:18.705674,2025-09-02 16:01:47.249637,0 days 00:07:28.543963,100,normal,8,nz,4.9238308809757264e-06,0.4099506237710979,458,656,Glorot,,tanh,0.005301761627197266,COMPLETE,0.005301761627197266
46,0.9338871598243713,2025-09-02 16:01:47.250394,2025-09-02 16:09:13.714868,0 days 00:07:26.464474,100,normal,6,nz,9.51524040175356e-05,0.05217926046364114,1979,1008,Glorot,,logistic,0.00845353603363037,COMPLETE,0.00845353603363037
47,0.9188387274742127,2025-09-02 16:09:13.715711,2025-09-02 16:16:39.389772,0 days 00:07:25.674061,100,normal,8,nz,0.0010507136326543612,0.005357247924411346,9381,720,old,1.9867503606823542,logistic,0.0073561429977416996,COMPLETE,0.0073561429977416996
48,0.9598548769950866,2025-09-02 16:16:39.390549,2025-09-02 16:23:42.593349,0 days 00:07:03.202800,100,uniform,8,zero,,0.016883500064376323,6350,928,Glorot,,tanh,0.009076881408691406,COMPLETE,0.009076881408691406
49,0.09835484176874161,2025-09-02 16:23:42.593809,2025-09-02 16:31:09.008928,0 days 00:07:26.415119,100,uniform,7,nz,1.304703132432882e-05,0.955245151445478,4703,848,Glorot,,tanh,,COMPLETE,
50,0.9745806694030762,2025-09-02 16:31:09.009392,2025-09-02 16:38:12.556840,0 days 00:07:03.547448,100,normal,6,zero,,0.5448618356366068,2954,816,Glorot,,tanh,0.0017822504043579102,COMPLETE,0.0017822504043579102
51,0.9747742176055908,2025-09-02 16:38:12.557295,2025-09-02 16:45:17.838781,0 days 00:07:05.281486,100,normal,6,zero,,0.5052449538963422,4016,960,Glorot,,tanh,0.0019891738891601564,COMPLETE,0.0019891738891601564
52,0.9700161576271057,2025-09-02 16:45:17.839224,2025-09-02 16:52:21.756612,0 days 00:07:03.917388,100,normal,6,zero,,0.1825508040911018,3712,864,Glorot,,tanh,0.005162358283996582,COMPLETE,0.005162358283996582
53,0.9745645403862,2025-09-02 16:52:21.757059,2025-09-02 16:59:24.603625,0 days 00:07:02.846566,100,uniform,6,zero,,0.41556592545123516,4283,816,old,1.5291424127249338,tanh,0.0022442817687988283,COMPLETE,0.0022442817687988283
54,0.9651935815811157,2025-09-02 16:59:24.604325,2025-09-02 17:06:31.582049,0 days 00:07:06.977724,100,uniform,6,zero,,0.037942378008896355,7550,640,old,1.493825309953797,tanh,0.00619659423828125,COMPLETE,0.00619659423828125
55,0.9467097282409668,2025-09-02 17:06:31.582862,2025-09-02 17:13:35.832463,0 days 00:07:04.249601,100,uniform,8,zero,,0.07879153115997123,2546,864,old,1.5606688366198942,logistic,0.005630350112915039,COMPLETE,0.005630350112915039
56,0.9762258291244507,2025-09-02 17:13:35.833223,2025-09-02 17:20:37.808127,0 days 00:07:01.974904,100,uniform,8,zero,,0.6078414660284388,4590,992,old,1.578167495071594,tanh,0.0012461423873901367,COMPLETE,0.0012461423873901367
57,0.27279033064842223,2025-09-02 17:20:37.808853,2025-09-02 17:27:45.522124,0 days 00:07:07.713271,100,uniform,6,zero,,0.7394442007011786,1154,944,Glorot,,tanh,,COMPLETE,
58,0.9768226027488709,2025-09-02 17:27:45.522575,2025-09-02 18:02:42.463097,0 days 00:34:56.940522,20,uniform,7,zero,,0.21643038864662567,2399,912,old,1.598525429820899,tanh,0.0016964435577392577,COMPLETE,0.0016964435577392577
59,0.973258090019226,2025-09-02 18:02:42.463556,2025-09-02 18:38:39.111299,0 days 00:35:56.647743,20,uniform,7,zero,,0.20097398702176208,864,672,old,1.586719210694136,tanh,0.003717851638793945,COMPLETE,0.003717851638793945
60,0.09835484176874161,2025-09-02 18:38:39.111736,2025-09-02 19:13:24.092435,0 days 00:34:44.980699,20,uniform,7,zero,,0.6261425602562447,2954,992,old,1.7073141556697524,tanh,,COMPLETE,
61,0.09835484176874161,2025-09-02 19:13:24.093491,2025-09-02 19:50:31.486227,0 days 00:37:07.392736,20,uniform,8,nz,0.007969709860514861,0.7438806493095836,2597,1024,old,1.5237205158437797,tanh,,COMPLETE,
62,0.09835484176874161,2025-09-02 19:50:31.486676,2025-09-02 19:57:48.247684,0 days 00:07:16.761008,100,uniform,8,zero,,0.9892176275869383,3815,784,old,1.4790171619471546,tanh,,COMPLETE,
63,0.9653064846992493,2025-09-02 19:57:48.248126,2025-09-02 20:04:57.450989,0 days 00:07:09.202863,100,uniform,5,zero,,0.13609005432148133,1150,960,old,1.6686879940861816,tanh,0.007661843299865722,COMPLETE,0.007661843299865722
64,0.9707903504371643,2025-09-02 20:04:57.451438,2025-09-02 20:11:53.067211,0 days 00:06:55.615773,100,normal,6,zero,,0.33716530175263126,2592,976,old,1.3199525112229362,tanh,0.003721308708190918,COMPLETE,0.003721308708190918
65,0.9534355282783509,2025-09-02 20:11:53.067885,2025-09-02 20:18:53.109840,0 days 00:07:00.041955,100,normal,6,zero,,0.17905994036847808,1613,656,Glorot,,logistic,0.002761101722717285,COMPLETE,0.002761101722717285
66,0.9270806550979614,2025-09-02 20:18:53.110511,2025-09-02 20:54:18.993020,0 days 00:35:25.882509,20,uniform,6,zero,,0.010250512719268043,921,960,old,1.7181401738966335,tanh,0.01219944953918457,COMPLETE,0.01219944953918457
67,0.9670806765556336,2025-09-02 20:54:18.993475,2025-09-02 21:01:26.018989,0 days 00:07:07.025514,100,normal,7,zero,,0.11480296116721764,2171,960,Glorot,,tanh,0.007207727432250977,COMPLETE,0.007207727432250977
68,0.9700322866439819,2025-09-02 21:01:26.019444,2025-09-02 21:08:22.836892,0 days 00:06:56.817448,100,uniform,7,zero,,0.264855516087404,2465,896,old,1.9969985511404635,tanh,0.004446983337402344,COMPLETE,0.004446983337402344
69,0.09835484176874161,2025-09-02 21:08:22.837347,2025-09-02 21:15:20.086964,0 days 00:06:57.249617,100,uniform,6,zero,,0.7635452270197212,2001,800,old,1.3290110339925676,tanh,,COMPLETE,
70,0.5287580952048302,2025-09-02 21:15:20.087426,2025-09-02 21:22:45.284975,0 days 00:07:25.197549,100,uniform,8,nz,2.2786409542494937e-07,0.291630579234537,6706,992,old,1.6890072482427299,logistic,0.0004205942153930664,COMPLETE,0.0004205942153930664
71,0.941322636604309,2025-09-02 21:22:45.285432,2025-09-02 21:29:43.094427,0 days 00:06:57.808995,100,uniform,7,zero,,0.03022502722065463,736,480,old,1.507006924434632,tanh,0.010710310935974122,COMPLETE,0.010710310935974122
72,0.09835484176874161,2025-09-02 21:29:43.095114,2025-09-02 22:05:15.096306,0 days 00:35:32.001192,20,uniform,7,zero,,0.6537250996393958,2888,448,old,1.5614263287934673,tanh,,COMPLETE,
73,0.09835484176874161,2025-09-02 22:05:15.097119,2025-09-02 22:41:55.749977,0 days 00:36:40.652858,20,uniform,7,nz,1.035825810628815e-08,0.8607110054555787,692,688,old,1.6816490674104823,tanh,,COMPLETE,
74,0.958564555644989,2025-09-02 22:41:55.750434,2025-09-02 23:16:41.184452,0 days 00:34:45.434018,20,uniform,7,zero,,0.1321304375069259,346,560,Glorot,,tanh,0.007775259017944336,COMPLETE,0.007775259017944336
