number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
25,0.8270645618438721,2025-08-24 15:27:18.907853,2025-08-24 15:55:32.228402,0 days 00:28:13.320549,20,,normal,8,nz,1.5862041502308126e-06,0.19441467590334874,5022,288,640,112,,raw,old,1.2365016050456141,logistic,0.0015697399775187173,0.001073312759399414,0.003058791160583496,0.0005771160125732422,COMPLETE,0.0015697399775187173,0.001073312759399414,0.003058791160583496,0.0005771160125732422
26,0.8921290755271911,2025-08-24 15:55:32.228790,2025-08-24 16:23:29.935746,0 days 00:27:57.706956,20,,normal,8,nz,2.4481433139119853e-06,0.2125960868517744,6354,240,720,256,,raw,old,1.3923971622926725,tanh,0.002833859125773112,0.00576469898223877,0.002272343635559082,0.0004645347595214844,COMPLETE,0.002833859125773112,0.00576469898223877,0.002272343635559082,0.0004645347595214844
27,0.21709677577018738,2025-08-24 16:23:29.936119,2025-08-24 16:51:36.539445,0 days 00:28:06.603326,20,2.651730870440742e-05,normal,8,nz,8.446175177441956e-06,0.2788304553939073,9986,208,1024,336,,colnorm,old,1.4274698137697819,tanh,,,,,COMPLETE,,,,
28,0.7585000395774841,2025-08-24 16:51:36.541289,2025-08-24 17:18:20.202671,0 days 00:26:43.661382,20,,uniform,8,zero,,0.004002291583121079,7861,208,704,400,,raw,old,1.290141317313579,tanh,0.010802634557088216,0.009633541107177734,0.011628437042236327,0.011145925521850586,COMPLETE,0.010802634557088216,0.009633541107177734,0.011628437042236327,0.011145925521850586
29,0.8290806889533997,2025-08-24 17:18:20.203052,2025-08-24 17:46:33.947322,0 days 00:28:13.744270,20,,normal,5,nz,1.1360256441146574e-06,0.41460285999340235,5216,288,496,208,0.5044723619341265,pca,Glorot,,logistic,0.0008221705754597981,0.000208282470703125,0.0003970623016357422,0.0018611669540405274,COMPLETE,0.0008221705754597981,0.000208282470703125,0.0003970623016357422,0.0018611669540405274
30,0.797161316871643,2025-08-24 17:46:33.947723,2025-08-24 17:51:58.168591,0 days 00:05:24.220868,100,,normal,5,zero,,0.3559747018910364,2866,128,640,336,,raw,old,0.8574246944461139,logistic,0.0032552878061930337,0.0009749889373779297,0.0035423994064331054,0.005248475074768067,COMPLETE,0.0032552878061930337,0.0009749889373779297,0.0035423994064331054,0.005248475074768067
31,0.8325322985649108,2025-08-24 17:51:58.168910,2025-08-24 18:20:19.182622,0 days 00:28:21.013712,20,,normal,5,nz,7.967803411067553e-07,0.4151418803189163,3879,288,608,448,0.5058470381528628,pca,Glorot,,logistic,0.0010147809982299805,0.00014472007751464844,0.0010293006896972656,0.0018703222274780273,COMPLETE,0.0010147809982299805,0.00014472007751464844,0.0010293006896972656,0.0018703222274780273
32,0.49393551647663114,2025-08-24 18:20:19.183422,2025-08-24 18:48:51.547943,0 days 00:28:32.364521,20,,normal,7,nz,1.212721536842325e-06,0.3201563606973062,9479,32,608,368,,raw,old,1.489003100803126,tanh,,,,,COMPLETE,,,,
33,0.7176451921463013,2025-08-24 18:48:51.548328,2025-08-24 19:17:12.642261,0 days 00:28:21.093933,20,4.1895776156330726e-07,normal,5,nz,6.110247200941978e-06,0.05921096821900173,4449,432,688,624,,colnorm,old,1.436527241025789,logistic,0.0049233516057332356,0.001817607879638672,0.0061905145645141605,0.006761932373046875,COMPLETE,0.0049233516057332356,0.001817607879638672,0.0061905145645141605,0.006761932373046875
34,0.8914516568183899,2025-08-24 19:17:12.644533,2025-08-24 19:45:43.455815,0 days 00:28:30.811282,20,3.8170479931206666e-07,uniform,5,nz,3.3816293938732294e-07,0.2526170618686479,1031,912,864,320,,colnorm,old,0.9093500790082341,tanh,0.007299009958902995,0.0053730964660644535,0.00964059829711914,0.0068833351135253905,COMPLETE,0.007299009958902995,0.0053730964660644535,0.00964059829711914,0.0068833351135253905
