number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
33,0.113467738032341,2025-09-03 10:45:17.452226,2025-09-03 10:51:57.802352,0 days 00:06:40.350126,100,uniform,5,nz,2.195171270562009e-06,0.00019975831193664464,686,176,640,288,Glorot,,logistic,0.013157314724392362,0.01346135139465332,0.013090213139851889,0.012920379638671875,COMPLETE,0.013157314724392362,0.01346135139465332,0.013090213139851889,0.012920379638671875
34,0.8681129415829977,2025-09-03 10:51:57.803535,2025-09-03 10:58:38.446537,0 days 00:06:40.643002,100,normal,8,nz,2.2657139148687036e-08,0.03027486441882579,6990,864,336,336,Glorot,,tanh,0.009845309787326388,0.009598771731058756,0.010309855143229166,0.009627302487691244,COMPLETE,0.009845309787326388,0.009598771731058756,0.010309855143229166,0.009627302487691244
35,0.7335482041041056,2025-09-03 10:58:38.447061,2025-09-03 11:31:55.126905,0 days 00:33:16.679844,20,normal,5,nz,2.7516835917045693e-07,0.001648673030222091,397,864,480,256,Glorot,,tanh,0.012883981068929037,0.012937347094217936,0.013030052185058594,0.01268454392751058,COMPLETE,0.012883981068929037,0.012937347094217936,0.013030052185058594,0.01268454392751058
36,0.41170992453893024,2025-09-03 11:31:55.127419,2025-09-03 11:38:34.674201,0 days 00:06:39.546782,100,normal,5,nz,0.00015885258702399706,1.6206287536814295e-05,834,304,416,624,Glorot,,tanh,0.013126691182454428,0.01319587230682373,0.0130995512008667,0.013084650039672852,COMPLETE,0.013126691182454428,0.01319587230682373,0.0130995512008667,0.013084650039672852
37,0.8160322904586792,2025-09-03 11:38:34.677949,2025-09-03 12:11:47.198881,0 days 00:33:12.520932,20,normal,6,nz,0.0006021016068328207,0.002672805938968097,1994,592,352,272,Glorot,,tanh,0.01223448912302653,0.012259682019551596,0.012638370196024576,0.011805415153503418,COMPLETE,0.01223448912302653,0.012259682019551596,0.012638370196024576,0.011805415153503418
38,0.113467738032341,2025-09-03 12:11:47.199403,2025-09-03 12:45:11.878206,0 days 00:33:24.678803,20,normal,8,nz,0.00010775411320059774,6.805852402341672e-06,1032,576,912,416,Glorot,,logistic,0.013115074899461536,0.013056635856628418,0.013152321179707846,0.01313626766204834,COMPLETE,0.013115074899461536,0.013056635856628418,0.013152321179707846,0.01313626766204834
39,0.09780645122130711,2025-09-03 12:45:11.878728,2025-09-03 13:17:13.978839,0 days 00:32:02.100111,20,normal,8,zero,,0.39771077034005853,3448,640,928,496,old,1.3132163224601643,tanh,,,,,COMPLETE,,,,
40,0.3631608188152313,2025-09-03 13:17:13.979350,2025-09-03 13:23:39.526566,0 days 00:06:25.547216,100,normal,8,zero,,1.5698573371230564e-06,9702,128,864,816,old,0.8219145201736515,tanh,0.013300961918301053,0.01370831330617269,0.013090411822001139,0.01310416062672933,COMPLETE,0.013300961918301053,0.01370831330617269,0.013090411822001139,0.01310416062672933
41,0.8450482686360677,2025-09-03 13:23:39.527082,2025-09-03 13:30:21.079578,0 days 00:06:41.552496,100,uniform,5,nz,0.0009110543562389147,0.10750221368169545,280,480,912,512,Glorot,,tanh,0.01080028216044108,0.009927829106648764,0.011859695116678873,0.010613322257995605,COMPLETE,0.01080028216044108,0.009927829106648764,0.011859695116678873,0.010613322257995605
42,0.113467738032341,2025-09-03 13:30:21.080278,2025-09-03 13:37:02.182885,0 days 00:06:41.102607,100,normal,6,nz,7.320179215276121e-05,7.5614720036398e-05,395,816,336,160,Glorot,,logistic,0.013139777713351779,0.013087987899780273,0.012927691141764322,0.013403654098510742,COMPLETE,0.013139777713351779,0.013087987899780273,0.012927691141764322,0.013403654098510742
43,0.15548403561115265,2025-09-03 13:37:02.183607,2025-09-03 14:10:21.333689,0 days 00:33:19.150082,20,normal,5,nz,4.2831403318406515e-08,7.320545430414094e-05,1787,256,672,1008,old,0.5843026141208169,logistic,0.013084583812289767,0.012957612673441568,0.01315156618754069,0.013144572575887045,COMPLETE,0.013084583812289767,0.012957612673441568,0.01315156618754069,0.013144572575887045
44,0.8611129522323608,2025-09-03 14:10:21.334363,2025-09-03 14:16:39.491320,0 days 00:06:18.156957,100,uniform,5,zero,,0.3495227066565261,434,352,256,352,old,1.5931392804841342,tanh,0.00692239072587755,0.006288568178812663,0.007381081581115723,0.007097522417704265,COMPLETE,0.00692239072587755,0.006288568178812663,0.007381081581115723,0.007097522417704265
45,0.8513709704081217,2025-09-03 14:16:39.493396,2025-09-03 14:23:00.853429,0 days 00:06:21.360033,100,normal,6,zero,,0.04660634921932745,822,864,624,288,old,0.9152953952572318,logistic,0.009691887431674534,0.011140187581380209,0.011711796124776205,0.0062236785888671875,COMPLETE,0.009691887431674534,0.011140187581380209,0.011711796124776205,0.0062236785888671875
46,0.9051451484362284,2025-09-03 14:23:00.853944,2025-09-03 14:56:08.407193,0 days 00:33:07.553249,20,uniform,8,nz,3.34117930895899e-07,0.015873832288492918,3051,848,496,272,old,0.2695637448948679,tanh,0.011223276456197103,0.012180725733439127,0.011253277460734049,0.010235826174418131,COMPLETE,0.011223276456197103,0.012180725733439127,0.011253277460734049,0.010235826174418131
47,0.113467738032341,2025-09-03 14:56:08.408079,2025-09-03 15:27:46.390160,0 days 00:31:37.982081,20,uniform,7,zero,,7.1487242727983216e-06,669,464,720,608,Glorot,,logistic,0.01305503315395779,0.013070225715637207,0.01292733351389567,0.013167540232340494,COMPLETE,0.01305503315395779,0.013070225715637207,0.01292733351389567,0.013167540232340494
48,0.113467738032341,2025-09-03 15:27:46.390820,2025-09-03 15:59:31.220663,0 days 00:31:44.829843,20,uniform,5,zero,,2.4308960196274913e-06,126,800,512,848,Glorot,,logistic,0.013107405768500434,0.013020992279052734,0.013196706771850586,0.013104518254597982,COMPLETE,0.013107405768500434,0.013020992279052734,0.013196706771850586,0.013104518254597982
