number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
75,0.9320322672526041,2025-09-03 22:45:07.407454,2025-09-03 23:16:20.917165,0 days 00:31:13.509711,20,normal,8,zero,,0.09930621806952596,7171,976,864,848,Glorot,,tanh,0.003166808022393121,0.0012160936991373699,0.0032461881637573242,0.005038142204284668,COMPLETE,0.003166808022393121,0.0012160936991373699,0.0032461881637573242,0.005038142204284668
76,0.9274677236874899,2025-09-03 23:16:20.917596,2025-09-03 23:47:39.389950,0 days 00:31:18.472354,20,normal,8,zero,,0.14056807953527853,4358,896,1024,768,old,1.168089571450492,tanh,0.0038887924618191193,0.0011072158813476562,0.005260030428568522,0.005299131075541179,COMPLETE,0.0038887924618191193,0.0011072158813476562,0.005260030428568522,0.005299131075541179
77,0.8048549095789591,2025-09-03 23:47:39.390398,2025-09-04 00:20:07.993330,0 days 00:32:28.602932,20,normal,8,nz,0.008503938760376887,0.02892270575641562,3911,1024,896,704,Glorot,,tanh,0.0021168523364596898,0.0031566222508748374,0.003164211908976237,2.9722849527994793e-05,COMPLETE,0.0021168523364596898,0.0031566222508748374,0.003164211908976237,2.9722849527994793e-05
78,0.09972580522298813,2025-09-04 00:20:07.993777,2025-09-04 00:51:09.930937,0 days 00:31:01.937160,20,normal,8,zero,,0.33068772733285806,4735,928,752,976,Glorot,,tanh,,,,,COMPLETE,,,,
79,0.9302096366882324,2025-09-04 00:51:09.931371,2025-09-04 00:57:22.603666,0 days 00:06:12.672295,100,normal,8,zero,,0.12414393387496073,8096,896,928,912,old,1.07275141499743,tanh,0.004655811521742079,0.0037734111150105796,0.00403896967569987,0.006155053774515788,COMPLETE,0.004655811521742079,0.0037734111150105796,0.00403896967569987,0.006155053774515788
80,0.910677413145701,2025-09-04 00:57:22.604114,2025-09-04 01:03:33.298131,0 days 00:06:10.694017,100,normal,8,zero,,0.029248944818384623,1797,912,976,944,old,1.177821920061012,tanh,0.01125506560007731,0.010601003964742025,0.011286695798238119,0.011877497037251791,COMPLETE,0.01125506560007731,0.010601003964742025,0.011286695798238119,0.011877497037251791
81,0.9329354564348856,2025-09-04 01:03:33.298565,2025-09-04 01:34:38.390017,0 days 00:31:05.091452,20,normal,6,zero,,0.04707393205527449,7595,848,1008,736,Glorot,,tanh,0.004548192024230957,0.0038342873255411782,0.004808187484741211,0.0050021012624104815,COMPLETE,0.004548192024230957,0.0038342873255411782,0.004808187484741211,0.0050021012624104815
82,0.9323225617408752,2025-09-04 01:34:38.390466,2025-09-04 02:05:28.756114,0 days 00:30:50.365648,20,uniform,8,zero,,0.03889560925841835,6995,944,1024,480,old,1.0411168593751903,tanh,0.005479905340406629,0.005711754163106282,0.006063063939412435,0.004664897918701172,COMPLETE,0.005479905340406629,0.005711754163106282,0.006063063939412435,0.004664897918701172
83,0.9288386901219686,2025-09-04 02:05:28.756689,2025-09-04 02:36:23.646908,0 days 00:30:54.890219,20,uniform,8,zero,,0.02167924160349817,7501,736,912,464,old,1.2463068475636705,tanh,0.007066700193617079,0.006957888603210449,0.007604002952575684,0.0066382090250651045,COMPLETE,0.007066700193617079,0.006957888603210449,0.007604002952575684,0.0066382090250651045
84,0.9011773864428202,2025-09-04 02:36:23.647356,2025-09-04 03:07:30.897732,0 days 00:31:07.250376,20,normal,6,zero,,0.0033476675766559143,6696,896,768,896,Glorot,,tanh,0.011616084310743546,0.01113438606262207,0.011667450269063314,0.012046416600545248,COMPLETE,0.011616084310743546,0.01113438606262207,0.011667450269063314,0.012046416600545248
85,0.9306612412134806,2025-09-04 03:07:30.898327,2025-09-04 03:38:54.450574,0 days 00:31:23.552247,20,normal,5,zero,,0.08808800009305907,5327,656,1008,832,Glorot,,tanh,0.004048493173387315,0.001389145851135254,0.004506548245747884,0.006249785423278809,COMPLETE,0.004048493173387315,0.001389145851135254,0.004506548245747884,0.006249785423278809
86,0.9294838507970175,2025-09-04 03:38:54.451019,2025-09-04 03:45:19.404611,0 days 00:06:24.953592,100,uniform,8,nz,2.981542888806596e-07,0.2711793239050303,8520,960,416,208,old,1.928645437598643,tanh,0.0007186465793185764,0.0009349584579467773,0.00016649564107259115,0.0010544856389363606,COMPLETE,0.0007186465793185764,0.0009349584579467773,0.00016649564107259115,0.0010544856389363606
87,0.09972580522298813,2025-09-04 03:45:19.405211,2025-09-04 04:16:17.976990,0 days 00:30:58.571779,20,normal,5,zero,,0.4537162019845584,6393,720,1024,848,Glorot,,tanh,,,,,COMPLETE,,,,
88,0.9224355419476827,2025-09-04 04:16:17.977567,2025-09-04 04:47:18.767600,0 days 00:31:00.790033,20,normal,7,zero,,0.013084154459679061,9413,368,800,368,Glorot,,tanh,0.006693667835659451,0.005185166994730632,0.007850368817647299,0.007045467694600423,COMPLETE,0.006693667835659451,0.005185166994730632,0.007850368817647299,0.007045467694600423
89,0.9340000152587891,2025-09-04 04:47:18.768060,2025-09-04 05:18:46.227594,0 days 00:31:27.459534,20,normal,6,zero,,0.07648012779929901,9102,832,1024,736,Glorot,,tanh,0.002859354019165039,0.0013474623362223308,0.0029436349868774414,0.004286964734395345,COMPLETE,0.002859354019165039,0.0013474623362223308,0.0029436349868774414,0.004286964734395345
90,0.9293709794680277,2025-09-04 05:18:46.228182,2025-09-04 05:50:13.667223,0 days 00:31:27.439041,20,normal,7,zero,,0.04774263334104477,4799,1024,992,752,Glorot,,tanh,0.00608454810248481,0.005645195643107097,0.006261467933654785,0.006346980730692546,COMPLETE,0.00608454810248481,0.005645195643107097,0.006261467933654785,0.006346980730692546
91,0.9322903156280518,2025-09-04 05:50:13.667812,2025-09-04 06:22:02.048461,0 days 00:31:48.380649,20,normal,6,zero,,0.07294269089277344,9512,800,928,464,Glorot,,tanh,0.0022368828455607095,0.0013668934504191081,0.0025370915730794272,0.0028066635131835938,COMPLETE,0.0022368828455607095,0.0013668934504191081,0.0025370915730794272,0.0028066635131835938
92,0.9253548582394918,2025-09-04 06:22:02.049024,2025-09-04 06:53:10.122308,0 days 00:31:08.073284,20,normal,6,zero,,0.18820780412831178,4895,912,960,480,Glorot,,tanh,0.0029077529907226562,0.00046312808990478516,0.005458275477091472,0.0028018554051717124,COMPLETE,0.0029077529907226562,0.00046312808990478516,0.005458275477091472,0.0028018554051717124
93,0.9300161004066467,2025-09-04 06:53:10.122909,2025-09-04 07:24:10.604929,0 days 00:31:00.482020,20,normal,6,zero,,0.03953326897049848,4351,432,1024,800,Glorot,,tanh,0.0060412221484714085,0.004118800163269043,0.0071150461832682295,0.006889820098876953,COMPLETE,0.0060412221484714085,0.004118800163269043,0.0071150461832682295,0.006889820098876953
94,0.3724604199330012,2025-09-04 07:24:10.605363,2025-09-04 07:55:37.563840,0 days 00:31:26.958477,20,uniform,6,zero,,0.2594635154011146,1990,704,608,704,Glorot,,tanh,,,,,COMPLETE,,,,
95,0.9013709227244059,2025-09-04 07:55:37.564272,2025-09-04 08:26:34.817877,0 days 00:30:57.253605,20,normal,6,zero,,0.008056865185058382,6445,832,960,688,Glorot,,logistic,0.009785678651597766,0.009271820386250814,0.010407964388529459,0.009677251180013021,COMPLETE,0.009785678651597766,0.009271820386250814,0.010407964388529459,0.009677251180013021
