number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
13,0.06934999922911327,2025-09-02 12:33:59.619181,2025-09-02 13:02:29.618049,0 days 00:28:29.998868,20,uniform,8,nz,0.0024972077447578873,2.2761240438210415e-06,308,224,160,784,old,0.7922891789961719,tanh,0.013092372152540417,0.012845079104105631,0.013289968172709147,0.013142069180806478,COMPLETE,0.013092372152540417,0.012845079104105631,0.013289968172709147,0.013142069180806478
14,0.06533333286643028,2025-09-02 13:02:29.618469,2025-09-02 13:08:13.178087,0 days 00:05:43.559618,100,uniform,8,nz,5.149664340041313e-08,9.272568606532535e-06,127,608,160,976,Glorot,,logistic,0.013171725802951388,0.01308743158976237,0.013286113739013672,0.013141632080078125,COMPLETE,0.013171725802951388,0.01308743158976237,0.013286113739013672,0.013141632080078125
15,0.20346666375796,2025-09-02 13:08:13.178818,2025-09-02 13:36:46.276484,0 days 00:28:33.097666,20,uniform,7,nz,1.0723096225196348e-05,0.1638137370229068,5541,128,1024,160,old,1.7020616944920801,logistic,0.0008908245298597548,0.00016065438588460287,0.0023758411407470703,0.00013597806294759115,COMPLETE,0.0008908245298597548,0.00016065438588460287,0.0023758411407470703,0.00013597806294759115
16,0.13726666073004404,2025-09-02 13:36:46.277221,2025-09-02 14:04:08.403455,0 days 00:27:22.126234,20,uniform,5,zero,,0.057265109303175826,126,832,304,560,old,0.2702596726554056,logistic,0.01188483503129747,0.012893597284952799,0.012659192085266113,0.010101715723673502,COMPLETE,0.01188483503129747,0.012893597284952799,0.012659192085266113,0.010101715723673502
17,0.19956666231155396,2025-09-02 14:04:08.403887,2025-09-02 14:09:49.301471,0 days 00:05:40.897584,100,uniform,6,nz,9.611097681268518e-06,0.05713327666925594,2944,800,224,880,old,1.1225846061944966,tanh,0.0035515096452501086,0.003476699193318685,0.00192566712697347,0.005252162615458171,COMPLETE,0.0035515096452501086,0.003476699193318685,0.00192566712697347,0.005252162615458171
18,0.06078333159287771,2025-09-02 14:09:49.302373,2025-09-02 14:15:26.203592,0 days 00:05:36.901219,100,uniform,7,nz,7.353420094970839e-05,0.0006768682345316936,355,992,352,336,old,0.20766867979710768,logistic,0.013088676664564347,0.01306589444478353,0.013105114301045736,0.01309502124786377,COMPLETE,0.013088676664564347,0.01306589444478353,0.013105114301045736,0.01309502124786377
19,0.06701666365067165,2025-09-02 14:15:26.204046,2025-09-02 14:44:10.134520,0 days 00:28:43.930474,20,normal,7,nz,0.000695555700756957,4.454657309615775e-05,7150,768,880,448,Glorot,,tanh,0.013114134470621744,0.013124863306681315,0.013067483901977539,0.01315005620320638,COMPLETE,0.013114134470621744,0.013124863306681315,0.013067483901977539,0.01315005620320638
20,0.07208333164453506,2025-09-02 14:44:10.134967,2025-09-02 14:49:32.155183,0 days 00:05:22.020216,100,normal,8,zero,,4.8684447001665524e-05,242,224,928,896,Glorot,,logistic,0.01305283440483941,0.013010342915852865,0.01307992140452067,0.013068238894144693,COMPLETE,0.01305283440483941,0.013010342915852865,0.01307992140452067,0.013068238894144693
21,0.06181666627526283,2025-09-02 14:49:32.155870,2025-09-02 15:17:49.258275,0 days 00:28:17.102405,20,normal,8,nz,1.997339734132248e-07,0.00017577045838828472,6452,960,992,160,old,0.8348477899736664,tanh,0.01309192180633545,0.013108650843302408,0.01312406857808431,0.013043045997619629,COMPLETE,0.01309192180633545,0.013108650843302408,0.01312406857808431,0.013043045997619629
22,0.12836666405200958,2025-09-02 15:17:49.259156,2025-09-02 15:44:56.387259,0 days 00:27:07.128103,20,uniform,8,zero,,0.015258444911270038,662,896,208,304,old,1.7513600951408292,logistic,0.011191315121120878,0.012803792953491211,0.012441595395406088,0.008328557014465332,COMPLETE,0.011191315121120878,0.012803792953491211,0.012441595395406088,0.008328557014465332
23,0.06174999723831812,2025-09-02 15:44:56.387668,2025-09-02 15:50:34.455758,0 days 00:05:38.068090,100,normal,6,nz,0.002310508554631245,2.993279432713497e-06,212,240,576,448,old,1.457383949023868,logistic,0.013090266121758355,0.013198177019755045,0.013073563575744629,0.01299905776977539,COMPLETE,0.013090266121758355,0.013198177019755045,0.013073563575744629,0.01299905776977539
24,0.10974999827643235,2025-09-02 15:50:34.456188,2025-09-02 15:56:13.583364,0 days 00:05:39.127176,100,normal,7,nz,8.174523490234683e-06,0.8661912331013609,198,464,544,368,Glorot,,logistic,0.0033299922943115234,0.003771622975667318,0.004672646522521973,0.00154570738474528,COMPLETE,0.0033299922943115234,0.003771622975667318,0.004672646522521973,0.00154570738474528
25,0.12978333048522472,2025-09-02 15:56:13.584059,2025-09-02 16:22:50.979067,0 days 00:26:37.395008,20,normal,6,zero,,0.3982962611175414,5335,240,464,560,old,1.2518275415538762,tanh,,,,,COMPLETE,,,,
26,0.06420000021656354,2025-09-02 16:22:50.979482,2025-09-02 16:28:13.140627,0 days 00:05:22.161145,100,normal,6,zero,,0.00016234830431242263,3158,688,736,960,old,0.2544550137741095,logistic,0.013147115707397461,0.013168851534525553,0.013191302617390951,0.013081192970275879,COMPLETE,0.013147115707397461,0.013168851534525553,0.013191302617390951,0.013081192970275879
27,0.062383332600196205,2025-09-02 16:28:13.141413,2025-09-02 16:57:22.466308,0 days 00:29:09.324895,20,normal,8,nz,1.1833946707195962e-05,0.0004153238551851028,176,944,192,832,Glorot,,logistic,0.013139565785725912,0.013046900431315104,0.013273119926452637,0.013098676999409994,COMPLETE,0.013139565785725912,0.013046900431315104,0.013273119926452637,0.013098676999409994
28,0.062266663958628975,2025-09-02 16:57:22.467005,2025-09-02 17:02:42.371783,0 days 00:05:19.904778,100,normal,8,zero,,0.00027076433920494625,203,480,272,576,Glorot,,logistic,0.0131941106584337,0.013213912645975748,0.013285398483276367,0.01308302084604899,COMPLETE,0.0131941106584337,0.013213912645975748,0.013285398483276367,0.01308302084604899
29,0.18764999508857727,2025-09-02 17:02:42.372225,2025-09-02 17:31:02.487786,0 days 00:28:20.115561,20,normal,6,nz,0.0005702005920390691,0.023827197087659714,8278,688,336,912,Glorot,,logistic,0.0012246900134616429,0.0015995502471923828,0.0010735193888346355,0.0010010004043579102,COMPLETE,0.0012246900134616429,0.0015995502471923828,0.0010735193888346355,0.0010010004043579102
30,0.1797999938329061,2025-09-02 17:31:02.488216,2025-09-02 17:36:42.873082,0 days 00:05:40.384866,100,uniform,8,nz,3.8729565246854525e-05,0.061244587609138076,6595,272,128,576,Glorot,,tanh,0.0007011095682779948,0.00039756298065185547,0.000819087028503418,0.0008866786956787109,COMPLETE,0.0007011095682779948,0.00039756298065185547,0.000819087028503418,0.0008866786956787109
31,0.1399499922990799,2025-09-02 17:36:42.873508,2025-09-02 17:42:11.342898,0 days 00:05:28.469390,100,normal,5,zero,,0.17865334533642033,668,352,880,144,Glorot,,logistic,0.003558715184529623,0.0028897523880004883,0.006979505221048991,0.0008068879445393881,COMPLETE,0.003558715184529623,0.0028897523880004883,0.006979505221048991,0.0008068879445393881
32,0.06818333019812901,2025-09-02 17:42:11.343606,2025-09-02 18:10:26.975658,0 days 00:28:15.632052,20,normal,8,nz,3.042048190917116e-07,0.0024865729443567025,230,848,352,432,old,1.9863089596180703,tanh,0.013004793061150445,0.01299583911895752,0.013040900230407715,0.0129776398340861,COMPLETE,0.013004793061150445,0.01299583911895752,0.013040900230407715,0.0129776398340861
33,0.06113333130876223,2025-09-02 18:10:26.976096,2025-09-02 18:16:09.834887,0 days 00:05:42.858791,100,uniform,5,nz,2.195171270562009e-06,0.00019975831193664464,686,176,640,288,Glorot,,logistic,0.013062649303012425,0.013145685195922852,0.013008554776509603,0.013033707936604818,COMPLETE,0.013062649303012425,0.013145685195922852,0.013008554776509603,0.013033707936604818
34,0.1820666640996933,2025-09-02 18:16:09.835370,2025-09-02 18:21:48.851868,0 days 00:05:39.016498,100,normal,8,nz,2.2657139148687036e-08,0.03027486441882579,6990,864,336,336,Glorot,,tanh,0.0026102330949571394,0.0027000904083251953,0.002052466074625651,0.0030781428019205728,COMPLETE,0.0026102330949571394,0.0027000904083251953,0.002052466074625651,0.0030781428019205728
35,0.0638999988635381,2025-09-02 18:21:48.852322,2025-09-02 18:49:53.894541,0 days 00:28:05.042219,20,normal,5,nz,2.7516835917045693e-07,0.001648673030222091,397,864,480,256,Glorot,,tanh,0.013221979141235352,0.01302039623260498,0.013327717781066895,0.01331782341003418,COMPLETE,0.013221979141235352,0.01302039623260498,0.013327717781066895,0.01331782341003418
36,0.07524999727805455,2025-09-02 18:49:53.894962,2025-09-02 18:55:34.087434,0 days 00:05:40.192472,100,normal,5,nz,0.00015885258702399706,1.6206287536814295e-05,834,304,416,624,Glorot,,tanh,0.013073828485276965,0.013074159622192383,0.013054450352986654,0.013092875480651855,COMPLETE,0.013073828485276965,0.013074159622192383,0.013054450352986654,0.013092875480651855
37,0.16344999273618063,2025-09-02 18:55:34.088120,2025-09-02 19:23:41.858621,0 days 00:28:07.770501,20,normal,6,nz,0.0006021016068328207,0.002672805938968097,1994,592,352,272,Glorot,,tanh,0.012244264284769693,0.01279918352762858,0.012776056925455729,0.011157552401224772,COMPLETE,0.012244264284769693,0.01279918352762858,0.012776056925455729,0.011157552401224772
38,0.056383331616719566,2025-09-02 19:23:41.859048,2025-09-02 19:52:04.386148,0 days 00:28:22.527100,20,normal,8,nz,0.00010775411320059774,6.805852402341672e-06,1032,576,912,416,Glorot,,logistic,0.013144546084933812,0.013104756673177084,0.013147950172424316,0.013180931409200033,COMPLETE,0.013144546084933812,0.013104756673177084,0.013147950172424316,0.013180931409200033
39,0.1974333276351293,2025-09-02 19:52:04.386596,2025-09-02 20:18:54.304768,0 days 00:26:49.918172,20,normal,8,zero,,0.39771077034005853,3448,640,928,496,old,1.3132163224601643,tanh,0.00037105878194173175,5.9882799784342446e-05,0.0006601810455322266,0.0003931125005086263,COMPLETE,0.00037105878194173175,5.9882799784342446e-05,0.0006601810455322266,0.0003931125005086263
40,0.0686999981602033,2025-09-02 20:18:54.305204,2025-09-02 20:24:16.496467,0 days 00:05:22.191263,100,normal,8,zero,,1.5698573371230564e-06,9702,128,864,816,old,0.8219145201736515,tanh,0.013210985395643445,0.013470768928527832,0.013071219126383463,0.013090968132019043,COMPLETE,0.013210985395643445,0.013470768928527832,0.013071219126383463,0.013090968132019043
41,0.1521166612704595,2025-09-02 20:24:16.496921,2025-09-02 20:29:56.297384,0 days 00:05:39.800463,100,uniform,5,nz,0.0009110543562389147,0.10750221368169545,280,480,912,512,Glorot,,tanh,0.0065466562906901045,0.006109197934468587,0.00835112730662028,0.005179643630981445,COMPLETE,0.0065466562906901045,0.006109197934468587,0.00835112730662028,0.005179643630981445
42,0.05801666403810183,2025-09-02 20:29:56.298132,2025-09-02 20:35:40.129169,0 days 00:05:43.831037,100,normal,6,nz,7.320179215276121e-05,7.5614720036398e-05,395,816,336,160,Glorot,,logistic,0.01322627067565918,0.013083815574645996,0.013222018877665201,0.013372977574666342,COMPLETE,0.01322627067565918,0.013083815574645996,0.013222018877665201,0.013372977574666342
43,0.07541666428248088,2025-09-02 20:35:40.129606,2025-09-02 21:04:01.236472,0 days 00:28:21.106866,20,normal,5,nz,4.2831403318406515e-08,7.320545430414094e-05,1787,256,672,1008,old,0.5843026141208169,logistic,0.013047840860154895,0.012908140818277994,0.01312394936879476,0.013111432393391928,COMPLETE,0.013047840860154895,0.012908140818277994,0.01312394936879476,0.013111432393391928
44,0.17454999685287476,2025-09-02 21:04:01.237183,2025-09-02 21:09:22.581213,0 days 00:05:21.344030,100,uniform,5,zero,,0.3495227066565261,434,352,256,352,old,1.5931392804841342,tanh,0.0016832749048868816,0.0016424258550008137,0.0016115109125773113,0.0017958879470825195,COMPLETE,0.0016832749048868816,0.0016424258550008137,0.0016115109125773113,0.0017958879470825195
45,0.13404999673366547,2025-09-02 21:09:22.581633,2025-09-02 21:14:42.360679,0 days 00:05:19.779046,100,normal,6,zero,,0.04660634921932745,822,864,624,288,old,0.9152953952572318,logistic,0.007536146375868055,0.01024488608042399,0.009850899378458658,0.002512653668721517,COMPLETE,0.007536146375868055,0.01024488608042399,0.009850899378458658,0.002512653668721517
46,0.18188333014647165,2025-09-02 21:14:42.361461,2025-09-02 21:44:21.101839,0 days 00:29:38.740378,20,uniform,8,nz,3.34117930895899e-07,0.015873832288492918,3051,848,496,272,old,0.2695637448948679,tanh,0.006994022263420952,0.008503079414367676,0.008216540018717447,0.004262447357177734,COMPLETE,0.006994022263420952,0.008503079414367676,0.008216540018717447,0.004262447357177734
47,0.06526666507124901,2025-09-02 21:44:21.102279,2025-09-02 22:11:23.348229,0 days 00:27:02.245950,20,uniform,7,zero,,7.1487242727983216e-06,669,464,720,608,Glorot,,logistic,0.013165129555596245,0.013108054796854654,0.013212323188781738,0.013175010681152344,COMPLETE,0.013165129555596245,0.013108054796854654,0.013212323188781738,0.013175010681152344
48,0.04848333199818929,2025-09-02 22:11:23.348662,2025-09-02 22:38:10.961654,0 days 00:26:47.612992,20,uniform,5,zero,,2.4308960196274913e-06,126,800,512,848,Glorot,,logistic,0.013085007667541504,0.013113180796305338,0.013103326161702475,0.0130385160446167,COMPLETE,0.013085007667541504,0.013113180796305338,0.013103326161702475,0.0130385160446167
49,0.06484999631841977,2025-09-02 22:38:10.962109,2025-09-02 22:43:56.041890,0 days 00:05:45.079781,100,normal,7,nz,1.4352166121342692e-05,1.1966687479748012e-06,5918,832,624,128,old,1.4257564348107672,tanh,0.013036118613349067,0.013101816177368164,0.012986302375793457,0.01302023728688558,COMPLETE,0.013036118613349067,0.013101816177368164,0.012986302375793457,0.01302023728688558
50,0.17988333106040955,2025-09-02 22:43:56.042548,2025-09-02 22:49:38.184144,0 days 00:05:42.141596,100,normal,6,nz,0.001457454736002227,0.21160224376284129,194,224,576,992,old,1.6088539450127053,logistic,0.007541524039374457,0.007139126459757487,0.009733279546101889,0.005752166112263997,COMPLETE,0.007541524039374457,0.007139126459757487,0.009733279546101889,0.005752166112263997
51,0.14648333191871643,2025-09-02 22:49:38.184571,2025-09-02 22:55:22.668877,0 days 00:05:44.484306,100,uniform,7,zero,,0.04151311311433025,179,336,672,1008,Glorot,,logistic,0.012597216500176324,0.012842257817586264,0.012926499048868815,0.012022892634073893,COMPLETE,0.012597216500176324,0.012842257817586264,0.012926499048868815,0.012022892634073893
52,0.06221666559576988,2025-09-02 22:55:22.669317,2025-09-02 23:00:45.940710,0 days 00:05:23.271393,100,normal,6,zero,,0.0023929342013616533,136,464,624,304,old,0.8598728365286314,logistic,0.013195779588487415,0.013123869895935059,0.013211965560913086,0.013251503308614096,COMPLETE,0.013195779588487415,0.013123869895935059,0.013211965560913086,0.013251503308614096
53,0.16704999407132468,2025-09-02 23:00:45.941142,2025-09-02 23:29:07.929108,0 days 00:28:21.987966,20,uniform,7,nz,4.2668947270063475e-06,0.009261598751419355,1303,320,880,304,old,1.2313563468120658,tanh,0.010501265525817871,0.011265397071838379,0.01202861467997233,0.008209784825642904,COMPLETE,0.010501265525817871,0.011265397071838379,0.01202861467997233,0.008209784825642904
54,0.21364999810854593,2025-09-02 23:29:07.929868,2025-09-02 23:35:03.106791,0 days 00:05:55.176923,100,uniform,5,nz,8.31077302228011e-06,0.4813700483996191,1231,512,624,704,old,1.9672054349234172,tanh,0.0007249911626180013,0.0006582339604695638,0.0013834238052368164,0.0001333157221476237,COMPLETE,0.0007249911626180013,0.0006582339604695638,0.0013834238052368164,0.0001333157221476237
55,0.1508666624625524,2025-09-02 23:35:03.107269,2025-09-02 23:41:02.742812,0 days 00:05:59.635543,100,normal,5,nz,0.00019006782132274585,0.05359253345877439,522,352,288,240,old,1.3724297036915887,logistic,0.008540934986538358,0.011165340741475424,0.010887583096822103,0.0035698811213175454,COMPLETE,0.008540934986538358,0.011165340741475424,0.010887583096822103,0.0035698811213175454
56,0.06949999680121739,2025-09-02 23:41:02.746085,2025-09-03 00:07:48.329306,0 days 00:26:45.583221,20,uniform,5,zero,,0.00010348067306111351,2474,864,624,384,Glorot,,logistic,0.013081802262200251,0.013078530629475912,0.013236244519551596,0.012930631637573242,COMPLETE,0.013081802262200251,0.013078530629475912,0.013236244519551596,0.012930631637573242
57,0.196766659617424,2025-09-03 00:07:48.330113,2025-09-03 00:13:45.042798,0 days 00:05:56.712685,100,normal,7,nz,1.1558246302447937e-07,0.6730722602095177,6716,816,816,384,Glorot,,tanh,0.01238389809926351,3.258387247721354e-06,4.470348358154297e-05,0.037103732426961265,COMPLETE,0.01238389809926351,3.258387247721354e-06,4.470348358154297e-05,0.037103732426961265
58,0.09464999847114086,2025-09-03 00:13:45.043266,2025-09-03 00:42:25.393849,0 days 00:28:40.350583,20,normal,6,nz,0.0011173324204572746,0.4074483605699022,4192,720,640,512,Glorot,,tanh,,,,,COMPLETE,,,,
59,0.18946666022141775,2025-09-03 00:42:25.394763,2025-09-03 01:09:17.543826,0 days 00:26:52.149063,20,uniform,6,zero,,0.016396335761273445,2504,176,944,384,Glorot,,tanh,0.006755153338114421,0.004795392354329427,0.008971015612284342,0.006499052047729492,COMPLETE,0.006755153338114421,0.004795392354329427,0.008971015612284342,0.006499052047729492
60,0.07579999913771947,2025-09-03 01:09:17.544591,2025-09-03 01:14:41.169479,0 days 00:05:23.624888,100,normal,8,zero,,3.680498388384138e-05,4376,368,528,752,Glorot,,tanh,0.013099326027764214,0.012987971305847168,0.013183395067850748,0.013126611709594727,COMPLETE,0.013099326027764214,0.012987971305847168,0.013183395067850748,0.013126611709594727
61,0.14868332942326865,2025-09-03 01:14:41.169917,2025-09-03 01:20:27.270025,0 days 00:05:46.100108,100,uniform,6,nz,2.3267466313431495e-08,0.14359492393449638,1094,848,832,240,Glorot,,logistic,0.0034075842963324655,0.003847320874532064,0.005404988924662272,0.0009704430898030599,COMPLETE,0.0034075842963324655,0.003847320874532064,0.005404988924662272,0.0009704430898030599
62,0.07353333135445912,2025-09-03 01:20:27.270463,2025-09-03 01:47:58.101012,0 days 00:27:30.830549,20,uniform,8,zero,,2.685651997660309e-06,399,256,304,672,old,1.2911727997776605,tanh,0.013120796945359973,0.01291346549987793,0.013322552045186361,0.013126373291015625,COMPLETE,0.013120796945359973,0.01291346549987793,0.013322552045186361,0.013126373291015625
63,0.06743333240350087,2025-09-03 01:47:58.101436,2025-09-03 02:15:06.414658,0 days 00:27:08.313222,20,normal,6,zero,,2.8592403580523205e-06,126,176,192,320,old,1.7489495662967076,tanh,0.013148268063863119,0.0132065216700236,0.01305544376373291,0.013182838757832846,COMPLETE,0.013148268063863119,0.0132065216700236,0.01305544376373291,0.013182838757832846
64,0.14941666523615518,2025-09-03 02:15:06.415497,2025-09-03 02:20:49.566789,0 days 00:05:43.151292,100,uniform,7,nz,0.0002185955172781963,0.0017928992467410561,5500,992,160,272,Glorot,,tanh,0.011391348308987087,0.012672702471415201,0.011902968088785807,0.009598374366760254,COMPLETE,0.011391348308987087,0.012672702471415201,0.011902968088785807,0.009598374366760254
65,0.15621666113535562,2025-09-03 02:20:49.567221,2025-09-03 02:47:47.176281,0 days 00:26:57.609060,20,normal,8,zero,,0.012559696107890185,1432,496,1024,272,Glorot,,logistic,0.010362505912780762,0.012295047442118326,0.012613217035929361,0.006179253260294597,COMPLETE,0.010362505912780762,0.012295047442118326,0.012613217035929361,0.006179253260294597
66,0.044349998235702515,2025-09-03 02:47:47.181764,2025-09-03 03:16:10.956018,0 days 00:28:23.774254,20,uniform,7,nz,2.924755547734096e-07,6.151522662507383e-05,212,816,144,240,old,0.8833134708699024,logistic,0.013071033689710828,0.013016025225321451,0.013225197792053223,0.012971878051757812,COMPLETE,0.013071033689710828,0.013016025225321451,0.013225197792053223,0.012971878051757812
67,0.03956666588783264,2025-09-03 03:16:10.956449,2025-09-03 03:44:53.252457,0 days 00:28:42.296008,20,normal,7,nz,0.0013578312866838003,0.0002523675400882419,209,992,176,128,old,1.1724735948164642,logistic,0.013201607598198785,0.013107220331827799,0.012905041376749674,0.01359256108601888,COMPLETE,0.013201607598198785,0.013107220331827799,0.012905041376749674,0.01359256108601888
68,0.06539999693632126,2025-09-03 03:44:53.252892,2025-09-03 03:50:41.418129,0 days 00:05:48.165237,100,uniform,7,zero,,0.0015370987528326029,609,608,544,880,Glorot,,logistic,0.013089961475796169,0.013127485911051432,0.013080636660257975,0.013061761856079102,COMPLETE,0.013089961475796169,0.013127485911051432,0.013080636660257975,0.013061761856079102
69,0.10494999835888545,2025-09-03 03:50:41.418546,2025-09-03 04:19:00.471500,0 days 00:28:19.052954,20,normal,6,nz,4.8965413730662214e-05,0.005208858718695692,1552,544,160,320,old,1.4821333178089098,logistic,0.011688987414042154,0.012958645820617676,0.01220564047495524,0.009902675946553549,COMPLETE,0.011688987414042154,0.012958645820617676,0.01220564047495524,0.009902675946553549
70,0.06828333189090093,2025-09-03 04:19:00.471957,2025-09-03 04:24:45.273720,0 days 00:05:44.801763,100,normal,7,nz,0.0015176404987107214,1.6212064962454584e-06,2248,608,192,896,Glorot,,logistic,0.013153023189968534,0.013112068176269531,0.01320942242940267,0.013137578964233398,COMPLETE,0.013153023189968534,0.013112068176269531,0.01320942242940267,0.013137578964233398
71,0.056699998676776886,2025-09-03 04:24:45.274461,2025-09-03 04:51:50.671728,0 days 00:27:05.397267,20,normal,5,zero,,0.0062942794473880076,178,832,960,496,Glorot,,logistic,0.013013879458109537,0.013021071751912435,0.013089140256245932,0.012931426366170248,COMPLETE,0.013013879458109537,0.013021071751912435,0.013089140256245932,0.012931426366170248
72,0.16896666089693704,2025-09-03 04:51:50.672476,2025-09-03 04:57:13.081297,0 days 00:05:22.408821,100,uniform,7,zero,,0.010978566266128548,9655,768,192,688,old,1.4075598602755586,tanh,0.004732078976101345,0.005457480748494466,0.002786835034688314,0.005951921145121257,COMPLETE,0.004732078976101345,0.005457480748494466,0.002786835034688314,0.005951921145121257
73,0.009999999776482582,2025-09-03 04:57:13.082021,2025-09-03 05:26:45.680137,0 days 00:29:32.598116,20,normal,5,nz,0.005952583710834215,0.5137127285229058,433,368,784,704,Glorot,,tanh,,,,,COMPLETE,,,,
