number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
25,0.9999609390894572,2025-08-19 17:02:36.702689,2025-08-19 17:03:34.028289,0 days 00:00:57.325600,100,,uniform,7,nz,1.6533596060394726e-05,0.29179097478926036,3800,240,0.7250329241624027,pca,old,1.790510997541131,logistic,COMPLETE
26,0.9989843964576721,2025-08-19 17:03:34.028679,2025-08-19 17:06:44.612466,0 days 00:03:10.583787,20,,uniform,7,nz,6.665564609149713e-06,0.04246778508100728,5793,48,0.7045019436049506,pca,old,1.8443377926706797,logistic,COMPLETE
27,0.9998242259025574,2025-08-19 17:06:44.613571,2025-08-19 17:07:32.354124,0 days 00:00:47.740553,100,,uniform,7,zero,,0.33388332783384184,1166,112,0.7198999099844444,pca,Glorot,,logistic,COMPLETE
28,0.9958594044049581,2025-08-19 17:07:32.354514,2025-08-19 17:08:05.635758,0 days 00:00:33.281244,100,,uniform,7,nz,2.9607448905565836e-05,0.276111739050124,3473,384,,raw,Glorot,,logistic,COMPLETE
29,0.7399999300638834,2025-08-19 17:08:05.636141,2025-08-19 17:09:06.461310,0 days 00:01:00.825169,100,,uniform,6,nz,1.0771650849378792e-05,0.005499175978500325,519,320,0.7542893538605596,pca,old,1.8237605273858024,logistic,COMPLETE
30,0.9992968837420145,2025-08-19 17:09:06.461685,2025-08-19 17:10:03.515718,0 days 00:00:57.054033,100,,uniform,7,nz,7.581035137973102e-05,0.028209160580226496,3094,1008,0.7737213964370613,pca,Glorot,,logistic,COMPLETE
31,0.9989062746365865,2025-08-19 17:10:03.516147,2025-08-19 17:10:47.794953,0 days 00:00:44.278806,100,,uniform,7,zero,,0.0651709471516191,904,256,0.6697117658057119,pca,Glorot,,logistic,COMPLETE
32,0.9990625182787577,2025-08-19 17:10:47.795402,2025-08-19 17:11:25.871254,0 days 00:00:38.075852,100,,normal,7,nz,1.8279914699475474e-05,0.37409903861186633,1197,160,0.727267011951281,pca,old,1.9842454201334083,logistic,COMPLETE
33,0.9999609390894572,2025-08-19 17:11:25.871647,2025-08-19 17:12:13.311654,0 days 00:00:47.440007,100,,uniform,6,zero,,0.443154454400701,4770,192,0.7449249935586568,pca,old,1.6775812660834761,logistic,COMPLETE
34,0.9996484518051147,2025-08-19 17:12:13.311844,2025-08-19 17:15:08.717071,0 days 00:02:55.405227,20,,uniform,6,zero,,0.026091027341949777,4186,304,0.8145726047191828,pca,old,1.706859788070465,logistic,COMPLETE
35,0.9999218781789144,2025-08-19 17:15:08.717452,2025-08-19 17:15:54.605727,0 days 00:00:45.888275,100,,uniform,5,zero,,0.5851124700769861,6798,128,0.8019637133806463,pca,old,1.6908120285204926,logistic,COMPLETE
36,0.9996289213498434,2025-08-19 17:15:54.606112,2025-08-19 17:16:49.589720,0 days 00:00:54.983608,100,,normal,6,zero,,0.2321247798169095,4348,240,0.713663457214781,pca,old,1.6853944400281644,logistic,COMPLETE
37,0.9946875174840292,2025-08-19 17:16:49.590110,2025-08-19 17:17:45.403691,0 days 00:00:55.813581,100,,uniform,6,zero,,0.00402802495438792,7966,224,0.8176000070432952,pca,old,1.7287590442942689,tanh,COMPLETE
38,0.9990625182787577,2025-08-19 17:17:45.404068,2025-08-19 17:18:18.453807,0 days 00:00:33.049739,100,8.758471917123173e-08,uniform,6,zero,,0.19639346391818455,9584,112,,colnorm,old,1.9934359182645787,logistic,COMPLETE
39,0.999804695447286,2025-08-19 17:18:18.454199,2025-08-19 17:19:12.770025,0 days 00:00:54.315826,100,,uniform,6,nz,8.93272887272242e-05,0.6271641869527731,8734,208,0.6148831322937415,pca,Glorot,,logistic,COMPLETE
40,0.9991797010103861,2025-08-19 17:19:12.770440,2025-08-19 17:20:09.458498,0 days 00:00:56.688058,100,,uniform,8,nz,2.2723776766633386e-06,0.03902962873674059,2078,336,0.7664438118122324,pca,old,1.6123273800980662,tanh,COMPLETE
41,0.999902347723643,2025-08-19 17:20:09.458905,2025-08-19 17:21:07.168519,0 days 00:00:57.709614,100,,uniform,7,zero,,0.11632384880217025,6815,160,0.8175724323784858,pca,old,1.6494970829120033,logistic,COMPLETE
42,0.9999804695447286,2025-08-19 17:21:07.168905,2025-08-19 17:22:17.082783,0 days 00:01:09.913878,100,,uniform,5,zero,,0.8390756359410209,1644,224,0.8095260397525794,pca,old,1.6831277116411463,logistic,COMPLETE
43,0.999511738618215,2025-08-19 17:22:17.083462,2025-08-19 17:23:12.462448,0 days 00:00:55.378986,100,,uniform,5,zero,,0.13524502781973238,903,192,0.8173721642775357,pca,old,1.687256394072999,tanh,COMPLETE
44,0.9997265736262003,2025-08-19 17:23:12.462850,2025-08-19 17:26:18.649741,0 days 00:03:06.186891,20,,uniform,5,zero,,0.23597383306717454,940,240,0.696833022897554,pca,old,1.9819800293687564,logistic,COMPLETE
45,0.9983984629313151,2025-08-19 17:26:18.650116,2025-08-19 17:26:51.626804,0 days 00:00:32.976688,100,,uniform,7,nz,0.00020591609379959564,0.8386604294171917,8438,192,,raw,old,1.6861912885195562,tanh,COMPLETE
46,0.9998437563578287,2025-08-19 17:26:51.627182,2025-08-19 17:27:46.089321,0 days 00:00:54.462139,100,,uniform,8,zero,,0.739586339139495,593,160,0.8211843815667408,pca,old,1.7150000371914351,logistic,COMPLETE
47,0.980273445447286,2025-08-19 17:27:46.089678,2025-08-19 17:28:19.644552,0 days 00:00:33.554874,100,,uniform,5,nz,1.4275588709445687e-05,0.15329684416664044,721,528,,raw,old,1.7703521494505678,logistic,COMPLETE
48,0.9998632868131002,2025-08-19 17:28:19.644746,2025-08-19 17:31:31.785161,0 days 00:03:12.140415,20,,normal,7,nz,0.00046303884993257054,0.45193873235796983,897,768,0.7473640442989509,pca,old,1.5767328885218281,logistic,COMPLETE
49,0.9983008106549581,2025-08-19 17:31:31.785956,2025-08-19 17:32:33.366189,0 days 00:01:01.580233,100,,normal,8,nz,4.702752696807741e-07,0.1508894803761688,3850,864,0.8354227930566588,pca,old,1.9794416779777522,logistic,COMPLETE
50,0.9789844155311584,2025-08-19 17:32:33.366562,2025-08-19 17:35:29.683868,0 days 00:02:56.317306,20,,uniform,7,nz,5.296049356590072e-05,0.03880070953786953,1205,704,,raw,old,0.8776697445830421,tanh,COMPLETE
51,0.9999218781789144,2025-08-19 17:35:29.684564,2025-08-19 17:36:25.965938,0 days 00:00:56.281374,100,,uniform,5,zero,,0.09532125013947068,5925,480,0.7990308579887803,pca,old,1.6258299505421456,logistic,COMPLETE
52,0.9951171875,2025-08-19 17:36:25.966346,2025-08-19 17:36:56.834080,0 days 00:00:30.867734,100,,uniform,5,zero,,0.5650972055263369,1124,64,,raw,old,1.586382283754407,logistic,COMPLETE
53,0.9995507995287577,2025-08-19 17:36:56.834288,2025-08-19 17:37:52.467676,0 days 00:00:55.633388,100,,uniform,5,nz,0.0006360576306344412,0.2387995076559452,6430,128,0.8087528185407198,pca,old,1.7067288145105677,logistic,COMPLETE
54,0.9999414086341858,2025-08-19 17:37:52.468142,2025-08-19 17:39:01.692954,0 days 00:01:09.224812,100,,uniform,5,zero,,0.49994524662323564,9139,80,0.7725855874966829,pca,old,1.4517808967187713,logistic,COMPLETE
55,0.9854492346445719,2025-08-19 17:39:01.693762,2025-08-19 17:39:56.479800,0 days 00:00:54.786038,100,,uniform,5,zero,,0.0051385653613815864,7314,192,0.727923290700043,pca,Glorot,,logistic,COMPLETE
56,1.0,2025-08-19 17:39:56.480183,2025-08-19 17:40:53.634125,0 days 00:00:57.153942,100,,uniform,6,nz,2.7700001178483675e-06,0.3341106223555324,4989,880,0.7430982190988252,pca,old,1.2314565616490922,logistic,COMPLETE
57,0.999902347723643,2025-08-19 17:40:53.634521,2025-08-19 17:41:42.656024,0 days 00:00:49.021503,100,,uniform,6,nz,2.0606357025309172e-06,0.06340259040195498,6574,688,0.6758543823028952,pca,old,1.112335710632518,logistic,COMPLETE
58,0.6533594926198324,2025-08-19 17:41:42.656556,2025-08-19 17:42:17.001597,0 days 00:00:34.345041,100,,uniform,7,nz,1.7854064323284685e-06,0.0008993321118137927,4087,80,,raw,old,1.1698107356589398,logistic,COMPLETE
59,0.9987305005391439,2025-08-19 17:42:17.001801,2025-08-19 17:43:13.435662,0 days 00:00:56.433861,100,,normal,5,zero,,0.31181517813488685,583,32,0.8780000736913606,pca,old,1.151767972316003,logistic,COMPLETE
60,0.9956640402475992,2025-08-19 17:43:13.436049,2025-08-19 17:43:46.461058,0 days 00:00:33.025009,100,,uniform,6,nz,3.5927641138655862e-06,0.704638918207194,6069,912,,raw,old,0.6502797151894706,logistic,COMPLETE
61,0.9989843964576721,2025-08-19 17:43:46.461453,2025-08-19 17:44:21.553895,0 days 00:00:35.092442,100,1.1567997261369969e-09,uniform,7,nz,1.6822980985223546e-07,0.27194676069453744,4501,128,,colnorm,old,1.377944923842306,logistic,COMPLETE
62,0.9999414086341858,2025-08-19 17:44:21.554104,2025-08-19 17:45:21.416916,0 days 00:00:59.862812,100,,uniform,7,nz,1.6187782779418063e-05,0.5244976082412927,994,240,0.7463189336688935,pca,old,1.2664489267723955,logistic,COMPLETE
63,0.9999804695447286,2025-08-19 17:45:21.417297,2025-08-19 17:46:17.095248,0 days 00:00:55.677951,100,,uniform,7,nz,3.377644010853004e-05,0.9909916053438999,2227,848,0.7491975971902592,pca,old,1.3627061787104926,logistic,COMPLETE
64,0.9987695614496866,2025-08-19 17:46:17.095624,2025-08-19 17:46:53.145492,0 days 00:00:36.049868,100,6.409087209461091e-07,uniform,7,nz,3.172937457320491e-05,0.7660450302423517,4949,768,,colnorm,old,1.279111897710922,logistic,COMPLETE
65,0.9999218781789144,2025-08-19 17:46:53.145917,2025-08-19 17:47:45.825771,0 days 00:00:52.679854,100,,uniform,7,nz,4.095588316730354e-05,0.37631955509705073,1179,960,0.7155853936827687,pca,old,0.912645317339442,logistic,COMPLETE
66,0.9994726777076721,2025-08-19 17:47:45.826192,2025-08-19 17:48:40.527247,0 days 00:00:54.701055,100,,uniform,7,zero,,0.5678359019604975,1178,640,0.7521793076943368,pca,old,0.2719728070019638,logistic,COMPLETE
67,0.9999804695447286,2025-08-19 17:48:40.527645,2025-08-19 17:49:39.383904,0 days 00:00:58.856259,100,,uniform,5,nz,1.0898148916791414e-05,0.09374106287738469,3622,1008,0.8701807080202644,pca,old,1.3574427187261857,logistic,COMPLETE
68,0.9833007653554281,2025-08-19 17:49:39.384318,2025-08-19 17:50:58.757110,0 days 00:01:19.372792,100,,uniform,5,nz,4.023282618238587e-06,0.02220067818146662,855,928,0.9280528895822363,pca,old,1.3828396230040192,logistic,COMPLETE
69,0.999804695447286,2025-08-19 17:50:58.757888,2025-08-19 17:51:53.803135,0 days 00:00:55.045247,100,,uniform,5,nz,2.6826673020061003e-06,0.04652864319297919,8443,1024,0.9084802092521325,pca,old,1.3785630870899013,logistic,COMPLETE
70,0.9996484518051147,2025-08-19 17:51:53.804256,2025-08-19 17:55:05.267909,0 days 00:03:11.463653,20,,uniform,8,nz,7.222698189262487e-06,0.6764373908156063,1545,480,0.8736955999041902,pca,old,1.3864842073813983,logistic,COMPLETE
71,0.9991992314656576,2025-08-19 17:55:05.268338,2025-08-19 17:55:40.785350,0 days 00:00:35.517012,100,4.695959857992585e-08,uniform,6,nz,6.234278088722655e-05,0.09503773646377306,7819,928,,colnorm,Glorot,,logistic,COMPLETE
72,0.9999609390894572,2025-08-19 17:55:40.785762,2025-08-19 17:56:36.475272,0 days 00:00:55.689510,100,,uniform,6,zero,,0.2240254977106645,1863,368,0.8410544484099808,pca,old,1.0554565171102264,logistic,COMPLETE
73,0.9993945558865865,2025-08-19 17:56:36.475678,2025-08-19 17:57:28.268612,0 days 00:00:51.792934,100,,uniform,6,zero,,0.058714567634332984,1076,336,0.8845592203654407,pca,old,1.201315269302939,logistic,COMPLETE
74,0.9998632868131002,2025-08-19 17:57:28.268815,2025-08-19 17:58:28.117911,0 days 00:00:59.849096,100,,uniform,5,zero,,0.8894320147257417,808,448,0.8698502012330942,pca,old,1.1747887850979377,logistic,COMPLETE
75,0.9989844163258871,2025-08-19 17:58:28.118331,2025-08-19 17:59:23.717295,0 days 00:00:55.598964,100,,normal,6,nz,3.1556723414652105e-08,0.993305288466697,3199,880,0.5294910048973094,pca,old,1.4528457644324282,logistic,COMPLETE
76,1.0,2025-08-19 17:59:23.717717,2025-08-19 18:00:18.170654,0 days 00:00:54.452937,100,,uniform,6,zero,,0.12197719596326198,6919,368,0.7852669768547482,pca,old,1.457681364637583,logistic,COMPLETE
77,0.9999414086341858,2025-08-19 18:00:18.171013,2025-08-19 18:01:13.951323,0 days 00:00:55.780310,100,,uniform,6,zero,,0.14876154051466595,2996,1024,0.7389437833150934,pca,old,1.4800938246632582,logistic,COMPLETE
78,0.9995703299840292,2025-08-19 18:01:13.951514,2025-08-19 18:02:12.873486,0 days 00:00:58.921972,100,,uniform,6,nz,1.179086189733827e-05,0.15752378005443032,2869,992,0.7509459152259701,pca,old,1.5123985323220386,tanh,COMPLETE
79,0.999511738618215,2025-08-19 18:02:12.873965,2025-08-19 18:03:11.039835,0 days 00:00:58.165870,100,,uniform,6,zero,,0.1194162964387453,6329,176,0.6739810126971678,pca,old,1.8247691336221696,logistic,COMPLETE
