number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
36,0.42570974429448444,2025-09-03 09:35:31.629324,2025-09-03 09:41:24.630902,0 days 00:05:53.001578,100,normal,5,nz,0.00015885258702399706,1.6206287536814295e-05,834,304,416,624,Glorot,,tanh,0.01312602890862359,0.013193885485331217,0.013099233309427897,0.013084967931111654,COMPLETE,0.01312602890862359,0.013193885485331217,0.013099233309427897,0.013084967931111654
37,0.7594999670982361,2025-09-03 09:41:24.631827,2025-09-03 10:10:33.636611,0 days 00:29:09.004784,20,normal,6,nz,0.0006021016068328207,0.002672805938968097,1994,592,352,272,Glorot,,tanh,0.012247429953681098,0.012318094571431478,0.012491981188456217,0.0119322141011556,COMPLETE,0.012247429953681098,0.012318094571431478,0.012491981188456217,0.0119322141011556
38,0.11269354820251465,2025-09-03 10:10:33.637361,2025-09-03 10:39:58.266661,0 days 00:29:24.629300,20,normal,8,nz,0.00010775411320059774,6.805852402341672e-06,1032,576,912,416,Glorot,,logistic,0.01311502191755507,0.013056397438049316,0.013152321179707846,0.013136347134908041,COMPLETE,0.01311502191755507,0.013056397438049316,0.013152321179707846,0.013136347134908041
39,0.0979838694135348,2025-09-03 10:39:58.267116,2025-09-03 11:07:23.795234,0 days 00:27:25.528118,20,normal,8,zero,,0.39771077034005853,3448,640,928,496,old,1.3132163224601643,tanh,,,,,COMPLETE,,,,
40,0.379789799451828,2025-09-03 11:07:23.796039,2025-09-03 11:12:55.816620,0 days 00:05:32.020581,100,normal,8,zero,,1.5698573371230564e-06,9702,128,864,816,old,0.8219145201736515,tanh,0.013300352626376681,0.013706207275390625,0.01309061050415039,0.01310424009958903,COMPLETE,0.013300352626376681,0.013706207275390625,0.01309061050415039,0.01310424009958903
41,0.7938708861668905,2025-09-03 11:12:55.817287,2025-09-03 11:18:45.422039,0 days 00:05:49.604752,100,uniform,5,nz,0.0009110543562389147,0.10750221368169545,280,480,912,512,Glorot,,tanh,0.010439528359307185,0.009626229604085287,0.011362393697102865,0.010329961776733398,COMPLETE,0.010439528359307185,0.009626229604085287,0.011362393697102865,0.010329961776733398
42,0.11269354820251465,2025-09-03 11:18:45.422939,2025-09-03 11:24:35.553969,0 days 00:05:50.131030,100,normal,6,nz,7.320179215276121e-05,7.5614720036398e-05,395,816,336,160,Glorot,,logistic,0.013139989640977649,0.013087828954060873,0.012927889823913574,0.013404250144958496,COMPLETE,0.013139989640977649,0.013087828954060873,0.012927889823913574,0.013404250144958496
43,0.22727405528227487,2025-09-03 11:24:35.554404,2025-09-03 11:53:42.312011,0 days 00:29:06.757607,20,normal,5,nz,4.2831403318406515e-08,7.320545430414094e-05,1787,256,672,1008,old,0.5843026141208169,logistic,0.013084544075859919,0.012958844502766928,0.013152082761128744,0.013142704963684082,COMPLETE,0.013084544075859919,0.012958844502766928,0.013152082761128744,0.013142704963684082
44,0.800580620765686,2025-09-03 11:53:42.312760,2025-09-03 11:59:21.601091,0 days 00:05:39.288331,100,uniform,5,zero,,0.3495227066565261,434,352,256,352,old,1.5931392804841342,tanh,0.005412856737772624,0.004897912343343099,0.005934715270996094,0.005405942598978679,COMPLETE,0.005412856737772624,0.004897912343343099,0.005934715270996094,0.005405942598978679
45,0.7929998636245728,2025-09-03 11:59:21.601516,2025-09-03 12:05:22.280266,0 days 00:06:00.678750,100,normal,6,zero,,0.04660634921932745,822,864,624,288,old,0.9152953952572318,logistic,0.009391413794623481,0.010747432708740234,0.011142333348592123,0.006284475326538086,COMPLETE,0.009391413794623481,0.010747432708740234,0.011142333348592123,0.006284475326538086
