number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
26,0.5108223954836527,2025-08-19 17:22:44.075169,2025-08-19 17:26:09.331034,0 days 00:03:25.255865,20,,uniform,6,zero,,0.00381308676872611,8508,816,,raw,old,1.066014284527551,logistic,COMPLETE
27,0.768774171670278,2025-08-19 17:26:09.331491,2025-08-19 17:29:37.032637,0 days 00:03:27.701146,20,,normal,8,zero,,0.008556256239969673,5903,1008,,raw,old,1.4443158162091188,tanh,COMPLETE
28,0.7637743155161539,2025-08-19 17:29:37.033602,2025-08-19 17:30:21.198836,0 days 00:00:44.165234,100,,uniform,8,zero,,0.10025505971129547,2789,848,,raw,old,1.852622134425509,tanh,COMPLETE
29,0.7265000343322754,2025-08-19 17:30:21.199312,2025-08-19 17:33:47.718461,0 days 00:03:26.519149,20,,normal,8,zero,,0.001955200851846415,3241,976,,raw,old,1.520020888820927,tanh,COMPLETE
30,0.7801451683044434,2025-08-19 17:33:47.719256,2025-08-19 17:37:38.186613,0 days 00:03:50.467357,20,,normal,8,zero,,0.019031573694101057,5397,928,0.7243559622217006,pca,Glorot,,tanh,COMPLETE
31,0.7734193205833435,2025-08-19 17:37:38.187056,2025-08-19 17:41:40.507133,0 days 00:04:02.320077,20,,normal,8,zero,,0.008487604774740956,5227,1024,0.6806013424548079,pca,Glorot,,tanh,COMPLETE
32,0.780903140703837,2025-08-19 17:41:40.507580,2025-08-19 17:45:36.529623,0 days 00:03:56.022043,20,,normal,6,zero,,0.011818442357560141,9206,1008,0.7162937775548708,pca,Glorot,,tanh,COMPLETE
33,0.7407740553220113,2025-08-19 17:45:36.530116,2025-08-19 17:49:23.524738,0 days 00:03:46.994622,20,,normal,6,zero,,0.08387192422259321,9546,912,0.7490371005546649,pca,old,0.5796977301183085,tanh,COMPLETE
34,0.5291289885838827,2025-08-19 17:49:23.527628,2025-08-19 17:53:32.941904,0 days 00:04:09.414276,20,,uniform,6,zero,,0.0014079137157238138,5811,944,0.6327953060361375,pca,Glorot,,tanh,COMPLETE
35,0.774048368136088,2025-08-19 17:53:32.942362,2025-08-19 17:57:32.645442,0 days 00:03:59.703080,20,,normal,6,nz,3.5616899368748657e-05,0.034159792999829804,9288,944,0.7801460836228059,pca,Glorot,,tanh,COMPLETE
36,0.7847902377446493,2025-08-19 17:57:32.646164,2025-08-19 18:01:03.697815,0 days 00:03:31.051651,20,6.328801611187776e-08,normal,6,zero,,0.3311127867923909,909,480,,colnorm,Glorot,,logistic,COMPLETE
37,0.7844354112943014,2025-08-19 18:01:03.698257,2025-08-19 18:01:47.100266,0 days 00:00:43.402009,100,3.024286140184469e-08,normal,6,zero,,0.22979556185682115,730,624,,colnorm,Glorot,,logistic,COMPLETE
38,0.5110644102096558,2025-08-19 18:01:47.100480,2025-08-19 18:02:30.622419,0 days 00:00:43.521939,100,2.6584334920071502e-08,normal,6,zero,,0.02982071653022903,180,512,,colnorm,Glorot,,logistic,COMPLETE
39,0.7820160786310831,2025-08-19 18:02:30.622886,2025-08-19 18:06:11.023153,0 days 00:03:40.400267,20,7.977755745575596e-08,normal,6,nz,0.00019753194135870047,0.18224933132524834,1140,576,,colnorm,Glorot,,logistic,COMPLETE
40,0.7744192878405253,2025-08-19 18:06:11.024634,2025-08-19 18:09:52.246075,0 days 00:03:41.221441,20,7.062934510730037e-08,normal,6,nz,0.00020198163851430065,0.1360786656116824,748,416,,colnorm,Glorot,,logistic,COMPLETE
41,0.7661289771397909,2025-08-19 18:09:52.246492,2025-08-19 18:13:17.764292,0 days 00:03:25.517800,20,,normal,6,zero,,0.06736859062869259,1918,368,,raw,Glorot,,logistic,COMPLETE
42,0.768435517946879,2025-08-19 18:13:17.764700,2025-08-19 18:14:04.197375,0 days 00:00:46.432675,100,1.3417922173206387e-08,normal,8,nz,6.205108699943756e-06,0.719968200237239,1698,640,,colnorm,Glorot,,logistic,COMPLETE
43,0.5114515622456869,2025-08-19 18:14:04.197825,2025-08-19 18:17:31.009140,0 days 00:03:26.811315,20,2.670313486561455e-07,normal,6,zero,,9.56622537541843e-05,2632,832,,colnorm,Glorot,,tanh,COMPLETE
44,0.5308224956194559,2025-08-19 18:17:31.009597,2025-08-19 18:20:59.739630,0 days 00:03:28.730033,20,1.3987415902172788e-08,normal,6,zero,,0.5342703834794867,819,608,,colnorm,Glorot,,tanh,COMPLETE
45,0.5094354152679443,2025-08-19 18:20:59.740076,2025-08-19 18:24:38.995303,0 days 00:03:39.255227,20,3.1131145256925265e-07,uniform,6,nz,0.00041695792253208265,0.004045006144884679,1601,736,,colnorm,Glorot,,logistic,COMPLETE
46,0.55919349193573,2025-08-19 18:24:38.995737,2025-08-19 18:28:06.272382,0 days 00:03:27.276645,20,5.6276590763334814e-09,normal,7,zero,,0.02700057601205898,1697,832,,colnorm,Glorot,,logistic,COMPLETE
47,0.7778064807256063,2025-08-19 18:28:06.274819,2025-08-19 18:31:29.602561,0 days 00:03:23.327742,20,1.9846115575894576e-07,normal,6,zero,,0.1231476010945169,1510,640,,colnorm,old,0.27151488895757214,logistic,COMPLETE
48,0.5157419045766195,2025-08-19 18:31:29.605336,2025-08-19 18:32:34.619583,0 days 00:01:05.014247,100,,normal,8,zero,,0.0007608484672295375,2572,832,0.7249889130732804,pca,Glorot,,logistic,COMPLETE
49,0.5618548393249512,2025-08-19 18:32:34.622774,2025-08-19 18:36:00.774329,0 days 00:03:26.151555,20,4.0509686917652045e-08,uniform,6,zero,,0.054696667851978645,749,464,,colnorm,Glorot,,logistic,COMPLETE
50,0.5303063790003458,2025-08-19 18:36:00.774779,2025-08-19 18:37:09.112809,0 days 00:01:08.338030,100,,normal,6,zero,,0.003525521612215053,5328,1008,0.5742546458195492,pca,Glorot,,tanh,COMPLETE
51,0.7718063592910767,2025-08-19 18:37:09.116300,2025-08-19 18:40:36.691441,0 days 00:03:27.575141,20,4.095051343356412e-07,normal,6,zero,,0.21510692807703527,2140,832,,colnorm,old,0.22959810030984237,logistic,COMPLETE
52,0.5506128668785095,2025-08-19 18:40:36.691964,2025-08-19 18:41:19.879019,0 days 00:00:43.187055,100,1.469880116129182e-07,normal,6,zero,,0.04860969284239248,848,1024,,colnorm,Glorot,,logistic,COMPLETE
53,0.796419362227122,2025-08-19 18:41:19.879229,2025-08-19 18:45:11.177271,0 days 00:03:51.298042,20,,normal,6,zero,,0.8492391354476443,388,528,0.7928673826993005,pca,Glorot,,logistic,COMPLETE
54,0.7959676583607992,2025-08-19 18:45:11.177716,2025-08-19 18:48:52.794085,0 days 00:03:41.616369,20,,normal,6,zero,,0.8643656098461091,620,272,0.7954697633354026,pca,Glorot,,logistic,COMPLETE
55,0.5633547703425089,2025-08-19 18:48:52.794555,2025-08-19 18:52:40.750969,0 days 00:03:47.956414,20,,normal,7,zero,,0.08135620801484493,420,304,0.8223383392472339,pca,Glorot,,logistic,COMPLETE
56,0.7848547101020813,2025-08-19 18:52:40.751448,2025-08-19 18:53:47.707359,0 days 00:01:06.955911,100,,normal,6,zero,,0.15159072524463976,787,320,0.8147404748224616,pca,Glorot,,logistic,COMPLETE
57,0.7997579773267111,2025-08-19 18:53:47.712264,2025-08-19 18:55:00.990006,0 days 00:01:13.277742,100,,normal,6,zero,,0.65828356319737,670,112,0.8410740694891533,pca,Glorot,,logistic,COMPLETE
58,0.7948547204335531,2025-08-19 18:55:00.995430,2025-08-19 18:56:09.269109,0 days 00:01:08.273679,100,,normal,6,zero,,0.8343580434065486,637,112,0.836865829709549,pca,Glorot,,logistic,COMPLETE
59,0.5179839332898458,2025-08-19 18:56:09.272835,2025-08-19 18:57:13.905502,0 days 00:01:04.632667,100,,normal,6,zero,,0.28907273438505865,248,16,0.8433886698652472,pca,Glorot,,logistic,COMPLETE
60,0.7916452089945475,2025-08-19 18:57:13.905919,2025-08-19 18:58:20.871523,0 days 00:01:06.965604,100,,normal,5,zero,,0.3783443735843586,4304,384,0.8305347079490624,pca,Glorot,,logistic,COMPLETE
61,0.790725827217102,2025-08-19 18:58:20.872147,2025-08-19 18:59:58.324097,0 days 00:01:37.451950,100,,normal,5,zero,,0.08587472656348312,9454,592,0.8337736251423882,pca,Glorot,,logistic,COMPLETE
62,0.7735484639803568,2025-08-19 18:59:58.326685,2025-08-19 19:01:47.399947,0 days 00:01:49.073262,100,,uniform,5,zero,,0.04077402799048805,4722,416,0.835651653795558,pca,Glorot,,logistic,COMPLETE
63,0.7945967515309652,2025-08-19 19:01:47.400402,2025-08-19 19:03:32.198376,0 days 00:01:44.797974,100,,normal,5,zero,,0.13332852968624426,7694,832,0.8363903004129651,pca,Glorot,,logistic,COMPLETE
64,0.7625807921091715,2025-08-19 19:03:32.198791,2025-08-19 19:04:15.182310,0 days 00:00:42.983519,100,1.2068990289054852e-09,normal,5,zero,,0.5762943839947386,8413,752,,colnorm,Glorot,,logistic,COMPLETE
65,0.74554842710495,2025-08-19 19:04:15.182735,2025-08-19 19:05:58.888194,0 days 00:01:43.705459,100,,normal,5,zero,,0.1158087833186128,6479,656,0.8418461295950178,pca,old,1.9796673523632824,logistic,COMPLETE
66,0.5279839833577474,2025-08-19 19:05:58.891196,2025-08-19 19:07:48.019658,0 days 00:01:49.128462,100,,normal,5,nz,2.547678626205579e-07,0.007644503586357029,8730,800,0.8380544769496343,pca,Glorot,,logistic,COMPLETE
67,0.802983820438385,2025-08-19 19:07:48.020094,2025-08-19 19:12:16.217475,0 days 00:04:28.197381,20,,normal,6,zero,,0.7488277059794396,294,880,0.8328871391426922,pca,Glorot,,logistic,COMPLETE
68,0.5200483202934265,2025-08-19 19:12:16.219984,2025-08-19 19:16:25.160020,0 days 00:04:08.940036,20,,normal,6,zero,,0.08258830339501522,117,880,0.8280008467632958,pca,Glorot,,logistic,COMPLETE
69,0.7639838457107544,2025-08-19 19:16:25.163255,2025-08-19 19:18:09.110722,0 days 00:01:43.947467,100,,normal,5,zero,,0.9816416568093346,4656,16,0.8278371667293353,pca,Glorot,,logistic,COMPLETE
70,0.7649839719136556,2025-08-19 19:18:09.113304,2025-08-19 19:18:50.353079,0 days 00:00:41.239775,100,,normal,7,zero,,0.49004342340975315,7556,1008,,raw,Glorot,,logistic,COMPLETE
71,0.7600484689076742,2025-08-19 19:18:50.353281,2025-08-19 19:20:33.245661,0 days 00:01:42.892380,100,,normal,5,zero,,0.03844548217547572,5450,480,0.8360768764445087,pca,Glorot,,tanh,COMPLETE
72,0.51262899239858,2025-08-19 19:20:33.246099,2025-08-19 19:24:52.735002,0 days 00:04:19.488903,20,,normal,6,zero,,0.5687073036474768,767,16,0.8455053088547768,pca,Glorot,,tanh,COMPLETE
73,0.8001289566357931,2025-08-19 19:24:52.735431,2025-08-19 19:29:14.614326,0 days 00:04:21.878895,20,,normal,6,zero,,0.6932045587928878,214,448,0.8238627389339724,pca,Glorot,,logistic,COMPLETE
74,0.531129002571106,2025-08-19 19:29:14.614780,2025-08-19 19:33:40.095149,0 days 00:04:25.480369,20,,normal,6,zero,,0.1260002679442916,167,352,0.8069033881089173,pca,Glorot,,logistic,COMPLETE
75,0.788725753625234,2025-08-19 19:33:40.095574,2025-08-19 19:35:24.451198,0 days 00:01:44.355624,100,,normal,5,zero,,0.9921184032735337,478,944,0.8073628970390323,pca,Glorot,,logistic,COMPLETE
76,0.7981935143470764,2025-08-19 19:35:24.451629,2025-08-19 19:39:48.460770,0 days 00:04:24.009141,20,,normal,6,zero,,0.5552179900532778,780,672,0.8006366247572042,pca,Glorot,,logistic,COMPLETE
77,0.7968870798746744,2025-08-19 19:39:48.461245,2025-08-19 19:44:13.190116,0 days 00:04:24.728871,20,,normal,6,zero,,0.22325786026246291,898,768,0.7800285270621085,pca,Glorot,,logistic,COMPLETE
78,0.673774003982544,2025-08-19 19:44:13.190593,2025-08-19 19:48:47.073478,0 days 00:04:33.882885,20,,normal,6,nz,0.00901139913630975,0.6037474851990001,546,816,0.7555017599222618,pca,Glorot,,logistic,COMPLETE
79,0.7846773862838745,2025-08-19 19:48:47.073923,2025-08-19 19:53:10.932627,0 days 00:04:23.858704,20,,normal,6,zero,,0.7272459436465109,1904,896,0.764358523227464,pca,Glorot,,logistic,COMPLETE
