number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
24,0.9592258334159851,2025-08-19 17:03:29.791618,2025-08-19 17:04:12.060581,0 days 00:00:42.268963,100,2.882391840433339e-05,uniform,5,nz,0.0007285683121338914,0.038672260618784454,4469,448,,colnorm,old,1.728410136831912,tanh,COMPLETE
25,0.9713870882987976,2025-08-19 17:04:12.060963,2025-08-19 17:04:54.336312,0 days 00:00:42.275349,100,2.3775350703139808e-06,uniform,5,nz,0.0007914853389672656,0.26743832741151236,9808,256,,colnorm,old,1.1308819085510353,tanh,COMPLETE
26,0.9461451570192972,2025-08-19 17:04:54.336731,2025-08-19 17:05:37.214505,0 days 00:00:42.877774,100,2.0362601028597132e-06,normal,8,nz,0.0012720686481048527,0.010711632315885393,9311,336,,colnorm,old,0.7754015803093235,tanh,COMPLETE
27,0.9152580499649048,2025-08-19 17:05:37.214693,2025-08-19 17:06:19.931921,0 days 00:00:42.717228,100,2.8135332734487133e-06,uniform,5,nz,0.009401600527674721,0.32667120430342,5812,112,,colnorm,old,1.1519497151251685,logistic,COMPLETE
28,0.9035161137580872,2025-08-19 17:06:19.932341,2025-08-19 17:07:01.754688,0 days 00:00:41.822347,100,,uniform,5,nz,0.0003667599028181559,0.002899275759418412,9815,496,,raw,old,0.9668931391773541,tanh,COMPLETE
29,0.9642741878827413,2025-08-19 17:07:01.755150,2025-08-19 17:07:42.801681,0 days 00:00:41.046531,100,,normal,5,zero,,0.04391718301228166,4513,544,0.979953611327937,pca,old,0.45347650377847215,tanh,COMPLETE
30,0.9543548425038656,2025-08-19 17:07:42.801940,2025-08-19 17:08:25.584921,0 days 00:00:42.782981,100,2.1493778736165417e-07,uniform,5,nz,0.0008260887912654126,0.01873499086138364,7191,256,,colnorm,old,1.1874715674742076,tanh,COMPLETE
31,0.968064546585083,2025-08-19 17:08:25.585276,2025-08-19 17:09:08.835875,0 days 00:00:43.250599,100,6.526352194892447e-05,uniform,5,nz,0.00013065602008593998,0.31240385421923905,2672,224,,colnorm,old,1.6322413284219248,tanh,COMPLETE
32,0.9689516226450602,2025-08-19 17:09:08.836292,2025-08-19 17:09:50.770991,0 days 00:00:41.934699,100,1.0304465911247218e-05,uniform,5,nz,0.00010465695736886327,0.3123350653154104,5252,400,,colnorm,old,1.5801821498269333,tanh,COMPLETE
33,0.963016132513682,2025-08-19 17:09:50.771406,2025-08-19 17:10:33.561328,0 days 00:00:42.789922,100,1.3244771097878074e-05,uniform,5,nz,2.2561080870199656e-05,0.05902481988895065,5648,400,,colnorm,old,1.6928407412723783,tanh,COMPLETE
