number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
38,0.7209032535552978,2025-08-23 07:03:21.830937,2025-08-23 07:07:35.142151,0 days 00:04:13.311214,20,5.66392477238153e-07,normal,8,nz,2.2300306597582873e-07,0.003956910799827261,385,880,,colnorm,old,1.8086888792032279,logistic,0.012706184387207031,COMPLETE,0.012706184387207031
39,0.1134677454829216,2025-08-23 07:07:35.142463,2025-08-23 07:08:21.152856,0 days 00:00:46.010393,100,,uniform,6,zero,,2.670557841476819e-05,4078,80,,raw,Glorot,,logistic,0.012561750411987305,COMPLETE,0.012561750411987305
40,0.0978064551949501,2025-08-23 07:08:21.153085,2025-08-23 07:09:12.839125,0 days 00:00:51.686040,100,2.2760628803348567e-07,uniform,6,nz,5.255646535131508e-06,0.675245206911214,1213,592,,colnorm,old,1.1325084528478357,logistic,,COMPLETE,
41,0.1134677454829216,2025-08-23 07:09:12.839328,2025-08-23 07:13:23.360485,0 days 00:04:10.521157,20,,normal,8,nz,0.00027096302515269757,6.755891258918345e-06,3527,160,0.628236311918623,pca,Glorot,,logistic,0.012742447853088378,COMPLETE,0.012742447853088378
42,0.8082742094993591,2025-08-23 07:13:23.360750,2025-08-23 07:14:12.441802,0 days 00:00:49.081052,100,1.3193211738078216e-08,uniform,7,zero,,0.04660634921932745,822,304,,colnorm,Glorot,,tanh,0.007486367225646972,COMPLETE,0.007486367225646972
43,0.704612934589386,2025-08-23 07:14:12.442030,2025-08-23 07:14:59.845502,0 days 00:00:47.403472,100,,normal,8,zero,,0.028510631616419233,299,496,,raw,old,1.4602045362651164,logistic,0.009540796279907227,COMPLETE,0.009540796279907227
44,0.8256613373756408,2025-08-23 07:14:59.845713,2025-08-23 07:18:59.695590,0 days 00:03:59.849877,20,1.6102603720059748e-08,normal,7,zero,,0.23382891630134822,237,432,,colnorm,Glorot,,tanh,0.0038393735885620117,COMPLETE,0.0038393735885620117
45,0.1134677454829216,2025-08-23 07:18:59.697533,2025-08-23 07:19:51.646578,0 days 00:00:51.949045,100,,uniform,7,nz,2.172158274853957e-05,4.971380801717752e-05,489,752,0.9300557916705414,pca,old,1.570720193391757,logistic,0.013010668754577636,COMPLETE,0.013010668754577636
46,0.11351613253355027,2025-08-23 07:19:51.646858,2025-08-23 07:23:49.989598,0 days 00:03:58.342740,20,,normal,6,zero,,0.0014352166121342712,578,704,,raw,Glorot,,logistic,0.012904524803161621,COMPLETE,0.012904524803161621
47,0.8076612949371338,2025-08-23 07:23:49.991569,2025-08-23 07:24:39.062886,0 days 00:00:49.071317,100,5.686551670725622e-09,normal,6,zero,,0.14574547360022277,444,816,,colnorm,Glorot,,tanh,0.00799124240875244,COMPLETE,0.00799124240875244
48,0.2511774241924286,2025-08-23 07:24:39.063105,2025-08-23 07:28:34.516106,0 days 00:03:55.453001,20,,normal,6,zero,,0.31593794654852525,199,192,,raw,old,0.9795852210443081,tanh,,COMPLETE,
49,0.824354887008667,2025-08-23 07:28:34.516345,2025-08-23 07:32:34.028037,0 days 00:03:59.511692,20,,uniform,6,zero,,0.014478999776695603,3301,592,,raw,Glorot,,tanh,0.00952906608581543,COMPLETE,0.00952906608581543
50,0.69635488986969,2025-08-23 07:32:34.028308,2025-08-23 07:36:35.475954,0 days 00:04:01.447646,20,,normal,7,nz,0.001367883087079219,0.0015992224831826354,417,576,0.8305571634778848,pca,Glorot,,tanh,0.013000726699829102,COMPLETE,0.013000726699829102
51,0.5365645408630371,2025-08-23 07:36:35.477800,2025-08-23 07:40:49.223239,0 days 00:04:13.745439,20,1.8776734741187351e-06,normal,6,nz,5.921401756691521e-08,3.2902411980469176e-06,315,368,,colnorm,old,0.537490790118223,tanh,0.013196325302124024,COMPLETE,0.013196325302124024
52,0.8266613364219666,2025-08-23 07:40:49.223494,2025-08-23 07:45:01.733740,0 days 00:04:12.510246,20,,uniform,5,nz,1.9712592377567804e-07,0.08237999780283811,1317,672,,raw,old,0.31677426868467073,logistic,0.005821537971496582,COMPLETE,0.005821537971496582
53,0.22762904167175294,2025-08-23 07:45:01.734038,2025-08-23 07:45:54.140514,0 days 00:00:52.406476,100,,normal,8,nz,0.003032927057275183,0.002064925722505891,279,144,0.9220608878872901,pca,old,1.8296397535659579,logistic,0.013503932952880859,COMPLETE,0.013503932952880859
54,0.49529034495353697,2025-08-23 07:45:54.140783,2025-08-23 07:49:52.806726,0 days 00:03:58.665943,20,,normal,6,zero,,4.364350063664588e-06,2385,144,0.5109065798514173,pca,old,1.1246290766943483,tanh,0.013542771339416504,COMPLETE,0.013542771339416504
55,0.8214839220046997,2025-08-23 07:49:52.806940,2025-08-23 07:53:51.713492,0 days 00:03:58.906552,20,,uniform,6,nz,1.908237513615749e-06,0.009531024033067244,2537,80,,raw,old,0.27563829445908666,tanh,0.004836153984069824,COMPLETE,0.004836153984069824
56,0.8494032502174378,2025-08-23 07:53:51.713753,2025-08-23 07:58:04.434054,0 days 00:04:12.720301,20,,normal,8,nz,2.2686734297293006e-07,0.044015123416251516,5285,336,0.899069644786243,pca,Glorot,,logistic,0.0013973712921142578,COMPLETE,0.0013973712921142578
57,0.1134677454829216,2025-08-23 07:58:04.434368,2025-08-23 08:02:02.813726,0 days 00:03:58.379358,20,8.474425126846829e-09,uniform,6,zero,,2.3267466313431546e-06,2508,496,,colnorm,old,0.49831885853583435,logistic,0.013333797454833984,COMPLETE,0.013333797454833984
58,0.11416129469871521,2025-08-23 08:02:02.813940,2025-08-23 08:06:15.019172,0 days 00:04:12.205232,20,,normal,6,nz,1.8880093046200592e-07,8.506886477584808e-05,9312,384,,raw,old,0.2955716745211142,tanh,0.012906956672668456,COMPLETE,0.012906956672668456
59,0.7581613302230835,2025-08-23 08:06:15.019480,2025-08-23 08:10:16.151868,0 days 00:04:01.132388,20,,uniform,5,nz,4.856008981034457e-08,0.027446004592120654,110,64,0.5380208887710339,pca,Glorot,,tanh,0.007180309295654297,COMPLETE,0.007180309295654297
60,0.5486451745033264,2025-08-23 08:10:16.153681,2025-08-23 08:11:05.255550,0 days 00:00:49.101869,100,2.4904386492746227e-07,normal,5,zero,,0.0003194464171832185,9843,592,,colnorm,Glorot,,logistic,0.013015437126159667,COMPLETE,0.013015437126159667
61,0.5403387308120727,2025-08-23 08:11:05.257539,2025-08-23 08:15:05.979295,0 days 00:04:00.721756,20,0.00012128489198477746,uniform,7,zero,,1.8484584489544195e-05,632,544,,colnorm,old,0.423959085886948,tanh,0.013089823722839355,COMPLETE,0.013089823722839355
62,0.7841290593147278,2025-08-23 08:15:05.980635,2025-08-23 08:15:59.030363,0 days 00:00:53.049728,100,,normal,8,nz,2.5236754008824133e-06,0.017500812566383212,291,1008,0.6221741311187055,pca,old,0.37547167088158373,logistic,0.011853289604187012,COMPLETE,0.011853289604187012
63,0.16951613426208495,2025-08-23 08:15:59.030587,2025-08-23 08:16:48.244705,0 days 00:00:49.214118,100,5.794228607829461e-09,normal,6,zero,,0.0013694301399500603,144,992,,colnorm,Glorot,,logistic,0.012931418418884278,COMPLETE,0.012931418418884278
64,0.0978064551949501,2025-08-23 08:16:48.244934,2025-08-23 08:20:47.597001,0 days 00:03:59.352067,20,5.624930936473373e-08,normal,6,zero,,0.2299092964953523,4085,480,,colnorm,Glorot,,logistic,,COMPLETE,
65,0.7886451840400696,2025-08-23 08:20:47.597309,2025-08-23 08:21:39.284702,0 days 00:00:51.687393,100,,normal,8,nz,0.00010117448303144918,0.0015824828278696483,7447,560,0.7207643000146433,pca,Glorot,,logistic,0.01044619083404541,COMPLETE,0.01044619083404541
66,0.5484193682670593,2025-08-23 08:21:39.284931,2025-08-23 08:25:38.648088,0 days 00:03:59.363157,20,,normal,6,zero,,0.0062942794473880076,178,432,0.9635306762764995,pca,Glorot,,logistic,0.012813735008239745,COMPLETE,0.012813735008239745
67,0.818290364742279,2025-08-23 08:25:38.649821,2025-08-23 08:29:46.521411,0 days 00:04:07.871590,20,,normal,7,nz,3.83410000719568e-08,0.8998828949752957,280,208,,raw,old,1.4121636882810773,logistic,0.0033498048782348634,COMPLETE,0.0033498048782348634
68,0.8315322995185852,2025-08-23 08:29:46.523244,2025-08-23 08:33:59.856839,0 days 00:04:13.333595,20,1.6514020850636604e-05,uniform,6,nz,1.6919226390788936e-06,0.029120432139338345,8411,864,,colnorm,old,0.4097929964164301,logistic,0.008800387382507324,COMPLETE,0.008800387382507324
69,0.5959516406059265,2025-08-23 08:33:59.857099,2025-08-23 08:34:51.348081,0 days 00:00:51.490982,100,,normal,5,nz,4.946237180283475e-07,3.629260674519555e-05,1627,368,0.5447326219797635,pca,Glorot,,tanh,0.013225913047790527,COMPLETE,0.013225913047790527
70,0.8564516305923462,2025-08-23 08:34:51.348300,2025-08-23 08:39:03.573513,0 days 00:04:12.225213,20,1.8998574299556565e-06,normal,5,nz,2.6377843786993484e-05,0.2079803493818124,3980,640,,colnorm,Glorot,,tanh,0.0005265474319458008,COMPLETE,0.0005265474319458008
71,0.8436774492263794,2025-08-23 08:39:03.573766,2025-08-23 08:43:01.641747,0 days 00:03:58.067981,20,,normal,7,zero,,0.09664203736424475,1907,144,0.7301287849936867,pca,Glorot,,tanh,0.00047304630279541013,COMPLETE,0.00047304630279541013
72,0.8066129207611084,2025-08-23 08:43:01.642032,2025-08-23 08:43:53.652198,0 days 00:00:52.010166,100,4.207878122546038e-09,uniform,5,nz,0.00018155148692324314,0.03984443155062022,3827,832,,colnorm,old,1.8998109343399925,tanh,0.006003093719482422,COMPLETE,0.006003093719482422
73,0.114145165681839,2025-08-23 08:43:53.652396,2025-08-23 08:44:44.689589,0 days 00:00:51.037193,100,,normal,8,nz,5.272265441403007e-06,0.00024266163128750429,188,576,,raw,Glorot,,tanh,0.01335761547088623,COMPLETE,0.01335761547088623
74,0.6121774315834045,2025-08-23 08:44:44.689857,2025-08-23 08:48:56.574226,0 days 00:04:11.884369,20,0.00022365943243466224,uniform,7,nz,0.001036660908766282,0.46613504001648925,1720,304,,colnorm,old,1.2458446602157183,tanh,1.5521049499511717e-05,COMPLETE,1.5521049499511717e-05
75,0.117709681391716,2025-08-23 08:48:56.574443,2025-08-23 08:49:45.919322,0 days 00:00:49.344879,100,,uniform,6,nz,0.0017739514609055758,3.4572239646567794e-06,6448,32,0.7828921161599743,pca,Glorot,,logistic,0.012414979934692382,COMPLETE,0.012414979934692382
76,0.8249194025993347,2025-08-23 08:49:45.919554,2025-08-23 08:53:45.459102,0 days 00:03:59.539548,20,1.0830850649386334e-07,uniform,8,zero,,0.022318938788123494,1279,608,,colnorm,old,0.7851688960347685,logistic,0.009476232528686523,COMPLETE,0.009476232528686523
77,0.7439032316207885,2025-08-23 08:53:45.459379,2025-08-23 08:54:37.741218,0 days 00:00:52.281839,100,,normal,7,nz,1.5551139170468825e-07,0.0039509825139392215,435,1024,0.7259795689462522,pca,old,1.7259387861118338,logistic,0.012314677238464355,COMPLETE,0.012314677238464355
78,0.7800322890281677,2025-08-23 08:54:37.741443,2025-08-23 08:55:26.214676,0 days 00:00:48.473233,100,6.862365405731616e-07,normal,7,zero,,0.005523938552884372,499,432,,colnorm,Glorot,,tanh,0.01200864315032959,COMPLETE,0.01200864315032959
79,0.6144677519798278,2025-08-23 08:55:26.214900,2025-08-23 08:56:15.315525,0 days 00:00:49.100625,100,,normal,7,zero,,0.0002997657084618961,1223,800,0.9226718983705813,pca,old,0.6444303612007551,tanh,0.013110733032226563,COMPLETE,0.013110733032226563
