number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
22,0.7142742276191711,2025-08-23 06:19:55.460183,2025-08-23 06:24:03.984133,0 days 00:04:08.523950,20,,normal,8,nz,0.00180794048733025,0.05210476428217536,1934,464,0.517117910674237,pca,old,1.4669151125553612,tanh,0.00915684700012207,COMPLETE,0.00915684700012207
23,0.7665161728858948,2025-08-23 06:24:03.984415,2025-08-23 06:28:00.817427,0 days 00:03:56.833012,20,,uniform,8,zero,,0.1642808698694148,6368,976,,raw,old,1.2676134775000574,tanh,0.011042380332946777,COMPLETE,0.011042380332946777
24,0.7613871455192566,2025-08-23 06:28:00.817663,2025-08-23 06:32:11.628800,0 days 00:04:10.811137,20,,uniform,8,nz,4.338267003525959e-05,0.16049505638544334,8562,992,,raw,old,1.1714877882439405,tanh,0.011333847045898437,COMPLETE,0.011333847045898437
25,0.49843551516532897,2025-08-23 06:32:11.629088,2025-08-23 06:36:08.478932,0 days 00:03:56.849844,20,,uniform,5,zero,,0.38149653001067696,5506,592,,raw,old,1.6990340807579694,tanh,,COMPLETE,
26,0.49843551516532897,2025-08-23 06:36:08.479245,2025-08-23 06:40:05.175473,0 days 00:03:56.696228,20,,uniform,8,zero,,0.8871383636046232,2315,832,,raw,Glorot,,tanh,,COMPLETE,
27,0.49843551516532897,2025-08-23 06:40:05.175743,2025-08-23 06:44:02.563975,0 days 00:03:57.388232,20,1.5242100374025838e-09,normal,8,zero,,0.23239153825029615,8238,928,,colnorm,old,1.2167772933450154,tanh,,COMPLETE,
28,0.5229516386985779,2025-08-23 06:44:02.564242,2025-08-23 06:44:50.490396,0 days 00:00:47.926154,100,,normal,8,zero,,0.0024852695987488327,7370,816,,raw,old,1.5991451917814574,logistic,0.013193941116333008,COMPLETE,0.013193941116333008
29,0.5210322976112366,2025-08-23 06:44:50.490630,2025-08-23 06:48:47.152476,0 days 00:03:56.661846,20,,uniform,6,zero,,0.0004063545183449041,6032,864,,raw,old,1.0745882965455078,tanh,0.013201498985290527,COMPLETE,0.013201498985290527
30,0.7410000085830688,2025-08-23 06:48:47.152779,2025-08-23 06:49:35.032084,0 days 00:00:47.879305,100,,uniform,8,zero,,0.01386128677174263,1526,704,,raw,old,1.2095033785719245,tanh,0.01281132698059082,COMPLETE,0.01281132698059082
31,0.7742581009864807,2025-08-23 06:49:35.032362,2025-08-23 06:53:44.420529,0 days 00:04:09.388167,20,,uniform,8,nz,2.6090504158806526e-05,0.05127521242269274,7287,1024,,raw,old,1.1522074690402695,tanh,0.012221622467041015,COMPLETE,0.012221622467041015
32,0.7753548741340637,2025-08-23 06:53:44.420771,2025-08-23 06:54:32.021468,0 days 00:00:47.600697,100,,normal,6,zero,,0.13702671762840177,9209,720,,raw,old,1.2059005194640207,tanh,0.011055541038513184,COMPLETE,0.011055541038513184
33,0.7471451759338379,2025-08-23 06:54:32.021747,2025-08-23 06:55:20.644591,0 days 00:00:48.622844,100,,normal,6,zero,,0.07206700602487928,5429,480,0.710295965761154,pca,old,1.0700228471830404,tanh,0.008539104461669922,COMPLETE,0.008539104461669922
34,0.7796935796737671,2025-08-23 06:55:20.644822,2025-08-23 06:56:09.175453,0 days 00:00:48.530631,100,,normal,6,zero,,0.12095576760461758,4748,976,,raw,old,1.477435744150032,tanh,0.011321616172790528,COMPLETE,0.011321616172790528
35,0.7754355192184448,2025-08-23 06:56:09.177320,2025-08-23 06:56:57.594204,0 days 00:00:48.416884,100,,normal,6,zero,,0.03430838608243278,3141,944,,raw,old,1.0854119500718418,tanh,0.01239933967590332,COMPLETE,0.01239933967590332
36,0.774354875087738,2025-08-23 06:56:57.594431,2025-08-23 06:57:45.834305,0 days 00:00:48.239874,100,,normal,6,zero,,0.03622468157330743,2987,928,,raw,old,1.0434688430071977,tanh,0.01223289966583252,COMPLETE,0.01223289966583252
37,0.49843551516532897,2025-08-23 06:57:45.836328,2025-08-23 06:58:35.873250,0 days 00:00:50.036922,100,,normal,5,nz,0.00951881309783169,0.25126742983658823,8107,736,,raw,old,1.4336309609136237,tanh,,COMPLETE,
38,0.6820968151092529,2025-08-23 06:58:35.873546,2025-08-23 07:02:32.745171,0 days 00:03:56.871625,20,,normal,6,zero,,0.5560542155124628,9317,880,,raw,old,0.9895256470155582,logistic,0.002538037300109863,COMPLETE,0.002538037300109863
39,0.7348709821701049,2025-08-23 07:02:32.745439,2025-08-23 07:03:21.609530,0 days 00:00:48.864091,100,1.9435337948924992e-08,normal,6,zero,,0.16896295316591442,9939,864,,colnorm,old,1.702946010216217,tanh,0.004457998275756836,COMPLETE,0.004457998275756836
40,0.7800322890281677,2025-08-23 07:03:21.609769,2025-08-23 07:07:18.352775,0 days 00:03:56.743006,20,,normal,6,zero,,0.020458473718855476,7357,752,,raw,Glorot,,tanh,0.01204826831817627,COMPLETE,0.01204826831817627
41,0.737354850769043,2025-08-23 07:07:18.353010,2025-08-23 07:11:05.695721,0 days 00:03:47.342711,20,3.127117999148138e-08,normal,6,zero,,0.0315208330942675,7467,576,,colnorm,Glorot,,tanh,0.007708168029785157,COMPLETE,0.007708168029785157
42,0.7411774277687073,2025-08-23 07:11:05.695997,2025-08-23 07:15:00.958988,0 days 00:03:55.262991,20,,normal,6,zero,,0.012263065666934629,8148,976,0.5810666254837413,pca,Glorot,,tanh,0.012305617332458496,COMPLETE,0.012305617332458496
43,0.5239193916320801,2025-08-23 07:15:00.959278,2025-08-23 07:16:07.959119,0 days 00:01:06.999841,100,,normal,6,nz,6.2006951025738276e-06,0.006035215580762494,3583,960,0.780997960386641,pca,old,1.2857463046041608,tanh,0.013170790672302247,COMPLETE,0.013170790672302247
44,0.7757580995559692,2025-08-23 07:16:07.959412,2025-08-23 07:17:13.995759,0 days 00:01:06.036347,100,,normal,6,zero,,0.06185685849218452,9649,880,,raw,Glorot,,tanh,0.011734509468078613,COMPLETE,0.011734509468078613
45,0.7773387432098389,2025-08-23 07:17:13.996002,2025-08-23 07:18:02.298990,0 days 00:00:48.302988,100,,normal,6,zero,,0.05393050563762597,6632,1024,,raw,Glorot,,tanh,0.012308788299560548,COMPLETE,0.012308788299560548
46,0.7833387374877929,2025-08-23 07:18:02.299220,2025-08-23 07:18:50.522916,0 days 00:00:48.223696,100,,normal,5,zero,,0.13518135963572206,9600,1008,,raw,Glorot,,tanh,0.011544632911682128,COMPLETE,0.011544632911682128
47,0.7627581119537353,2025-08-23 07:18:50.524671,2025-08-23 07:19:45.410041,0 days 00:00:54.885370,100,,normal,5,zero,,0.0738730334854378,8706,720,,raw,Glorot,,logistic,0.011841678619384765,COMPLETE,0.011841678619384765
48,0.5664838790893555,2025-08-23 07:19:45.410269,2025-08-23 07:25:09.120220,0 days 00:05:23.709951,20,,normal,5,zero,,0.0005629045188662655,9478,992,,raw,Glorot,,tanh,0.013155961036682129,COMPLETE,0.013155961036682129
49,0.7850806713104248,2025-08-23 07:25:09.122142,2025-08-23 07:26:11.662607,0 days 00:01:02.540465,100,,normal,5,zero,,0.08635222475820273,7448,976,,raw,Glorot,,tanh,0.011887621879577637,COMPLETE,0.011887621879577637
50,0.7514839053153992,2025-08-23 07:26:11.662909,2025-08-23 07:27:02.554148,0 days 00:00:50.891239,100,,normal,5,nz,0.00016721173769664727,0.006666539078642959,3446,992,,raw,Glorot,,tanh,0.012805938720703125,COMPLETE,0.012805938720703125
51,0.780048418045044,2025-08-23 07:27:02.554396,2025-08-23 07:32:14.607323,0 days 00:05:12.052927,20,,normal,6,nz,3.128065307211825e-07,0.018170932343525393,9807,624,,raw,Glorot,,tanh,0.01187899112701416,COMPLETE,0.01187899112701416
52,0.5133709907531738,2025-08-23 07:32:14.607603,2025-08-23 07:37:39.479678,0 days 00:05:24.872075,20,,normal,8,nz,3.148163559627249e-07,0.004422888151105528,5838,480,,raw,Glorot,,logistic,0.01317138671875,COMPLETE,0.01317138671875
53,0.7819355130195618,2025-08-23 07:37:39.481642,2025-08-23 07:38:45.625641,0 days 00:01:06.143999,100,,normal,5,zero,,0.056286992046266776,6121,976,,raw,Glorot,,tanh,0.012152743339538575,COMPLETE,0.012152743339538575
54,0.49843551516532897,2025-08-23 07:38:45.625880,2025-08-23 07:43:30.711508,0 days 00:04:45.085628,20,,normal,6,nz,2.659009961484859e-07,0.6551386661097927,4447,480,,raw,Glorot,,tanh,,COMPLETE,
55,0.5267742276191711,2025-08-23 07:43:30.711858,2025-08-23 07:44:19.853818,0 days 00:00:49.141960,100,,normal,5,zero,,0.0019471982688639988,8142,1024,0.6422962209141517,pca,Glorot,,tanh,0.013354039192199707,COMPLETE,0.013354039192199707
56,0.49843551516532897,2025-08-23 07:44:19.854052,2025-08-23 07:45:10.595593,0 days 00:00:50.741541,100,,normal,5,zero,,0.5040128426089024,6314,928,,raw,Glorot,,tanh,,COMPLETE,
57,0.5068548560142517,2025-08-23 07:45:10.595832,2025-08-23 07:49:30.549529,0 days 00:04:19.953697,20,,normal,6,zero,,0.0018387195022381143,4612,720,,raw,Glorot,,logistic,0.013321781158447265,COMPLETE,0.013321781158447265
58,0.49843551516532897,2025-08-23 07:49:30.549781,2025-08-23 07:53:26.623434,0 days 00:03:56.073653,20,,normal,6,zero,,0.7918022421196931,2856,336,,raw,old,1.990976862154693,tanh,,COMPLETE,
59,0.7713387489318848,2025-08-23 07:53:26.623731,2025-08-23 07:58:06.602697,0 days 00:04:39.978966,20,,normal,6,zero,,0.021111034750048326,1822,720,,raw,Glorot,,tanh,0.01265113353729248,COMPLETE,0.01265113353729248
60,0.7669193983078003,2025-08-23 07:58:06.602979,2025-08-23 07:58:57.890503,0 days 00:00:51.287524,100,,uniform,5,zero,,0.011706398702600703,4828,736,,raw,Glorot,,tanh,0.012488794326782227,COMPLETE,0.012488794326782227
61,0.7703710079193116,2025-08-23 07:58:57.890732,2025-08-23 08:04:09.207210,0 days 00:05:11.316478,20,,normal,6,nz,2.678094075786086e-06,0.008104213064393276,5382,992,,raw,Glorot,,tanh,0.012476634979248048,COMPLETE,0.012476634979248048
62,0.7836290597915649,2025-08-23 08:04:09.207474,2025-08-23 08:08:06.228566,0 days 00:03:57.021092,20,,normal,5,zero,,0.07915307109454157,9659,544,,raw,Glorot,,tanh,0.010847067832946778,COMPLETE,0.010847067832946778
63,0.7543871283531189,2025-08-23 08:08:06.228860,2025-08-23 08:08:54.275076,0 days 00:00:48.046216,100,,uniform,5,zero,,0.19957893470171614,9882,992,,raw,old,0.535758630297586,tanh,0.012559032440185547,COMPLETE,0.012559032440185547
64,0.49843551516532897,2025-08-23 08:08:54.275306,2025-08-23 08:12:50.946295,0 days 00:03:56.670989,20,,normal,5,zero,,0.5346781054733282,7606,656,,raw,Glorot,,tanh,,COMPLETE,
65,0.7684193968772888,2025-08-23 08:12:50.948190,2025-08-23 08:17:23.338747,0 days 00:04:32.390557,20,,normal,7,zero,,0.6399089311281327,9031,256,,raw,Glorot,,logistic,0.004412341117858887,COMPLETE,0.004412341117858887
66,0.7237903475761414,2025-08-23 08:17:23.339017,2025-08-23 08:18:27.402306,0 days 00:01:04.063289,100,,normal,7,zero,,0.007867828781180796,1546,752,,raw,Glorot,,tanh,0.012949943542480469,COMPLETE,0.012949943542480469
67,0.769532299041748,2025-08-23 08:18:27.402529,2025-08-23 08:22:53.362072,0 days 00:04:25.959543,20,,normal,8,nz,1.2111663914269133e-07,0.08611176777719776,8443,592,,raw,old,0.6108362309699826,tanh,0.011894702911376953,COMPLETE,0.011894702911376953
68,0.7831451892852783,2025-08-23 08:22:53.362396,2025-08-23 08:23:41.577614,0 days 00:00:48.215218,100,,normal,5,zero,,0.11949677992768802,8246,224,,raw,Glorot,,tanh,0.008855128288269043,COMPLETE,0.008855128288269043
