number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
18,0.25449999670187634,2025-09-02 14:07:07.827577,2025-09-02 14:34:10.958666,0 days 00:27:03.131089,20,normal,5,zero,,0.00047629753700197336,299,912,736,192,old,0.9803391648118072,tanh,0.013115922609965006,0.013167977333068848,0.013053456942240397,0.013126333554585775,COMPLETE,0.013115922609965006,0.013167977333068848,0.013053456942240397,0.013126333554585775
19,0.46861665447552997,2025-09-02 14:34:10.959049,2025-09-02 14:39:35.896770,0 days 00:05:24.937721,100,normal,7,zero,,0.03049091351736026,2465,160,384,704,old,0.6935632885666247,logistic,0.0072843366199069545,0.005219221115112305,0.007025957107543945,0.009607831637064615,COMPLETE,0.0072843366199069545,0.005219221115112305,0.007025957107543945,0.009607831637064615
20,0.49969998995463055,2025-09-02 14:39:35.897142,2025-09-02 14:45:18.132416,0 days 00:05:42.235274,100,uniform,8,nz,6.449800149700475e-05,0.6629977959770085,2478,560,1024,128,old,0.6931511785211564,tanh,0.0026388168334960938,1.1960665384928385e-05,0.0018514394760131836,0.006053050359090169,COMPLETE,0.0026388168334960938,1.1960665384928385e-05,0.0018514394760131836,0.006053050359090169
21,0.23858332633972168,2025-09-02 14:45:18.133261,2025-09-02 14:51:00.112785,0 days 00:05:41.979524,100,normal,8,nz,7.773413044884133e-05,0.9788320960114567,4821,528,992,336,old,0.6889700621237793,logistic,,,,,COMPLETE,,,,
22,0.5101166566212972,2025-09-02 14:51:00.113166,2025-09-02 14:56:44.740255,0 days 00:05:44.627089,100,uniform,5,nz,4.727438954955245e-05,0.08489262829635831,3482,768,992,192,old,0.7089407143052691,logistic,0.004378610187106662,0.004654486974080403,0.006127834320068359,0.002353509267171224,COMPLETE,0.004378610187106662,0.004654486974080403,0.006127834320068359,0.002353509267171224
23,0.43638331691424054,2025-09-02 14:56:44.740636,2025-09-02 15:02:26.940993,0 days 00:05:42.200357,100,uniform,5,nz,6.926718173648632e-05,0.00939092483106598,2071,880,944,144,old,0.9088880420711344,logistic,0.01014823383755154,0.012357592582702637,0.01231686274210612,0.005770246187845866,COMPLETE,0.01014823383755154,0.012357592582702637,0.01231686274210612,0.005770246187845866
24,0.5121166507403055,2025-09-02 15:02:26.941403,2025-09-02 15:08:10.486069,0 days 00:05:43.544666,100,uniform,6,nz,1.4975804381703806e-05,0.2363783424449594,866,608,1024,336,old,1.1558099097345758,tanh,0.0056514475080702035,0.004635413487752278,0.007788618405659993,0.00453031063079834,COMPLETE,0.0056514475080702035,0.004635413487752278,0.007788618405659993,0.00453031063079834
25,0.46843332052230835,2025-09-02 15:08:10.492419,2025-09-02 15:13:56.155406,0 days 00:05:45.662987,100,uniform,6,nz,3.0588080242175423e-06,0.16079300565185478,207,368,928,512,old,1.3932223551713627,tanh,0.010278542836507162,0.00950324535369873,0.011076887448628744,0.01025549570719401,COMPLETE,0.010278542836507162,0.00950324535369873,0.011076887448628744,0.01025549570719401
26,0.5211499929428101,2025-09-02 15:13:56.155787,2025-09-02 15:19:39.255086,0 days 00:05:43.099299,100,uniform,8,nz,9.657431543202492e-06,0.1706600944539244,2771,480,1024,176,Glorot,,tanh,0.002228683895534939,0.0014287233352661133,0.004534482955932617,0.0007228453954060873,COMPLETE,0.002228683895534939,0.0014287233352661133,0.004534482955932617,0.0007228453954060873
27,0.4819166560967763,2025-09-02 15:19:39.255898,2025-09-02 15:25:30.694571,0 days 00:05:51.438673,100,uniform,6,nz,2.4613915901005695e-06,0.24789909876815813,1376,336,912,208,Glorot,,logistic,0.0031587150361802843,0.0013591448465983074,0.006015380223592122,0.0021016200383504233,COMPLETE,0.0031587150361802843,0.0013591448465983074,0.006015380223592122,0.0021016200383504233
28,0.4916333258152008,2025-09-02 15:25:30.694961,2025-09-02 15:52:37.660693,0 days 00:27:06.965732,20,uniform,6,zero,,0.035655753924931415,2113,400,960,256,old,1.4570766223659288,tanh,0.007239182790120442,0.006004134813944499,0.009743054707845053,0.005970358848571777,COMPLETE,0.007239182790120442,0.006004134813944499,0.009743054707845053,0.005970358848571777
29,0.4513333241144816,2025-09-02 15:52:37.661409,2025-09-02 16:21:14.902506,0 days 00:28:37.241097,20,uniform,8,nz,6.050410994001365e-06,0.0061556157915505,2244,544,864,352,Glorot,,tanh,0.011208587222629124,0.010692954063415527,0.01191099484761556,0.011021812756856283,COMPLETE,0.011208587222629124,0.010692954063415527,0.01191099484761556,0.011021812756856283
30,0.5108499924341837,2025-09-02 16:21:14.903212,2025-09-02 16:49:51.443207,0 days 00:28:36.539995,20,normal,6,nz,5.119410391637532e-07,0.2059105476437992,2805,640,1008,272,Glorot,,tanh,0.002408954832288954,0.0009723107020060221,0.005379319190979004,0.0008752346038818359,COMPLETE,0.002408954832288954,0.0009723107020060221,0.005379319190979004,0.0008752346038818359
31,0.5225666562716166,2025-09-02 16:49:51.443605,2025-09-02 16:55:36.624344,0 days 00:05:45.180739,100,normal,6,nz,2.647598134708194e-07,0.1127083815400101,3789,704,944,256,Glorot,,tanh,0.0031429661644829642,0.0026303927103678384,0.004629214604695638,0.0021692911783854165,COMPLETE,0.0031429661644829642,0.0026303927103678384,0.004629214604695638,0.0021692911783854165
32,0.45746666193008423,2025-09-02 16:55:36.625013,2025-09-02 17:01:17.932171,0 days 00:05:41.307158,100,normal,6,nz,5.738672835238675e-07,0.05350061738170634,532,672,1024,368,Glorot,,tanh,0.010718782742818197,0.01038217544555664,0.011525114377339682,0.010249058405558268,COMPLETE,0.010718782742818197,0.01038217544555664,0.011525114377339682,0.010249058405558268
33,0.09999999403953552,2025-09-02 17:01:17.936260,2025-09-02 17:29:52.410031,0 days 00:28:34.473771,20,normal,7,nz,2.7601549289265505e-07,0.4382956054080047,3693,752,1024,384,Glorot,,tanh,,,,,COMPLETE,,,,
34,0.514033317565918,2025-09-02 17:29:52.410867,2025-09-02 17:35:20.427648,0 days 00:05:28.016781,100,normal,6,zero,,0.042547332485850645,9176,608,848,192,Glorot,,tanh,0.003818220562405056,0.003054022789001465,0.004543026288350423,0.0038576126098632812,COMPLETE,0.003818220562405056,0.003054022789001465,0.004543026288350423,0.0038576126098632812
35,0.4063666562239329,2025-09-02 17:35:20.428022,2025-09-02 17:40:45.501424,0 days 00:05:25.073402,100,normal,6,zero,,0.0017461753786408038,7210,480,944,352,Glorot,,tanh,0.011657449934217664,0.01155094305674235,0.012253204981486002,0.011168201764424643,COMPLETE,0.011657449934217664,0.01155094305674235,0.012253204981486002,0.011168201764424643
36,0.40798332293828327,2025-09-02 17:40:45.501814,2025-09-02 17:46:11.340198,0 days 00:05:25.838384,100,uniform,8,zero,,0.004792265612245866,3224,304,1008,176,Glorot,,tanh,0.010549889670477973,0.010414997736612955,0.012141664822896322,0.009093006451924643,COMPLETE,0.010549889670477973,0.010414997736612955,0.012141664822896322,0.009093006451924643
37,0.4985499878724416,2025-09-02 17:46:11.340580,2025-09-02 17:51:36.183162,0 days 00:05:24.842582,100,uniform,6,zero,,0.019387793319536537,9502,848,624,320,old,1.5736682919865324,tanh,0.00736228624979655,0.006865700085957845,0.007264494895935059,0.007956663767496744,COMPLETE,0.00736228624979655,0.006865700085957845,0.007264494895935059,0.007956663767496744
38,0.4977666437625885,2025-09-02 17:51:36.184041,2025-09-02 17:57:02.890849,0 days 00:05:26.706808,100,normal,6,zero,,0.10399015263736436,2315,608,736,320,Glorot,,logistic,0.004535304175482857,0.0035234689712524414,0.0058076779047648115,0.004274765650431315,COMPLETE,0.004535304175482857,0.0035234689712524414,0.0058076779047648115,0.004274765650431315
39,0.49363331993420917,2025-09-02 17:57:02.891241,2025-09-02 18:02:44.900087,0 days 00:05:42.008846,100,uniform,7,nz,1.840692251795147e-07,0.02462349913043313,9183,352,880,224,Glorot,,tanh,0.005315171347724068,0.003771821657816569,0.006441513697306315,0.005732178688049316,COMPLETE,0.005315171347724068,0.003771821657816569,0.006441513697306315,0.005732178688049316
40,0.5180999835332235,2025-09-02 18:02:44.901131,2025-09-02 18:08:00.577314,0 days 00:05:15.676183,100,normal,6,zero,,0.07901497638107521,5534,784,624,144,Glorot,,tanh,0.0024864806069268123,0.0026737451553344727,0.003202517827351888,0.0015831788380940754,COMPLETE,0.0024864806069268123,0.0026737451553344727,0.003202517827351888,0.0015831788380940754
41,0.09999999403953552,2025-09-02 18:08:00.577936,2025-09-02 18:13:41.007685,0 days 00:05:40.429749,100,normal,6,nz,6.984859893641985e-06,0.5024906239545683,7411,704,640,432,Glorot,,tanh,,,,,COMPLETE,,,,
42,0.5089166363080343,2025-09-02 18:13:41.008060,2025-09-02 18:19:06.904905,0 days 00:05:25.896845,100,normal,7,zero,,0.5201067821319083,7202,624,528,144,Glorot,,tanh,0.0010512272516886394,1.152356465657552e-06,0.00027449925740559894,0.0028780301411946616,COMPLETE,0.0010512272516886394,1.152356465657552e-06,0.00027449925740559894,0.0028780301411946616
43,0.5091333190600077,2025-09-02 18:19:06.905283,2025-09-02 18:24:32.071698,0 days 00:05:25.166415,100,normal,6,zero,,0.10957115938731661,1753,864,816,192,Glorot,,tanh,0.005347013473510742,0.005479097366333008,0.007057388623555501,0.0035045544306437173,COMPLETE,0.005347013473510742,0.005479097366333008,0.007057388623555501,0.0035045544306437173
44,0.5007333159446716,2025-09-02 18:24:32.072542,2025-09-02 18:30:15.218522,0 days 00:05:43.145980,100,uniform,6,nz,4.485903385456932e-06,0.18420846580745465,549,832,880,416,old,1.7236503697649752,tanh,0.008297959963480631,0.007891337076822916,0.009302417437235514,0.007700125376383464,COMPLETE,0.008297959963480631,0.007891337076822916,0.009302417437235514,0.007700125376383464
45,0.5107333064079285,2025-09-02 18:30:15.218909,2025-09-02 18:36:00.030813,0 days 00:05:44.811904,100,normal,6,nz,1.6471067098815398e-07,0.12896394245689144,5761,576,960,480,Glorot,,logistic,0.002863234943813748,0.0007989803949991862,0.0040713151295979815,0.0037194093068440757,COMPLETE,0.002863234943813748,0.0007989803949991862,0.0040713151295979815,0.0037194093068440757
46,0.4764333168665568,2025-09-02 18:36:00.031202,2025-09-02 18:41:46.003833,0 days 00:05:45.972631,100,normal,6,nz,7.818838043746696e-06,0.015087509280911715,4533,720,1024,432,old,1.2670129675775699,tanh,0.009976559215121798,0.009102463722229004,0.01066450277964274,0.010162711143493652,COMPLETE,0.009976559215121798,0.009102463722229004,0.01066450277964274,0.010162711143493652
47,0.4263499975204468,2025-09-02 18:41:46.004220,2025-09-02 18:47:09.995355,0 days 00:05:23.991135,100,uniform,7,zero,,0.015117349744423603,544,592,896,432,old,1.3386553282009888,tanh,0.012014230092366537,0.012180248896280924,0.012287259101867676,0.01157518227895101,COMPLETE,0.012014230092366537,0.012180248896280924,0.012287259101867676,0.01157518227895101
48,0.5144166350364685,2025-09-02 18:47:09.995744,2025-09-02 18:52:34.370326,0 days 00:05:24.374582,100,normal,6,zero,,0.0650481715832934,7532,832,464,144,Glorot,,tanh,0.0022914674546983503,0.0025464693705240884,0.0023497343063354492,0.001978198687235514,COMPLETE,0.0022914674546983503,0.0025464693705240884,0.0023497343063354492,0.001978198687235514
49,0.5060999790827433,2025-09-02 18:52:34.371041,2025-09-02 18:57:58.152102,0 days 00:05:23.781061,100,normal,6,zero,,0.14709900037892262,3658,960,400,240,Glorot,,logistic,0.002060625288221571,0.002300858497619629,0.0018243789672851562,0.0020566383997599282,COMPLETE,0.002060625288221571,0.002300858497619629,0.0018243789672851562,0.0020566383997599282
50,0.476583331823349,2025-09-02 18:57:58.152489,2025-09-02 19:24:42.986428,0 days 00:26:44.833939,20,uniform,6,zero,,0.015312142067194478,4179,736,496,272,Glorot,,tanh,0.007885124948289659,0.007288614908854167,0.009015480677286783,0.007351279258728027,COMPLETE,0.007885124948289659,0.007288614908854167,0.009015480677286783,0.007351279258728027
51,0.509666641553243,2025-09-02 19:24:42.991153,2025-09-02 19:30:14.711817,0 days 00:05:31.720664,100,uniform,8,zero,,0.03975757365544876,5677,864,784,208,Glorot,,tanh,0.005709264013502333,0.005312085151672363,0.00637662410736084,0.005439082781473796,COMPLETE,0.005709264013502333,0.005312085151672363,0.00637662410736084,0.005439082781473796
52,0.522516667842865,2025-09-02 19:30:14.712200,2025-09-02 19:35:45.270568,0 days 00:05:30.558368,100,normal,6,zero,,0.21131649018861468,8834,768,496,160,Glorot,,tanh,0.00023342503441704644,0.0001924435297648112,0.0005003611246744791,7.470448811848958e-06,COMPLETE,0.00023342503441704644,0.0001924435297648112,0.0005003611246744791,7.470448811848958e-06
53,0.5192499955495199,2025-09-02 19:35:45.270946,2025-09-02 19:41:12.048709,0 days 00:05:26.777763,100,normal,6,zero,,0.15438048881594624,8034,816,384,224,Glorot,,tanh,0.0005085600747002496,0.0005567073822021484,0.0006264448165893555,0.0003425280253092448,COMPLETE,0.0005085600747002496,0.0005567073822021484,0.0006264448165893555,0.0003425280253092448
54,0.5118333299954733,2025-09-02 19:41:12.049093,2025-09-02 19:46:38.562255,0 days 00:05:26.513162,100,normal,6,zero,,0.3934980330862516,5823,752,128,304,Glorot,,tanh,5.487600962320963e-05,2.678235371907552e-05,4.466374715169271e-05,9.318192799886067e-05,COMPLETE,5.487600962320963e-05,2.678235371907552e-05,4.466374715169271e-05,9.318192799886067e-05
55,0.3673333326975505,2025-09-02 19:46:38.562629,2025-09-02 19:52:22.882415,0 days 00:05:44.319786,100,normal,8,nz,1.030190865752876e-08,0.684334467367265,1763,304,800,160,Glorot,,tanh,,,,,COMPLETE,,,,
56,0.5134666562080383,2025-09-02 19:52:22.883048,2025-09-02 20:19:23.404079,0 days 00:27:00.521031,20,normal,6,zero,,0.1774696287920676,9221,976,416,192,Glorot,,tanh,0.0004670090145534939,0.00016327699025472006,0.0011401176452636719,9.763240814208984e-05,COMPLETE,0.0004670090145534939,0.00016327699025472006,0.0011401176452636719,9.763240814208984e-05
57,0.09999999403953552,2025-09-02 20:19:23.404466,2025-09-02 20:25:06.831008,0 days 00:05:43.426542,100,uniform,8,nz,2.093271466346762e-07,0.9598927307418306,5549,592,896,320,Glorot,,tanh,,,,,COMPLETE,,,,
58,0.09999999403953552,2025-09-02 20:25:06.831401,2025-09-02 20:30:33.946544,0 days 00:05:27.115143,100,normal,6,zero,,0.7310399039505117,8811,528,432,192,old,1.9979005475837452,tanh,,,,,COMPLETE,,,,
59,0.4947333137194316,2025-09-02 20:30:33.946928,2025-09-02 20:36:17.008475,0 days 00:05:43.061547,100,uniform,6,nz,0.0007838052778570947,0.1916353443704367,2865,1024,448,192,Glorot,,tanh,0.0024247566858927407,0.0026122331619262695,0.0011113087336222331,0.00355072816212972,COMPLETE,0.0024247566858927407,0.0026122331619262695,0.0011113087336222331,0.00355072816212972
60,0.5229833126068115,2025-09-02 20:36:17.009323,2025-09-02 20:41:46.792764,0 days 00:05:29.783441,100,normal,6,zero,,0.14012353301627672,5521,832,512,128,Glorot,,tanh,0.0010485649108886719,0.0012501875559488933,0.001478274663289388,0.0004172325134277344,COMPLETE,0.0010485649108886719,0.0012501875559488933,0.001478274663289388,0.0004172325134277344
61,0.48684999346733093,2025-09-02 20:41:46.793149,2025-09-02 20:47:17.209577,0 days 00:05:30.416428,100,normal,5,zero,,0.021844850354041538,9006,912,464,128,Glorot,,tanh,0.0056858062744140625,0.005935231844584147,0.006116747856140137,0.005005439122517903,COMPLETE,0.0056858062744140625,0.005935231844584147,0.006116747856140137,0.005005439122517903
62,0.5122833251953125,2025-09-02 20:47:17.210286,2025-09-02 20:52:48.311211,0 days 00:05:31.100925,100,normal,6,zero,,0.06533701639936862,6754,800,416,144,Glorot,,tanh,0.0024054977628919817,0.002677321434020996,0.002485354741414388,0.00205381711324056,COMPLETE,0.0024054977628919817,0.002677321434020996,0.002485354741414388,0.00205381711324056
63,0.49621666471163434,2025-09-02 20:52:48.312038,2025-09-02 20:58:36.013650,0 days 00:05:47.701612,100,normal,6,nz,6.401907494838092e-08,0.4075540525856778,6465,544,352,128,Glorot,,logistic,0.00017975436316596137,0.00010085105895996094,0.0004239082336425781,1.4503796895345053e-05,COMPLETE,0.00017975436316596137,0.00010085105895996094,0.0004239082336425781,1.4503796895345053e-05
64,0.4919833143552144,2025-09-02 20:58:36.014033,2025-09-02 21:04:18.884401,0 days 00:05:42.870368,100,normal,6,nz,0.0007868097022484951,0.1978749303111876,2423,944,944,144,Glorot,,tanh,0.0016868644290500216,0.0014308691024780273,0.00032317638397216797,0.0033065478006998696,COMPLETE,0.0016868644290500216,0.0014308691024780273,0.00032317638397216797,0.0033065478006998696
65,0.5006333291530609,2025-09-02 21:04:18.885249,2025-09-02 21:09:44.340281,0 days 00:05:25.455032,100,uniform,6,zero,,0.059643609499067045,4776,816,384,144,Glorot,,tanh,0.0034019417232937286,0.0038570165634155273,0.0034220218658447266,0.002926786740620931,COMPLETE,0.0034019417232937286,0.0038570165634155273,0.0034220218658447266,0.002926786740620931
66,0.4340166548887889,2025-09-02 21:09:44.341094,2025-09-02 21:15:29.954626,0 days 00:05:45.613532,100,uniform,5,nz,7.271720971712553e-07,0.013491765636291632,2149,384,832,176,Glorot,,tanh,0.00977182388305664,0.009350895881652832,0.011377771695454916,0.008586804072062174,COMPLETE,0.00977182388305664,0.009350895881652832,0.011377771695454916,0.008586804072062174
67,0.42233331004778546,2025-09-02 21:15:29.955815,2025-09-02 21:20:57.163840,0 days 00:05:27.208025,100,normal,8,zero,,0.008692898550194816,3089,688,448,160,Glorot,,tanh,0.00987794664171007,0.01052109400431315,0.01092203458150228,0.00819071133931478,COMPLETE,0.00987794664171007,0.01052109400431315,0.01092203458150228,0.00819071133931478
68,0.5078166723251343,2025-09-02 21:20:57.164214,2025-09-02 21:47:57.580386,0 days 00:27:00.416172,20,normal,5,zero,,0.02944200116468528,6482,768,736,368,Glorot,,tanh,0.005050063133239746,0.004135568936665853,0.006559054056803386,0.00445556640625,COMPLETE,0.005050063133239746,0.004135568936665853,0.006559054056803386,0.00445556640625
69,0.5229833126068115,2025-09-02 21:47:57.581275,2025-09-02 21:53:42.608944,0 days 00:05:45.027669,100,normal,8,nz,5.44352995489845e-08,0.2153952219427032,4703,832,736,176,old,1.7124589548993998,tanh,0.0009065866470336913,0.0006731748580932617,0.0019001563390096028,0.00014642874399820963,COMPLETE,0.0009065866470336913,0.0006731748580932617,0.0019001563390096028,0.00014642874399820963
70,0.09999999403953552,2025-09-02 21:53:42.609345,2025-09-02 21:59:30.855039,0 days 00:05:48.245694,100,normal,8,nz,1.6933092096856182e-08,0.7230307082138133,1938,816,480,288,Glorot,,tanh,,,,,COMPLETE,,,,
71,0.5169000029563904,2025-09-02 21:59:30.855919,2025-09-02 22:05:17.775302,0 days 00:05:46.919383,100,normal,7,nz,1.0761106661747659e-07,0.3836432455083117,3832,880,560,288,old,1.7795397193626035,tanh,0.0005682706832885742,0.00021970272064208984,0.00136872132619222,0.00011638800303141276,COMPLETE,0.0005682706832885742,0.00021970272064208984,0.00136872132619222,0.00011638800303141276
72,0.46941664814949036,2025-09-02 22:05:17.776256,2025-09-02 22:11:02.676983,0 days 00:05:44.900727,100,normal,8,nz,7.297692287831556e-08,0.02853366291024791,2335,768,800,192,old,1.7298962805753346,tanh,0.00862247414059109,0.00825957457224528,0.010044058163960775,0.00756378968556722,COMPLETE,0.00862247414059109,0.00825957457224528,0.010044058163960775,0.00756378968556722
73,0.41809998949368793,2025-09-02 22:11:02.677371,2025-09-02 22:16:49.320012,0 days 00:05:46.642641,100,normal,7,nz,5.466093838155039e-08,0.004906053018221875,1311,960,800,544,old,1.7527436943175445,tanh,0.012302239735921225,0.012262304623921713,0.012368400891621908,0.012276013692220053,COMPLETE,0.012302239735921225,0.012262304623921713,0.012368400891621908,0.012276013692220053
74,0.4314333200454712,2025-09-02 22:16:49.320681,2025-09-02 22:22:33.227551,0 days 00:05:43.906870,100,normal,7,nz,1.379995783466275e-07,0.02159657644864879,1324,832,320,384,old,1.9627336504792086,tanh,0.00978590382470025,0.009937604268391928,0.009552518526713053,0.009867588678995768,COMPLETE,0.00978590382470025,0.009937604268391928,0.009552518526713053,0.009867588678995768
75,0.42783332864443463,2025-09-02 22:22:33.227939,2025-09-02 22:28:18.362026,0 days 00:05:45.134087,100,uniform,7,nz,1.9414809070151839e-07,0.004732674076267924,903,656,1024,160,Glorot,,tanh,0.012544446521335177,0.012738784154256185,0.012898604075113932,0.011995951334635416,COMPLETE,0.012544446521335177,0.012738784154256185,0.012898604075113932,0.011995951334635416
