number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
54,0.8567543824513754,2025-09-02 18:57:58.442690,2025-09-02 19:10:02.140746,0 days 00:12:03.698056,100,normal,8,nz,0.008074138133032035,0.004337531741537508,138,304,528,928,256,old,0.8716010369924612,tanh,0.01293647289276123,0.013093670209248861,0.012949943542480469,0.013042847315470377,0.012826164563496908,0.013091603914896647,0.01306605339050293,0.013000965118408203,0.8567543824513754,0.016068426529662862,COMPLETE
55,0.9482482671737671,2025-09-02 19:10:02.141420,2025-09-02 19:12:25.967545,0 days 00:02:23.826125,512,normal,5,nz,1.8603253758028127e-08,4.506081073309925e-06,2687,320,320,880,304,old,1.7232730475252778,logistic,0.012862245241800943,0.01313483715057373,0.013174811999003092,0.013191978136698404,0.013286232948303223,0.013103048006693522,0.013317147890726725,0.013152900196257093,0.9482482671737671,0.03491371106994241,COMPLETE
56,0.9512098034222921,2025-09-02 19:12:25.968313,2025-09-02 19:14:48.868851,0 days 00:02:22.900538,512,normal,8,nz,0.0028414607096267515,8.882290874829733e-05,549,608,512,176,272,Glorot,,tanh,0.013154268264770508,0.013090769449869791,0.013158599535624186,0.012984315554300943,0.013237198193868002,0.013158281644185385,0.013141671816507975,0.013132157779875255,0.9512098034222921,0.008070119728667604,COMPLETE
57,0.9588502645492554,2025-09-02 19:14:48.869272,2025-09-02 19:19:20.763488,0 days 00:04:31.894216,256,uniform,8,zero,,1.464582346141168e-06,177,272,736,640,656,old,1.5722709633047176,tanh,0.013114651044209799,0.013137539227803549,0.013041337331136068,0.013193647066752115,0.013083418210347494,0.013056476910909018,0.013094544410705566,0.013103087743123371,0.9588502645492554,0.009390388605860507,COMPLETE
58,0.9524768789609274,2025-09-02 19:19:20.763916,2025-09-02 19:24:03.869918,0 days 00:04:43.106002,256,uniform,8,zero,,3.84508167799049e-06,2593,336,432,352,672,old,0.21336477004331755,tanh,0.013145645459493002,0.013112425804138184,0.013121684392293295,0.013054331143697103,0.01303096612294515,0.013060251871744791,0.012995759646097818,0.013074437777201338,0.9524768789609274,0.0077336836816995465,COMPLETE
59,0.9062506755193075,2025-09-02 19:24:03.870359,2025-09-02 19:36:12.334601,0 days 00:12:08.464242,100,uniform,6,nz,2.2677807572766224e-06,0.0013694301399500603,144,240,752,896,320,old,1.5627117808602855,tanh,0.013059894243876139,0.013107895851135254,0.013289690017700195,0.013065338134765625,0.013161659240722656,0.013080159823099772,0.013034184773763021,0.013114117440723235,0.9062506755193075,0.011625702231608583,COMPLETE
60,0.8097771406173706,2025-09-02 19:36:12.335343,2025-09-02 20:35:15.223462,0 days 00:59:02.888119,20,normal,7,zero,,0.005208858718695692,1552,320,384,544,160,old,1.4821333178089098,logistic,0.013050158818562826,0.013006289800008139,0.012531558672587076,0.013004899024963379,0.0125809113184611,0.013006250063578287,0.012248754501342773,0.012775546028500511,0.8097771406173706,0.010154631480081123,COMPLETE
61,0.9080795447031657,2025-09-02 20:35:15.223892,2025-09-02 20:39:51.979247,0 days 00:04:36.755355,256,normal,6,nz,0.0004362916424850648,0.00037904946632504586,4208,320,192,896,192,Glorot,,logistic,0.01299587885538737,0.01306307315826416,0.012728055318196615,0.013154427210489908,0.01302353541056315,0.013088186581929525,0.013022939364115397,0.01301087084270659,0.9080795447031657,0.011045201228404222,COMPLETE
62,0.5249035358428955,2025-09-02 20:39:51.979671,2025-09-02 20:52:05.589844,0 days 00:12:13.610173,100,normal,6,nz,1.4858133199918567e-07,0.04424634070424375,1889,160,784,368,720,Glorot,,logistic,0.012724002202351889,0.01269837220509847,0.012975374857584635,0.012855172157287598,0.01288147767384847,0.012706398963928223,0.008124987284342447,0.012137969334920248,0.5249035358428955,0.011424529066942602,COMPLETE
63,0.5663384397824606,2025-09-02 20:52:05.590613,2025-09-02 21:53:23.928006,0 days 01:01:18.337393,20,uniform,8,nz,7.047489192769656e-08,0.10099687801540756,356,1024,736,736,736,old,1.0555259817326847,logistic,0.013009071350097656,0.012999296188354492,0.01300652821858724,0.013036449750264486,0.012903372446695963,0.012858112653096518,0.009435613950093588,0.012464063508169991,0.5663384397824606,0.012282064388856132,COMPLETE
64,0.958181103070577,2025-09-02 21:53:23.928804,2025-09-02 21:57:47.728798,0 days 00:04:23.799994,512,normal,5,nz,0.001662007539349114,3.7884838350447095e-06,103,992,976,224,800,Glorot,,tanh,0.01309359073638916,0.013006250063578287,0.01308131217956543,0.013115604718526205,0.01310106118520101,0.013196070988972982,0.01310273011525472,0.013099517141069683,0.958181103070577,0.033724077334700724,COMPLETE
65,0.6820416450500488,2025-09-02 21:57:47.730115,2025-09-02 22:57:37.512037,0 days 00:59:49.781922,20,uniform,5,zero,,0.0016594713615139243,2144,544,976,352,672,old,1.264904962643763,tanh,0.012970884641011557,0.012965877850850424,0.01314870516459147,0.013180216153462728,0.013182997703552246,0.012809077898661295,0.012898008028666178,0.013022252491542274,0.6820416450500488,0.031222643352787908,COMPLETE
66,0.9439265330632528,2025-09-02 22:57:37.512478,2025-09-02 23:09:13.217595,0 days 00:11:35.705117,100,uniform,8,zero,,0.00013369058729818478,133,320,928,848,832,Glorot,,logistic,0.013123671213785807,0.01306601365407308,0.013048768043518066,0.013029813766479492,0.013100465138753256,0.01309823989868164,0.013106624285380045,0.013081942285810198,0.9439265330632528,0.006544945313853207,COMPLETE
67,0.9565189282099406,2025-09-02 23:09:13.218026,2025-09-02 23:13:51.942692,0 days 00:04:38.724666,256,uniform,6,nz,7.176529559961988e-07,1.9372613451865162e-05,1063,176,880,704,256,Glorot,,tanh,0.013049920399983725,0.013100345929463705,0.013078451156616211,0.012830773989359537,0.013267199198404947,0.013145009676615397,0.013104955355326334,0.013082379386538553,0.9565189282099406,0.010928476844375165,COMPLETE
68,0.7623060941696167,2025-09-02 23:13:51.943458,2025-09-02 23:18:43.190883,0 days 00:04:51.247425,256,uniform,7,nz,3.416860428194954e-08,0.012981559974488315,135,432,848,400,896,Glorot,,tanh,0.013062357902526855,0.013149023056030273,0.013157010078430176,0.013080914815266928,0.013074715932210287,0.012979388236999512,0.012967507044474283,0.013067273866562618,0.7623060941696167,0.024513730803310162,COMPLETE
69,0.8975560665130615,2025-09-02 23:18:43.191324,2025-09-03 00:18:01.707678,0 days 00:59:18.516354,20,uniform,5,nz,0.00012007912743354187,0.00027113906765924734,6067,528,448,144,752,Glorot,,logistic,0.012892723083496094,0.013074596722920736,0.013092358907063803,0.013248403867085775,0.01309053103129069,0.012891809145609537,0.012914617856343588,0.013029291516258604,0.8975560665130615,0.03150281635054785,COMPLETE
70,0.7106305956840515,2025-09-03 00:18:01.708987,2025-09-03 00:20:48.824071,0 days 00:02:47.115084,512,normal,6,nz,0.001891594375572162,0.7191924598511842,1351,880,272,384,688,Glorot,,logistic,2.578894297281901e-05,0.006997466087341309,0.007471362749735515,0.0006438891092936198,0.05024993419647217,0.0025559663772583008,9.934107462565104e-06,0.009707763081505186,0.7106305956840515,0.010283267185152134,COMPLETE
71,0.830401619275411,2025-09-03 00:20:48.824502,2025-09-03 00:25:50.249591,0 days 00:05:01.425089,512,uniform,6,zero,,0.003199994318455447,243,816,736,736,912,old,0.8103987701683892,tanh,0.013079563776652018,0.013124744097391764,0.01308135191599528,0.013137181599934896,0.013177593549092611,0.013001799583435059,0.013008395830790201,0.013087232907613119,0.830401619275411,0.01771040103918853,COMPLETE
72,0.901604692141215,2025-09-03 00:25:50.250020,2025-09-03 00:30:21.438447,0 days 00:04:31.188427,256,normal,5,zero,,8.544076895631713e-05,5767,656,1024,272,464,old,1.9964137595494265,tanh,0.013031005859375,0.013123194376627604,0.013067126274108887,0.013072053591410318,0.012952963511149088,0.013262589772542318,0.013137221336364746,0.01309230781736828,0.901604692141215,0.03177265420229842,COMPLETE
73,0.8812676668167114,2025-09-03 00:30:21.438886,2025-09-03 00:34:51.037983,0 days 00:04:29.599097,256,normal,7,zero,,0.00029853012204985674,3582,208,608,304,144,Glorot,,tanh,0.01291982332865397,0.013052860895792643,0.01299877961476644,0.013158122698465982,0.013461073239644369,0.013106981913248697,0.01311663786570231,0.013116325650896345,0.8812676668167114,0.012066649365286852,COMPLETE
74,0.9075143734614054,2025-09-03 00:34:51.038624,2025-09-03 00:46:36.362864,0 days 00:11:45.324240,100,normal,7,nz,1.1645131214966577e-08,0.005394936353663792,106,1024,416,224,912,old,1.4247474048067157,logistic,0.013097167015075684,0.013242562611897787,0.013074437777201334,0.013131101926167807,0.01315303643544515,0.01298848787943522,0.013038953145345053,0.013103678112938291,0.9075143734614054,0.01348437237466744,COMPLETE
75,0.920638640721639,2025-09-03 00:46:36.363317,2025-09-03 00:51:16.921636,0 days 00:04:40.558319,256,normal,5,nz,3.985160164071792e-08,0.00011333293684010681,2494,480,272,496,992,old,1.4060152735110083,tanh,0.013160188992818197,0.013170599937438965,0.013054728507995605,0.012914697329203287,0.013088186581929525,0.013124386469523111,0.013230443000793457,0.013106175831386022,0.920638640721639,0.031315098652678765,COMPLETE
76,0.9450053572654724,2025-09-03 00:51:16.922392,2025-09-03 00:53:27.484590,0 days 00:02:10.562198,512,uniform,6,zero,,0.00012366577423532303,813,272,192,224,528,Glorot,,logistic,0.012566049893697103,0.013152480125427246,0.013077378273010254,0.013012965520222982,0.013130505879720053,0.01341684659322103,0.012788852055867514,0.013020725477309453,0.9450053572654724,0.01366516986437184,COMPLETE
77,0.8818564216295878,2025-09-03 00:53:27.485022,2025-09-03 01:53:05.341352,0 days 00:59:37.856330,20,uniform,7,nz,1.114688748974331e-05,0.00302353028482557,545,432,736,128,464,Glorot,,logistic,0.013009230295817057,0.012848496437072754,0.013097405433654785,0.013179540634155273,0.013163367907206217,0.012692729632059732,0.013103445370992025,0.01301345938727969,0.8818564216295878,0.011677235660227964,COMPLETE
78,0.5645898183186849,2025-09-03 01:53:05.341787,2025-09-03 01:55:37.143302,0 days 00:02:31.801515,512,uniform,7,nz,1.8673803495401964e-06,0.05526123546971311,519,848,560,608,128,old,1.1062781748784758,tanh,0.012845913569132486,0.013080914815266928,0.01328603426615397,0.013034343719482422,0.012402017911275228,0.012763063112894693,0.011379043261210123,0.012684475807916552,0.5645898183186849,0.016550347273910946,COMPLETE
79,0.9138925472895304,2025-09-03 01:55:37.144063,2025-09-03 02:54:05.236097,0 days 00:58:28.092034,20,normal,7,zero,,0.001470689458533909,223,464,560,672,880,old,1.4497512673107567,logistic,0.013068437576293945,0.013122638066609701,0.013138890266418457,0.013067205746968588,0.01309359073638916,0.013060251871744791,0.013010144233703613,0.013080165499732609,0.9138925472895304,0.012854784352607482,COMPLETE
80,0.9469935695330302,2025-09-03 02:54:05.237056,2025-09-03 03:05:41.512806,0 days 00:11:36.275750,100,uniform,6,zero,,3.579048206884882e-06,222,656,992,912,160,Glorot,,logistic,0.01310110092163086,0.01309200127919515,0.012792150179545084,0.013059099515279135,0.013446370760599772,0.013115684191385904,0.013143618901570639,0.013107146535600935,0.9469935695330302,0.010357090313347918,COMPLETE
81,0.39054426550865173,2025-09-03 03:05:41.513246,2025-09-03 03:10:16.859688,0 days 00:04:35.346442,256,normal,7,nz,7.5982339338928935e-06,0.22883608482169288,7868,960,240,192,272,old,1.125960505486341,logistic,0.008507649103800455,0.01043395201365153,0.011666059494018555,0.012340943018595377,0.010788559913635254,0.00868229071299235,0.0015042225519816081,0.009131953829810732,0.39054426550865173,0.009795189067416455,COMPLETE
82,0.304204801718394,2025-09-03 03:10:16.860115,2025-09-03 03:21:51.114048,0 days 00:11:34.253933,100,normal,8,zero,,0.10874557551338768,6635,336,800,528,288,Glorot,,tanh,0.010274171829223633,0.01107331116994222,0.010757724444071451,0.011710564295450846,0.008710940678914389,0.008559266726175943,0.0048959652582804365,0.009425992057436989,0.304204801718394,0.0067349498122393735,COMPLETE
83,0.9291074077288309,2025-09-03 03:21:51.114994,2025-09-03 03:24:20.005400,0 days 00:02:28.890406,512,normal,6,zero,,0.0017061901565482273,132,192,464,816,288,old,0.825178179879926,logistic,0.013185977935791016,0.01311953862508138,0.013176480929056803,0.012875874837239584,0.013252655665079752,0.01305854320526123,0.013012448946634928,0.0130973600205921,0.9291074077288309,0.011257256819604263,COMPLETE
84,0.9212144613265991,2025-09-03 03:24:20.005827,2025-09-03 03:27:20.153332,0 days 00:03:00.147505,512,normal,8,zero,,0.0002781690817605432,1745,944,560,160,672,Glorot,,logistic,0.013077060381571451,0.01299115022023519,0.013106544812520346,0.013048887252807617,0.013103961944580078,0.012784719467163086,0.013144373893737793,0.01303667113894508,0.9212144613265991,0.006923761397505664,COMPLETE
85,0.6256491541862488,2025-09-03 03:27:20.153769,2025-09-03 03:32:30.228023,0 days 00:05:10.074254,512,uniform,5,nz,3.2749276837174516e-08,0.008313818174682656,8877,880,1008,912,384,Glorot,,logistic,0.012998700141906738,0.012995759646097818,0.013143301010131836,0.013033588727315268,0.01278996467590332,0.012938380241394043,0.011729598045349121,0.012804184641156877,0.6256491541862488,0.03077071785427732,COMPLETE
86,0.27066807945569354,2025-09-03 03:32:30.228747,2025-09-03 03:37:09.581486,0 days 00:04:39.352739,256,uniform,8,zero,,0.5469440389712815,1472,464,1024,480,592,old,0.3383535171692128,tanh,0.012006362279256185,0.011105895042419434,0.011310656865437826,0.01182568073272705,0.010257363319396973,0.008399407068888346,0.004816492398579915,0.009960265386672247,0.27066807945569354,0.007755935785313565,COMPLETE
87,0.9186142683029175,2025-09-03 03:37:09.585932,2025-09-03 03:48:44.998500,0 days 00:11:35.412568,100,uniform,6,zero,,0.0005783928690218981,602,384,512,848,240,Glorot,,logistic,0.013256549835205078,0.013102451960245768,0.012890299161275228,0.013182481129964193,0.013164997100830078,0.013065338134765625,0.013042211532592773,0.013100618407839822,0.9186142683029175,0.011289490843696987,COMPLETE
88,0.8937820196151733,2025-09-03 03:48:44.998930,2025-09-03 03:53:25.561086,0 days 00:04:40.562156,256,normal,5,zero,,0.0008431738076910984,750,992,176,768,832,Glorot,,tanh,0.013150612513224283,0.013071099917093912,0.013085246086120605,0.013127883275349935,0.013065934181213379,0.013060410817464193,0.01345523198445638,0.01314520268213181,0.8937820196151733,0.02987620868813507,COMPLETE
89,0.39184024930000305,2025-09-03 03:53:25.561969,2025-09-03 04:51:09.335340,0 days 00:57:43.773371,20,uniform,6,zero,,0.16831705897339333,5776,592,800,560,144,Glorot,,logistic,0.010533809661865234,0.011668205261230469,0.010406931241353353,0.012210249900817871,0.00763865311940511,0.009699066480000814,0.0029042561848958335,0.009294453121366956,0.39184024930000305,0.00989442945158734,COMPLETE
90,0.4548251231511434,2025-09-03 04:51:09.335760,2025-09-03 05:02:29.629321,0 days 00:11:20.293561,100,uniform,6,zero,,0.3909939093745277,374,512,640,496,224,old,1.8765638606488715,logistic,0.012212196985880533,0.01257467269897461,0.012478311856587728,0.012857635815938314,0.012485702832539877,0.012186646461486816,0.005003809928894043,0.011399853797185989,0.4548251231511434,0.013132071876274003,COMPLETE
91,0.9396029710769653,2025-09-03 05:02:29.629747,2025-09-03 06:02:46.318718,0 days 01:00:16.688971,20,normal,5,nz,4.522859030733572e-05,0.00019574329536391083,363,592,336,352,800,Glorot,,tanh,0.013175487518310547,0.013375560442606607,0.013090093930562338,0.013033509254455566,0.013057748476664225,0.013095339139302572,0.01318828264872233,0.013145145915803456,0.9396029710769653,0.03140223893487146,COMPLETE
92,0.2873260974884033,2025-09-03 06:02:46.319484,2025-09-03 06:14:20.013870,0 days 00:11:33.694386,100,uniform,8,zero,,0.33105969845944017,5576,128,304,624,1024,Glorot,,tanh,0.006679058074951172,0.009863018989562988,0.01135257879892985,0.00975362459818522,0.00854035218556722,0.007660667101542155,0.0017156203587849934,0.007937845729646228,0.2873260974884033,0.005735622812111124,COMPLETE
93,0.8197288115819296,2025-09-03 06:14:20.014306,2025-09-03 07:14:00.078210,0 days 00:59:40.063904,20,normal,5,nz,0.0037305455112698156,0.007668071404506788,593,960,752,720,128,Glorot,,logistic,0.01305091381072998,0.013062119483947754,0.013210217157999674,0.013088862101236979,0.013332049051920572,0.01299142837524414,0.012839555740356445,0.013082163674490792,0.8197288115819296,0.030535260803537894,COMPLETE
94,0.8051345944404602,2025-09-03 07:14:00.079081,2025-09-03 07:25:33.871627,0 days 00:11:33.792546,100,normal,6,zero,,0.001205834538010441,1064,496,720,304,912,old,0.9769363891153804,tanh,0.012967268625895182,0.012985507647196451,0.013070146242777506,0.013181090354919434,0.013086557388305664,0.013089259465535482,0.012990236282348633,0.013052866572425478,0.8051345944404602,0.010999340569877928,COMPLETE
95,0.5632861653963724,2025-09-03 07:25:33.872430,2025-09-03 07:37:19.636586,0 days 00:11:45.764156,100,uniform,7,nz,0.0011600881292548803,0.005564549644563299,7378,496,400,320,640,old,0.4608310137540848,tanh,0.013152241706848145,0.013010938962300619,0.01299722989400228,0.012929876645406088,0.012982567151387533,0.012720545132954916,0.009322285652160645,0.012445097877865746,0.5632861653963724,0.010414397242753412,COMPLETE
