number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
24,0.12203226238489151,2025-09-02 11:52:08.667239,2025-09-02 11:59:02.107781,0 days 00:06:53.440542,100,uniform,7,zero,,1.9973397341322524e-05,1337,448,Glorot,,logistic,0.013173913955688477,COMPLETE,0.013173913955688477
25,0.7750484228134156,2025-09-02 11:59:02.108224,2025-09-02 12:06:06.904526,0 days 00:07:04.796302,100,normal,8,zero,,0.001313336169200039,1126,480,old,1.4607765707779474,logistic,0.012460446357727051,COMPLETE,0.012460446357727051
26,0.658338725566864,2025-09-02 12:06:06.904989,2025-09-02 12:14:12.650240,0 days 00:08:05.745251,100,normal,5,nz,0.002310508554631245,2.993279432713497e-06,212,208,Glorot,,tanh,0.012949466705322266,COMPLETE,0.012949466705322266
27,0.6914032578468323,2025-09-02 12:14:12.650699,2025-09-02 12:50:55.451753,0 days 00:36:42.801054,20,normal,7,nz,1.059684351920824e-06,4.77818774805122e-06,1609,464,Glorot,,tanh,0.013211917877197266,COMPLETE,0.013211917877197266
28,0.8571451783180237,2025-09-02 12:50:55.452212,2025-09-02 13:25:25.005690,0 days 00:34:29.553478,20,normal,5,zero,,0.00013828279283371964,8171,128,old,0.770792829309715,tanh,0.01184384822845459,COMPLETE,0.01184384822845459
29,0.7752097129821778,2025-09-02 13:25:25.006378,2025-09-02 13:32:23.695196,0 days 00:06:58.688818,100,normal,7,zero,,0.0006383400130841039,1462,128,Glorot,,tanh,0.011977815628051757,COMPLETE,0.011977815628051757
30,0.957903265953064,2025-09-02 13:32:23.695952,2025-09-02 14:06:59.800460,0 days 00:34:36.104508,20,uniform,7,zero,,0.27683708072824537,143,912,Glorot,,tanh,0.009133028984069824,COMPLETE,0.009133028984069824
31,0.6472097039222717,2025-09-02 14:06:59.800909,2025-09-02 14:43:21.617127,0 days 00:36:21.816218,20,normal,7,zero,,4.170746904604951e-06,2075,240,old,0.8838063500464266,tanh,0.013047170639038087,COMPLETE,0.013047170639038087
32,0.9499032735824585,2025-09-02 14:43:21.617843,2025-09-02 14:51:18.796131,0 days 00:07:57.178288,100,normal,7,nz,0.00015673483443304014,0.14406368678586515,405,992,old,1.6217947263397825,tanh,0.009144973754882813,COMPLETE,0.009144973754882813
33,0.9176290512084961,2025-09-02 14:51:18.796607,2025-09-02 14:58:17.355185,0 days 00:06:58.558578,100,uniform,5,zero,,0.057020059203906834,281,400,Glorot,,logistic,0.008075070381164551,COMPLETE,0.008075070381164551
34,0.7126451969146729,2025-09-02 14:58:17.355645,2025-09-02 15:05:10.555926,0 days 00:06:53.200281,100,normal,6,zero,,1.8175550179742918e-06,2310,832,old,1.6535901776344464,tanh,0.013073205947875977,COMPLETE,0.013073205947875977
35,0.6855806589126587,2025-09-02 15:05:10.556629,2025-09-02 15:12:27.036963,0 days 00:07:16.480334,100,normal,7,nz,2.3881625663818028e-08,0.00030129831042670976,192,416,Glorot,,tanh,0.01317269802093506,COMPLETE,0.01317269802093506
36,0.835241973400116,2025-09-02 15:12:27.037439,2025-09-02 15:48:54.443269,0 days 00:36:27.405830,20,normal,6,nz,3.042048190917116e-07,0.0024865729443567025,230,432,old,1.9863089596180703,tanh,0.012566208839416504,COMPLETE,0.012566208839416504
37,0.6287903547286987,2025-09-02 15:48:54.444214,2025-09-02 15:55:59.835975,0 days 00:07:05.391761,100,normal,5,zero,,0.00031934072317515473,583,176,old,0.7980273673000766,tanh,0.013354325294494629,COMPLETE,0.013354325294494629
38,0.9366774797439575,2025-09-02 15:55:59.836461,2025-09-02 16:30:38.056420,0 days 00:34:38.219959,20,normal,8,zero,,0.006015868242524775,614,480,old,0.21837927025566456,tanh,0.012653326988220215,COMPLETE,0.012653326988220215
39,0.11450000405311585,2025-09-02 16:30:38.056872,2025-09-02 17:05:01.353658,0 days 00:34:23.296786,20,normal,5,zero,,1.9422269127825716e-06,399,912,old,0.8895458827965552,logistic,0.013115310668945312,COMPLETE,0.013115310668945312
40,0.8866129517555237,2025-09-02 17:05:01.354114,2025-09-02 17:11:58.625409,0 days 00:06:57.271295,100,normal,6,zero,,0.0020093447679859944,1510,976,old,0.7897342187886371,logistic,0.01217341423034668,COMPLETE,0.01217341423034668
41,0.6366451740264892,2025-09-02 17:11:58.625874,2025-09-02 17:19:02.109925,0 days 00:07:03.484051,100,normal,5,zero,,0.0013178595061205047,329,656,old,1.6891567488156214,logistic,0.013094282150268555,COMPLETE,0.013094282150268555
42,0.9585161685943604,2025-09-02 17:19:02.110391,2025-09-02 17:26:18.984945,0 days 00:07:16.874554,100,normal,5,zero,,0.020520468795960502,5573,720,old,1.2385120108259946,tanh,0.007756638526916504,COMPLETE,0.007756638526916504
43,0.9196935653686523,2025-09-02 17:26:18.985648,2025-09-02 18:00:32.798839,0 days 00:34:13.813191,20,uniform,7,zero,,0.01077541132005978,1870,752,Glorot,,logistic,0.010112619400024414,COMPLETE,0.010112619400024414
44,0.9569355249404907,2025-09-02 18:00:32.799295,2025-09-02 18:36:56.643822,0 days 00:36:23.844527,20,normal,5,nz,0.002919765386742817,0.4080388969790123,813,192,old,1.977044803454637,tanh,0.02213280200958252,COMPLETE,0.02213280200958252
45,0.9726613163948059,2025-09-02 18:36:56.644287,2025-09-02 19:11:26.335076,0 days 00:34:29.690789,20,uniform,6,zero,,0.10467739650491467,8879,240,old,1.988181682835439,logistic,8.232593536376953e-05,COMPLETE,8.232593536376953e-05
46,0.9419677972793579,2025-09-02 19:11:26.335861,2025-09-02 19:18:52.133040,0 days 00:07:25.797179,100,uniform,8,nz,0.0009110543562389147,0.10750221368169545,280,512,Glorot,,tanh,0.009054255485534669,COMPLETE,0.009054255485534669
47,0.8745484352111816,2025-09-02 19:18:52.133797,2025-09-02 19:55:29.846480,0 days 00:36:37.712683,20,normal,6,nz,1.2137828511775467e-07,0.0005684434147264066,1175,816,Glorot,,tanh,0.012852931022644043,COMPLETE,0.012852931022644043
48,0.6952258348464966,2025-09-02 19:55:29.852889,2025-09-02 20:31:45.231298,0 days 00:36:15.378409,20,normal,7,nz,5.733827693309677e-05,5.079600868546174e-06,1084,480,Glorot,,tanh,0.01312241554260254,COMPLETE,0.01312241554260254
49,0.9034516453742981,2025-09-02 20:31:45.232099,2025-09-02 21:06:23.614084,0 days 00:34:38.381985,20,normal,5,zero,,0.010843892878441716,158,224,old,0.6646190292569847,tanh,0.011998343467712402,COMPLETE,0.011998343467712402
50,0.8220322966575623,2025-09-02 21:06:23.614554,2025-09-02 21:13:51.489715,0 days 00:07:27.875161,100,normal,6,nz,0.000194697733265765,0.0019162850142456203,235,672,old,1.6809867835351213,tanh,0.012865447998046875,COMPLETE,0.012865447998046875
51,0.9450161814689636,2025-09-02 21:13:51.490167,2025-09-02 21:21:05.530115,0 days 00:07:14.039948,100,normal,7,nz,2.7495142582401514e-07,0.05907447236904719,655,320,old,1.39075721911742,tanh,0.007793855667114258,COMPLETE,0.007793855667114258
52,0.731290340423584,2025-09-02 21:21:05.530578,2025-09-02 21:55:28.680280,0 days 00:34:23.149702,20,normal,5,zero,,3.857174781334704e-05,3039,800,Glorot,,tanh,0.013047099113464355,COMPLETE,0.013047099113464355
53,0.9741774439811707,2025-09-02 21:55:28.680735,2025-09-02 22:33:02.370855,0 days 00:37:33.690120,20,normal,7,nz,3.386321498655938e-06,0.12264970522261864,2353,592,Glorot,,tanh,0.0026720046997070314,COMPLETE,0.0026720046997070314
54,0.12861290574073792,2025-09-02 22:33:02.371322,2025-09-02 22:40:25.623801,0 days 00:07:23.252479,100,uniform,8,nz,2.172158274853957e-05,4.971380801717752e-05,489,784,old,1.570720193391757,logistic,0.013123226165771485,COMPLETE,0.013123226165771485
55,0.7138064861297607,2025-09-02 22:40:25.625397,2025-09-02 23:15:08.774222,0 days 00:34:43.148825,20,uniform,6,zero,,1.2551410088649383e-06,146,1008,old,1.3354783582374978,tanh,0.013114833831787109,COMPLETE,0.013114833831787109
56,0.9446936011314392,2025-09-02 23:15:08.774681,2025-09-02 23:22:27.634314,0 days 00:07:18.859633,100,uniform,8,nz,0.001457454736002227,0.21160224376284129,194,368,Glorot,,tanh,0.005588912963867187,COMPLETE,0.005588912963867187
57,0.12061290889978409,2025-09-02 23:22:27.640619,2025-09-02 23:59:30.591339,0 days 00:37:02.950720,20,normal,7,nz,0.000345206216507449,1.0767903294947152e-05,3459,336,old,0.43178383268196363,logistic,0.013057923316955567,COMPLETE,0.013057923316955567
58,0.9630322933197022,2025-09-02 23:59:30.592118,2025-09-03 00:06:27.098253,0 days 00:06:56.506135,100,normal,6,zero,,0.314492368582759,402,464,Glorot,,tanh,0.004951906204223633,COMPLETE,0.004951906204223633
59,0.7176774501800537,2025-09-03 00:06:27.098995,2025-09-03 00:43:07.547443,0 days 00:36:40.448448,20,normal,5,nz,9.261598751419367e-05,8.30508083975526e-06,7406,752,Glorot,,tanh,0.013134074211120606,COMPLETE,0.013134074211120606
60,0.9249677538871766,2025-09-03 00:43:07.547910,2025-09-03 00:50:01.523418,0 days 00:06:53.975508,100,uniform,6,zero,,0.007050908081710695,5149,800,old,1.1831342969408847,logistic,0.01054520606994629,COMPLETE,0.01054520606994629
61,0.6971290588378907,2025-09-03 00:50:01.523878,2025-09-03 01:26:21.800155,0 days 00:36:20.276277,20,normal,6,nz,5.921401756691521e-08,3.2902411980469176e-06,315,432,old,0.537490790118223,tanh,0.013120818138122558,COMPLETE,0.013120818138122558
62,0.7174355149269104,2025-09-03 01:26:21.800627,2025-09-03 01:33:20.900626,0 days 00:06:59.099999,100,normal,5,zero,,0.00011442100841843391,306,832,old,1.2743207063277995,tanh,0.013067221641540528,COMPLETE,0.013067221641540528
63,0.934596836566925,2025-09-03 01:33:20.901088,2025-09-03 01:40:40.903386,0 days 00:07:20.002298,100,uniform,7,nz,0.0004064835377827357,0.11607285176566381,180,160,Glorot,,tanh,0.006657934188842774,COMPLETE,0.006657934188842774
64,0.11264516562223434,2025-09-03 01:40:40.905704,2025-09-03 02:15:05.261293,0 days 00:34:24.355589,20,uniform,6,zero,,1.382661221905772e-06,682,688,Glorot,,logistic,0.013061618804931641,COMPLETE,0.013061618804931641
65,0.9665806770324707,2025-09-03 02:15:05.262598,2025-09-03 02:22:01.403692,0 days 00:06:56.141094,100,uniform,6,zero,,0.07388299612462086,5783,864,Glorot,,tanh,0.006396651268005371,COMPLETE,0.006396651268005371
66,0.9620968103408813,2025-09-03 02:22:01.404445,2025-09-03 02:58:16.038066,0 days 00:36:14.633621,20,uniform,6,nz,1.908237513615749e-06,0.009531024033067244,2537,176,old,0.27563829445908666,tanh,0.007536745071411133,COMPLETE,0.007536745071411133
67,0.9041935801506042,2025-09-03 02:58:16.038838,2025-09-03 03:05:29.197038,0 days 00:07:13.158200,100,uniform,8,nz,0.0003436092483606785,0.003563853576994704,2874,368,Glorot,,logistic,0.008714890480041504,COMPLETE,0.008714890480041504
68,0.9178225994110107,2025-09-03 03:05:29.197495,2025-09-03 03:41:53.719535,0 days 00:36:24.522040,20,normal,7,nz,1.4017302164881898e-08,0.0007937355347963972,4181,720,old,0.47843307409063596,tanh,0.012678384780883789,COMPLETE,0.012678384780883789
69,0.9153387308120727,2025-09-03 03:41:53.720384,2025-09-03 03:49:12.425276,0 days 00:07:18.704892,100,normal,8,nz,6.313429655245278e-05,0.0053832863402396,1641,528,old,1.8323299386798049,tanh,0.011301350593566895,COMPLETE,0.011301350593566895
70,0.7225161552429199,2025-09-03 03:49:12.425737,2025-09-03 03:56:29.408351,0 days 00:07:16.982614,100,normal,5,nz,2.859240358052314e-08,1.6731914187622226e-05,281,1024,Glorot,,tanh,0.01307673454284668,COMPLETE,0.01307673454284668
71,0.8828548908233642,2025-09-03 03:56:29.412766,2025-09-03 04:33:05.487378,0 days 00:36:36.074612,20,uniform,6,nz,1.792899246741057e-05,0.006913685110777846,169,672,old,0.49099531740265967,logistic,0.012502121925354003,COMPLETE,0.012502121925354003
72,0.7110322952270508,2025-09-03 04:33:05.487837,2025-09-03 05:07:16.995722,0 days 00:34:11.507885,20,normal,5,zero,,1.1247460343901707e-05,4428,720,old,1.9937895835839174,tanh,0.013145136833190917,COMPLETE,0.013145136833190917
73,0.6766129255294799,2025-09-03 05:07:16.996457,2025-09-03 05:14:09.673563,0 days 00:06:52.677106,100,uniform,5,zero,,1.464582346141168e-06,177,272,old,1.5722709633047176,tanh,0.01305406093597412,COMPLETE,0.01305406093597412
74,0.674854862689972,2025-09-03 05:14:09.682976,2025-09-03 05:20:59.085077,0 days 00:06:49.402101,100,normal,5,zero,,3.14002547856668e-05,9486,272,Glorot,,tanh,0.013056659698486328,COMPLETE,0.013056659698486328
75,0.9465323090553284,2025-09-03 05:20:59.085534,2025-09-03 05:54:59.124287,0 days 00:34:00.038753,20,uniform,6,zero,,0.014690104852027007,5136,736,old,0.7244111194020812,logistic,0.007703113555908203,COMPLETE,0.007703113555908203
76,0.9476935982704162,2025-09-03 05:54:59.124734,2025-09-03 06:01:49.239031,0 days 00:06:50.114297,100,normal,7,zero,,0.016135003905995773,608,816,old,0.24615482133226763,tanh,0.012476038932800294,COMPLETE,0.012476038932800294
77,0.8730645537376404,2025-09-03 06:01:49.239493,2025-09-03 06:37:58.906292,0 days 00:36:09.666799,20,normal,6,nz,4.475886895022075e-05,0.003760901666790769,239,512,old,1.3150227734312128,tanh,0.012379932403564452,COMPLETE,0.012379932403564452
78,0.9566935896873474,2025-09-03 06:37:58.907211,2025-09-03 07:12:13.127972,0 days 00:34:14.220761,20,normal,6,zero,,0.413288193112604,117,192,Glorot,,tanh,0.003854703903198242,COMPLETE,0.003854703903198242
79,0.2318064570426941,2025-09-03 07:12:13.128853,2025-09-03 07:19:08.763335,0 days 00:06:55.634482,100,uniform,6,zero,,4.666393429270872e-05,2044,608,Glorot,,logistic,0.01304795742034912,COMPLETE,0.01304795742034912
80,0.11393548846244812,2025-09-03 07:19:08.763786,2025-09-03 07:54:13.833038,0 days 00:35:05.069252,20,normal,7,zero,,1.4858133199918598e-05,104,704,Glorot,,logistic,0.013068890571594239,COMPLETE,0.013068890571594239
81,0.7332742094993592,2025-09-03 07:54:13.833495,2025-09-03 08:01:28.810867,0 days 00:07:14.977372,100,uniform,7,nz,0.0010917302197331533,4.567042683767289e-05,2753,1024,Glorot,,tanh,0.013039565086364746,COMPLETE,0.013039565086364746
82,0.8984193921089172,2025-09-03 08:01:28.811348,2025-09-03 08:38:16.257033,0 days 00:36:47.445685,20,normal,6,nz,3.4742302962506327e-06,0.002421213170551697,551,992,old,0.9342401610196729,tanh,0.012796831130981446,COMPLETE,0.012796831130981446
83,0.8722581148147583,2025-09-03 08:38:16.257821,2025-09-03 08:45:39.454530,0 days 00:07:23.196709,100,uniform,6,nz,3.4195612894237447e-06,0.0006660670168108011,1054,912,old,1.2910307012265347,tanh,0.012951540946960449,COMPLETE,0.012951540946960449
84,0.2015645235776901,2025-09-03 08:45:39.455722,2025-09-03 09:20:13.357342,0 days 00:34:33.901620,20,uniform,8,zero,,2.9943331035742903e-05,2081,608,Glorot,,logistic,0.01313624382019043,COMPLETE,0.01313624382019043
