number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
18,0.9379174709320068,2025-09-02 06:43:11.758014,2025-09-02 06:47:27.810261,0 days 00:04:16.052247,512,uniform,8,zero,,0.0005645279458462784,8137,960,224,704,960,old,0.77719832383908,tanh,0.012999931971232096,0.013039310773213705,0.013057708740234375,0.013144453366597494,0.0130996306737264,0.013132810592651367,0.012880245844523111,0.013050584566025508,0.9379174709320068,0.028036153159791157,COMPLETE
19,1.0270816683769226,2025-09-02 06:47:27.810719,2025-09-02 06:52:16.801151,0 days 00:04:48.990432,256,normal,8,zero,,1.6752573004292335e-05,5290,896,320,640,976,old,0.8203862668317286,logistic,0.013256549835205078,0.013191699981689453,0.013061881065368652,0.013147989908854166,0.013082345326741537,0.013137420018513998,0.013031800587972006,0.013129955246334982,1.0270816683769226,0.027110369539312444,COMPLETE
20,1.0453486045201619,2025-09-02 06:52:16.801607,2025-09-02 06:54:37.330920,0 days 00:02:20.529313,512,normal,6,zero,,2.993279432713497e-06,212,208,240,576,448,Glorot,,tanh,0.01311631997426351,0.013132532437642416,0.013108412424723307,0.01294259230295817,0.013094584147135416,0.013013164202372232,0.012879172960917154,0.013040968350001746,1.0453486045201619,0.022421245072733516,COMPLETE
21,0.9443660775820414,2025-09-02 06:54:37.331383,2025-09-02 07:54:27.889910,0 days 00:59:50.558527,20,normal,6,nz,5.9489511775294635e-08,0.006037702454628343,472,784,544,368,656,old,1.091064919512398,logistic,0.01311802864074707,0.013065377871195475,0.013066252072652182,0.013069987297058105,0.013105074564615885,0.013180891672770182,0.012936711311340332,0.013077474775768464,0.9443660775820414,0.021393805491728188,COMPLETE
22,1.0323469241460164,2025-09-02 07:54:27.890706,2025-09-02 08:55:01.312776,0 days 01:00:33.422070,20,uniform,6,nz,6.383400130841037e-06,8.670749413248175e-05,104,960,416,448,992,Glorot,,logistic,0.013100266456604004,0.013074755668640137,0.013112862904866537,0.013070146242777506,0.013071974118550619,0.013113856315612793,0.013137420018513998,0.013097325960795084,1.0323469241460164,0.024269569750184048,COMPLETE
23,0.3798043529192607,2025-09-02 08:55:01.313670,2025-09-02 09:06:53.124915,0 days 00:11:51.811245,100,uniform,5,nz,2.1360456204059218e-06,0.28551000705087126,6515,800,336,144,448,old,0.5217777191089703,logistic,0.010953267415364584,0.008321444193522135,0.010831316312154135,0.01197361946105957,0.01053619384765625,0.005386471748352051,0.0006436506907145182,0.008377994809831892,0.3798043529192607,0.006712650413671068,COMPLETE
24,1.0335999329884846,2025-09-02 09:06:53.125895,2025-09-02 09:09:12.164142,0 days 00:02:19.038247,512,normal,5,zero,,1.779299425457281e-05,383,592,128,144,512,old,1.0953085363151955,logistic,0.01312716801961263,0.01323401927947998,0.01303104559580485,0.01311055819193522,0.012889703114827475,0.013256510098775228,0.013440330823262533,0.013155619303385416,1.0335999329884846,0.008126381815564826,COMPLETE
25,1.0424447059631348,2025-09-02 09:09:12.164581,2025-09-02 09:21:16.653438,0 days 00:12:04.488857,100,uniform,7,nz,0.0005702005920390691,1.4639514365757013e-05,423,528,848,912,400,old,1.1341970532789616,tanh,0.013048648834228516,0.013110836346944174,0.013169010480244955,0.01299130916595459,0.013245900472005209,0.01306450366973877,0.013030807177225748,0.013094430878048851,1.0424447059631348,0.013896031928308626,COMPLETE
26,0.8043031692504883,2025-09-02 09:21:16.653898,2025-09-02 10:19:12.446335,0 days 00:57:55.792437,20,uniform,8,zero,,0.2871481514809849,100,448,272,128,576,Glorot,,logistic,0.012550075848897299,0.012952208518981934,0.012997825940450033,0.013002276420593262,0.013019045193990072,0.013068477312723795,0.008242607116699219,0.01226178805033366,0.8043031692504883,0.03208247958515681,COMPLETE
27,1.0349026322364807,2025-09-02 10:19:12.447740,2025-09-02 10:21:32.721152,0 days 00:02:20.273412,512,normal,8,zero,,0.0002178273503004652,128,256,144,416,736,old,0.6685596747040621,logistic,0.013400912284851074,0.013129432996114096,0.01305373509724935,0.01316694418589274,0.013175129890441895,0.013248324394226074,0.012966314951578775,0.013162970542907717,1.0349026322364807,0.030152444583374176,COMPLETE
28,1.01172270377477,2025-09-02 10:21:32.721618,2025-09-02 11:20:41.111541,0 days 00:59:08.389923,20,uniform,6,zero,,3.0420481909171226e-05,5892,1024,528,896,128,Glorot,,tanh,0.013113300005594889,0.013023813565572103,0.012865304946899414,0.013082504272460938,0.012718756993611654,0.013117631276448568,0.013193209966023764,0.01301636014665876,1.01172270377477,0.02266790450858548,COMPLETE
29,0.9799442291259766,2025-09-02 11:20:41.112783,2025-09-02 12:19:24.480619,0 days 00:58:43.367836,20,normal,7,zero,,0.0002520438692546329,6794,496,416,496,464,old,1.334672179660087,logistic,0.013304432233174643,0.013061126073201498,0.012985706329345703,0.013088266054789225,0.01305250326792399,0.01305981477101644,0.013019522031148275,0.013081624394371395,0.9799442291259766,0.013389617825601736,COMPLETE
30,1.0329368909200032,2025-09-02 12:19:24.481095,2025-09-02 12:24:53.117503,0 days 00:05:28.636408,512,uniform,7,nz,1.6486730302220903e-05,0.00021278293670092617,192,384,960,752,960,old,1.6650831421016485,tanh,0.013076384862263998,0.013067881266276041,0.013012250264485678,0.01313344637552897,0.013054728507995605,0.013144691785176596,0.013047258059183756,0.01307666301727295,1.0329368909200032,0.012870648311723326,COMPLETE
31,1.03068741162618,2025-09-02 12:24:53.117969,2025-09-02 13:24:45.710322,0 days 00:59:52.592353,20,normal,6,nz,3.767989982847917e-05,8.41986904154775e-06,661,192,976,336,784,Glorot,,logistic,0.01305993398030599,0.013135075569152832,0.01312581698099772,0.013147672017415365,0.013086438179016113,0.013118624687194824,0.013073007265726725,0.013106652668544227,1.03068741162618,0.022121292932115955,COMPLETE
