number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
22,0.8739032745361328,2025-08-23 06:18:51.386035,2025-08-23 06:23:02.266835,0 days 00:04:10.880800,20,,normal,8,nz,0.00180794048733025,0.05210476428217536,1934,464,0.517117910674237,pca,old,1.595453026887686,tanh,-0.00019783973693847655,COMPLETE,-0.00019783973693847655
23,0.8692419409751893,2025-08-23 06:23:02.267116,2025-08-23 06:27:30.972063,0 days 00:04:28.704947,20,,normal,8,nz,0.009639207774279644,0.0784673422149883,1634,608,0.5117698668564334,pca,old,1.6161793336035004,tanh,0.008342409133911132,COMPLETE,0.008342409133911132
24,0.8840968251228333,2025-08-23 06:27:30.972328,2025-08-23 06:31:52.830687,0 days 00:04:21.858359,20,,normal,8,nz,0.009788538936192049,0.214984109265733,2240,608,0.5048577395154206,pca,old,1.6184061012468638,tanh,0.03046562671661377,COMPLETE,0.03046562671661377
25,0.0978064551949501,2025-08-23 06:31:52.830973,2025-08-23 06:35:59.842653,0 days 00:04:07.011680,20,,normal,8,nz,0.009586246485882941,0.9086998610387121,7081,224,0.5079334830580509,pca,old,1.5454897437099944,logistic,,COMPLETE,
26,0.7978871107101441,2025-08-23 06:35:59.842923,2025-08-23 06:40:03.886106,0 days 00:04:04.043183,20,,normal,8,zero,,0.00171624312383316,7735,80,0.6123365731029167,pca,old,1.6228070305908655,tanh,0.006121444702148438,COMPLETE,0.006121444702148438
27,0.0978064551949501,2025-08-23 06:40:03.886356,2025-08-23 06:44:18.803679,0 days 00:04:14.917323,20,,uniform,8,zero,,0.4250589004914486,5883,752,0.5027586002499974,pca,old,1.4082517407981856,tanh,,COMPLETE,
28,0.641822624206543,2025-08-23 06:44:18.804027,2025-08-23 06:49:10.007553,0 days 00:04:51.203526,20,,normal,7,nz,0.00024406081220513335,0.00010313931999693516,5122,496,0.6091602952764011,pca,old,1.8158202246942334,tanh,0.01294088363647461,COMPLETE,0.01294088363647461
29,0.8839677929878235,2025-08-23 06:49:10.007816,2025-08-23 06:54:07.830207,0 days 00:04:57.822391,20,,uniform,6,nz,0.0008665888441433984,0.10921986302840388,2580,384,0.9870963992053328,pca,old,1.4046327099493396,tanh,0.004682135581970215,COMPLETE,0.004682135581970215
30,0.8598225951194763,2025-08-23 06:54:07.830495,2025-08-23 06:59:00.312328,0 days 00:04:52.481833,20,,uniform,6,nz,0.0001913815113618586,0.06497070773915091,1766,144,0.9925376840500498,pca,old,1.1733390863249833,tanh,0.0005549907684326172,COMPLETE,0.0005549907684326172
31,0.89277423620224,2025-08-23 06:59:00.314165,2025-08-23 07:03:56.318434,0 days 00:04:56.004269,20,,normal,5,nz,0.0020826585226742067,0.06835233311009124,7914,432,0.9856610556767831,pca,old,1.4443158162091188,tanh,0.16445109844207764,COMPLETE,0.16445109844207764
32,0.8788065075874328,2025-08-23 07:03:56.318699,2025-08-23 07:04:58.817901,0 days 00:01:02.499202,100,,normal,6,nz,0.002145393621410349,0.05945367720767749,9135,592,0.9837600404308691,pca,old,1.3375699376250445,tanh,0.012780117988586425,COMPLETE,0.012780117988586425
33,0.8798548936843872,2025-08-23 07:04:58.818186,2025-08-23 07:09:08.538073,0 days 00:04:09.719887,20,,normal,5,nz,0.009014922770026471,0.04697438462604422,9662,288,0.9993040053181066,pca,old,1.3666207492095825,tanh,0.04325072765350342,COMPLETE,0.04325072765350342
34,0.8820161819458008,2025-08-23 07:09:08.538350,2025-08-23 07:13:40.102292,0 days 00:04:31.563942,20,,normal,5,nz,0.0005615533000562187,0.05329387431002891,9119,864,0.8861262442594604,pca,Glorot,,tanh,0.0005254745483398438,COMPLETE,0.0005254745483398438
35,0.827790367603302,2025-08-23 07:13:40.102532,2025-08-23 07:18:24.476819,0 days 00:04:44.374287,20,2.6524261602860232e-08,uniform,6,nz,0.0014055835547325747,0.014750859873696455,4105,608,,colnorm,old,1.547884311601502,tanh,0.005962157249450683,COMPLETE,0.005962157249450683
36,0.8249194025993347,2025-08-23 07:18:24.478583,2025-08-23 07:19:16.897782,0 days 00:00:52.419199,100,,normal,8,nz,0.007694746119832227,0.005354724347314275,4305,272,0.9963983340218792,pca,old,1.1651470744061347,tanh,0.006482553482055664,COMPLETE,0.006482553482055664
37,0.8426451921463013,2025-08-23 07:19:16.898070,2025-08-23 07:23:58.189048,0 days 00:04:41.290978,20,,normal,7,zero,,0.16767415179998973,2381,656,0.8701036772705785,pca,old,1.5794923110536907,tanh,8.678436279296875e-06,COMPLETE,8.678436279296875e-06
38,0.8984839081764221,2025-08-23 07:23:58.191044,2025-08-23 07:29:22.852049,0 days 00:05:24.661005,20,,uniform,5,nz,0.00024781392631415314,0.13668241140992815,9569,304,,raw,old,1.3785867268588823,tanh,0.03685441017150879,COMPLETE,0.03685441017150879
39,0.0978064551949501,2025-08-23 07:29:22.852330,2025-08-23 07:34:25.119496,0 days 00:05:02.267166,20,,uniform,5,nz,4.368395555764369e-05,0.17940874461708117,9313,400,,raw,old,1.1868336952922287,tanh,,COMPLETE,
40,0.0978064551949501,2025-08-23 07:34:25.119772,2025-08-23 07:38:45.904885,0 days 00:04:20.785113,20,,normal,7,nz,0.00016871458185914757,0.6697118748116011,3884,256,,raw,old,1.7133854908900732,tanh,,COMPLETE,
41,0.8822097301483154,2025-08-23 07:38:45.907051,2025-08-23 07:39:36.759367,0 days 00:00:50.852316,100,,uniform,5,nz,0.0006020328219872898,0.04285040988104239,9300,368,,raw,Glorot,,tanh,0.0016327142715454102,COMPLETE,0.0016327142715454102
42,0.8752097368240357,2025-08-23 07:39:36.759589,2025-08-23 07:44:11.052261,0 days 00:04:34.292672,20,,uniform,6,nz,0.0011391709096292347,0.15035809859160298,859,656,0.9950303678356325,pca,old,1.3974091219347182,tanh,0.0007071971893310546,COMPLETE,0.0007071971893310546
43,0.8441774487495423,2025-08-23 07:44:11.052604,2025-08-23 07:49:03.100627,0 days 00:04:52.048023,20,4.622132137956928e-08,uniform,5,zero,,0.033284334296367714,3505,352,,colnorm,old,1.4080292063431048,tanh,0.0043240547180175785,COMPLETE,0.0043240547180175785
44,0.8930000424385071,2025-08-23 07:49:03.100889,2025-08-23 07:54:35.880302,0 days 00:05:32.779413,20,,uniform,6,nz,0.001394928018552348,0.05784986938409597,9055,384,,raw,Glorot,,tanh,0.03679325580596924,COMPLETE,0.03679325580596924
45,0.833193588256836,2025-08-23 07:54:35.880575,2025-08-23 07:59:58.239098,0 days 00:05:22.358523,20,,uniform,7,nz,0.00896742839231541,0.11038944180640205,4873,96,,raw,Glorot,,tanh,0.0018314361572265626,COMPLETE,0.0018314361572265626
46,0.8882581114768981,2025-08-23 07:59:58.239365,2025-08-23 08:05:16.990818,0 days 00:05:18.751453,20,,uniform,6,zero,,0.0568785234131221,7826,336,,raw,Glorot,,tanh,0.0011389732360839843,COMPLETE,0.0011389732360839843
47,0.8241129517555237,2025-08-23 08:05:16.991129,2025-08-23 08:10:37.403093,0 days 00:05:20.411964,20,,uniform,6,zero,,0.0067058676270983966,6360,544,,raw,Glorot,,tanh,0.009090447425842285,COMPLETE,0.009090447425842285
48,0.0978064551949501,2025-08-23 08:10:37.404949,2025-08-23 08:15:34.392093,0 days 00:04:56.987144,20,,uniform,6,nz,4.052798208100091e-05,0.29803418907916424,8859,400,,raw,Glorot,,tanh,,COMPLETE,
49,0.8832258582115173,2025-08-23 08:15:34.394007,2025-08-23 08:19:52.700609,0 days 00:04:18.306602,20,,uniform,6,nz,0.00017781192685435232,0.08477172819332301,9286,48,,raw,old,1.956373077279764,logistic,0.00012109279632568359,COMPLETE,0.00012109279632568359
50,0.0978064551949501,2025-08-23 08:19:52.700945,2025-08-23 08:23:56.906455,0 days 00:04:04.205510,20,,uniform,6,zero,,0.5173296319026545,6347,208,0.7444691783077485,pca,Glorot,,tanh,,COMPLETE,
51,0.8146774768829346,2025-08-23 08:23:56.906720,2025-08-23 08:28:46.184325,0 days 00:04:49.277605,20,4.393618442815863e-06,uniform,8,zero,,0.0038703122602796926,6191,320,,colnorm,Glorot,,tanh,0.009656286239624024,COMPLETE,0.009656286239624024
52,0.8226129531860351,2025-08-23 08:28:46.186099,2025-08-23 08:33:38.067803,0 days 00:04:51.881704,20,,uniform,8,zero,,0.011903952371871345,5322,224,,raw,Glorot,,logistic,0.003004002571105957,COMPLETE,0.003004002571105957
53,0.7001774668693542,2025-08-23 08:33:38.068078,2025-08-23 08:39:10.239991,0 days 00:05:32.171913,20,,uniform,8,nz,0.001854281986986378,0.0007007872751153344,5756,224,,raw,Glorot,,tanh,0.010916399955749511,COMPLETE,0.010916399955749511
54,0.8409355163574219,2025-08-23 08:39:10.240303,2025-08-23 08:43:52.910558,0 days 00:04:42.670255,20,3.2118589216184476e-08,normal,8,nz,0.009149228118813715,0.010890315823640414,4946,160,,colnorm,old,1.9355713809349249,tanh,0.00019316673278808595,COMPLETE,0.00019316673278808595
55,0.8165807008743287,2025-08-23 08:43:52.910833,2025-08-23 08:44:48.506380,0 days 00:00:55.595547,100,1.0613918059961214e-05,uniform,6,nz,0.0008429952659796788,0.00342971607368707,6342,400,,colnorm,Glorot,,tanh,0.010491156578063964,COMPLETE,0.010491156578063964
56,0.0978064551949501,2025-08-23 08:44:48.506598,2025-08-23 08:49:42.871550,0 days 00:04:54.364952,20,,uniform,6,zero,,0.2438690737559677,3958,112,,raw,Glorot,,tanh,,COMPLETE,
57,0.8520967960357666,2025-08-23 08:49:42.871790,2025-08-23 08:55:16.357591,0 days 00:05:33.485801,20,,normal,5,nz,0.0012977711707424643,0.04174921252311272,4163,704,,raw,old,1.1071556303342351,tanh,0.0017004013061523438,COMPLETE,0.0017004013061523438
58,0.8255968213081359,2025-08-23 08:55:16.357925,2025-08-23 09:00:20.199363,0 days 00:05:03.841438,20,,normal,6,zero,,0.005468167148497521,8060,320,,raw,Glorot,,tanh,0.007747912406921386,COMPLETE,0.007747912406921386
59,0.7888871192932129,2025-08-23 09:00:20.199610,2025-08-23 09:01:11.854825,0 days 00:00:51.655215,100,,normal,5,zero,,0.02245402479871513,5837,352,0.8341835884153892,pca,old,1.5794164002381388,tanh,0.00413973331451416,COMPLETE,0.00413973331451416
60,0.6596290588378906,2025-08-23 09:01:11.855053,2025-08-23 09:05:11.523631,0 days 00:03:59.668578,20,,normal,6,nz,0.0013217048759819154,0.30227982536522086,8366,512,0.861566229043166,pca,Glorot,,tanh,0.00026712417602539065,COMPLETE,0.00026712417602539065
61,0.7999838829040528,2025-08-23 09:05:11.523927,2025-08-23 09:06:01.668646,0 days 00:00:50.144719,100,2.6599279908044104e-08,normal,5,nz,0.0006110709504259727,0.02827703196899181,4804,496,,colnorm,old,1.3976386599908532,tanh,0.0036823511123657226,COMPLETE,0.0036823511123657226
62,0.8135807037353515,2025-08-23 09:06:01.668908,2025-08-23 09:10:08.201016,0 days 00:04:06.532108,20,,normal,8,nz,0.0008555399481361892,0.0031096543550394617,9504,656,0.9096286702576252,pca,old,1.4053377616240033,tanh,0.010449457168579101,COMPLETE,0.010449457168579101
63,0.821871018409729,2025-08-23 09:10:08.201236,2025-08-23 09:14:14.784025,0 days 00:04:06.582789,20,,uniform,6,nz,0.0014395847647638365,0.012609193727885453,6379,640,0.9979766276100321,pca,old,1.387997199060871,logistic,0.004724240303039551,COMPLETE,0.004724240303039551
64,0.8717581152915954,2025-08-23 09:14:14.784332,2025-08-23 09:18:20.741210,0 days 00:04:05.956878,20,,uniform,7,nz,0.009185548991876215,0.03472579456698625,4133,352,0.9281475189789232,pca,old,1.0304932975005132,tanh,0.013516736030578614,COMPLETE,0.013516736030578614
65,0.8556613087654114,2025-08-23 09:18:20.741477,2025-08-23 09:19:08.678817,0 days 00:00:47.937340,100,,uniform,6,zero,,0.12226453475622802,3670,400,0.9348057498326181,pca,old,1.4399677762819754,tanh,0.003594231605529785,COMPLETE,0.003594231605529785
66,0.8154355406761169,2025-08-23 09:19:08.679034,2025-08-23 09:19:57.187964,0 days 00:00:48.508930,100,,uniform,6,nz,0.00019078166834667428,0.010404319129525679,6668,416,,raw,Glorot,,logistic,0.004815483093261718,COMPLETE,0.004815483093261718
67,0.0978064551949501,2025-08-23 09:19:57.188180,2025-08-23 09:23:48.369011,0 days 00:03:51.180831,20,,uniform,7,zero,,0.19053167151767475,3605,144,,raw,old,1.2934457514765343,tanh,,COMPLETE,
68,0.6384032607078552,2025-08-23 09:23:48.369269,2025-08-23 09:27:54.183287,0 days 00:04:05.814018,20,,uniform,5,nz,0.0006676556356479156,0.3722185444644605,2285,384,0.9963259118315577,pca,Glorot,,tanh,-0.000229644775390625,COMPLETE,-0.000229644775390625
69,0.8262742400169373,2025-08-23 09:27:54.183570,2025-08-23 09:32:00.620023,0 days 00:04:06.436453,20,,normal,5,nz,3.6798362008400605e-06,0.03309086049350202,3806,560,0.6590437588553467,pca,old,1.6169379643289787,logistic,0.005139207839965821,COMPLETE,0.005139207839965821
