number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
87,0.8172097325325012,2025-09-03 19:34:02.536792,2025-09-03 20:11:03.986296,0 days 00:37:01.449504,20,uniform,5,nz,7.834470322377398e-05,0.000931322797099139,9397,560,Glorot,,tanh,0.011566543579101562,COMPLETE,0.011566543579101562
88,0.5944193705916405,2025-09-03 20:11:03.986740,2025-09-03 20:45:50.891154,0 days 00:34:46.904414,20,uniform,6,zero,,0.8579651745205013,3819,384,old,1.6608536549380497,logistic,0.002650880813598633,COMPLETE,0.002650880813598633
89,0.0978064551949501,2025-09-03 20:45:50.891590,2025-09-03 21:22:48.529327,0 days 00:36:57.637737,20,uniform,8,nz,5.734682409768582e-05,0.6496348049726113,3401,640,old,1.7152913108806613,tanh,,COMPLETE,
90,0.8134677886962891,2025-09-03 21:22:48.530258,2025-09-03 21:59:51.959135,0 days 00:37:03.428877,20,uniform,6,nz,5.409662085312455e-05,0.01636594682353371,1234,944,Glorot,,tanh,0.01139373779296875,COMPLETE,0.01139373779296875
91,0.0978064551949501,2025-09-03 21:59:51.960061,2025-09-03 22:36:50.517428,0 days 00:36:58.557367,20,uniform,7,nz,1.0275317118560351e-05,0.7388948901461254,1466,928,Glorot,,tanh,,COMPLETE,
92,0.8172903776168823,2025-09-03 22:36:50.518349,2025-09-03 23:13:53.796083,0 days 00:37:03.277734,20,uniform,8,nz,1.3144061364724986e-05,0.0018165428567717033,8880,416,Glorot,,tanh,0.010504508018493652,COMPLETE,0.010504508018493652
93,0.8752581238746643,2025-09-03 23:13:53.796544,2025-09-03 23:50:56.514355,0 days 00:37:02.717811,20,normal,8,nz,1.6018424550680017e-05,0.09528922154951225,7009,768,Glorot,,logistic,0.0005116939544677734,COMPLETE,0.0005116939544677734
94,0.8752258658409119,2025-09-03 23:50:56.514819,2025-09-03 23:58:18.677593,0 days 00:07:22.162774,100,uniform,5,nz,1.5842953388722305e-06,0.29922633413263994,9016,544,old,1.9783770805457361,tanh,0.0004909992218017578,COMPLETE,0.0004909992218017578
95,0.8185645699501037,2025-09-03 23:58:18.678528,2025-09-04 00:35:19.608715,0 days 00:37:00.930187,20,uniform,5,nz,2.4901780300448205e-05,0.0421162963776592,2453,560,old,1.9838626962953754,tanh,0.003987431526184082,COMPLETE,0.003987431526184082
96,0.8124516487121582,2025-09-04 00:35:19.609484,2025-09-04 01:12:31.130151,0 days 00:37:11.520667,20,normal,6,nz,0.00043761532501731984,0.005312241865518046,1368,640,old,1.7825580036441273,tanh,0.011069679260253906,COMPLETE,0.011069679260253906
97,0.0978064551949501,2025-09-04 01:12:31.130573,2025-09-04 01:49:38.096723,0 days 00:37:06.966150,20,normal,5,nz,1.6029694017793987e-05,0.9421121531807993,7307,816,Glorot,,tanh,,COMPLETE,
98,0.8156129598617554,2025-09-04 01:49:38.097181,2025-09-04 02:24:34.818726,0 days 00:34:56.721545,20,uniform,8,zero,,0.04096081020877166,1970,752,Glorot,,tanh,0.00586247444152832,COMPLETE,0.00586247444152832
99,0.7402097225189209,2025-09-04 02:24:34.819638,2025-09-04 02:59:43.771841,0 days 00:35:08.952203,20,uniform,7,zero,,0.6876420443513961,7772,256,old,1.986440649739696,logistic,0.028208589553833006,COMPLETE,0.028208589553833006
100,0.0978064551949501,2025-09-04 02:59:43.772288,2025-09-04 03:36:58.970339,0 days 00:37:15.198051,20,uniform,5,nz,5.923804073548538e-05,0.9856625004992697,7303,432,old,1.7693418495994155,tanh,,COMPLETE,
101,0.8803710222244263,2025-09-04 03:36:58.970804,2025-09-04 04:14:34.375232,0 days 00:37:35.404428,20,uniform,8,nz,0.00025887229994167203,0.04898261972351254,5663,464,old,1.4955708779597032,tanh,0.00057373046875,COMPLETE,0.00057373046875
102,0.8659838795661926,2025-09-04 04:14:34.375685,2025-09-04 04:51:55.976969,0 days 00:37:21.601284,20,uniform,6,nz,8.074305100585679e-05,0.6654892855659138,8978,416,old,1.0393601111089994,logistic,0.042274761199951175,COMPLETE,0.042274761199951175
103,0.918129050731659,2025-09-04 04:51:55.977430,2025-09-04 05:29:00.599579,0 days 00:37:04.622149,20,normal,8,nz,3.93942878321291e-05,0.10180558964351431,9845,624,old,0.20926433906229325,tanh,0.0005392313003540039,COMPLETE,0.0005392313003540039
104,0.9172903418540954,2025-09-04 05:29:00.600574,2025-09-04 06:06:20.027125,0 days 00:37:19.426551,20,normal,8,nz,9.590183476419599e-06,0.07003427564697083,9728,560,old,0.23511060246952759,tanh,0.0015500545501708984,COMPLETE,0.0015500545501708984
105,0.0978064551949501,2025-09-04 06:06:20.027553,2025-09-04 06:43:37.444755,0 days 00:37:17.417202,20,normal,8,nz,1.0302750218406965e-08,0.5953934850203744,7878,736,old,0.22033581393383944,tanh,,COMPLETE,
