number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
24,0.8931714296340942,2025-09-02 11:27:09.539542,2025-09-02 12:06:25.601918,0 days 00:39:16.062376,20,normal,5,zero,,0.06793630192755795,1150,864,Glorot,,tanh,0.007681012153625488,COMPLETE,0.007681012153625488
25,0.8782428503036499,2025-09-02 12:06:25.602701,2025-09-02 12:14:17.590966,0 days 00:07:51.988265,100,uniform,7,zero,,0.03026019456560183,6484,160,Glorot,,logistic,0.000827336311340332,COMPLETE,0.000827336311340332
26,0.10000000149011612,2025-09-02 12:14:17.591419,2025-09-02 12:53:48.122972,0 days 00:39:30.531553,20,normal,8,zero,,0.3300002732365341,957,880,Glorot,,tanh,,COMPLETE,
27,0.8830714225769043,2025-09-02 12:53:48.123395,2025-09-02 13:33:27.528739,0 days 00:39:39.405344,20,normal,5,zero,,0.013381490638651673,2217,752,Glorot,,tanh,0.010669302940368653,COMPLETE,0.010669302940368653
28,0.8886857032775879,2025-09-02 13:33:27.529166,2025-09-02 14:13:23.997968,0 days 00:39:56.468802,20,normal,5,zero,,0.016845477461941892,2911,736,Glorot,,tanh,0.009168338775634766,COMPLETE,0.009168338775634766
29,0.8940142750740051,2025-09-02 14:13:23.999858,2025-09-02 14:53:01.741351,0 days 00:39:37.741493,20,normal,5,zero,,0.05254707793804169,4815,656,Glorot,,tanh,0.0034932851791381835,COMPLETE,0.0034932851791381835
30,0.8880856990814209,2025-09-02 14:53:01.741813,2025-09-02 15:01:32.012362,0 days 00:08:30.270549,100,normal,5,nz,0.0001817411659345669,0.035368625067328456,3055,736,Glorot,,tanh,0.006484389305114746,COMPLETE,0.006484389305114746
31,0.869771420955658,2025-09-02 15:01:32.013578,2025-09-02 15:10:02.687043,0 days 00:08:30.673465,100,normal,5,nz,0.0002448311312842924,0.009476298795180856,1893,480,Glorot,,tanh,0.011188220977783204,COMPLETE,0.011188220977783204
32,0.8749571204185486,2025-09-02 15:10:02.688003,2025-09-02 15:17:53.908818,0 days 00:07:51.220815,100,normal,5,zero,,0.024548725127243463,6022,688,Glorot,,logistic,0.006605887413024902,COMPLETE,0.006605887413024902
33,0.8928428530693054,2025-09-02 15:17:53.909570,2025-09-02 15:26:19.821353,0 days 00:08:25.911783,100,normal,8,nz,0.00010197673462680623,0.07456993190622056,9231,768,Glorot,,tanh,0.002188277244567871,COMPLETE,0.002188277244567871
