number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
99,0.8475428462028504,2025-08-25 00:56:16.696973,2025-08-25 01:00:07.944043,0 days 00:03:51.247070,100,6.384817022278675e-09,uniform,7,nz,0.007696997985090744,0.021210847202549923,3621,672,,colnorm,Glorot,,logistic,0.00019838809967041016,COMPLETE,0.00019838809967041016
100,0.8941571235656738,2025-08-25 01:00:07.944330,2025-08-25 01:18:59.140738,0 days 00:18:51.196408,20,1.0655261807814116e-09,uniform,8,nz,0.0002825800883499401,0.019182227627651177,4444,224,,colnorm,old,1.067215114482546,tanh,0.003092384338378906,COMPLETE,0.003092384338378906
101,0.8168999910354614,2025-08-25 01:18:59.141134,2025-08-25 01:38:00.066545,0 days 00:19:00.925411,20,,normal,8,nz,0.0014535997410394569,0.048189702671109516,5113,432,,raw,old,0.617649952756537,tanh,0.01611638069152832,COMPLETE,0.01611638069152832
102,0.8909571409225464,2025-08-25 01:38:00.067500,2025-08-25 01:41:51.465760,0 days 00:03:51.398260,100,0.00010896904132217944,normal,5,nz,0.0011448280730291009,0.31031121435656905,9184,944,,colnorm,Glorot,,tanh,0.5744205713272095,COMPLETE,0.5744205713272095
103,0.8868857145309448,2025-08-25 01:41:51.466024,2025-08-25 02:00:07.067062,0 days 00:18:15.601038,20,2.9931479842181e-06,normal,8,nz,0.001090626435244039,0.015245501411559424,4554,64,,colnorm,Glorot,,tanh,0.0009160757064819336,COMPLETE,0.0009160757064819336
104,0.10000000149011612,2025-08-25 02:00:07.067470,2025-08-25 02:03:58.900537,0 days 00:03:51.833067,100,1.7153294910504566e-05,uniform,5,nz,0.0007982969439304874,0.7688110843431365,7906,1024,,colnorm,old,0.49266905849063436,tanh,,COMPLETE,
105,0.8795999884605408,2025-08-25 02:03:58.902405,2025-08-25 02:07:50.476067,0 days 00:03:51.573662,100,0.00020128730924422547,uniform,8,nz,0.00010014270309432043,0.005669453065301862,4906,976,,colnorm,Glorot,,tanh,0.011917519569396972,COMPLETE,0.011917519569396972
106,0.577371421456337,2025-08-25 02:07:50.476364,2025-08-25 02:11:41.537765,0 days 00:03:51.061401,100,3.284048769955284e-05,normal,7,nz,0.002614992951951094,0.8108712380172726,182,672,,colnorm,Glorot,,tanh,,COMPLETE,
107,0.10000000149011612,2025-08-25 02:11:41.538049,2025-08-25 02:30:49.059731,0 days 00:19:07.521682,20,,uniform,7,nz,0.0004792575015410582,0.38809671986537875,2490,912,,raw,Glorot,,logistic,,COMPLETE,
108,0.8914856910705566,2025-08-25 02:30:49.060112,2025-08-25 02:34:39.485745,0 days 00:03:50.425633,100,0.0009111855744345313,normal,7,nz,0.0022844875155484043,0.388839678027652,170,576,,colnorm,old,0.5372473289860983,tanh,0.0027225732803344725,COMPLETE,0.0027225732803344725
109,0.10000000149011612,2025-08-25 02:34:39.486025,2025-08-25 02:38:30.847099,0 days 00:03:51.361074,100,4.495589677742624e-05,normal,8,nz,0.0002641353233831015,0.5213550651373764,8546,1024,,colnorm,old,0.7917703180069648,tanh,,COMPLETE,
110,0.8960999846458435,2025-08-25 02:38:30.847376,2025-08-25 02:57:37.601653,0 days 00:19:06.754277,20,5.589995416623608e-05,uniform,6,nz,0.0024479553634583393,0.11188528754359818,9057,672,,colnorm,Glorot,,tanh,0.2087857484817505,COMPLETE,0.2087857484817505
111,0.10000000149011612,2025-08-25 02:57:37.602571,2025-08-25 03:16:46.685609,0 days 00:19:09.083038,20,3.3607828826125704e-05,uniform,6,nz,0.006492181086677074,0.7518435061587688,8450,720,,colnorm,Glorot,,tanh,,COMPLETE,
112,0.8959285736083984,2025-08-25 03:16:46.686000,2025-08-25 03:35:52.586518,0 days 00:19:05.900518,20,8.153294770712055e-05,uniform,7,nz,0.0016965643442533296,0.0382584501234349,2331,816,,colnorm,Glorot,,tanh,0.0013845443725585937,COMPLETE,0.0013845443725585937
113,0.8946285605430603,2025-08-25 03:35:52.586906,2025-08-25 03:55:01.306708,0 days 00:19:08.719802,20,1.4753178441315251e-05,normal,7,nz,0.00214792325180517,0.017911481535095735,4943,816,,colnorm,Glorot,,tanh,0.001050853729248047,COMPLETE,0.001050853729248047
114,0.848542857170105,2025-08-25 03:55:01.307109,2025-08-25 04:14:09.098414,0 days 00:19:07.791305,20,,normal,7,nz,0.006448946954351127,0.0015844049614882653,2621,1024,0.9976529592734314,pca,Glorot,,tanh,0.012340068817138672,COMPLETE,0.012340068817138672
115,0.8929999947547913,2025-08-25 04:14:09.098818,2025-08-25 04:33:15.666168,0 days 00:19:06.567350,20,4.160340756270705e-06,uniform,5,nz,0.0024994555098800373,0.022599457051688625,2946,656,,colnorm,Glorot,,tanh,0.0012145280838012696,COMPLETE,0.0012145280838012696
116,0.857871413230896,2025-08-25 04:33:15.666568,2025-08-25 04:52:21.012850,0 days 00:19:05.346282,20,8.757018720042639e-06,normal,7,nz,0.001796871940404922,0.0008757337078285531,8939,944,,colnorm,Glorot,,tanh,0.012616372108459473,COMPLETE,0.012616372108459473
117,0.8960857033729553,2025-08-25 04:52:21.013262,2025-08-25 05:11:27.527296,0 days 00:19:06.514034,20,1.5501957320032298e-05,normal,7,nz,7.521976505350704e-07,0.1431516063179329,8025,560,,colnorm,Glorot,,tanh,0.00014243125915527343,COMPLETE,0.00014243125915527343
118,0.10000000149011612,2025-08-25 05:11:27.527691,2025-08-25 05:30:31.979701,0 days 00:19:04.452010,20,6.856136142161968e-06,normal,7,nz,5.229788108005594e-06,0.7930121041895922,3210,432,,colnorm,Glorot,,tanh,,COMPLETE,
119,0.8804571270942688,2025-08-25 05:30:31.980104,2025-08-25 05:49:40.364370,0 days 00:19:08.384266,20,2.1124392394420555e-05,uniform,7,nz,9.593433921575275e-08,0.005987053531438286,3201,672,,colnorm,Glorot,,tanh,0.011336278915405274,COMPLETE,0.011336278915405274
120,0.8666428446769714,2025-08-25 05:49:40.364763,2025-08-25 06:08:47.682552,0 days 00:19:07.317789,20,1.5979527785631538e-05,normal,7,nz,3.476764753384408e-06,0.005163553506416253,7205,448,,colnorm,Glorot,,logistic,0.008472037315368653,COMPLETE,0.008472037315368653
121,0.844428563117981,2025-08-25 06:08:47.683448,2025-08-25 06:12:36.027690,0 days 00:03:48.344242,100,2.1962262213008845e-05,uniform,6,nz,4.6692340572346436e-07,0.0008574359355079906,7958,384,,colnorm,Glorot,,tanh,0.011865711212158203,COMPLETE,0.011865711212158203
122,0.8947285532951355,2025-08-25 06:12:36.029677,2025-08-25 06:31:30.055562,0 days 00:18:54.025885,20,,uniform,7,nz,5.892097686850903e-07,0.034465830348130486,9735,352,0.8905697213965735,pca,Glorot,,logistic,0.0005660295486450195,COMPLETE,0.0005660295486450195
123,0.8956857085227966,2025-08-25 06:31:30.057318,2025-08-25 06:49:36.401683,0 days 00:18:06.344365,20,2.959518102853498e-05,normal,5,zero,,0.09191683488259099,8711,864,,colnorm,old,1.2212357450109947,tanh,0.002058124542236328,COMPLETE,0.002058124542236328
124,0.10000000149011612,2025-08-25 06:49:36.402080,2025-08-25 07:07:43.191014,0 days 00:18:06.788934,20,3.898843222708575e-05,normal,5,zero,,0.9005244456097664,6787,896,,colnorm,old,1.3477698784949539,tanh,,COMPLETE,
125,0.8784999847412109,2025-08-25 07:07:43.192800,2025-08-25 07:11:31.362470,0 days 00:03:48.169670,100,6.089228100189096e-05,uniform,7,nz,7.147818991499508e-07,0.0032923360644115923,9897,704,,colnorm,Glorot,,tanh,0.011477208137512207,COMPLETE,0.011477208137512207
126,0.8803714156150818,2025-08-25 07:11:31.362779,2025-08-25 07:30:30.231745,0 days 00:18:58.868966,20,,uniform,7,nz,9.151344663321373e-07,0.025046707464134208,3491,320,0.8392664206334146,pca,Glorot,,logistic,0.004269957542419434,COMPLETE,0.004269957542419434
127,0.8832428574562072,2025-08-25 07:30:30.232152,2025-08-25 07:49:31.360461,0 days 00:19:01.128309,20,4.2871604144132084e-05,uniform,6,nz,7.510073194404672e-07,0.020004776499821162,5317,944,,colnorm,Glorot,,logistic,0.008240008354187011,COMPLETE,0.008240008354187011
